,published_year,type,crossref_dois,openalex_ids,openalex_has_openalex_type,openalex_has_abstract,openalex_has_affiliations,openalex_has_affiliations_countrycode,openalex_has_affiliations_sourceid,openalex_has_affiliations_ror,openalex_has_affiliations_string,openalex_has_authors,openalex_has_authors_sourceid,openalex_has_authors_orcid,openalex_has_authors_sequence,openalex_has_authors_string,openalex_has_citations,openalex_has_fields,openalex_has_fields_mag,openalex_has_references,openalex_has_venue,openalex_has_venue_issnl,openalex_has_venue_sourceid,openalex_has_venue_issn,openalex_has_venue_string,openalex_abstract_adds_presence,openalex_abstract_adds_counts,openalex_affiliations_adds_presence,openalex_affiliations_adds_counts,openalex_affiliations_countrycode_adds_presence,openalex_affiliations_countrycode_adds_counts,openalex_affiliations_sourceid_adds_presence,openalex_affiliations_sourceid_adds_counts,openalex_affiliations_ror_adds_presence,openalex_affiliations_ror_adds_counts,openalex_affiliations_string_adds_presence,openalex_affiliations_string_adds_counts,openalex_authors_adds_presence,openalex_authors_adds_counts,openalex_authors_sourceid_adds_presence,openalex_authors_sourceid_adds_counts,openalex_authors_orcid_adds_presence,openalex_authors_orcid_adds_counts,openalex_authors_sequence_adds_presence,openalex_authors_sequence_adds_counts,openalex_authors_string_adds_presence,openalex_authors_string_adds_counts,openalex_citations_adds_presence,openalex_citations_adds_counts,openalex_fields_adds_presence,openalex_fields_adds_counts,openalex_fields_mag_adds_presence,openalex_fields_mag_adds_counts,openalex_references_adds_presence,openalex_references_adds_counts,openalex_venue_adds_presence,openalex_venue_adds_counts,openalex_venue_issnl_adds_presence,openalex_venue_issnl_adds_counts,openalex_venue_sourceid_adds_presence,openalex_venue_sourceid_adds_counts,openalex_venue_issn_adds_presence,openalex_venue_issn_adds_counts,openalex_venue_string_adds_presence,openalex_venue_string_adds_counts,crossref_ids,crossref_has_crossref_type,crossref_has_abstract,crossref_has_affiliations,crossref_has_affiliations_ror,crossref_has_affiliations_string,crossref_has_authors,crossref_has_authors_orcid,crossref_has_authors_sequence,crossref_has_authors_string,crossref_has_citations,crossref_has_fields,crossref_has_references,crossref_has_venue,crossref_has_venue_issn,crossref_has_venue_string
1127,1968,journal-article,363302,361291,361291,133844,134901,104843,105811,98874,134901,306016,306064,7001,306064,306016,198710,360981,360981,135846,360993,360971,360993,360971,361110,112529,36,108483,108542,84014,84042,84778,84806,98874,98874,108483,108542,3919,7461,3967,7461,6992,6992,3783,7461,3919,7461,16099,107986,29650,266804,29650,266804,21717,22531,0,0,0,0,0,0,28,163671,0,0,363302,363302,22207,34447,0,34447,303505,13,304268,303505,191063,333479,126711,363302,363158,363302
1128,1968,journal-issue,2536,2520,2520,40,0,0,0,0,0,2,2,0,2,2,78,2520,2520,0,2482,2482,2482,2482,2520,40,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,2,2,2,2,1,1,288,167,288,167,0,0,0,0,0,0,0,0,0,780,0,0,2536,2536,0,0,0,0,0,0,0,0,93,2245,0,2536,2498,2536
1129,1968,monograph,719,715,715,24,6,4,4,4,6,459,469,1,469,459,231,715,715,9,61,58,61,58,61,22,0,6,6,4,4,4,4,4,4,6,6,30,43,40,43,1,1,25,43,30,43,37,125,715,0,715,0,8,8,26,26,23,23,26,26,23,25,26,26,719,719,2,1,0,1,431,0,505,431,217,0,1,35,35,35
1130,1968,other,940,940,940,40,45,32,34,31,45,728,728,6,728,728,324,940,940,58,759,759,759,759,913,40,0,34,34,27,27,29,29,31,31,34,34,30,34,30,34,1,1,30,34,30,34,108,230,940,0,940,0,57,57,0,0,0,0,0,0,1,505,0,0,940,940,0,11,0,11,698,6,721,698,268,0,6,940,758,940
1131,1968,posted-content,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0
1132,1968,proceedings,41,38,38,0,0,0,0,0,0,1,1,0,1,1,2,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,1,38,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,41,41,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1133,1968,proceedings-article,2903,2902,2902,1305,1838,1375,1410,1027,1838,2839,2839,12,2839,2839,1404,2902,2902,1178,38,17,38,17,1638,1130,0,1138,1147,853,860,867,874,1027,1027,1138,1147,4,75,4,75,12,12,4,75,4,75,309,858,2902,0,2902,0,267,269,0,0,0,0,0,0,3,17,0,0,2903,2903,175,1135,0,1135,2835,0,2835,2835,1230,0,1351,2903,796,2903
1134,1968,reference-book,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,1,0,1
1135,1968,report,5223,5214,5214,1039,73,51,51,49,73,3994,4091,11,4091,3994,1141,5212,5212,164,177,29,177,29,187,1036,0,39,39,23,23,23,23,49,49,39,39,356,344,453,344,11,11,318,344,356,344,387,733,5212,0,5212,0,164,164,177,177,29,29,177,177,29,29,187,187,5223,5223,3,78,0,78,3657,0,4813,3657,890,0,0,0,0,0
1136,1968,report-series,2,2,2,0,0,0,0,0,0,2,2,0,2,2,2,2,2,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,2,0,2,2,2,0,0,2,2,2
1137,1968,standard,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1138,1967,book,2321,2224,2224,103,9,7,8,7,9,1589,1595,7,1595,1589,1196,2224,2224,15,466,461,466,461,488,95,0,9,9,7,7,8,8,7,7,9,9,311,365,317,365,7,7,310,365,311,365,177,603,2224,0,2224,0,13,13,122,122,117,117,122,122,117,316,122,122,2321,2321,22,1,0,1,1328,0,1422,1328,1152,0,2,381,355,381
1139,1967,book-chapter,39159,38739,38739,8197,7400,5425,5458,5067,7400,24305,24324,119,24324,24305,5590,38728,38728,6852,4182,3887,4182,3887,29323,8197,0,7382,7382,5410,5410,5443,5443,5067,5067,7382,7382,3468,3780,3487,3780,119,119,3366,3780,3468,3780,952,3112,38728,0,38728,0,113,139,0,0,0,0,0,0,266,2248,0,0,39159,39159,0,204,0,204,21072,0,21313,21072,5250,0,8710,39159,3629,39159
1140,1967,component,28,3,3,1,0,0,0,0,0,3,3,0,3,3,0,2,2,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,3,3,28,28,0,0,0,0,0,0,28,0,0,0,0,0,0,0
1141,1967,dataset,1367,1364,1364,80,13,11,11,11,13,1179,1182,3,1182,1179,156,1364,1364,9,17,15,17,15,1299,80,0,13,13,11,11,11,11,11,11,13,13,7,15,10,15,3,3,7,15,7,15,39,74,1364,0,1364,0,9,9,0,0,0,0,0,0,15,15,0,0,1367,1367,0,0,0,0,1174,0,1211,1174,194,0,0,1367,0,1367
1142,1967,journal-article,346453,344586,344586,121545,125686,95727,96781,90191,125686,289956,289992,5686,289992,289956,183973,344317,344317,125508,344288,344260,344288,344260,344452,102793,38,101085,101160,76785,76825,77585,77625,90191,90191,101085,101160,3434,7177,3470,7177,5678,5678,3373,7177,3434,7177,14811,99506,30224,250011,30224,250011,19769,20491,0,0,0,0,0,0,21,153715,0,0,346453,346453,19696,32013,0,32013,287814,8,288389,287814,177368,316015,117898,346453,346315,346453
1143,1967,journal-issue,2448,2437,2437,45,0,0,0,0,0,1,1,0,1,1,70,2437,2437,0,2381,2381,2381,2381,2437,45,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,291,161,291,161,0,0,0,0,0,0,0,0,0,746,0,0,2448,2448,0,0,0,0,0,0,0,0,90,2155,0,2448,2392,2448
1144,1967,monograph,707,701,701,21,2,2,2,1,2,422,440,2,440,422,214,700,700,3,46,43,46,43,47,21,0,2,2,2,2,2,2,1,1,2,2,21,32,39,32,2,2,19,32,21,32,23,112,700,0,700,0,2,2,18,18,15,15,18,18,15,16,18,18,707,707,1,0,0,0,407,0,507,407,220,0,1,29,28,29
1145,1967,other,606,605,605,14,16,11,13,9,16,478,478,5,478,478,226,605,605,39,531,531,531,531,589,14,0,6,6,6,6,6,6,9,9,6,6,15,16,15,16,2,2,14,16,15,16,40,154,605,0,605,0,39,39,0,0,0,0,0,0,1,405,0,0,606,606,0,10,0,10,463,3,506,463,209,0,6,606,530,606
1146,1967,posted-content,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0
1147,1967,proceedings,35,33,33,0,0,0,0,0,0,2,2,0,2,2,3,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,2,2,2,2,1,1,33,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,0,0,0,0,0,0,0,0,3,0,0,0,0,0
1148,1967,proceedings-article,3072,3070,3070,1393,1949,1424,1476,1095,1949,3005,3005,13,3005,3005,1322,3068,3068,1085,50,50,50,50,1732,1230,0,1238,1248,922,928,945,951,1095,1095,1238,1248,2,65,2,65,13,13,2,65,2,65,310,820,3068,0,3068,0,302,305,0,0,0,0,0,0,1,18,0,0,3072,3072,165,1102,0,1102,3003,0,3004,3003,1179,0,1291,3072,849,3072
1149,1967,report,5241,5233,5233,1399,53,39,39,38,53,4547,4609,5,4609,4547,1379,5232,5232,166,187,26,187,26,195,1395,0,33,33,20,20,20,20,35,35,33,33,328,363,390,363,5,5,314,363,328,363,458,867,5232,0,5232,0,166,166,187,187,26,26,187,187,26,26,195,195,5241,5241,10,84,5,84,4234,1,4849,4234,1089,0,1,0,0,0
1150,1967,report-series,5,5,5,3,0,0,0,0,0,5,5,0,5,5,3,5,5,1,5,5,5,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,0,5,0,1,1,0,0,0,0,0,0,0,5,0,0,5,5,0,0,0,0,5,0,5,5,1,0,0,5,5,5
1151,1966,book,2208,2137,2137,114,11,8,8,8,11,1490,1498,5,1498,1490,1042,2136,2136,13,412,410,412,410,422,104,0,11,11,8,8,8,8,8,8,11,11,302,342,310,342,5,5,302,342,302,342,173,564,2136,0,2136,0,12,12,108,108,106,106,108,108,106,265,108,108,2208,2208,13,0,0,0,1227,0,1301,1227,1004,0,1,324,308,324
1152,1966,book-chapter,32396,32118,32118,8904,7677,5382,5482,4938,7677,21550,21567,128,21567,21550,5119,32094,32094,5869,3859,3748,3859,3748,24937,8904,0,7670,7670,5379,5379,5477,5477,4938,4938,7670,7670,2322,2517,2339,2517,128,128,2308,2517,2322,2517,961,2887,32094,0,32094,0,94,117,0,0,0,0,0,0,244,1875,0,0,32396,32396,0,166,0,166,19340,0,19493,19340,4801,0,7712,32396,3510,32396
1153,1966,component,43,2,2,1,0,0,0,0,0,2,2,0,2,2,0,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,43,43,0,0,0,0,0,0,43,0,5,0,0,0,0,0
1154,1966,dataset,929,927,927,106,18,14,16,11,18,791,791,2,791,791,147,927,927,9,11,11,11,11,870,106,0,18,18,14,14,16,16,11,11,18,18,8,18,8,18,2,2,8,18,8,18,33,64,927,0,927,0,9,9,0,0,0,0,0,0,11,11,0,0,929,929,0,0,0,0,784,0,800,784,175,0,0,929,0,929
1155,1966,journal-article,326024,324206,324206,107936,113740,85552,86534,80208,113740,269084,269131,4607,269131,269084,169114,323922,323922,112284,323977,323946,323977,323946,324063,90773,5,91454,91517,68454,68479,69202,69227,80208,80208,91454,91517,3425,6850,3472,6850,4598,4598,3376,6850,3425,6850,14320,91967,28227,234281,28227,234281,18222,18852,0,0,0,0,0,0,0,145365,0,0,326024,326024,18057,29479,0,29479,266899,11,267340,266899,162499,297623,105883,326024,325948,326024
1156,1966,journal-issue,2371,2361,2361,51,0,0,0,0,0,1,1,0,1,1,91,2361,2361,0,2327,2327,2327,2327,2361,51,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,2,269,162,269,162,0,0,0,0,0,0,0,0,0,703,0,0,2371,2371,0,0,0,0,0,0,0,0,103,2100,0,2371,2337,2371
1157,1966,monograph,671,665,665,21,2,2,2,2,2,436,442,3,442,436,206,665,665,4,29,28,29,28,29,18,0,1,1,1,1,1,1,2,2,1,1,15,29,21,29,3,3,12,29,15,29,31,114,665,0,665,0,2,2,16,16,15,15,16,16,15,16,16,16,671,671,3,1,0,1,424,0,514,424,199,0,4,13,13,13
1158,1966,other,606,606,606,12,10,6,6,5,10,440,440,2,440,440,218,606,606,27,459,459,459,459,600,12,0,3,3,2,2,2,2,5,5,3,3,5,7,5,7,2,2,5,7,5,7,35,121,606,0,606,0,27,27,0,0,0,0,0,0,1,266,0,0,606,606,0,7,0,7,435,0,442,435,210,0,5,606,458,606
1159,1966,proceedings,40,38,38,0,0,0,0,0,0,1,1,0,1,1,0,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,38,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1160,1966,proceedings-article,2646,2644,2644,942,1535,1092,1164,834,1535,2579,2579,7,2579,2579,1130,2643,2643,868,69,67,69,67,1478,844,0,919,923,658,661,687,690,834,834,919,923,6,46,6,46,7,7,6,46,6,46,237,629,2643,0,2643,0,175,178,0,0,0,0,0,0,4,14,0,0,2646,2646,98,1171,0,1171,2574,0,2574,2574,1063,0,1107,2646,730,2646
1161,1966,reference-book,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0
1162,1966,report,5184,5173,5173,1556,50,35,35,33,50,4374,4446,11,4446,4374,1288,5169,5169,188,227,22,227,22,235,1551,0,25,26,16,17,16,17,33,33,25,26,373,376,445,376,11,11,334,376,373,376,444,828,5169,0,5169,0,188,188,227,227,22,22,227,227,22,22,235,235,5184,5184,5,73,0,73,4012,0,4771,4012,1003,0,0,0,0,0
1163,1966,report-series,3,3,3,3,0,0,0,0,0,3,3,0,3,3,2,3,3,0,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,3,0,3,3,3,0,0,3,3,3
1164,1965,book,1907,1846,1846,105,8,6,7,6,8,1275,1284,6,1284,1275,886,1844,1844,15,377,373,377,373,387,87,0,8,8,6,6,7,7,6,6,8,8,259,288,268,288,6,6,258,288,259,288,152,462,1844,0,1844,0,15,15,112,112,108,108,112,112,108,260,112,112,1907,1907,22,1,0,1,1048,0,1127,1048,846,0,0,279,268,279
1165,1965,book-chapter,29694,29469,29469,6988,6038,3927,3982,3628,6038,18903,18909,46,18909,18903,4101,29456,29456,5204,2814,2773,2814,2773,23190,6981,0,6035,6035,3924,3924,3979,3979,3628,3628,6035,6035,2119,2536,2125,2536,46,46,2105,2536,2119,2536,776,2253,29456,0,29456,0,77,89,0,0,0,0,0,0,222,1457,0,0,29694,29694,11,58,0,58,16905,0,17001,16905,3897,0,6825,29694,2556,29694
1166,1965,book-section,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1167,1965,component,28,2,2,0,0,0,0,0,0,2,2,0,2,2,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,28,28,0,0,0,0,0,0,28,0,1,0,0,0,0,0
1168,1965,dataset,1182,1177,1177,78,3,3,3,3,3,1082,1084,0,1084,1082,145,1177,1177,7,9,7,9,7,1123,78,0,3,3,3,3,3,3,3,3,3,3,4,6,6,6,0,0,4,6,4,6,31,46,1177,0,1177,0,7,7,0,0,0,0,0,0,7,7,0,0,1182,1182,0,0,0,0,1083,0,1092,1083,195,0,0,1182,0,1182
1169,1965,journal-article,305313,304000,304000,95166,104116,77127,78090,72117,104116,254732,254774,3645,254774,254732,156169,303846,303846,102284,303833,303799,303833,303799,303895,78818,1,81707,81771,60291,60324,60978,61011,72117,72117,81707,81771,3513,6876,3555,6876,3641,3641,3485,6876,3513,6876,13768,85114,28937,215443,28937,215443,16356,16919,0,0,0,0,0,0,17,134814,0,0,305313,305313,17000,29480,0,29480,252034,5,252430,252034,149408,276254,96271,305313,305221,305313
1170,1965,journal-issue,2295,2281,2281,51,0,0,0,0,0,1,1,0,1,1,66,2281,2281,0,2244,2244,2244,2244,2281,51,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,2,281,149,281,149,0,0,0,0,0,0,0,0,0,702,0,0,2295,2295,0,0,0,0,0,0,0,0,83,2011,0,2295,2258,2295
1171,1965,monograph,661,654,654,22,1,1,1,1,1,415,432,2,432,415,193,654,654,5,23,21,23,21,23,22,0,1,1,1,1,1,1,1,1,1,1,14,30,31,30,2,2,12,30,14,30,40,116,654,0,654,0,5,5,16,16,14,14,16,16,14,14,16,16,661,661,1,0,0,0,407,0,513,407,174,0,0,7,7,7
1172,1965,other,684,683,683,75,68,56,58,53,68,473,473,3,473,473,250,683,683,99,480,479,480,479,676,75,0,64,64,54,54,54,54,53,53,64,64,3,7,3,7,0,0,3,7,3,7,53,177,683,0,683,0,30,30,0,0,0,0,0,0,62,362,0,0,684,684,0,4,0,4,471,4,480,471,229,0,75,684,417,684
1173,1965,proceedings,34,32,32,0,0,0,0,0,0,1,1,0,1,1,0,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,32,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,34,34,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1174,1965,proceedings-article,2428,2428,2428,914,1352,916,986,671,1352,2376,2376,4,2376,2376,1024,2427,2427,706,51,47,51,47,1283,795,0,885,887,597,599,640,642,671,671,885,887,1,37,1,37,4,4,1,37,1,37,211,574,2427,0,2427,0,166,168,0,0,0,0,0,0,0,12,0,0,2428,2428,119,1013,0,1013,2375,0,2375,2375,968,0,883,2428,786,2428
1175,1965,report,6144,6135,6135,1741,69,48,49,46,69,5007,5101,11,5101,5007,1430,6130,6130,222,265,34,265,34,273,1737,0,48,48,31,31,32,32,46,46,48,48,415,435,509,435,11,11,392,435,415,435,495,911,6130,0,6130,0,222,222,265,265,34,34,265,265,34,34,273,273,6144,6144,4,41,0,41,4602,0,5639,4602,1160,0,0,0,0,0
1176,1965,report-series,7,7,7,1,0,0,0,0,0,6,7,0,7,6,3,7,7,0,7,7,7,7,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,7,0,0,7,7,0,0,0,0,6,0,7,6,3,0,0,7,7,7
1177,1964,book,1998,1908,1908,102,6,6,6,5,6,1272,1278,6,1278,1272,882,1908,1908,23,387,382,387,382,398,94,0,6,6,6,6,6,6,5,5,6,6,234,265,240,265,6,6,233,265,234,265,140,430,1908,0,1908,0,23,23,111,111,106,106,111,111,106,265,111,111,1998,1998,14,0,0,0,1081,0,1170,1081,870,0,0,293,281,293
1178,1964,book-chapter,30926,30295,30295,5785,5724,4204,4260,3906,5724,17689,17700,48,17700,17689,3931,30269,30269,4843,2827,2802,2827,2802,24238,5785,0,5721,5721,4201,4201,4257,4257,3906,3906,5721,5721,2013,2133,2024,2133,48,48,1965,2133,2013,2133,672,2248,30269,0,30269,0,54,78,0,0,0,0,0,0,184,1448,0,0,30926,30926,0,96,0,96,15838,0,15968,15838,3767,0,6217,30926,2627,30926
1179,1964,component,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,0,0,0,0,0,0,32,0,1,0,0,0,0,0
1180,1964,dataset,931,923,923,65,19,7,8,7,19,808,811,0,811,808,103,923,923,4,7,2,7,2,884,65,0,19,19,7,7,8,8,7,7,19,19,4,7,7,7,0,0,4,7,4,7,31,48,923,0,923,0,4,4,0,0,0,0,0,0,2,2,0,0,931,931,0,0,0,0,808,0,828,808,123,0,0,931,0,931
1181,1964,journal-article,287241,286227,286227,86063,93996,69089,69903,64477,93996,235269,235318,3071,235318,235269,142762,285936,285936,91612,286073,286035,286073,286035,286124,71144,3,73829,73877,53939,53965,54504,54530,64477,64477,73829,73877,3680,6041,3729,6041,3069,3069,3646,6041,3680,6041,13625,77898,26712,201432,26712,201432,14714,15240,0,0,0,0,0,0,15,126857,0,0,287241,287241,15552,27444,0,27444,232151,3,232544,232151,135576,260408,85892,287241,287150,287241
1182,1964,journal-issue,2192,2182,2182,47,0,0,0,0,0,0,0,0,0,0,60,2182,2182,0,2145,2145,2145,2145,2182,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,146,263,146,0,0,0,0,0,0,0,0,0,668,0,0,2192,2192,0,0,0,0,0,0,0,0,83,1928,0,2192,2155,2192
1183,1964,monograph,730,727,727,17,0,0,0,0,0,442,469,1,469,442,189,727,727,7,30,29,30,29,30,15,0,0,0,0,0,0,0,0,0,0,0,19,28,46,28,1,1,14,28,19,28,27,105,727,0,727,0,4,4,12,12,11,11,12,12,11,13,12,12,730,730,2,0,0,0,425,0,576,425,189,0,4,18,18,18
1184,1964,other,554,553,553,28,5,4,4,4,5,440,440,3,440,440,232,553,553,41,455,455,455,455,552,28,0,0,0,0,0,0,0,4,4,0,0,1,0,1,0,0,0,0,0,1,0,39,154,553,0,553,0,41,41,0,0,0,0,0,0,0,316,0,0,554,554,0,5,0,5,440,4,451,440,215,0,10,554,455,554
1185,1964,proceedings,32,31,31,0,0,0,0,0,0,3,3,0,3,3,1,31,31,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,3,3,3,3,1,1,31,0,31,0,0,0,1,1,1,1,1,1,1,1,1,1,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1186,1964,proceedings-article,2253,2253,2253,699,1289,915,979,623,1289,2206,2206,6,2206,2206,879,2252,2252,732,38,38,38,38,1192,595,0,688,689,491,492,525,526,623,623,688,689,6,25,6,25,6,6,6,25,6,25,189,479,2252,0,2252,0,154,156,0,0,0,0,0,0,2,8,0,0,2253,2253,104,957,0,957,2200,0,2201,2200,861,0,989,2253,775,2253
1187,1964,report,5892,5888,5888,1692,51,40,40,39,51,4739,4850,11,4850,4739,1303,5887,5887,247,270,37,270,37,287,1686,0,34,34,30,30,30,30,39,39,34,34,516,527,627,528,11,11,507,528,516,527,490,836,5887,0,5887,0,247,247,270,270,37,37,270,270,37,37,287,287,5892,5892,6,43,0,43,4241,0,5284,4241,980,0,2,0,0,0
1188,1964,report-series,2,2,2,2,0,0,0,0,0,2,2,0,2,2,2,2,2,0,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,2,0,2,2,2,0,0,2,2,2
1189,1964,standard,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1190,1963,book,1847,1779,1779,100,16,11,11,11,16,1248,1258,6,1258,1248,853,1777,1777,33,340,338,340,338,347,95,0,16,16,11,11,11,11,11,11,16,16,212,255,222,255,6,6,212,255,212,255,130,434,1777,0,1777,0,30,30,108,108,106,106,108,108,106,242,108,108,1847,1847,13,1,0,1,1080,0,1167,1080,824,0,3,247,238,247
1191,1963,book-chapter,27603,27235,27235,4889,4350,2788,2866,2577,4350,16718,16728,31,16728,16718,3457,27223,27223,3952,2293,2129,2293,2129,21586,4876,0,4348,4348,2786,2786,2864,2864,2577,2577,4348,4348,2935,3128,2945,3128,31,31,2900,3128,2935,3128,591,1851,27223,0,27223,0,76,90,0,0,0,0,0,0,88,1189,0,0,27603,27603,18,51,0,51,13837,0,13947,13837,3374,0,5115,27603,2047,27603
1192,1963,book-section,4,4,0,1,0,0,0,0,0,1,1,0,1,1,0,4,4,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,0,0,0,1,0,1,1,0,0,3,4,0,4
1193,1963,component,26,2,2,0,0,0,0,0,0,2,2,0,2,2,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,26,26,0,0,0,0,0,0,26,0,1,0,0,0,0,0
1194,1963,dataset,890,888,888,38,6,5,5,5,6,753,754,0,754,753,87,888,888,7,18,8,18,8,843,38,0,5,5,4,4,4,4,5,5,5,5,13,13,14,13,0,0,12,13,13,13,22,36,888,0,888,0,7,7,0,0,0,0,0,0,8,8,0,0,890,890,0,1,0,1,740,0,766,740,119,0,0,890,0,890
1195,1963,journal-article,272578,271209,271209,81864,85803,61951,62726,57526,85803,217400,217462,2447,217462,217400,130903,270852,270852,82706,271066,271047,271066,271047,271116,67241,1,66596,66651,47534,47564,48086,48116,57526,57526,66596,66651,4046,6849,4108,6849,2445,2445,4001,6849,4046,6849,12800,71315,28632,188716,28632,188716,14040,14490,0,0,0,0,0,0,10,121922,0,0,272578,272578,15322,25993,0,25993,214153,3,214544,214153,124233,243827,77707,272578,272507,272578
1196,1963,journal-issue,2164,2153,2153,40,0,0,0,0,0,1,1,0,1,1,45,2153,2153,0,2118,2118,2118,2118,2153,40,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,263,145,263,145,0,0,0,0,0,0,0,0,0,670,0,0,2164,2164,0,0,0,0,0,0,0,0,56,1900,0,2164,2129,2164
