,published_year,type,num_objects,num_dois,num_non_dois,objects_has_abstract,objects_has_affiliations,objects_has_affiliations_id_countrycode,objects_has_affiliations_id_ror,objects_has_affiliations_id_source,objects_has_affiliations_string,objects_has_authors,objects_has_authors_id_orcid,objects_has_authors_sequence,objects_has_authors_string,objects_has_citations,objects_has_fields,objects_has_references,objects_has_venue,objects_has_venue_id_issn,objects_has_venue_id_issnl,objects_has_venue_string,dois_has_abstract,dois_has_affiliations,dois_has_affiliations_id_countrycode,dois_has_affiliations_id_ror,dois_has_affiliations_id_source,dois_has_affiliations_string,dois_has_authors,dois_has_authors_id_orcid,dois_has_authors_sequence,dois_has_authors_string,dois_has_citations,dois_has_fields,dois_has_references,dois_has_venue,dois_has_venue_id_issn,dois_has_venue_id_issnl,dois_has_venue_string,non_dois_has_abstract,non_dois_has_affiliations,non_dois_has_affiliations_id_countrycode,non_dois_has_affiliations_id_ror,non_dois_has_affiliations_id_source,non_dois_has_affiliations_string,non_dois_has_authors,non_dois_has_authors_id_orcid,non_dois_has_authors_sequence,non_dois_has_authors_string,non_dois_has_citations,non_dois_has_fields,non_dois_has_references,non_dois_has_venue,non_dois_has_venue_id_issn,non_dois_has_venue_id_issnl,non_dois_has_venue_string
858,1303,publication,42,0,42,8,0,0,0,0,0,42,0,42,42,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,42,0,42,42,0,42,0,0,0,0,0
859,1302,publication,56,2,54,10,0,0,0,0,0,55,0,55,55,0,53,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,10,0,0,0,0,0,53,0,53,53,0,53,0,0,0,0,0
860,1301,publication,559,511,48,126,0,0,0,0,0,545,0,545,545,0,126,0,0,0,0,0,10,0,0,0,0,0,511,0,511,511,0,0,0,0,0,0,0,116,0,0,0,0,0,34,0,34,34,0,126,0,0,0,0,0
861,1300,publication,173,81,92,72,0,0,0,0,0,172,0,172,172,0,93,0,0,0,0,0,14,0,0,0,0,0,81,0,81,81,0,5,0,0,0,0,0,58,0,0,0,0,0,91,0,91,91,0,88,0,0,0,0,0
862,1299,publication,49,1,48,21,0,0,0,0,0,48,0,48,48,0,47,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,21,0,0,0,0,0,47,0,47,47,0,47,0,0,0,0,0
863,1298,publication,111,1,110,18,0,0,0,0,0,111,0,111,111,0,111,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,17,0,0,0,0,0,110,0,110,110,0,110,0,0,0,0,0
864,1297,publication,28,8,20,12,0,0,0,0,0,28,0,28,28,0,21,0,0,0,0,0,0,0,0,0,0,0,8,0,8,8,0,0,0,0,0,0,0,12,0,0,0,0,0,20,0,20,20,0,21,0,0,0,0,0
865,1296,publication,41,1,40,21,0,0,0,0,0,41,0,41,41,0,40,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,21,0,0,0,0,0,40,0,40,40,0,40,0,0,0,0,0
866,1295,publication,28,2,26,21,0,0,0,0,0,28,0,28,28,0,24,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,21,0,0,0,0,0,26,0,26,26,0,24,0,0,0,0,0
867,1294,publication,36,6,30,8,0,0,0,0,0,36,0,36,36,0,30,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6,0,0,0,0,0,0,0,8,0,0,0,0,0,30,0,30,30,0,30,0,0,0,0,0
868,1293,publication,31,1,30,8,0,0,0,0,0,31,0,31,31,0,30,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,8,0,0,0,0,0,30,0,30,30,0,30,0,0,0,0,0
869,1292,publication,39,3,36,17,0,0,0,0,0,39,0,39,39,0,34,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,17,0,0,0,0,0,36,0,36,36,0,34,0,0,0,0,0
870,1291,publication,36,1,35,4,0,0,0,0,0,36,0,36,36,0,34,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0,35,0,35,35,0,34,0,0,0,0,0
871,1290,publication,66,2,64,24,0,0,0,0,0,65,0,65,65,0,62,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,24,0,0,0,0,0,63,0,63,63,0,62,0,0,0,0,0
872,1289,publication,65,0,65,27,0,0,0,0,0,65,0,65,65,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,65,0,65,65,0,64,0,0,0,0,0
873,1288,publication,57,1,56,23,0,0,0,0,0,57,0,57,57,0,56,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,23,0,0,0,0,0,56,0,56,56,0,56,0,0,0,0,0
874,1287,publication,38,3,35,23,0,0,0,0,0,38,0,38,38,0,35,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,23,0,0,0,0,0,35,0,35,35,0,35,0,0,0,0,0
875,1286,publication,54,21,33,14,0,0,0,0,0,54,0,54,54,0,34,0,0,0,0,0,0,0,0,0,0,0,21,0,21,21,0,0,0,0,0,0,0,14,0,0,0,0,0,33,0,33,33,0,34,0,0,0,0,0
876,1285,publication,27,3,24,8,0,0,0,0,0,26,0,26,26,0,22,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,8,0,0,0,0,0,23,0,23,23,0,22,0,0,0,0,0
877,1284,publication,47,4,43,11,0,0,0,0,0,47,0,47,47,0,43,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,0,0,0,0,0,0,11,0,0,0,0,0,43,0,43,43,0,43,0,0,0,0,0
878,1283,publication,23,1,22,7,0,0,0,0,0,23,0,23,23,0,22,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,7,0,0,0,0,0,22,0,22,22,0,22,0,0,0,0,0
879,1282,publication,10,0,10,5,0,0,0,0,0,10,0,10,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,10,0,10,10,0,10,0,0,0,0,0
880,1281,publication,21,3,18,6,0,0,0,0,0,21,0,21,21,0,18,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,6,0,0,0,0,0,18,0,18,18,0,18,0,0,0,0,0
881,1280,publication,16,8,8,4,0,0,0,0,0,16,0,16,16,0,8,0,0,0,0,0,0,0,0,0,0,0,8,0,8,8,0,0,0,0,0,0,0,4,0,0,0,0,0,8,0,8,8,0,8,0,0,0,0,0
882,1279,publication,8,2,6,3,0,0,0,0,0,8,0,8,8,0,6,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,6,6,0,6,0,0,0,0,0
883,1278,publication,11,0,11,8,0,0,0,0,0,11,0,11,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,11,0,11,11,0,11,0,0,0,0,0
884,1277,publication,30,2,28,6,0,0,0,0,0,30,0,30,30,0,28,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,6,0,0,0,0,0,28,0,28,28,0,28,0,0,0,0,0
885,1276,publication,23,9,14,6,0,0,0,0,0,23,0,23,23,0,13,0,0,0,0,0,0,0,0,0,0,0,9,0,9,9,0,0,0,0,0,0,0,6,0,0,0,0,0,14,0,14,14,0,13,0,0,0,0,0
886,1275,publication,22,7,15,10,0,0,0,0,0,21,0,21,21,0,13,0,0,0,0,0,0,0,0,0,0,0,7,0,7,7,0,0,0,0,0,0,0,10,0,0,0,0,0,14,0,14,14,0,13,0,0,0,0,0
887,1274,publication,23,1,22,13,0,0,0,0,0,23,0,23,23,0,22,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,13,0,0,0,0,0,22,0,22,22,0,22,0,0,0,0,0
888,1273,publication,8,1,7,6,0,0,0,0,0,8,0,8,8,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,6,0,0,0,0,0,7,0,7,7,0,7,0,0,0,0,0
889,1272,publication,11,0,11,7,0,0,0,0,0,11,0,11,11,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,11,0,11,11,0,10,0,0,0,0,0
890,1271,publication,11,0,11,5,0,0,0,0,0,11,0,11,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,11,0,11,11,0,11,0,0,0,0,0
891,1270,publication,15,2,13,8,0,0,0,0,0,15,0,15,15,0,12,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,8,0,0,0,0,0,13,0,13,13,0,12,0,0,0,0,0
892,1269,publication,17,2,15,8,0,0,0,0,0,17,0,17,17,0,14,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,8,0,0,0,0,0,15,0,15,15,0,14,0,0,0,0,0
893,1268,publication,12,4,8,5,0,0,0,0,0,12,0,12,12,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,0,0,0,0,0,0,5,0,0,0,0,0,8,0,8,8,0,8,0,0,0,0,0
894,1267,publication,15,2,13,4,0,0,0,0,0,15,0,15,15,0,13,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,4,0,0,0,0,0,13,0,13,13,0,13,0,0,0,0,0
895,1266,publication,17,4,13,4,0,0,0,0,0,17,0,17,17,0,14,0,0,0,0,0,1,0,0,0,0,0,4,0,4,4,0,1,0,0,0,0,0,3,0,0,0,0,0,13,0,13,13,0,13,0,0,0,0,0
896,1265,publication,15,5,10,2,0,0,0,0,0,15,0,15,15,0,10,0,0,0,0,0,0,0,0,0,0,0,5,0,5,5,0,0,0,0,0,0,0,2,0,0,0,0,0,10,0,10,10,0,10,0,0,0,0,0
897,1264,publication,19,2,17,4,0,0,0,0,0,19,0,19,19,0,15,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,4,0,0,0,0,0,17,0,17,17,0,15,0,0,0,0,0
898,1263,publication,8,1,7,2,0,0,0,0,0,8,0,8,8,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,7,0,7,7,0,7,0,0,0,0,0
899,1262,publication,21,6,15,2,0,0,0,0,0,21,0,21,21,0,14,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6,0,0,0,0,0,0,0,2,0,0,0,0,0,15,0,15,15,0,14,0,0,0,0,0
900,1261,publication,12,2,10,4,0,0,0,0,0,12,0,12,12,0,10,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,4,0,0,0,0,0,10,0,10,10,0,10,0,0,0,0,0
901,1260,publication,16,6,10,9,0,0,0,0,0,16,0,16,16,0,8,0,0,0,0,0,1,0,0,0,0,0,6,0,6,6,0,0,0,0,0,0,0,8,0,0,0,0,0,10,0,10,10,0,8,0,0,0,0,0
902,1259,publication,10,3,7,4,0,0,0,0,0,9,0,9,9,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,6,6,0,6,0,0,0,0,0
903,1258,publication,15,2,13,7,0,0,0,0,0,15,0,15,15,0,11,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,7,0,0,0,0,0,13,0,13,13,0,11,0,0,0,0,0
904,1257,publication,23,11,12,6,0,0,0,0,0,23,0,23,23,0,10,0,0,0,0,0,0,0,0,0,0,0,11,0,11,11,0,0,0,0,0,0,0,6,0,0,0,0,0,12,0,12,12,0,10,0,0,0,0,0
905,1256,publication,24,3,21,8,0,0,0,0,0,24,0,24,24,0,20,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,8,0,0,0,0,0,21,0,21,21,0,20,0,0,0,0,0
906,1255,publication,16,5,11,7,0,0,0,0,0,16,0,16,16,0,15,0,0,0,0,0,0,0,0,0,0,0,5,0,5,5,0,0,0,0,0,0,0,7,0,0,0,0,0,11,0,11,11,0,15,0,0,0,0,0
907,1254,publication,12,2,10,8,0,0,0,0,0,12,0,12,12,0,8,0,0,0,0,0,1,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,7,0,0,0,0,0,10,0,10,10,0,8,0,0,0,0,0
908,1253,publication,7,3,4,3,0,0,0,0,0,7,0,7,7,0,4,0,0,0,0,0,1,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,4,4,0,4,0,0,0,0,0
909,1252,publication,18,0,18,10,0,0,0,0,0,18,0,18,18,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,18,0,18,18,0,18,0,0,0,0,0
910,1251,publication,33,24,9,8,0,0,0,0,0,32,0,32,32,0,8,0,0,0,0,0,0,0,0,0,0,0,24,0,24,24,0,0,0,0,0,0,0,8,0,0,0,0,0,8,0,8,8,0,8,0,0,0,0,0
911,1250,publication,41,15,26,26,0,0,0,0,0,38,0,38,38,0,20,0,0,0,0,0,2,0,0,0,0,0,15,0,15,15,0,0,0,0,0,0,0,24,0,0,0,0,0,23,0,23,23,0,20,0,0,0,0,0
912,1249,publication,8,0,8,6,0,0,0,0,0,8,0,8,8,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,8,0,8,8,0,6,0,0,0,0,0
913,1248,publication,17,5,12,9,0,0,0,0,0,17,0,17,17,0,10,0,0,0,0,0,0,0,0,0,0,0,5,0,5,5,0,0,0,0,0,0,0,9,0,0,0,0,0,12,0,12,12,0,10,0,0,0,0,0
914,1247,publication,10,5,5,6,0,0,0,0,0,10,0,10,10,0,6,0,0,0,0,0,0,0,0,0,0,0,5,0,5,5,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,5,5,0,6,0,0,0,0,0
915,1246,publication,13,4,9,8,0,0,0,0,0,13,0,13,13,0,9,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,0,0,0,0,0,0,8,0,0,0,0,0,9,0,9,9,0,9,0,0,0,0,0
916,1245,publication,18,16,2,3,0,0,0,0,0,18,0,18,18,0,3,0,0,0,0,0,1,0,0,0,0,0,16,0,16,16,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2,2,0,3,0,0,0,0,0
917,1244,publication,8,3,5,5,0,0,0,0,0,8,0,8,8,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,5,5,0,5,0,0,0,0,0
918,1243,publication,9,0,9,7,0,0,0,0,0,9,0,9,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,9,0,9,9,0,9,0,0,0,0,0
919,1242,publication,5,2,3,0,0,0,0,0,0,5,0,5,5,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,0,0
920,1241,publication,9,1,8,6,0,0,0,0,0,9,0,9,9,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,6,0,0,0,0,0,8,0,8,8,0,8,0,0,0,0,0
921,1240,publication,8,2,6,4,0,0,0,0,0,6,0,6,6,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,4,4,0,5,0,0,0,0,0
922,1239,publication,10,2,8,7,0,0,0,0,0,10,0,10,10,0,8,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,7,0,0,0,0,0,8,0,8,8,0,8,0,0,0,0,0
923,1238,publication,9,3,6,5,0,0,0,0,0,9,0,9,9,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,5,0,0,0,0,0,6,0,6,6,0,6,0,0,0,0,0
924,1237,publication,16,1,15,14,0,0,0,0,0,16,0,16,16,0,15,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,14,0,0,0,0,0,15,0,15,15,0,15,0,0,0,0,0
925,1236,publication,7,2,5,4,0,0,0,0,0,6,0,6,6,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,4,4,0,4,0,0,0,0,0
926,1235,publication,6,2,4,3,0,0,0,0,0,6,0,6,6,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,4,4,0,4,0,0,0,0,0
927,1234,publication,13,1,12,11,0,0,0,0,0,13,0,13,13,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,11,0,0,0,0,0,12,0,12,12,0,9,0,0,0,0,0
928,1233,publication,6,5,1,1,0,0,0,0,0,6,0,6,6,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,5,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0
929,1232,publication,8,6,2,2,0,0,0,0,0,8,0,8,8,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2,2,0,2,0,0,0,0,0
930,1231,publication,8,2,6,4,0,0,0,0,0,8,0,8,8,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,6,6,0,4,0,0,0,0,0
931,1230,publication,9,2,7,6,0,0,0,0,0,7,0,7,7,0,6,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,5,5,0,6,0,0,0,0,0
932,1229,publication,13,7,6,6,0,0,0,0,0,13,0,13,13,0,6,0,0,0,0,0,0,0,0,0,0,0,7,0,7,7,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,6,6,0,6,0,0,0,0,0
933,1228,publication,4,0,4,4,0,0,0,0,0,4,0,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,4,4,0,4,0,0,0,0,0
934,1227,publication,7,1,6,6,0,0,0,0,0,7,0,7,7,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,6,6,0,6,0,0,0,0,0
935,1226,publication,11,5,6,5,0,0,0,0,0,11,0,11,11,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,5,5,0,0,0,0,0,0,0,5,0,0,0,0,0,6,0,6,6,0,3,0,0,0,0,0
936,1225,publication,9,4,5,4,0,0,0,0,0,7,0,7,7,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,3,3,0,3,0,0,0,0,0
937,1224,publication,2,2,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
938,1223,publication,2,1,1,1,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
939,1222,publication,2,2,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
940,1221,publication,4,0,4,2,0,0,0,0,0,4,0,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,4,4,0,4,0,0,0,0,0
941,1220,publication,4,1,3,3,0,0,0,0,0,4,0,4,4,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,3,0,3,0,0,0,0,0
942,1219,publication,1,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0
943,1218,publication,4,1,3,2,0,0,0,0,0,4,0,4,4,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,3,3,0,3,0,0,0,0,0
944,1217,publication,3,1,2,3,0,0,0,0,0,3,0,3,3,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2,2,0,2,0,0,0,0,0
945,1216,publication,4,0,4,3,0,0,0,0,0,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,3,0,3,0,0,0,0,0
946,1215,publication,4,0,4,3,0,0,0,0,0,4,0,4,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,4,4,0,3,0,0,0,0,0
947,1214,publication,4,1,3,3,0,0,0,0,0,4,0,4,4,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,3,0,3,0,0,0,0,0
948,1213,publication,4,2,2,2,0,0,0,0,0,4,0,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2,2,0,2,0,0,0,0,0
949,1212,publication,4,0,4,4,0,0,0,0,0,4,0,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,4,4,0,4,0,0,0,0,0
950,1211,publication,2,0,2,2,0,0,0,0,0,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2,2,0,2,0,0,0,0,0
951,1210,publication,8,0,8,7,0,0,0,0,0,8,0,8,8,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,8,0,8,8,0,5,0,0,0,0,0
952,1209,publication,3,1,2,2,0,0,0,0,0,3,0,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2,2,0,2,0,0,0,0,0
953,1208,publication,3,0,3,2,0,0,0,0,0,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,3,3,0,3,0,0,0,0,0
954,1207,publication,6,1,5,5,0,0,0,0,0,6,0,6,6,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,5,5,0,5,0,0,0,0,0
955,1206,publication,4,1,3,2,0,0,0,0,0,4,0,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,3,3,0,2,0,0,0,0,0
956,1205,publication,2,1,1,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
957,1203,publication,1,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0
958,1202,publication,5,0,5,5,0,0,0,0,0,5,0,5,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,5,5,0,4,0,0,0,0,0
959,1201,publication,293,206,87,100,0,0,0,0,0,282,0,282,282,0,81,0,0,0,0,0,1,0,0,0,0,0,206,0,206,206,0,1,0,0,0,0,0,99,0,0,0,0,0,76,0,76,76,0,80,0,0,0,0,0
960,1200,publication,47,28,19,21,0,0,0,0,0,40,0,40,40,0,4,0,0,0,0,0,4,0,0,0,0,0,28,0,28,28,0,0,0,0,0,0,0,17,0,0,0,0,0,12,0,12,12,0,4,0,0,0,0,0
961,1199,publication,4,0,4,2,0,0,0,0,0,4,0,4,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,4,4,0,3,0,0,0,0,0
962,1198,publication,7,3,4,4,0,0,0,0,0,5,0,5,5,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,2,2,0,3,0,0,0,0,0
963,1197,publication,7,1,6,2,0,0,0,0,0,6,0,6,6,0,3,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,5,0,5,5,0,3,0,1,1,0,1
964,1196,publication,6,1,5,3,0,0,0,0,0,6,0,6,6,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,5,5,0,3,0,0,0,0,0
965,1195,publication,8,0,8,7,0,0,0,0,0,7,0,7,7,0,7,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,7,7,0,7,0,1,1,0,1
966,1194,publication,3,0,3,2,0,0,0,0,0,3,0,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,3,3,0,2,0,0,0,0,0
967,1193,publication,4,1,3,3,0,0,0,0,0,4,0,4,4,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,3,0,3,0,0,0,0,0
968,1192,publication,3,0,3,3,0,0,0,0,0,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,3,0,3,0,0,0,0,0
969,1191,publication,7,0,7,6,0,0,0,0,0,5,0,5,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,5,5,0,6,0,0,0,0,0
970,1190,publication,8,2,6,8,0,0,0,0,0,5,0,5,5,0,6,0,0,0,0,0,2,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,3,3,0,6,0,0,0,0,0
971,1189,publication,10,2,8,9,0,0,0,0,0,5,0,5,5,0,9,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,9,0,0,0,0,0,3,0,3,3,0,9,0,0,0,0,0
972,1188,publication,5,0,5,4,0,0,0,0,0,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,3,3,0,3,0,0,0,0,0
