,published_year,type,crossref_dois,openalex_ids,openalex_has_openalex_type,openalex_has_abstract,openalex_has_affiliations,openalex_has_affiliations_countrycode,openalex_has_affiliations_grid,openalex_has_affiliations_ror,openalex_has_affiliations_sourceid,openalex_has_affiliations_string,openalex_has_authors,openalex_has_authors_sourceid,openalex_has_authors_orcid,openalex_has_authors_sequence,openalex_has_authors_string,openalex_has_citations,openalex_has_fields,openalex_has_fields_mag,openalex_has_references,openalex_has_venue,openalex_has_venue_issnl,openalex_has_venue_sourceid,openalex_has_venue_issn,openalex_has_venue_string,openalex_abstract_adds_presence,openalex_abstract_adds_counts,openalex_affiliations_adds_presence,openalex_affiliations_adds_counts,openalex_affiliations_countrycode_adds_presence,openalex_affiliations_countrycode_adds_counts,openalex_affiliations_grid_adds_presence,openalex_affiliations_grid_adds_counts,openalex_affiliations_ror_adds_presence,openalex_affiliations_ror_adds_counts,openalex_affiliations_sourceid_adds_presence,openalex_affiliations_sourceid_adds_counts,openalex_affiliations_string_adds_presence,openalex_affiliations_string_adds_counts,openalex_authors_adds_presence,openalex_authors_adds_counts,openalex_authors_sourceid_adds_presence,openalex_authors_sourceid_adds_counts,openalex_authors_orcid_adds_presence,openalex_authors_orcid_adds_counts,openalex_authors_sequence_adds_presence,openalex_authors_sequence_adds_counts,openalex_authors_string_adds_presence,openalex_authors_string_adds_counts,openalex_citations_adds_presence,openalex_citations_adds_counts,openalex_fields_adds_presence,openalex_fields_adds_counts,openalex_fields_mag_adds_presence,openalex_fields_mag_adds_counts,openalex_references_adds_presence,openalex_references_adds_counts,openalex_venue_adds_presence,openalex_venue_adds_counts,openalex_venue_issnl_adds_presence,openalex_venue_issnl_adds_counts,openalex_venue_sourceid_adds_presence,openalex_venue_sourceid_adds_counts,openalex_venue_issn_adds_presence,openalex_venue_issn_adds_counts,openalex_venue_string_adds_presence,openalex_venue_string_adds_counts,openalex_referencesvsopen_adds_presence,openalex_referencesvsopen_adds_counts,crossref_ids,crossref_has_crossref_type,crossref_has_abstract,crossref_has_affiliations,crossref_has_affiliations_string,crossref_has_authors,crossref_has_authors_orcid,crossref_has_authors_sequence,crossref_has_authors_string,crossref_has_citations,crossref_has_fields,crossref_has_references,crossref_has_references_open,crossref_has_venue,crossref_has_venue_issn,crossref_has_venue_string
1163,1961.0,report,3882,2730,157,1733,22,19,18,18,19,22,2696,2710,3,2710,2696,839,2709,2709,122,122,19,122,3,122,1733,0,13,13,11,11,10,10,10,10,11,11,13,13,242,255,256,255,3,3,235,255,242,255,309,618,2709,0,2709,0,122,122,122,2608,19,2711,122,2608,3,3,122,122,122,122,3882,3882,2,31,31,3121,0,3528,3121,745,0,0,0,0,0,0
1164,1961.0,report-series,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,1,1,1
1165,1960.0,,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1166,1960.0,book,1291,568,562,10,5,4,4,4,4,5,547,548,1,548,547,314,528,528,11,55,51,55,50,55,10,0,5,5,4,4,4,4,4,4,4,4,5,5,83,108,84,108,1,1,83,108,83,108,44,182,528,0,528,0,11,11,54,476,50,480,54,476,49,50,54,54,11,11,1291,1291,1,0,0,849,0,881,849,635,0,0,0,130,125,130
1167,1960.0,book-chapter,18300,8615,3013,3807,3782,2184,1957,2009,2204,3782,8198,8211,18,8211,8198,2220,7292,7292,2369,251,232,251,230,251,3807,0,3782,3782,2184,2204,1957,1957,2009,2009,2204,2204,3782,3782,1895,1951,1908,1951,18,18,1891,1951,1895,1951,689,1550,7292,0,7292,0,48,74,0,0,0,0,0,0,69,122,0,0,48,74,18300,18300,0,47,47,9417,0,9510,9417,2194,0,4391,4384,18300,779,18300
1168,1960.0,component,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,0,0,0,0,0,24,0,1,0,0,0,0,0,0
1169,1960.0,dataset,766,60,30,0,2,0,0,0,0,2,54,54,0,54,54,6,53,53,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,3,53,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,766,766,0,0,0,682,0,687,682,105,0,0,0,766,0,766
1170,1960.0,journal-article,229099,162210,150318,58046,64889,40598,37591,38208,40819,64889,160448,160470,1224,160470,160448,99672,159632,159632,58224,149477,136102,149477,134891,149477,50767,197,51119,51164,31459,31646,29198,29222,29661,29685,31620,31646,51119,51164,2164,5029,2186,5029,1224,1224,2139,5029,2164,5029,11371,54807,26030,69865,26030,69865,10592,11788,0,0,0,0,0,0,11,63526,0,0,12911,14065,229099,229099,11390,22033,22033,180938,0,181349,180938,99156,187390,59243,55975,229099,229012,229099
1171,1960.0,journal-issue,1786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1786,1786,0,0,0,0,0,0,0,56,1529,0,0,1786,1751,1786
1172,1960.0,monograph,492,208,179,7,0,0,0,0,0,0,199,206,0,206,199,95,203,203,2,10,10,10,10,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,10,14,17,14,0,0,10,14,10,14,27,65,203,0,203,0,2,2,9,197,9,197,9,197,9,9,9,9,2,2,492,492,0,0,0,285,0,373,285,145,0,2,2,4,4,4
1173,1960.0,other,342,224,19,30,0,0,0,0,0,0,224,224,1,224,224,105,224,224,29,16,0,16,0,16,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,39,101,224,0,224,0,29,29,0,0,0,0,0,0,0,0,0,0,29,29,342,342,0,0,0,326,1,330,326,127,0,1,0,342,336,342
1174,1960.0,proceedings,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1175,1960.0,proceedings-article,816,731,58,201,437,264,168,192,271,437,729,729,0,729,729,215,720,720,43,0,0,0,0,0,164,1,370,370,231,238,146,146,167,167,238,238,370,370,0,1,0,1,0,0,0,1,0,1,50,124,720,0,720,0,39,39,0,0,0,0,0,0,0,0,0,0,43,43,816,816,75,73,73,800,0,800,800,259,0,193,0,816,485,816
1176,1960.0,report,3136,2119,122,1162,14,12,12,12,12,14,2076,2098,1,2098,2076,621,2106,2106,97,85,6,85,5,85,1162,0,9,9,9,9,9,9,9,9,9,9,9,9,215,223,237,223,1,1,212,223,215,223,219,433,2106,0,2106,0,97,97,85,2034,6,2113,85,2034,5,5,85,85,97,97,3136,3136,1,37,37,2323,0,2873,2323,523,0,0,0,0,0,0
1177,1960.0,report-series,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,1,1,1
1178,1960.0,standard,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1179,1959.0,book,1179,528,519,8,4,3,3,3,3,4,512,514,1,514,512,298,485,485,16,45,44,45,44,45,8,0,4,4,3,3,3,3,3,3,3,3,4,4,74,93,76,93,1,1,73,93,74,93,40,191,485,0,485,0,16,16,45,428,44,429,45,428,44,44,45,45,16,16,1179,1179,0,0,0,806,0,850,806,589,0,0,0,148,144,148
1180,1959.0,book-chapter,15230,6661,3253,3128,3011,1160,1066,1075,1170,3011,6181,6185,77,6185,6181,1576,5518,5518,1804,350,324,350,318,350,3128,0,3011,3011,1160,1170,1066,1066,1075,1075,1170,1170,3011,3011,1315,1342,1319,1342,77,77,1298,1342,1315,1342,414,1085,5518,0,5518,0,34,63,0,0,0,0,0,0,115,280,0,0,35,64,15230,15230,0,113,113,6929,0,7007,6929,1646,0,3011,3003,15230,1443,15230
1181,1959.0,component,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,34,0,0,0,0,0,34,0,2,0,0,0,0,0,0
1182,1959.0,dataset,291,23,11,0,0,0,0,0,0,0,21,21,0,21,21,6,23,23,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,23,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,291,0,0,0,239,0,241,239,67,0,0,0,291,0,291
1183,1959.0,journal-article,216636,152705,140420,52464,61038,37695,34875,35465,37894,61038,151045,151080,1009,151080,151045,92706,149902,149902,53138,139561,126498,139561,125287,139561,45884,179,47676,47704,28852,29009,26682,26694,27132,27144,28997,29009,47676,47704,1940,4648,1975,4648,1009,1009,1891,4648,1940,4648,10662,50971,24967,65277,24967,65277,10077,11026,0,0,0,0,0,0,11,57884,0,0,12259,13166,216636,216636,10277,21011,21011,171126,0,171521,171126,92317,175800,53893,50735,216636,216543,216636
1184,1959.0,journal-issue,1713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1713,1713,0,0,0,0,0,0,0,43,1468,0,0,1713,1674,1713
1185,1959.0,monograph,416,194,164,5,0,0,0,0,0,0,190,193,1,193,190,88,191,191,2,9,9,9,9,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,11,14,1,1,7,14,8,14,25,58,191,0,191,0,2,2,9,183,9,183,9,183,9,9,9,9,2,2,416,416,0,0,0,261,0,335,261,130,0,0,0,6,5,6
1186,1959.0,other,263,192,13,9,0,0,0,0,0,0,192,192,1,192,192,97,190,190,14,10,1,10,0,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,18,19,18,19,0,0,18,19,18,19,51,91,190,0,190,0,14,14,0,0,0,0,0,0,0,0,0,0,14,14,263,263,0,3,3,221,2,225,221,77,0,0,0,263,233,263
1187,1959.0,proceedings,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1188,1959.0,proceedings-article,839,767,203,185,459,285,209,228,293,459,765,765,2,765,765,264,754,754,80,1,1,1,1,1,166,0,388,388,259,264,188,188,204,204,264,264,388,388,0,0,0,0,2,2,0,0,0,0,49,153,754,0,754,0,72,72,0,0,0,0,0,0,0,1,0,0,80,80,839,839,72,72,72,830,0,830,830,284,0,133,0,839,405,839
1189,1959.0,report,2806,1939,114,1023,16,12,12,12,12,16,1900,1915,0,1915,1900,543,1921,1921,78,95,15,95,8,95,1023,0,13,13,10,10,10,10,10,10,10,10,13,13,233,235,248,235,0,0,222,235,233,235,232,367,1921,0,1921,0,78,78,95,1844,15,1924,95,1844,8,8,95,95,78,78,2806,2806,1,15,15,2114,0,2482,2114,424,0,0,0,0,0,0
1190,1959.0,report-series,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,3,3,2,0,0,0,3,3,3
1191,1958.0,book,1121,534,530,8,4,3,3,3,3,4,516,518,1,518,516,275,478,478,7,34,32,34,30,34,8,0,4,4,3,3,3,3,3,3,3,3,4,4,68,96,70,96,1,1,68,96,68,96,48,157,478,0,478,0,7,7,33,458,31,460,33,458,29,29,33,33,7,7,1121,1121,0,0,0,786,0,828,786,522,0,0,0,134,129,134
1192,1958.0,book-chapter,13550,5637,2778,2716,1924,749,711,723,755,1924,4915,4916,22,4916,4915,1161,4431,4431,1397,193,164,193,160,193,2716,0,1924,1924,749,755,711,711,723,723,755,755,1924,1924,805,942,806,942,22,22,790,942,805,942,286,852,4431,0,4431,0,48,58,0,0,0,0,0,0,39,119,0,0,48,58,13550,13550,0,21,21,7154,0,7255,7154,1365,0,2395,2395,13550,946,13550
1193,1958.0,component,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,43,0,0,0,0,0,43,0,0,0,0,0,0,0,0
1194,1958.0,dataset,343,32,11,0,0,0,0,0,0,0,30,30,0,30,30,1,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,30,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343,343,0,0,0,284,0,288,284,65,0,0,0,343,0,343
1195,1958.0,journal-article,203280,140448,128721,46856,55963,34236,31798,32353,34447,55963,138744,138767,905,138767,138744,85037,137658,137658,49224,127266,115665,127266,114610,127266,40722,169,43819,43857,26249,26413,24432,24453,24851,24872,26392,26413,43819,43857,2144,4682,2167,4682,904,904,2097,4682,2144,4682,9993,46747,23996,59936,23996,59936,10255,11131,0,0,0,0,0,0,14,52781,0,0,12079,12908,203280,203280,9722,18960,18960,157911,1,158344,157911,84884,163451,49414,46710,203280,203177,203280
1196,1958.0,journal-issue,1664,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1664,1664,0,0,0,0,0,0,0,46,1426,0,0,1664,1630,1664
1197,1958.0,monograph,459,202,183,5,0,0,0,0,0,0,192,199,0,199,192,78,196,196,0,7,7,7,7,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,15,13,0,0,7,13,8,13,30,62,196,0,196,0,0,0,6,192,6,192,6,192,6,6,6,6,0,0,459,459,0,0,0,279,0,383,279,120,0,1,1,5,4,5
1198,1958.0,other,191,130,4,7,2,2,2,2,2,2,129,129,0,129,129,45,130,130,7,2,1,2,1,2,7,0,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,0,0,3,3,3,3,21,42,130,0,130,0,7,7,0,0,0,0,0,0,0,0,0,0,7,7,191,191,0,0,0,176,0,178,176,58,0,0,0,191,184,191
1199,1958.0,proceedings,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1200,1958.0,proceedings-article,710,691,198,191,415,231,168,177,238,415,690,690,1,690,690,212,684,684,67,0,0,0,0,0,169,1,355,355,206,211,153,153,158,158,211,211,355,355,0,1,0,1,1,1,0,1,0,1,46,123,684,0,684,0,63,63,0,0,0,0,0,0,0,0,0,0,67,67,710,710,61,61,61,700,0,700,700,223,0,124,0,710,400,710
1201,1958.0,report,2801,1813,163,909,15,10,9,9,11,15,1783,1796,1,1796,1783,442,1791,1791,50,152,8,152,5,152,909,0,11,11,8,9,7,7,7,7,9,9,11,11,218,218,231,218,1,1,209,218,218,218,194,343,1791,0,1791,0,50,50,152,1661,8,1805,152,1661,5,5,152,152,50,50,2801,2801,1,11,11,2088,0,2494,2088,363,0,0,0,0,0,0
1202,1958.0,report-series,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1
1203,1957.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1204,1957.0,book,936,449,432,9,1,1,1,1,1,1,439,439,2,439,439,241,398,398,2,42,41,42,41,42,9,0,1,1,1,1,1,1,1,1,1,1,1,1,56,76,56,76,2,2,56,76,56,76,43,162,398,0,398,0,2,2,41,370,40,371,41,370,40,41,41,41,2,2,936,936,0,0,0,663,0,695,663,452,0,0,0,116,114,116
1205,1957.0,book-chapter,11229,5069,2612,2412,1887,759,727,730,760,1887,4724,4726,8,4726,4724,1268,4101,4101,1379,509,483,509,481,509,2412,0,1876,1876,751,751,720,720,723,723,751,751,1876,1876,1041,1243,1043,1243,8,8,1038,1243,1041,1243,298,891,4101,0,4101,0,21,36,0,0,0,0,0,0,69,390,0,0,27,42,11229,11229,0,30,30,5634,0,5679,5634,1351,0,2190,2172,11229,1155,11229
1206,1957.0,component,38,3,0,2,0,0,0,0,0,0,3,3,0,3,3,0,3,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,38,38,0,0,0,0,0,38,0,1,0,0,0,0,0,0
1207,1957.0,dataset,467,29,17,0,0,0,0,0,0,0,27,28,0,28,27,2,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,27,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467,467,0,0,0,399,0,406,399,89,0,0,0,467,0,467
1208,1957.0,journal-article,193294,130738,119531,40142,49487,29868,27879,28341,30042,49487,129193,129213,753,129213,129193,79107,128106,128106,43407,118615,107780,118615,106851,118615,34608,124,39086,39139,23007,23182,21458,21493,21825,21860,23146,23182,39086,39139,1821,4034,1841,4034,753,753,1788,4034,1821,4034,9410,43799,22209,54992,22209,54992,8537,9418,0,0,0,0,0,0,10,49059,0,0,10171,11012,193294,193294,9406,16764,16764,147546,0,148006,147546,79025,154245,45196,42681,193294,193203,193294
1209,1957.0,journal-issue,1602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1602,1602,0,0,0,0,0,0,0,33,1366,0,0,1602,1570,1602
1210,1957.0,monograph,444,193,175,5,1,0,0,0,0,1,186,192,1,192,186,82,190,190,1,9,9,9,9,9,5,0,1,1,0,0,0,0,0,0,0,0,1,1,5,8,11,8,1,1,5,8,5,8,30,58,190,0,190,0,1,1,9,182,9,182,9,182,9,9,9,9,1,1,444,444,0,0,0,269,0,353,269,116,0,0,0,3,3,3
1211,1957.0,other,224,180,9,5,0,0,0,0,0,0,179,179,0,179,179,59,177,177,19,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,18,18,0,0,18,18,18,18,18,53,177,0,177,0,19,19,0,0,0,0,0,0,0,0,0,0,19,19,224,224,0,0,0,187,0,188,187,62,0,1,0,224,195,224
1212,1957.0,proceedings,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1213,1957.0,proceedings-article,703,607,213,123,323,182,125,133,189,323,607,607,1,607,607,181,596,596,61,3,3,3,1,3,104,0,261,261,160,166,110,110,116,116,166,166,261,261,0,5,0,5,1,1,0,5,0,5,45,117,596,0,596,0,57,57,0,0,0,0,0,0,0,1,0,0,61,61,703,703,63,63,63,686,0,686,686,205,0,123,0,703,357,703
1214,1957.0,report,2513,1729,193,548,14,12,12,12,12,14,1689,1711,0,1711,1689,484,1707,1707,77,181,8,181,7,181,548,0,11,11,10,10,10,10,10,10,10,10,11,11,285,288,307,288,0,0,280,288,285,288,227,367,1707,0,1707,0,77,77,181,1548,8,1721,181,1548,7,7,181,181,77,77,2513,2513,1,13,13,1689,0,2119,1689,362,0,0,0,0,0,0
1215,1957.0,report-series,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,3,3,2,0,0,0,3,3,3
1216,1956.0,book,946,443,437,5,4,1,1,1,1,4,434,437,0,437,434,239,406,406,1,28,27,28,27,28,5,0,4,4,1,1,1,1,1,1,1,1,4,4,67,93,70,93,0,0,67,93,67,93,34,151,406,0,406,0,1,1,28,379,27,380,28,379,27,27,28,28,1,1,946,946,0,0,0,652,0,685,652,474,0,0,0,108,99,108
1217,1956.0,book-chapter,11443,4877,2165,2574,1964,580,535,541,581,1964,4510,4519,10,4519,4510,1010,3723,3723,1243,155,117,155,116,155,2574,0,1964,1964,580,581,535,535,541,541,581,581,1964,1964,607,893,616,893,10,10,590,893,607,893,336,762,3723,0,3723,0,39,61,0,0,0,0,0,0,23,83,0,0,39,61,11443,11443,0,33,33,6413,0,6563,6413,1104,0,2347,2342,11443,935,11443
1218,1956.0,component,26,2,0,1,0,0,0,0,0,0,2,2,0,2,2,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0,2,0,2,0,2,0,0,0,0,0,0,26,26,0,0,0,0,0,26,0,0,0,0,0,0,0,0
1219,1956.0,dataset,387,22,10,0,0,0,0,0,0,0,21,21,0,21,21,2,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,22,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,387,0,0,0,309,0,311,309,84,0,0,0,387,0,387
1220,1956.0,journal-article,181785,124460,114007,36822,47298,28137,26234,26650,28277,47298,122968,122990,606,122990,122968,75059,121946,121946,40792,113230,102689,113230,101767,113230,31828,108,37075,37124,21576,21722,20112,20144,20443,20475,21686,21722,37075,37124,1547,3702,1569,3702,606,606,1529,3702,1547,3702,8972,41274,21029,53030,21029,53030,8171,8932,0,0,0,0,0,0,15,47264,0,0,9814,10546,181785,181785,8037,15998,15998,140366,0,140750,140366,75108,145946,42001,39669,181785,181692,181785
1221,1956.0,journal-issue,1545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1545,1545,0,0,0,0,0,0,0,48,1295,0,0,1545,1512,1545
1222,1956.0,monograph,450,202,179,4,1,1,1,1,1,1,191,202,0,202,191,75,198,198,1,4,3,4,3,4,4,0,1,1,1,1,1,1,1,1,1,1,1,1,5,9,16,9,0,0,4,9,5,9,36,62,198,0,198,0,1,1,4,196,3,197,4,196,3,3,4,4,1,1,450,450,0,0,0,269,0,350,269,101,0,0,0,6,6,6
1223,1956.0,other,260,182,5,13,1,1,1,1,1,1,182,182,3,182,182,58,182,182,13,2,0,2,0,2,13,0,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,0,0,3,3,3,3,25,54,182,0,182,0,13,13,0,0,0,0,0,0,0,0,0,0,13,13,260,260,0,1,1,224,3,233,224,73,0,2,0,260,244,260
1224,1956.0,proceedings,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1225,1956.0,proceedings-article,621,540,109,119,250,135,89,97,145,250,539,539,1,539,539,154,531,531,41,2,2,2,1,2,100,0,203,203,121,128,79,79,87,87,128,128,203,203,0,0,0,0,1,1,0,0,0,0,45,84,531,0,531,0,39,39,0,0,0,0,0,0,0,1,0,0,41,41,621,621,49,47,47,608,0,608,608,169,0,102,0,621,322,621
1226,1956.0,report,2567,1852,209,417,16,15,15,15,15,16,1823,1834,0,1834,1823,443,1830,1830,62,203,8,203,6,203,417,0,10,10,9,9,9,9,9,9,9,9,10,10,339,345,350,345,0,0,335,345,339,345,207,336,1830,0,1830,0,62,62,203,1649,8,1844,203,1649,6,6,203,203,62,62,2567,2567,1,14,14,1812,0,2142,1812,347,0,0,0,0,0,0
1227,1956.0,report-series,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,1,1,1
1228,1955.0,book,875,413,405,5,5,5,5,5,5,5,404,405,2,405,404,228,379,379,11,36,36,36,36,36,4,0,5,5,5,5,5,5,5,5,5,5,5,5,46,68,47,68,2,2,45,68,46,68,35,141,379,0,379,0,11,11,36,344,36,344,36,344,36,36,36,36,11,11,875,875,1,0,0,644,0,677,644,454,0,0,0,111,107,111
1229,1955.0,book-chapter,11678,4856,2570,2342,1653,619,605,613,622,1653,4482,4490,11,4490,4482,1190,3728,3728,1310,480,460,480,457,480,2342,0,1653,1653,619,622,605,605,613,613,622,622,1653,1653,905,1083,913,1083,11,11,891,1083,905,1083,270,802,3728,0,3728,0,44,58,0,0,0,0,0,0,86,422,0,0,44,58,11678,11678,0,31,31,5782,0,5939,5782,1336,0,2171,2171,11678,1221,11678
