,cr_published_year,cr_type,cr_dois,crossref_dois,crossref_ids,crossref_has_abstract,crossref_has_affiliations,crossref_has_affiliations_id_ror,crossref_has_affiliations_string,crossref_has_authors,crossref_has_authors_id_orcid,crossref_has_authors_sequence,crossref_has_authors_string,crossref_has_citations,crossref_has_fields,crossref_has_funders,crossref_has_funders_id_doi,crossref_has_funders_id_source,crossref_has_funders_string,crossref_has_references,crossref_has_venue,crossref_has_venue_id_issn,crossref_has_venue_string,openalex_dois,openalex_ids,openalex_has_abstract,openalex_has_affiliations,openalex_has_affiliations_id_countrycode,openalex_has_affiliations_id_ror,openalex_has_affiliations_id_source,openalex_has_affiliations_string,openalex_has_authors,openalex_has_authors_id_orcid,openalex_has_authors_id_source,openalex_has_authors_sequence,openalex_has_authors_string,openalex_has_citations,openalex_has_fields,openalex_has_funders,openalex_has_funders_id_ror,openalex_has_funders_id_source,openalex_has_funders_string,openalex_has_references,openalex_has_venue,openalex_has_venue_id_issn,openalex_has_venue_id_issnl,openalex_has_venue_id_source,openalex_has_venue_string,count_crossref_openalex_overlap,openalex_has_abstract_in_overlap_crossref,openalex_abstract_adds_presence_crossref,openalex_abstract_adds_presence_overlap_crossref,openalex_has_affiliations_in_overlap_crossref,openalex_affiliations_adds_presence_crossref,openalex_affiliations_adds_presence_overlap_crossref,openalex_has_affiliations_id_countrycode_in_overlap_crossref,openalex_affiliations_id_countrycode_adds_presence_crossref,openalex_affiliations_id_countrycode_adds_presence_overlap_crossref,openalex_has_affiliations_id_ror_in_overlap_crossref,openalex_affiliations_id_ror_adds_presence_crossref,openalex_affiliations_id_ror_adds_presence_overlap_crossref,openalex_has_affiliations_id_source_in_overlap_crossref,openalex_affiliations_id_source_adds_presence_crossref,openalex_affiliations_id_source_adds_presence_overlap_crossref,openalex_has_affiliations_string_in_overlap_crossref,openalex_affiliations_string_adds_presence_crossref,openalex_affiliations_string_adds_presence_overlap_crossref,openalex_has_authors_in_overlap_crossref,openalex_authors_adds_presence_crossref,openalex_authors_adds_presence_overlap_crossref,openalex_has_authors_id_orcid_in_overlap_crossref,openalex_authors_id_orcid_adds_presence_crossref,openalex_authors_id_orcid_adds_presence_overlap_crossref,openalex_has_authors_id_source_in_overlap_crossref,openalex_authors_id_source_adds_presence_crossref,openalex_authors_id_source_adds_presence_overlap_crossref,openalex_has_authors_sequence_in_overlap_crossref,openalex_authors_sequence_adds_presence_crossref,openalex_authors_sequence_adds_presence_overlap_crossref,openalex_has_authors_string_in_overlap_crossref,openalex_authors_string_adds_presence_crossref,openalex_authors_string_adds_presence_overlap_crossref,openalex_has_citations_in_overlap_crossref,openalex_citations_adds_presence_crossref,openalex_citations_adds_presence_overlap_crossref,openalex_has_fields_in_overlap_crossref,openalex_fields_adds_presence_crossref,openalex_fields_adds_presence_overlap_crossref,openalex_has_funders_in_overlap_crossref,openalex_funders_adds_presence_crossref,openalex_funders_adds_presence_overlap_crossref,openalex_has_funders_id_ror_in_overlap_crossref,openalex_funders_id_ror_adds_presence_crossref,openalex_funders_id_ror_adds_presence_overlap_crossref,openalex_has_funders_id_source_in_overlap_crossref,openalex_funders_id_source_adds_presence_crossref,openalex_funders_id_source_adds_presence_overlap_crossref,openalex_has_funders_string_in_overlap_crossref,openalex_funders_string_adds_presence_crossref,openalex_funders_string_adds_presence_overlap_crossref,openalex_has_references_in_overlap_crossref,openalex_references_adds_presence_crossref,openalex_references_adds_presence_overlap_crossref,openalex_has_venue_in_overlap_crossref,openalex_venue_adds_presence_crossref,openalex_venue_adds_presence_overlap_crossref,openalex_has_venue_id_issn_in_overlap_crossref,openalex_venue_id_issn_adds_presence_crossref,openalex_venue_id_issn_adds_presence_overlap_crossref,openalex_has_venue_id_issnl_in_overlap_crossref,openalex_venue_id_issnl_adds_presence_crossref,openalex_venue_id_issnl_adds_presence_overlap_crossref,openalex_has_venue_id_source_in_overlap_crossref,openalex_venue_id_source_adds_presence_crossref,openalex_venue_id_source_adds_presence_overlap_crossref,openalex_has_venue_string_in_overlap_crossref,openalex_venue_string_adds_presence_crossref,openalex_venue_string_adds_presence_overlap_crossref,count_openalex_crossref_overlap,crossref_has_abstract_in_overlap_openalex,crossref_abstract_adds_presence_openalex,crossref_abstract_adds_presence_overlap_openalex,crossref_has_affiliations_in_overlap_openalex,crossref_affiliations_adds_presence_openalex,crossref_affiliations_adds_presence_overlap_openalex,crossref_has_affiliations_id_ror_in_overlap_openalex,crossref_affiliations_id_ror_adds_presence_openalex,crossref_affiliations_id_ror_adds_presence_overlap_openalex,crossref_has_affiliations_string_in_overlap_openalex,crossref_affiliations_string_adds_presence_openalex,crossref_affiliations_string_adds_presence_overlap_openalex,crossref_has_authors_in_overlap_openalex,crossref_authors_adds_presence_openalex,crossref_authors_adds_presence_overlap_openalex,crossref_has_authors_id_orcid_in_overlap_openalex,crossref_authors_id_orcid_adds_presence_openalex,crossref_authors_id_orcid_adds_presence_overlap_openalex,crossref_has_authors_sequence_in_overlap_openalex,crossref_authors_sequence_adds_presence_openalex,crossref_authors_sequence_adds_presence_overlap_openalex,crossref_has_authors_string_in_overlap_openalex,crossref_authors_string_adds_presence_openalex,crossref_authors_string_adds_presence_overlap_openalex,crossref_has_citations_in_overlap_openalex,crossref_citations_adds_presence_openalex,crossref_citations_adds_presence_overlap_openalex,crossref_has_fields_in_overlap_openalex,crossref_fields_adds_presence_openalex,crossref_fields_adds_presence_overlap_openalex,crossref_has_funders_in_overlap_openalex,crossref_funders_adds_presence_openalex,crossref_funders_adds_presence_overlap_openalex,crossref_has_funders_id_doi_in_overlap_openalex,crossref_funders_id_doi_adds_presence_openalex,crossref_funders_id_doi_adds_presence_overlap_openalex,crossref_has_funders_id_source_in_overlap_openalex,crossref_funders_id_source_adds_presence_openalex,crossref_funders_id_source_adds_presence_overlap_openalex,crossref_has_funders_string_in_overlap_openalex,crossref_funders_string_adds_presence_openalex,crossref_funders_string_adds_presence_overlap_openalex,crossref_has_references_in_overlap_openalex,crossref_references_adds_presence_openalex,crossref_references_adds_presence_overlap_openalex,crossref_has_venue_in_overlap_openalex,crossref_venue_adds_presence_openalex,crossref_venue_adds_presence_overlap_openalex,crossref_has_venue_id_issn_in_overlap_openalex,crossref_venue_id_issn_adds_presence_openalex,crossref_venue_id_issn_adds_presence_overlap_openalex,crossref_has_venue_string_in_overlap_openalex,crossref_venue_string_adds_presence_openalex,crossref_venue_string_adds_presence_overlap_openalex
291,2016,reference-book,2509,2509,2509,49,5,1,5,1767,5,1771,1767,933,0,0,0,0,0,2,968,6,968,2509,2509,473,202,139,139,139,202,2261,240,2261,2261,2261,936,2509,0,0,0,0,79,1833,5,5,1833,1833,2509,473,424,424,202,200,200,139,139,139,139,138,138,139,139,139,202,200,200,2261,494,494,240,236,236,2261,2261,2261,2261,492,492,2261,494,494,936,68,68,2509,2509,2509,0,0,0,0,0,0,0,0,0,0,0,0,79,77,77,1833,869,869,5,0,0,5,5,5,1833,1833,1833,1833,869,869,2509,49,0,0,5,3,3,1,0,0,5,3,3,1767,0,0,5,1,1,1771,2,2,1767,0,0,933,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,968,4,4,6,1,1,968,4,4
292,2016,reference-entry,22306,22306,22306,1429,4403,0,4403,17631,0,17631,17631,2230,0,0,0,0,0,6896,22306,0,22306,22276,22276,2687,4804,4352,4352,4352,4804,18043,2559,18043,18043,18043,2106,22272,0,0,0,0,5974,20272,221,221,20272,20272,22276,2687,1285,1285,4804,459,459,4352,4352,4352,4352,4352,4352,4352,4352,4352,4804,459,459,18043,423,423,2559,2559,2559,18043,18043,18043,18043,423,423,18043,423,423,2106,158,158,22272,22272,22272,0,0,0,0,0,0,0,0,0,0,0,0,5974,92,92,20272,0,0,221,221,221,221,221,221,20272,20272,20272,20272,0,0,22276,1429,27,27,4403,58,58,0,0,0,4403,58,58,17620,0,0,0,0,0,17620,0,0,17620,0,0,2230,282,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6892,1010,1010,22276,2004,2004,0,0,0,22276,2004,2004
293,2016,report,13423,13423,13423,487,6014,28,6014,11983,576,12485,11983,4284,0,81,81,81,81,497,27,27,27,13400,13400,5803,4915,4463,4463,4463,4915,12166,2378,12178,12178,12166,4198,13398,0,0,0,0,1595,5,3,3,5,5,13400,5803,5335,5335,4915,973,973,4463,4463,4463,4463,4443,4443,4463,4463,4463,4915,973,973,12166,217,217,2378,2092,2092,12178,12178,12178,12178,141,141,12166,217,217,4198,234,234,13398,13398,13398,0,0,0,0,0,0,0,0,0,0,0,0,1595,1241,1241,5,2,2,3,0,0,3,3,3,5,5,5,5,2,2,13400,485,17,17,6013,2071,2071,28,8,8,6013,2071,2071,11961,12,12,575,289,289,12463,426,426,11961,12,12,4284,320,320,0,0,0,81,81,81,81,81,81,81,81,81,81,81,81,497,143,143,27,24,24,27,24,24,27,24,24
294,2016,report-component,19,19,19,0,0,0,0,15,5,19,15,6,0,0,0,0,0,0,19,11,19,19,19,16,0,0,0,0,0,15,4,15,15,15,5,19,0,0,0,0,0,11,11,11,11,11,19,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,4,0,0,15,15,15,15,0,0,15,0,0,5,0,0,19,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,11,0,0,11,11,11,11,11,11,11,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,5,1,1,19,4,4,15,0,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8,8,11,0,0,19,8,8
295,2016,report-series,760,760,760,29,54,17,54,230,44,231,230,378,0,0,0,0,0,4,760,760,760,760,760,511,351,319,319,319,351,584,144,584,584,584,376,760,0,0,0,0,154,549,541,541,549,549,760,511,482,482,351,303,303,319,319,319,319,318,318,319,319,319,351,303,303,584,354,354,144,117,117,584,584,584,584,354,354,584,354,354,376,40,40,760,760,760,0,0,0,0,0,0,0,0,0,0,0,0,154,153,153,549,0,0,541,0,0,541,541,541,549,549,549,549,0,0,760,29,0,0,54,6,6,17,16,16,54,6,6,230,0,0,44,17,17,231,1,1,230,0,0,378,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,760,211,211,760,219,219,760,211,211
296,2015,,1350,1350,1350,0,2,0,2,62,23,62,62,87,0,0,0,0,0,0,0,0,0,1350,1350,7,4,4,4,4,4,64,15,64,64,64,26,1350,0,0,0,0,0,0,0,0,0,0,1350,7,7,7,4,2,2,4,4,4,4,4,4,4,4,4,4,2,2,64,2,2,15,4,4,64,64,64,64,2,2,64,2,2,26,0,0,1350,1350,1350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1350,0,0,0,2,0,0,0,0,0,2,0,0,62,0,0,23,12,12,62,0,0,62,0,0,87,61,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,2015,book,37552,37552,37552,4253,272,0,272,21803,114,22885,21803,21932,0,13,13,13,13,246,10699,6766,10699,37511,37511,11944,5399,4365,4365,4365,5399,31365,4512,31382,31382,31365,22574,37510,0,0,0,0,1759,31047,5474,5474,31047,31047,37511,11944,7953,7953,5399,5252,5252,4365,4365,4365,4365,4365,4365,4365,4365,4365,5399,5252,5252,31365,9601,9601,4512,4468,4468,31382,31382,31382,31382,9512,9512,31365,9601,9601,22574,1483,1483,37510,37510,37510,0,0,0,0,0,0,0,0,0,0,0,0,1759,1619,1619,31047,20595,20595,5474,0,0,5474,5474,5474,31047,31047,31047,31047,20595,20595,37511,4249,258,258,271,124,124,0,0,0,271,124,124,21787,23,23,114,70,70,22866,996,996,21787,23,23,21910,819,819,0,0,0,13,13,13,13,13,13,13,13,13,13,13,13,246,106,106,10689,237,237,6756,1282,1282,10689,237,237
298,2015,book-chapter,693271,693271,693271,10276,14717,0,14717,415686,1225,420293,415686,137823,0,345,291,291,345,254502,693271,117797,693271,690525,690525,136245,176651,151841,151842,151842,176651,509722,77893,509799,509799,509722,141534,690485,0,0,0,0,217273,506555,88445,88445,506555,506555,690525,136245,126386,126386,176651,164472,164472,151841,151841,151841,151842,151842,151842,151842,151842,151842,176651,164472,164472,509722,97903,97903,77893,77364,77364,509799,509799,509799,509799,97755,97755,509722,97903,97903,141534,12537,12537,690485,690485,690485,0,0,0,0,0,0,0,0,0,0,0,0,217273,9693,9693,506555,0,0,88445,159,159,88445,88445,88445,506555,506555,506555,506555,0,0,690525,10276,417,417,14706,2527,2527,0,0,0,14706,2527,2527,414829,3010,3010,1225,696,696,419406,7362,7362,414829,3010,3010,137794,8797,8797,0,0,0,345,345,345,291,291,291,291,291,291,345,345,345,254413,46833,46833,690525,183970,183970,117692,29406,29406,690525,183970,183970
299,2015,book-part,198,198,198,0,0,0,0,4,0,4,4,34,0,0,0,0,0,134,198,0,198,198,198,5,37,35,35,35,37,175,43,175,175,175,34,198,0,0,0,0,69,192,0,0,192,192,198,5,5,5,37,37,37,35,35,35,35,35,35,35,35,35,37,37,37,175,171,171,43,43,43,175,175,175,175,171,171,175,171,171,34,3,3,198,198,198,0,0,0,0,0,0,0,0,0,0,0,0,69,2,2,192,0,0,0,0,0,0,0,0,192,192,192,192,0,0,198,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,4,0,0,34,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,67,67,198,6,6,0,0,0,198,6,6
300,2015,book-section,148,148,148,0,11,0,11,44,0,44,44,0,0,0,0,0,0,85,148,0,148,132,132,56,11,11,11,11,11,40,0,40,40,40,1,132,0,0,0,0,40,125,0,0,125,125,132,56,56,56,11,0,0,11,11,11,11,11,11,11,11,11,11,0,0,40,0,0,0,0,0,40,40,40,40,0,0,40,0,0,1,1,1,132,132,132,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,125,0,0,0,0,0,0,0,0,125,125,125,125,0,0,132,0,0,0,11,0,0,0,0,0,11,0,0,40,0,0,0,0,0,40,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,39,39,132,7,7,0,0,0,132,7,7
301,2015,component,38328,38328,38328,0,85,0,85,9778,0,38294,9778,817,0,0,0,0,0,0,0,0,0,11224,11224,88,49,23,23,23,49,7173,3017,7186,7186,7173,238,11223,0,0,0,0,23,3043,2886,2886,3043,3043,11224,88,88,88,49,14,14,23,23,23,23,23,23,23,23,23,49,14,14,7173,396,396,3017,3017,3017,7186,7186,7186,7186,0,0,7173,396,396,238,29,29,11223,11223,11223,0,0,0,0,0,0,0,0,0,0,0,0,23,23,23,3043,3043,3043,2886,2886,2886,2886,2886,2886,3043,3043,3043,3043,3043,3043,11224,0,0,0,35,0,0,0,0,0,35,0,0,6778,1,1,0,0,0,11224,4038,4038,6778,1,1,344,135,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,2015,database,43,43,43,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,43,43,1,0,0,0,0,0,3,0,3,3,3,2,43,0,0,0,0,0,0,0,0,0,0,43,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,3,3,3,3,1,1,3,3,3,2,1,1,43,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,2015,dataset,29705,29705,29705,0,9242,0,9242,18776,3923,27500,18776,1201,0,452,438,438,452,42,29705,0,29705,29701,29701,9254,9219,8184,8184,8184,9219,18804,5290,18834,18834,18804,1076,29700,0,0,0,0,18,24999,0,0,24999,24999,29701,9254,9254,9254,9219,23,23,8184,8184,8184,8184,8184,8184,8184,8184,8184,9219,23,23,18804,31,31,5290,3982,3982,18834,18834,18834,18834,18,18,18804,31,31,1076,46,46,29700,29700,29700,0,0,0,0,0,0,0,0,0,0,0,0,18,13,13,24999,0,0,0,0,0,0,0,0,24999,24999,24999,24999,0,0,29701,0,0,0,9242,46,46,0,0,0,9242,46,46,18774,1,1,3923,2615,2615,27497,8681,8681,18774,1,1,1201,171,171,0,0,0,452,452,452,438,438,438,438,438,438,452,452,452,42,37,37,29701,4702,4702,0,0,0,29701,4702,4702
304,2015,edited-book,2420,2420,2420,276,95,1,95,996,34,1013,996,1218,0,0,0,0,0,21,75,52,75,2287,2287,849,152,111,111,111,152,1726,203,1726,1726,1726,1265,2287,0,0,0,0,67,2125,36,36,2125,2125,2287,849,633,633,152,118,118,111,111,111,111,111,111,111,111,111,152,118,118,1726,804,804,203,189,189,1726,1726,1726,1726,804,804,1726,804,804,1265,97,97,2287,2287,2287,0,0,0,0,0,0,0,0,0,0,0,0,67,60,60,2125,2052,2052,36,2,2,36,36,36,2125,2125,2125,2125,2052,2052,2287,265,49,49,65,31,31,1,1,1,65,31,31,922,0,0,31,17,17,939,17,17,922,0,0,1214,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,14,14,73,0,0,51,17,17,73,0,0
305,2015,grant,7429,7429,7429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6892,6892,102,0,0,0,0,0,0,0,0,0,0,3,6892,0,0,0,0,0,0,0,0,0,0,6892,102,102,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,6892,6892,6892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,2015,journal-article,3297416,3297416,3297416,567477,694389,129,694389,3079212,132757,3087256,3079212,2088450,2765248,497466,378630,378630,497247,1964368,3297416,3287429,3297416,3295542,3295542,2452120,2331815,2216645,2216645,2216645,2331815,3088850,1106760,3088935,3088942,3088850,2128058,3295316,0,0,0,0,2167912,3142982,3123405,3123405,3142982,3142982,3295542,2452120,1896867,1896867,2331815,1649012,1649012,2216645,2216645,2216645,2216645,2216567,2216567,2216645,2216645,2216645,2331815,1649012,1649012,3088850,14883,14883,1106760,1027130,1027130,3088935,3088935,3088935,3088942,12067,12067,3088850,14883,14883,2128058,69455,69455,3295316,531614,531614,0,0,0,0,0,0,0,0,0,0,0,0,2167912,280891,280891,3142982,0,0,3123405,864,864,3123405,3123405,3123405,3142982,3142982,3142982,3142982,0,0,3295542,566812,11559,11559,694191,11388,11388,129,51,51,694191,11388,11388,3077537,3570,3570,132709,53079,53079,3085531,8656,8656,3077537,3570,3570,2088113,29510,29510,2763776,74,74,497357,497357,497357,378550,378550,378550,378550,378550,378550,497138,497138,497138,1963926,76905,76905,3295542,152560,152560,3285684,163143,163143,3295542,152560,152560
307,2015,journal-issue,37463,37463,37463,0,0,0,0,37,0,39,37,5004,25851,2,2,2,2,225,37463,37186,37463,37397,37397,885,305,256,256,256,305,607,148,607,607,607,4624,37377,0,0,0,0,116,36298,36042,36042,36298,36298,37397,885,885,885,305,305,305,256,256,256,256,256,256,256,256,256,305,305,305,607,570,570,148,148,148,607,607,607,607,570,570,607,570,570,4624,110,110,37377,11577,11577,0,0,0,0,0,0,0,0,0,0,0,0,116,76,76,36298,0,0,36042,41,41,36042,36042,36042,36298,36298,36298,36298,0,0,37397,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,39,2,2,37,0,0,5004,490,490,25807,7,7,2,2,2,2,2,2,2,2,2,2,2,2,225,185,185,37397,1099,1099,37127,1126,1126,37397,1099,1099
308,2015,monograph,21495,21495,21495,2126,687,1,687,17433,181,17738,17433,12671,0,3,2,2,3,227,1435,1390,1435,21467,21467,6301,1863,1507,1507,1507,1863,19130,1842,19142,19142,19130,13010,21460,0,0,0,0,1221,1208,1118,1118,1208,1208,21467,6301,4508,4508,1863,1467,1467,1507,1507,1507,1507,1506,1506,1507,1507,1507,1863,1467,1467,19130,1717,1717,1842,1745,1745,19142,19142,19142,19142,1671,1671,19130,1717,1717,13010,848,848,21460,21460,21460,0,0,0,0,0,0,0,0,0,0,0,0,1221,1028,1028,1208,73,73,1118,1,1,1118,1118,1118,1208,1208,1208,1208,73,73,21467,2125,332,332,686,290,290,1,0,0,686,290,290,17417,4,4,180,83,83,17721,250,250,17417,4,4,12660,498,498,0,0,0,3,3,3,2,2,2,2,2,2,3,3,3,226,33,33,1433,298,298,1388,271,271,1433,298,298
309,2015,other,33524,33524,33524,5134,186,0,186,10845,544,11223,10845,4070,0,0,0,0,0,6252,33524,9913,33524,32911,32911,8148,2967,2663,2663,2663,2967,13101,1800,13101,13101,13101,4060,32907,0,0,0,0,5969,16408,9474,9474,16408,16408,32911,8148,3014,3014,2967,2782,2782,2663,2663,2663,2663,2663,2663,2663,2663,2663,2967,2782,2782,13101,2426,2426,1800,1527,1527,13101,13101,13101,13101,2426,2426,13101,2426,2426,4060,347,347,32907,32907,32907,0,0,0,0,0,0,0,0,0,0,0,0,5969,333,333,16408,0,0,9474,303,303,9474,9474,9474,16408,16408,16408,16408,0,0,32911,5134,0,0,186,1,1,0,0,0,186,1,1,10844,169,169,544,271,271,11195,520,520,10844,169,169,4055,342,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6245,609,609,32911,16503,16503,9324,153,153,32911,16503,16503
310,2015,peer-review,3726,3726,3726,0,881,0,881,1741,324,1742,1741,477,0,0,0,0,0,0,0,0,0,3726,3726,1251,881,874,874,874,881,1741,774,1741,1741,1741,446,3725,0,0,0,0,0,0,0,0,0,0,3726,1251,1251,1251,881,0,0,874,874,874,874,874,874,874,874,874,881,0,0,1741,0,0,774,522,522,1741,1741,1741,1741,0,0,1741,0,0,446,3,3,3725,3725,3725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3726,0,0,0,881,0,0,0,0,0,881,0,0,1741,0,0,324,72,72,1742,1,1,1741,0,0,477,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,2015,posted-content,8350,8350,8350,6784,1146,0,1146,8246,4084,8249,8246,3494,0,1179,1179,1179,1179,3624,0,0,0,8347,8347,6383,3551,3336,3336,3336,3551,8303,4509,8303,8303,8303,3460,8347,0,0,0,0,5409,977,5,5,977,977,8347,6383,51,51,3551,2452,2452,3336,3336,3336,3336,3336,3336,3336,3336,3336,3551,2452,2452,8303,61,61,4509,1552,1552,8303,8303,8303,8303,61,61,8303,61,61,3460,155,155,8347,8347,8347,0,0,0,0,0,0,0,0,0,0,0,0,5409,1792,1792,977,977,977,5,5,5,5,5,5,977,977,977,977,977,977,8347,6783,451,451,1145,46,46,0,0,0,1145,46,46,8243,1,1,4084,1127,1127,8246,4,4,8243,1,1,3493,188,188,0,0,0,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,3624,7,7,0,0,0,0,0,0,0,0,0
312,2015,proceedings,2738,2738,2738,0,0,0,0,0,0,0,0,317,0,0,0,0,0,0,103,103,103,2725,2725,545,360,336,336,336,360,538,168,538,538,538,282,2725,0,0,0,0,21,126,10,10,126,126,2725,545,545,545,360,360,360,336,336,336,336,336,336,336,336,336,360,360,360,538,538,538,168,168,168,538,538,538,538,538,538,538,538,538,282,35,35,2725,2725,2725,0,0,0,0,0,0,0,0,0,0,0,0,21,21,21,126,84,84,10,0,0,10,10,10,126,126,126,126,84,84,2725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314,67,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,61,61,103,93,93,103,61,61
313,2015,proceedings-article,335100,335100,335100,14081,51170,0,51170,319650,117,319799,319650,180364,0,7542,3793,3793,7542,227797,335100,51566,335100,335045,335045,281149,253742,234299,234300,234300,253742,321323,111663,321323,321323,321323,186343,335035,0,0,0,0,253306,19280,6340,6340,19280,19280,335045,281149,267482,267482,253742,211374,211374,234299,234299,234299,234300,234300,234300,234300,234300,234300,253742,211374,211374,321323,1684,1684,111663,111614,111614,321323,321323,321323,321323,1576,1576,321323,1684,1684,186343,11009,11009,335035,335035,335035,0,0,0,0,0,0,0,0,0,0,0,0,253306,33065,33065,19280,0,0,6340,121,121,6340,6340,6340,19280,19280,19280,19280,0,0,335045,14081,414,414,51165,8797,8797,0,0,0,51165,8797,8797,319641,2,2,117,68,68,319790,43,43,319641,2,2,180357,5023,5023,0,0,0,7540,7540,7540,3792,3792,3792,3792,3792,3792,7540,7540,7540,227790,7549,7549,335045,315765,315765,51566,45347,45347,335045,315765,315765
314,2015,reference-book,2874,2874,2874,73,2,0,2,2327,0,2328,2327,536,0,0,0,0,0,0,1901,5,1901,2874,2874,278,68,49,49,49,68,2569,181,2569,2569,2569,490,2874,0,0,0,0,54,2358,5,5,2358,2358,2874,278,205,205,68,67,67,49,49,49,49,49,49,49,49,49,68,67,67,2569,242,242,181,181,181,2569,2569,2569,2569,242,242,2569,242,242,490,25,25,2874,2874,2874,0,0,0,0,0,0,0,0,0,0,0,0,54,54,54,2358,458,458,5,0,0,5,5,5,2358,2358,2358,2358,458,458,2874,73,0,0,2,1,1,0,0,0,2,1,1,2327,0,0,0,0,0,2328,1,1,2327,0,0,536,71,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1901,1,1,5,0,0,1901,1,1
315,2015,reference-entry,40656,40656,40656,818,6345,0,6345,18970,0,18972,18970,2832,0,0,0,0,0,10904,40656,0,40656,40608,40608,4013,6971,6391,6391,6391,6971,20742,2592,20742,20742,20742,2781,40603,0,0,0,0,9146,37148,391,391,37148,37148,40608,4013,3207,3207,6971,641,641,6391,6391,6391,6391,6391,6391,6391,6391,6391,6971,641,641,20742,1793,1793,2592,2592,2592,20742,20742,20742,20742,1793,1793,20742,1793,1793,2781,378,378,40603,40603,40603,0,0,0,0,0,0,0,0,0,0,0,0,9146,81,81,37148,0,0,391,391,391,391,391,391,37148,37148,37148,37148,0,0,40608,818,12,12,6344,14,14,0,0,0,6344,14,14,18950,1,1,0,0,0,18952,3,3,18950,1,1,2831,428,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10900,1835,1835,40608,3460,3460,0,0,0,40608,3460,3460
316,2015,report,13452,13452,13452,397,5678,105,5678,12489,557,12782,12489,4108,0,13,13,13,13,379,34,34,34,13414,13414,6927,4573,4333,4333,4333,4573,12633,2180,12652,12652,12633,4146,13412,0,0,0,0,2166,6,3,3,6,6,13414,6927,6559,6559,4573,951,951,4333,4333,4333,4333,4231,4231,4333,4333,4333,4573,951,951,12633,173,173,2180,1924,1924,12652,12652,12652,12652,122,122,12633,173,173,4146,317,317,13412,13412,13412,0,0,0,0,0,0,0,0,0,0,0,0,2166,1930,1930,6,3,3,3,0,0,3,3,3,6,6,6,6,3,3,13414,388,20,20,5678,2056,2056,105,3,3,5678,2056,2056,12462,2,2,555,299,299,12754,224,224,12462,2,2,4107,278,278,0,0,0,13,13,13,13,13,13,13,13,13,13,13,13,378,142,142,28,25,25,28,25,25,28,25,25
