,published_year,type,num_objects,num_dois,num_non_dois,objects_has_abstract,objects_has_affiliations,objects_has_affiliations_id_countrycode,objects_has_affiliations_id_ror,objects_has_affiliations_id_source,objects_has_affiliations_string,objects_has_authors,objects_has_authors_id_orcid,objects_has_authors_id_source,objects_has_authors_sequence,objects_has_authors_string,objects_has_citations,objects_has_fields,objects_has_funders,objects_has_funders_id_ror,objects_has_funders_id_source,objects_has_funders_string,objects_has_references,objects_has_venue,objects_has_venue_id_issn,objects_has_venue_id_issnl,objects_has_venue_id_source,objects_has_venue_string,dois_has_abstract,dois_has_affiliations,dois_has_affiliations_id_countrycode,dois_has_affiliations_id_ror,dois_has_affiliations_id_source,dois_has_affiliations_string,dois_has_authors,dois_has_authors_id_orcid,dois_has_authors_id_source,dois_has_authors_sequence,dois_has_authors_string,dois_has_citations,dois_has_fields,dois_has_funders,dois_has_funders_id_ror,dois_has_funders_id_source,dois_has_funders_string,dois_has_references,dois_has_venue,dois_has_venue_id_issn,dois_has_venue_id_issnl,dois_has_venue_id_source,dois_has_venue_string,non_dois_has_abstract,non_dois_has_affiliations,non_dois_has_affiliations_id_countrycode,non_dois_has_affiliations_id_ror,non_dois_has_affiliations_id_source,non_dois_has_affiliations_string,non_dois_has_authors,non_dois_has_authors_id_orcid,non_dois_has_authors_id_source,non_dois_has_authors_sequence,non_dois_has_authors_string,non_dois_has_citations,non_dois_has_fields,non_dois_has_funders,non_dois_has_funders_id_ror,non_dois_has_funders_id_source,non_dois_has_funders_string,non_dois_has_references,non_dois_has_venue,non_dois_has_venue_id_issn,non_dois_has_venue_id_issnl,non_dois_has_venue_id_source,non_dois_has_venue_string
1658,1945,dataset,62,62,0,0,0,0,0,0,0,40,1,41,41,40,6,62,0,0,0,0,0,58,0,0,58,58,0,0,0,0,0,0,40,1,41,41,40,6,62,0,0,0,0,0,58,0,0,58,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1659,1945,dissertation,595,159,436,118,14,14,14,14,14,595,0,595,595,595,44,595,0,0,0,0,15,7,0,0,7,7,27,14,14,14,14,14,159,0,159,159,159,18,159,0,0,0,0,10,2,0,0,2,2,91,0,0,0,0,0,436,0,436,436,436,26,436,0,0,0,0,5,5,0,0,5,5
1660,1945,journal-article,110848,78852,31996,29921,19503,13751,13751,13751,19503,88540,1100,88559,88560,88540,30565,110841,0,0,0,0,11633,95661,85191,85191,95661,95661,27443,18665,13244,13244,13244,18665,57545,581,57564,57565,57545,26795,78845,0,0,0,0,11378,75819,75142,75142,75819,75819,2478,838,507,507,507,838,30995,519,30995,30995,30995,3770,31996,0,0,0,0,255,19842,10049,10049,19842,19842
1661,1945,journal-issue,767,767,0,7,0,0,0,0,0,0,0,0,0,0,10,767,0,0,0,0,0,718,700,700,718,718,7,0,0,0,0,0,0,0,0,0,0,10,767,0,0,0,0,0,718,700,700,718,718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1662,1945,monograph,280,280,0,9,1,1,1,1,1,186,1,197,197,186,62,280,0,0,0,0,1,7,7,7,7,7,9,1,1,1,1,1,186,1,197,197,186,62,280,0,0,0,0,1,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1663,1945,other,781,774,7,90,6,0,0,0,6,112,0,113,113,112,22,781,0,0,0,0,0,709,489,489,709,709,84,5,0,0,0,5,111,0,112,112,111,22,774,0,0,0,0,0,702,489,489,702,702,6,1,0,0,0,1,1,0,1,1,1,0,7,0,0,0,0,0,7,0,0,7,7
1664,1945,posted-content,229,24,205,4,1,0,0,0,1,228,0,228,228,228,25,229,0,0,0,0,0,223,54,54,223,223,0,0,0,0,0,0,24,0,24,24,24,2,24,0,0,0,0,0,22,12,12,22,22,4,1,0,0,0,1,204,0,204,204,204,23,205,0,0,0,0,0,201,42,42,201,201
1665,1945,proceedings-article,248,242,6,1,24,12,12,12,24,247,2,247,247,247,28,248,0,0,0,0,7,158,7,7,158,158,1,24,12,12,12,24,241,2,241,241,241,27,242,0,0,0,0,7,152,7,7,152,152,0,0,0,0,0,0,6,0,6,6,6,1,6,0,0,0,0,0,6,0,0,6,6
1666,1945,reference-entry,2,2,0,0,0,0,0,0,0,2,0,2,2,2,0,2,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,2,0,2,2,2,0,2,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1667,1945,report,663,660,3,160,7,7,7,7,7,490,8,495,495,490,93,663,0,0,0,0,1,3,0,0,3,3,159,7,7,7,7,7,487,8,492,492,487,93,660,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,0,3,3,3,0,3,0,0,0,0,0,3,0,0,3,3
1668,1944,book,3722,232,3490,131,18,14,14,14,18,3677,34,3677,3677,3677,1317,3720,0,0,0,0,7,1862,8,8,1862,1862,13,12,10,10,10,12,187,2,187,187,187,116,232,0,0,0,0,3,172,7,7,172,172,118,6,4,4,4,6,3490,32,3490,3490,3490,1201,3488,0,0,0,0,4,1690,1,1,1690,1690
1669,1944,book-chapter,3550,3408,142,123,450,313,313,313,450,1630,11,1630,1630,1630,203,3550,0,0,0,0,289,3174,49,49,3174,3174,97,450,313,313,313,450,1488,11,1488,1488,1488,200,3408,0,0,0,0,289,3034,49,49,3034,3034,26,0,0,0,0,0,142,0,142,142,142,3,142,0,0,0,0,0,140,0,0,140,140
1670,1944,dataset,38,38,0,0,0,0,0,0,0,15,0,16,16,15,2,38,0,0,0,0,0,36,0,0,36,36,0,0,0,0,0,0,15,0,16,16,15,2,38,0,0,0,0,0,36,0,0,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1671,1944,dissertation,534,158,376,94,29,28,28,28,29,534,4,534,534,534,35,534,0,0,0,0,7,3,0,0,3,3,21,28,28,28,28,28,158,3,158,158,158,18,158,0,0,0,0,7,1,0,0,1,1,73,1,0,0,0,1,376,1,376,376,376,17,376,0,0,0,0,0,2,0,0,2,2
1672,1944,journal-article,105633,83698,21935,29391,20404,14278,14278,14278,20404,81984,1063,82005,82005,81984,30317,105625,0,0,0,0,12358,91489,83560,83560,91489,91489,26779,19528,13718,13718,13718,19528,60680,823,60701,60701,60680,27534,83691,0,0,0,0,12111,79680,78718,78718,79680,79680,2612,876,560,560,560,876,21304,240,21304,21304,21304,2783,21934,0,0,0,0,247,11809,4842,4842,11809,11809
1673,1944,journal-issue,824,824,0,10,0,0,0,0,0,0,0,0,0,0,12,824,0,0,0,0,0,753,725,725,753,753,10,0,0,0,0,0,0,0,0,0,0,12,824,0,0,0,0,0,753,725,725,753,753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1674,1944,monograph,287,287,0,9,0,0,0,0,0,179,2,186,186,179,66,287,0,0,0,0,1,18,18,18,18,18,9,0,0,0,0,0,179,2,186,186,179,66,287,0,0,0,0,1,18,18,18,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1675,1944,other,737,726,11,95,1,0,0,0,1,111,1,113,113,111,25,737,0,0,0,0,0,660,447,447,660,660,91,0,0,0,0,0,104,1,106,106,104,25,726,0,0,0,0,0,650,447,447,650,650,4,1,0,0,0,1,7,0,7,7,7,0,11,0,0,0,0,0,10,0,0,10,10
1676,1944,posted-content,284,15,269,2,1,0,0,0,1,284,1,284,284,284,21,284,0,0,0,0,0,278,35,35,278,278,0,0,0,0,0,0,15,0,15,15,15,2,15,0,0,0,0,0,12,0,0,12,12,2,1,0,0,0,1,269,1,269,269,269,19,269,0,0,0,0,0,266,35,35,266,266
1677,1944,proceedings-article,222,218,4,3,16,9,9,9,16,221,2,221,221,221,18,222,0,0,0,0,0,114,0,0,114,114,1,16,9,9,9,16,217,2,217,217,217,18,218,0,0,0,0,0,110,0,0,110,110,2,0,0,0,0,0,4,0,4,4,4,0,4,0,0,0,0,0,4,0,0,4,4
1678,1944,report,486,484,2,104,13,13,13,13,13,331,12,343,343,331,83,486,0,0,0,0,0,3,0,0,3,3,104,12,12,12,12,12,329,12,341,341,329,83,484,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,2,0,2,2,2,0,2,0,0,0,0,0,2,0,0,2,2
1679,1943,book,4049,343,3706,146,48,33,33,33,48,3990,31,3990,3990,3990,1394,4049,0,0,0,0,11,2226,17,17,2226,2226,23,30,24,24,24,30,285,4,285,285,285,157,343,0,0,0,0,3,251,16,16,251,251,123,18,9,9,9,18,3705,27,3705,3705,3705,1237,3706,0,0,0,0,8,1975,1,1,1975,1975
1680,1943,book-chapter,7073,5562,1511,220,830,481,481,481,830,4521,19,4521,4521,4521,276,7073,0,0,0,0,522,6398,147,147,6398,6398,187,830,481,481,481,830,3010,19,3010,3010,3010,274,5562,0,0,0,0,522,4887,147,147,4887,4887,33,0,0,0,0,0,1511,0,1511,1511,1511,2,1511,0,0,0,0,0,1511,0,0,1511,1511
1681,1943,dataset,23,22,1,0,0,0,0,0,0,11,0,12,12,11,2,23,0,0,0,0,0,21,0,0,21,21,0,0,0,0,0,0,10,0,11,11,10,2,22,0,0,0,0,0,21,0,0,21,21,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1682,1943,dissertation,624,173,451,114,24,24,24,24,24,624,4,624,624,624,43,624,0,0,0,0,9,12,0,0,12,12,27,24,24,24,24,24,173,0,173,173,173,19,173,0,0,0,0,5,3,0,0,3,3,87,0,0,0,0,0,451,4,451,451,451,24,451,0,0,0,0,4,9,0,0,9,9
1683,1943,journal-article,111404,88744,22660,30312,22015,15181,15181,15181,22015,86300,1116,86326,86326,86300,31849,111396,0,0,0,0,13558,96198,87286,87286,96198,96198,27719,21213,14663,14663,14663,21213,64262,825,64288,64288,64262,29079,88738,0,0,0,0,13308,83702,82456,82456,83702,83702,2593,802,518,518,518,802,22038,291,22038,22038,22038,2770,22658,0,0,0,0,250,12496,4830,4830,12496,12496
1684,1943,journal-issue,921,921,0,16,0,0,0,0,0,0,0,0,0,0,15,921,0,0,0,0,0,835,811,811,835,835,16,0,0,0,0,0,0,0,0,0,0,15,921,0,0,0,0,0,835,811,811,835,835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685,1943,monograph,281,281,0,8,1,0,0,0,1,198,2,206,206,198,80,281,0,0,0,0,1,25,25,25,25,25,8,1,0,0,0,1,198,2,206,206,198,80,281,0,0,0,0,1,25,25,25,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1686,1943,other,821,817,4,123,0,0,0,0,0,115,1,115,115,115,21,821,0,0,0,0,2,730,516,516,730,730,119,0,0,0,0,0,115,1,115,115,115,21,817,0,0,0,0,2,726,516,516,726,726,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,4,4
1687,1943,posted-content,202,16,186,32,4,0,0,0,4,202,0,202,202,202,22,202,0,0,0,0,0,192,25,25,192,192,7,0,0,0,0,0,16,0,16,16,16,3,16,0,0,0,0,0,11,0,0,11,11,25,4,0,0,0,4,186,0,186,186,186,19,186,0,0,0,0,0,181,25,25,181,181
1688,1943,proceedings-article,177,168,9,2,34,15,15,15,34,176,1,176,176,176,24,177,0,0,0,0,0,99,2,2,99,99,1,33,14,14,14,33,167,1,167,167,167,23,168,0,0,0,0,0,90,2,2,90,90,1,1,1,1,1,1,9,0,9,9,9,1,9,0,0,0,0,0,9,0,0,9,9
1689,1943,reference-entry,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1690,1943,report,321,321,0,64,3,2,2,2,3,200,2,211,211,200,41,321,0,0,0,0,0,0,0,0,0,0,64,3,2,2,2,3,200,2,211,211,200,41,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1691,1942,book,4196,382,3814,149,40,24,24,24,40,4124,42,4124,4124,4124,1434,4196,0,0,0,0,5,2301,13,13,2301,2301,20,31,18,18,18,31,310,5,310,310,310,172,382,0,0,0,0,1,277,12,12,277,277,129,9,6,6,6,9,3814,37,3814,3814,3814,1262,3814,0,0,0,0,4,2024,1,1,2024,2024
1692,1942,book-chapter,8212,5676,2536,289,757,380,380,380,757,5837,38,5841,5841,5837,317,8210,0,0,0,0,487,7351,81,81,7351,7351,264,757,380,380,380,757,3301,38,3305,3305,3301,312,5674,0,0,0,0,487,4817,81,81,4817,4817,25,0,0,0,0,0,2536,0,2536,2536,2536,5,2536,0,0,0,0,0,2534,0,0,2534,2534
1693,1942,dataset,37,37,0,0,0,0,0,0,0,14,0,14,14,14,5,37,0,0,0,0,0,30,0,0,30,30,0,0,0,0,0,0,14,0,14,14,14,5,37,0,0,0,0,0,30,0,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1694,1942,dissertation,804,213,591,168,37,37,37,37,37,803,6,803,803,803,57,804,0,0,0,0,8,4,0,0,4,4,39,37,37,37,37,37,213,2,213,213,213,28,213,0,0,0,0,4,3,0,0,3,3,129,0,0,0,0,0,590,4,590,590,590,29,591,0,0,0,0,4,1,0,0,1,1
1695,1942,journal-article,119615,96771,22844,32819,25095,17415,17415,17415,25095,93147,1145,93166,93166,93147,35513,119610,0,0,0,0,15013,104451,94788,94788,104451,104451,30344,24088,16756,16756,16756,24088,70974,850,70993,70993,70974,32616,96766,0,0,0,0,14713,91164,89755,89755,91164,91164,2475,1007,659,659,659,1007,22173,295,22173,22173,22173,2897,22844,0,0,0,0,300,13287,5033,5033,13287,13287
1696,1942,journal-issue,947,947,0,25,0,0,0,0,0,0,0,0,0,0,4,947,0,0,0,0,0,854,833,833,854,854,25,0,0,0,0,0,0,0,0,0,0,4,947,0,0,0,0,0,854,833,833,854,854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1697,1942,monograph,304,304,0,8,1,0,0,0,1,204,1,216,216,204,96,304,0,0,0,0,2,14,14,14,14,14,8,1,0,0,0,1,204,1,216,216,204,96,304,0,0,0,0,2,14,14,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1698,1942,other,789,782,7,133,1,1,1,1,1,45,0,47,47,45,13,789,0,0,0,0,0,698,505,505,698,698,130,0,0,0,0,0,41,0,43,43,41,13,782,0,0,0,0,0,692,505,505,692,692,3,1,1,1,1,1,4,0,4,4,4,0,7,0,0,0,0,0,6,0,0,6,6
1699,1942,posted-content,353,26,327,30,3,2,2,2,3,347,1,347,347,347,43,353,0,0,0,0,0,343,29,29,343,343,6,0,0,0,0,0,26,0,26,26,26,7,26,0,0,0,0,0,23,0,0,23,23,24,3,2,2,2,3,321,1,321,321,321,36,327,0,0,0,0,0,320,29,29,320,320
1700,1942,proceedings-article,139,133,6,1,11,2,2,2,11,138,1,138,138,138,16,139,0,0,0,0,0,81,1,1,81,81,1,11,2,2,2,11,132,1,132,132,132,13,133,0,0,0,0,0,75,1,1,75,75,0,0,0,0,0,0,6,0,6,6,6,3,6,0,0,0,0,0,6,0,0,6,6
1701,1942,report,359,357,2,57,5,5,5,5,5,208,2,214,214,208,55,359,0,0,0,0,1,2,0,0,2,2,57,5,5,5,5,5,206,2,212,212,206,55,357,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,0,2,0,0,0,0,0,2,0,0,2,2
1702,1941,book,4543,414,4129,161,44,35,35,35,44,4488,47,4488,4488,4488,1539,4543,0,0,0,0,7,2551,14,14,2551,2551,20,31,25,25,25,31,360,4,360,360,360,180,414,0,0,0,0,3,296,12,12,296,296,141,13,10,10,10,13,4128,43,4128,4128,4128,1359,4129,0,0,0,0,4,2255,2,2,2255,2255
1703,1941,book-chapter,8615,7127,1488,413,817,507,507,507,817,5873,44,5879,5879,5873,402,8615,0,0,0,0,456,7585,92,92,7585,7585,310,817,507,507,507,817,4385,44,4391,4391,4385,400,7127,0,0,0,0,456,6098,92,92,6098,6098,103,0,0,0,0,0,1488,0,1488,1488,1488,2,1488,0,0,0,0,0,1487,0,0,1487,1487
1704,1941,dataset,367,367,0,0,0,0,0,0,0,262,0,262,262,262,11,367,0,0,0,0,0,358,0,0,358,358,0,0,0,0,0,0,262,0,262,262,262,11,367,0,0,0,0,0,358,0,0,358,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1705,1941,dissertation,1013,205,808,211,46,46,46,46,46,1013,8,1013,1013,1013,79,1013,0,0,0,0,13,8,0,0,8,8,41,46,46,46,46,46,205,0,205,205,205,21,205,0,0,0,0,6,4,0,0,4,4,170,0,0,0,0,0,808,8,808,808,808,58,808,0,0,0,0,7,4,0,0,4,4
1706,1941,journal-article,124513,101489,23024,33965,26568,18285,18285,18285,26568,96999,1181,97028,97028,96999,37654,124508,0,0,0,0,16288,109318,99622,99622,109318,109318,31921,25465,17542,17542,17542,25465,74702,886,74731,74731,74702,34714,101486,0,0,0,0,15960,95988,94483,94483,95988,95988,2044,1103,743,743,743,1103,22297,295,22297,22297,22297,2940,23022,0,0,0,0,328,13330,5139,5139,13330,13330
1707,1941,journal-issue,991,991,0,30,0,0,0,0,0,0,0,0,0,0,11,991,0,0,0,0,0,916,897,897,916,916,30,0,0,0,0,0,0,0,0,0,0,11,991,0,0,0,0,0,916,897,897,916,916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1708,1941,monograph,363,363,0,8,1,1,1,1,1,243,2,260,260,243,86,363,0,0,0,0,7,11,11,11,11,11,8,1,1,1,1,1,243,2,260,260,243,86,363,0,0,0,0,7,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1709,1941,other,801,796,5,132,0,0,0,0,0,40,1,42,42,40,15,800,0,0,0,0,0,719,522,522,719,719,127,0,0,0,0,0,40,1,42,42,40,15,795,0,0,0,0,0,714,522,522,714,714,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,5,5
1710,1941,posted-content,284,33,251,29,6,0,0,0,6,276,1,276,276,276,47,284,0,0,0,0,1,264,43,43,264,264,3,0,0,0,0,0,33,0,33,33,33,11,33,0,0,0,0,1,24,0,0,24,24,26,6,0,0,0,6,243,1,243,243,243,36,251,0,0,0,0,0,240,43,43,240,240
1711,1941,proceedings-article,152,146,6,3,19,7,7,7,19,151,1,151,151,151,20,152,0,0,0,0,2,79,2,2,79,79,2,18,6,6,6,18,145,1,145,145,145,19,146,0,0,0,0,2,74,2,2,74,74,1,1,1,1,1,1,6,0,6,6,6,1,6,0,0,0,0,0,5,0,0,5,5
1712,1941,report,348,347,1,34,2,2,2,2,2,202,3,208,208,202,44,347,0,0,0,0,1,2,0,0,2,2,34,2,2,2,2,2,201,3,207,207,201,44,346,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1
1713,1940,book,5239,488,4751,180,50,33,33,33,50,5178,46,5178,5178,5178,1772,5238,0,0,0,0,20,2879,15,15,2879,2879,32,39,25,25,25,39,427,9,427,427,427,221,488,0,0,0,0,9,355,15,15,355,355,148,11,8,8,8,11,4751,37,4751,4751,4751,1551,4750,0,0,0,0,11,2524,0,0,2524,2524
1714,1940,book-chapter,7792,6428,1364,387,910,472,472,472,910,5081,14,5084,5084,5081,406,7791,0,0,0,0,542,6722,119,119,6722,6722,206,910,472,472,472,910,3717,14,3720,3720,3717,399,6427,0,0,0,0,542,5360,119,119,5360,5360,181,0,0,0,0,0,1364,0,1364,1364,1364,7,1364,0,0,0,0,0,1362,0,0,1362,1362
1715,1940,dataset,48,47,1,0,0,0,0,0,0,31,1,31,31,31,10,48,0,0,0,0,0,45,0,0,45,45,0,0,0,0,0,0,30,1,30,30,30,10,47,0,0,0,0,0,45,0,0,45,45,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1716,1940,dissertation,1098,253,845,259,43,43,43,43,43,1098,3,1098,1098,1098,72,1098,0,0,0,0,16,11,0,0,11,11,61,43,43,43,43,43,253,0,253,253,253,27,253,0,0,0,0,9,8,0,0,8,8,198,0,0,0,0,0,845,3,845,845,845,45,845,0,0,0,0,7,3,0,0,3,3
1717,1940,journal-article,158960,106208,52752,35914,26955,18590,18590,18590,26955,129095,1906,129114,129114,129095,40351,158945,0,0,0,0,16733,119190,106660,106660,119190,119190,33362,25765,17840,17840,17840,25765,77078,1127,77097,77097,77078,36221,106196,0,0,0,0,16478,100701,99095,99095,100701,100701,2552,1190,750,750,750,1190,52017,779,52017,52017,52017,4130,52749,0,0,0,0,255,18489,7565,7565,18489,18489
1718,1940,journal-issue,1016,1016,0,34,0,0,0,0,0,0,0,0,0,0,9,1016,0,0,0,0,0,920,902,902,920,920,34,0,0,0,0,0,0,0,0,0,0,9,1016,0,0,0,0,0,920,902,902,920,920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1719,1940,monograph,389,389,0,9,2,2,2,2,2,278,0,285,285,278,100,389,0,0,0,0,1,9,8,8,9,9,9,2,2,2,2,2,278,0,285,285,278,100,389,0,0,0,0,1,9,8,8,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1720,1940,other,1887,796,1091,119,100,100,100,100,100,1107,0,1107,1107,1107,8,1885,0,0,0,0,0,1815,541,541,1815,1815,117,0,0,0,0,0,18,0,18,18,18,8,796,0,0,0,0,0,734,540,540,734,734,2,100,100,100,100,100,1089,0,1089,1089,1089,0,1089,0,0,0,0,0,1081,1,1,1081,1081
1721,1940,posted-content,442,31,411,30,12,0,0,0,12,435,1,435,435,435,39,442,0,0,0,0,2,410,44,44,410,410,7,0,0,0,0,0,31,0,31,31,31,11,31,0,0,0,0,2,13,0,0,13,13,23,12,0,0,0,12,404,1,404,404,404,28,411,0,0,0,0,0,397,44,44,397,397
1722,1940,proceedings-article,193,176,17,3,20,11,11,11,20,192,3,192,192,192,22,193,0,0,0,0,4,107,5,5,107,107,0,20,11,11,11,20,175,3,175,175,175,20,176,0,0,0,0,4,90,5,5,90,90,3,0,0,0,0,0,17,0,17,17,17,2,17,0,0,0,0,0,17,0,0,17,17
1723,1940,report,318,318,0,16,0,0,0,0,0,203,0,205,205,203,44,318,0,0,0,0,1,0,0,0,0,0,16,0,0,0,0,0,203,0,205,205,203,44,318,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1724,1939,book,6496,554,5942,188,58,42,42,42,58,6426,59,6426,6426,6426,2062,6495,0,0,0,0,11,3798,26,26,3798,3798,30,53,37,37,37,53,485,13,485,485,485,265,554,0,0,0,0,4,396,26,26,396,396,158,5,5,5,5,5,5941,46,5941,5941,5941,1797,5941,0,0,0,0,7,3402,0,0,3402,3402
1725,1939,book-chapter,9018,7066,1952,557,1244,767,767,767,1244,6001,33,6002,6002,6001,496,9016,0,0,0,0,767,8041,185,185,8041,8041,342,1244,767,767,767,1244,4049,32,4050,4050,4049,491,7064,0,0,0,0,767,6093,185,185,6093,6093,215,0,0,0,0,0,1952,1,1952,1952,1952,5,1952,0,0,0,0,0,1948,0,0,1948,1948
1726,1939,dataset,85,85,0,2,0,0,0,0,0,74,0,74,74,74,14,85,0,0,0,0,0,80,0,0,80,80,2,0,0,0,0,0,74,0,74,74,74,14,85,0,0,0,0,0,80,0,0,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1727,1939,dissertation,936,198,738,169,27,27,27,27,27,936,6,936,936,936,55,936,0,0,0,0,12,9,0,0,9,9,51,27,27,27,27,27,198,1,198,198,198,28,198,0,0,0,0,5,5,0,0,5,5,118,0,0,0,0,0,738,5,738,738,738,27,738,0,0,0,0,7,4,0,0,4,4
1728,1939,journal,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729,1939,journal-article,140625,112755,27870,37768,29185,19433,19433,19433,29185,108425,1488,108445,108445,108425,41952,140620,0,0,0,0,18347,122321,110941,110941,122321,122321,34983,27886,18689,18689,18689,27886,81608,1116,81628,81628,81608,39004,112751,0,0,0,0,18138,106437,104746,104746,106437,106437,2785,1299,744,744,744,1299,26817,372,26817,26817,26817,2948,27869,0,0,0,0,209,15884,6195,6195,15884,15884
1730,1939,journal-issue,1106,1106,0,47,0,0,0,0,0,1,0,1,1,1,10,1106,0,0,0,0,0,1008,986,986,1008,1008,47,0,0,0,0,0,1,0,1,1,1,10,1106,0,0,0,0,0,1008,986,986,1008,1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1731,1939,monograph,409,409,0,12,0,0,0,0,0,260,3,267,267,260,95,409,0,0,0,0,0,10,9,9,10,10,12,0,0,0,0,0,260,3,267,267,260,95,409,0,0,0,0,0,10,9,9,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1732,1939,other,832,771,61,173,29,29,29,29,29,88,0,90,90,88,12,832,0,0,0,0,0,750,535,535,750,750,172,0,0,0,0,0,28,0,30,30,28,12,771,0,0,0,0,0,691,535,535,691,691,1,29,29,29,29,29,60,0,60,60,60,0,61,0,0,0,0,0,59,0,0,59,59
1733,1939,posted-content,283,30,253,27,17,0,0,0,17,275,0,275,275,275,48,283,0,0,0,0,0,269,1,1,269,269,5,0,0,0,0,0,30,0,30,30,30,10,30,0,0,0,0,0,24,0,0,24,24,22,17,0,0,0,17,245,0,245,245,245,38,253,0,0,0,0,0,245,1,1,245,245
1734,1939,proceedings-article,191,185,6,1,17,7,7,7,17,190,4,190,190,190,23,191,0,0,0,0,1,96,2,2,96,96,1,15,6,6,6,15,184,4,184,184,184,22,185,0,0,0,0,1,90,2,2,90,90,0,2,1,1,1,2,6,0,6,6,6,1,6,0,0,0,0,0,6,0,0,6,6
1735,1939,reference-book,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1736,1939,report,275,275,0,15,0,0,0,0,0,145,0,155,155,145,22,275,0,0,0,0,3,0,0,0,0,0,15,0,0,0,0,0,145,0,155,155,145,22,275,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1737,1938,book,7073,559,6514,191,47,30,30,30,47,7010,65,7010,7010,7010,2280,7073,0,0,0,0,16,4039,17,17,4039,4039,24,39,24,24,24,39,496,14,496,496,496,281,559,0,0,0,0,6,400,17,17,400,400,167,8,6,6,6,8,6514,51,6514,6514,6514,1999,6514,0,0,0,0,10,3639,0,0,3639,3639
