,published_year,type,num_objects,num_dois,num_non_dois,objects_has_abstract,objects_has_affiliations,objects_has_affiliations_id_countrycode,objects_has_affiliations_id_ror,objects_has_affiliations_id_source,objects_has_affiliations_string,objects_has_authors,objects_has_authors_id_orcid,objects_has_authors_sequence,objects_has_authors_string,objects_has_citations,objects_has_fields,objects_has_funders,objects_has_funders_id_source,objects_has_funders_string,objects_has_references,objects_has_venue,objects_has_venue_id_issn,objects_has_venue_id_issnl,objects_has_venue_string,dois_has_abstract,dois_has_affiliations,dois_has_affiliations_id_countrycode,dois_has_affiliations_id_ror,dois_has_affiliations_id_source,dois_has_affiliations_string,dois_has_authors,dois_has_authors_id_orcid,dois_has_authors_sequence,dois_has_authors_string,dois_has_citations,dois_has_fields,dois_has_funders,dois_has_funders_id_source,dois_has_funders_string,dois_has_references,dois_has_venue,dois_has_venue_id_issn,dois_has_venue_id_issnl,dois_has_venue_string,non_dois_has_abstract,non_dois_has_affiliations,non_dois_has_affiliations_id_countrycode,non_dois_has_affiliations_id_ror,non_dois_has_affiliations_id_source,non_dois_has_affiliations_string,non_dois_has_authors,non_dois_has_authors_id_orcid,non_dois_has_authors_sequence,non_dois_has_authors_string,non_dois_has_citations,non_dois_has_fields,non_dois_has_funders,non_dois_has_funders_id_source,non_dois_has_funders_string,non_dois_has_references,non_dois_has_venue,non_dois_has_venue_id_issn,non_dois_has_venue_id_issnl,non_dois_has_venue_string
735,1892,publication,34269,24913,9356,12841,2430,2429,2367,2430,2430,30231,1,30231,30231,0,22175,4,4,4,0,17226,16011,0,17226,8305,571,570,568,571,571,24728,1,24728,24728,0,17486,4,4,4,0,14304,14301,0,14304,4536,1859,1859,1799,1859,1859,5503,0,5503,5503,0,4689,0,0,0,0,2922,1710,0,2922
736,1891,dataset,577,553,24,409,10,10,10,10,10,520,0,520,520,0,167,6,6,6,0,575,0,0,575,392,0,0,0,0,0,513,0,513,513,0,148,6,6,6,0,553,0,0,553,17,10,10,10,10,10,7,0,7,7,0,19,0,0,0,0,22,0,0,22
737,1891,other,4676,0,4676,4109,1797,1797,1629,1797,1797,2770,0,2770,2770,0,2951,0,0,0,0,3862,0,0,3862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4109,1797,1797,1629,1797,1797,2770,0,2770,2770,0,2951,0,0,0,0,3862,0,0,3862
738,1891,publication,34356,26012,8344,12497,2438,2437,2387,2438,2438,30732,0,30732,30732,0,22731,3,3,3,0,18295,17254,0,18295,8200,570,570,570,570,570,25804,0,25804,25804,0,18916,3,3,3,0,15539,15538,0,15539,4297,1868,1867,1817,1868,1868,4928,0,4928,4928,0,3815,0,0,0,0,2756,1716,0,2756
739,1890,dataset,3559,3519,40,3166,21,21,21,21,21,3494,0,3494,3494,0,1123,0,0,0,0,3553,0,0,3553,3127,0,0,0,0,0,3479,0,3479,3479,0,1091,0,0,0,0,3519,0,0,3519,39,21,21,21,21,21,15,0,15,15,0,32,0,0,0,0,34,0,0,34
740,1890,other,3560,0,3560,2961,890,890,733,890,890,1196,0,1196,1196,0,1033,0,0,0,0,2741,0,0,2741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2961,890,890,733,890,890,1196,0,1196,1196,0,1033,0,0,0,0,2741,0,0,2741
741,1890,publication,35003,25853,9150,13283,2462,2460,2417,2462,2462,31168,0,31168,31168,0,22930,2,2,2,0,18001,17018,0,18001,8283,612,612,611,612,612,25638,0,25638,25638,0,18563,2,2,2,0,15070,15063,0,15070,5000,1850,1848,1806,1850,1850,5530,0,5530,5530,0,4367,0,0,0,0,2931,1955,0,2931
742,1889,dataset,1244,1211,33,1076,16,16,16,16,16,1177,0,1177,1177,0,242,4,4,4,0,1238,0,0,1238,1051,0,0,0,0,0,1168,0,1168,1168,0,218,4,4,4,0,1211,0,0,1211,25,16,16,16,16,16,9,0,9,9,0,24,0,0,0,0,27,0,0,27
743,1889,other,4687,0,4687,4015,887,887,716,887,887,1284,0,1284,1284,0,1030,0,0,0,0,4127,0,0,4127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4015,887,887,716,887,887,1284,0,1284,1284,0,1030,0,0,0,0,4127,0,0,4127
744,1889,publication,33377,24828,8549,11175,2110,2107,2059,2110,2110,29498,1,29498,29498,0,21659,3,3,3,0,18689,17839,0,18689,7194,572,571,569,572,572,24677,1,24677,24677,0,17845,3,3,3,0,15268,15266,0,15268,3981,1538,1536,1490,1538,1538,4821,0,4821,4821,0,3814,0,0,0,0,3421,2573,0,3421
745,1889,software,4,4,0,4,0,0,0,0,0,4,0,4,4,0,4,0,0,0,0,4,0,0,4,4,0,0,0,0,0,4,0,4,4,0,4,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
746,1888,dataset,747,735,12,710,5,5,5,5,5,740,0,740,740,0,153,30,30,30,0,747,0,0,747,698,0,0,0,0,0,734,0,734,734,0,145,30,30,30,0,735,0,0,735,12,5,5,5,5,5,6,0,6,6,0,8,0,0,0,0,12,0,0,12
747,1888,other,7146,0,7146,6592,777,777,593,777,777,3758,0,3758,3758,0,1343,0,0,0,0,6155,0,0,6155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6592,777,777,593,777,777,3758,0,3758,3758,0,1343,0,0,0,0,6155,0,0,6155
748,1888,publication,31798,23967,7831,10902,2064,2060,2011,2064,2064,28577,0,28577,28577,0,20586,5,5,5,0,17474,16753,0,17474,7047,549,548,544,549,549,23800,0,23800,23800,0,17010,5,5,5,0,14645,14621,0,14645,3855,1515,1512,1467,1515,1515,4777,0,4777,4777,0,3576,0,0,0,0,2829,2132,0,2829
749,1887,dataset,599,580,19,508,8,8,8,8,8,565,0,565,565,0,79,0,0,0,0,596,0,0,596,497,0,0,0,0,0,562,0,562,562,0,66,0,0,0,0,580,0,0,580,11,8,8,8,8,8,3,0,3,3,0,13,0,0,0,0,16,0,0,16
750,1887,other,7336,0,7336,6749,767,767,541,767,767,4184,0,4184,4184,0,933,0,0,0,0,6728,0,0,6728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6749,767,767,541,767,767,4184,0,4184,4184,0,933,0,0,0,0,6728,0,0,6728
751,1887,publication,31374,23866,7508,11311,2065,2064,2008,2065,2065,28472,1,28472,28472,0,20558,0,0,0,0,16706,15930,0,16706,7503,638,638,636,638,638,23782,1,23782,23782,0,17166,0,0,0,0,14170,14155,0,14170,3808,1427,1426,1372,1427,1427,4690,0,4690,4690,0,3392,0,0,0,0,2536,1775,0,2536
752,1886,dataset,1213,1185,28,1172,17,17,17,17,17,1197,0,1197,1197,0,160,0,0,0,0,1207,0,0,1207,1145,0,0,0,0,0,1185,0,1185,1185,0,137,0,0,0,0,1185,0,0,1185,27,17,17,17,17,17,12,0,12,12,0,23,0,0,0,0,22,0,0,22
753,1886,other,7125,0,7125,6409,796,796,647,796,796,3807,0,3807,3807,0,1058,0,0,0,0,6634,0,0,6634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6409,796,796,647,796,796,3807,0,3807,3807,0,1058,0,0,0,0,6634,0,0,6634
754,1886,publication,29532,22347,7185,10550,2031,2028,1983,2031,2031,26818,0,26818,26818,0,18987,2,2,2,0,15774,15010,0,15774,6879,504,502,501,504,504,22321,0,22321,22321,0,15934,2,2,2,0,13365,13339,0,13365,3671,1527,1526,1482,1527,1527,4497,0,4497,4497,0,3053,0,0,0,0,2409,1671,0,2409
755,1885,dataset,796,778,18,734,11,11,11,11,11,762,0,762,762,0,99,0,0,0,0,792,0,0,792,719,0,0,0,0,0,758,0,758,758,0,85,0,0,0,0,778,0,0,778,15,11,11,11,11,11,4,0,4,4,0,14,0,0,0,0,14,0,0,14
756,1885,other,6901,0,6901,6166,800,800,631,800,800,3457,0,3457,3457,0,965,1,1,1,0,6513,0,0,6513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6166,800,800,631,800,800,3457,0,3457,3457,0,965,1,1,1,0,6513,0,0,6513
757,1885,publication,27896,20858,7038,9754,1943,1931,1898,1943,1943,25205,2,25205,25205,0,17870,6,6,6,0,15055,14257,0,15055,6170,492,492,491,492,492,20837,2,20837,20837,0,14892,6,6,6,0,12698,12668,0,12698,3584,1451,1439,1407,1451,1451,4368,0,4368,4368,0,2978,0,0,0,0,2357,1589,0,2357
758,1884,dataset,331,317,14,296,4,4,4,4,4,317,0,317,317,0,79,0,0,0,0,328,0,0,328,289,0,0,0,0,0,313,0,313,313,0,68,0,0,0,0,317,0,0,317,7,4,4,4,4,4,4,0,4,4,0,11,0,0,0,0,11,0,0,11
759,1884,other,6253,0,6253,5591,659,659,462,659,659,3387,0,3387,3387,0,883,0,0,0,0,5797,0,0,5797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5591,659,659,462,659,659,3387,0,3387,3387,0,883,0,0,0,0,5797,0,0,5797
760,1884,publication,26948,20271,6677,9629,1903,1895,1855,1903,1903,24562,0,24562,24562,0,17366,1,1,1,0,14581,13672,0,14581,6109,562,562,560,562,562,20254,0,20254,20254,0,14704,1,1,1,0,12385,12336,0,12385,3520,1341,1333,1295,1341,1341,4308,0,4308,4308,0,2662,0,0,0,0,2196,1336,0,2196
761,1884,software,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762,1883,dataset,947,930,17,907,9,9,9,9,9,932,0,932,932,0,228,0,0,0,0,943,0,0,943,893,0,0,0,0,0,930,0,930,930,0,217,0,0,0,0,930,0,0,930,14,9,9,9,9,9,2,0,2,2,0,11,0,0,0,0,13,0,0,13
763,1883,other,5846,0,5846,5195,629,629,432,629,629,2827,0,2827,2827,0,874,0,0,0,0,5373,0,0,5373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5195,629,629,432,629,629,2827,0,2827,2827,0,874,0,0,0,0,5373,0,0,5373
764,1883,publication,25382,19124,6258,9020,1506,1500,1467,1506,1506,23137,0,23137,23137,0,16475,5,5,5,0,13781,12656,0,13781,6016,439,438,438,439,439,19101,0,19101,19101,0,13876,5,5,5,0,11515,11463,0,11515,3004,1067,1062,1029,1067,1067,4036,0,4036,4036,0,2599,0,0,0,0,2266,1193,0,2266
765,1882,dataset,593,478,115,481,10,10,10,10,10,485,0,485,485,0,239,0,0,0,0,541,0,0,541,459,0,0,0,0,0,478,0,478,478,0,131,0,0,0,0,478,0,0,478,22,10,10,10,10,10,7,0,7,7,0,108,0,0,0,0,63,0,0,63
766,1882,other,4115,0,4115,3408,614,614,408,614,614,1389,0,1389,1389,0,968,0,0,0,0,3490,0,0,3490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3408,614,614,408,614,614,1389,0,1389,1389,0,968,0,0,0,0,3490,0,0,3490
767,1882,publication,24660,19045,5615,8154,1416,1413,1352,1416,1416,22376,1,22376,22376,0,16597,1,1,1,0,13784,12844,0,13784,5455,399,399,397,399,399,19024,1,19024,19024,0,14029,1,1,1,0,11982,11953,0,11982,2699,1017,1014,955,1017,1017,3352,0,3352,3352,0,2568,0,0,0,0,1802,891,0,1802
768,1881,dataset,362,349,13,343,7,7,7,7,7,351,0,351,351,0,126,0,0,0,0,360,0,0,360,333,0,0,0,0,0,349,0,349,349,0,117,0,0,0,0,349,0,0,349,10,7,7,7,7,7,2,0,2,2,0,9,0,0,0,0,11,0,0,11
769,1881,other,3723,1,3722,2926,675,675,483,675,675,1762,0,1762,1762,0,1124,1,1,1,0,3005,0,0,3005,1,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,0,0,1,2925,675,675,483,675,675,1761,0,1761,1761,0,1123,0,0,0,0,3004,0,0,3004
770,1881,publication,24734,18793,5941,8323,1362,1360,1323,1362,1362,22334,2,22334,22334,0,15579,4,4,4,0,13237,12286,0,13237,5232,460,460,460,460,460,18782,2,18782,18782,0,13209,4,4,4,0,11420,11392,0,11420,3091,902,900,863,902,902,3552,0,3552,3552,0,2370,0,0,0,0,1817,894,0,1817
771,1881,software,2,2,0,2,0,0,0,0,0,2,0,2,2,0,1,0,0,0,0,2,0,0,2,2,0,0,0,0,0,2,0,2,2,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
772,1880,dataset,2291,2278,13,2108,10,10,10,10,10,2276,0,2276,2276,0,686,0,0,0,0,2286,0,0,2286,2096,0,0,0,0,0,2276,0,2276,2276,0,676,0,0,0,0,2278,0,0,2278,12,10,10,10,10,10,0,0,0,0,0,10,0,0,0,0,8,0,0,8
773,1880,other,4077,0,4077,3346,703,703,497,703,703,2053,0,2053,2053,0,1050,0,0,0,0,3446,0,0,3446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3346,703,703,497,703,703,2053,0,2053,2053,0,1050,0,0,0,0,3446,0,0,3446
774,1880,publication,25429,19787,5642,8946,1427,1422,1383,1427,1427,23289,0,23289,23289,0,16792,4,4,4,0,13595,12702,0,13595,5884,484,484,483,484,484,19778,0,19778,19778,0,14278,4,4,4,0,12053,12013,0,12053,3062,943,938,900,943,943,3511,0,3511,3511,0,2514,0,0,0,0,1542,689,0,1542
775,1880,software,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
776,1879,dataset,283,275,8,248,1,1,1,1,1,277,0,277,277,0,53,1,1,1,0,281,0,0,281,242,0,0,0,0,0,274,0,274,274,0,46,1,1,1,0,275,0,0,275,6,1,1,1,1,1,3,0,3,3,0,7,0,0,0,0,6,0,0,6
777,1879,other,4013,0,4013,3275,620,620,430,620,620,806,0,806,806,0,987,0,0,0,0,3528,0,0,3528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3275,620,620,430,620,620,806,0,806,806,0,987,0,0,0,0,3528,0,0,3528
778,1879,publication,23356,18128,5228,7872,1356,1353,1299,1356,1356,21251,0,21251,21251,0,15409,4,4,4,0,12914,11998,0,12914,5184,433,432,431,433,433,18119,0,18119,18119,0,13184,4,4,4,0,11289,11248,0,11289,2688,923,921,868,923,923,3132,0,3132,3132,0,2225,0,0,0,0,1625,750,0,1625
779,1878,dataset,252,235,17,234,8,8,8,8,8,240,0,240,240,0,52,1,1,1,0,252,0,0,252,220,0,0,0,0,0,234,0,234,234,0,38,1,1,1,0,235,0,0,235,14,8,8,8,8,8,6,0,6,6,0,14,0,0,0,0,17,0,0,17
780,1878,other,3359,0,3359,2665,641,641,401,641,641,1219,0,1219,1219,0,888,0,0,0,0,2895,0,0,2895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2665,641,641,401,641,641,1219,0,1219,1219,0,888,0,0,0,0,2895,0,0,2895
781,1878,publication,22629,17522,5107,7540,1390,1385,1332,1390,1390,20515,0,20515,20515,0,14554,3,3,3,0,12170,11236,0,12170,5027,461,461,460,461,461,17515,0,17515,17515,0,12294,3,3,3,0,10518,10466,0,10518,2513,929,924,872,929,929,3000,0,3000,3000,0,2260,0,0,0,0,1652,770,0,1652
782,1877,dataset,251,232,19,208,2,2,2,2,2,232,0,232,232,0,94,0,0,0,0,241,0,0,241,205,0,0,0,0,0,232,0,232,232,0,81,0,0,0,0,232,0,0,232,3,2,2,2,2,2,0,0,0,0,0,13,0,0,0,0,9,0,0,9
783,1877,other,3207,0,3207,2666,364,364,333,364,364,1239,0,1239,1239,0,712,0,0,0,0,2911,0,0,2911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2666,364,364,333,364,364,1239,0,1239,1239,0,712,0,0,0,0,2911,0,0,2911
784,1877,publication,21742,16743,4999,6989,1245,1238,1210,1245,1245,19495,0,19495,19495,0,13671,2,2,2,0,11457,10279,0,11457,4669,363,363,362,363,363,16734,0,16734,16734,0,11452,2,2,2,0,9842,9766,0,9842,2320,882,875,848,882,882,2761,0,2761,2761,0,2219,0,0,0,0,1615,513,0,1615
785,1876,dataset,342,325,17,302,3,3,3,3,3,329,0,329,329,0,67,0,0,0,0,336,0,0,336,293,0,0,0,0,0,325,0,325,325,0,54,0,0,0,0,325,0,0,325,9,3,3,3,3,3,4,0,4,4,0,13,0,0,0,0,11,0,0,11
786,1876,other,2190,0,2190,1497,472,472,444,472,472,505,0,505,505,0,550,0,0,0,0,1935,0,0,1935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1497,472,472,444,472,472,505,0,505,505,0,550,0,0,0,0,1935,0,0,1935
787,1876,publication,20662,16165,4497,6214,1098,1094,1053,1098,1098,18520,2,18520,18520,0,13041,5,5,5,0,10997,10031,0,10997,4260,346,346,345,346,346,16156,2,16156,16156,0,11102,5,5,5,0,9597,9546,0,9597,1954,752,748,708,752,752,2364,0,2364,2364,0,1939,0,0,0,0,1400,485,0,1400
788,1875,dataset,2047,2009,38,1984,19,19,19,19,19,2010,0,2010,2010,0,750,0,0,0,0,2043,0,0,2043,1950,0,0,0,0,0,2009,0,2009,2009,0,714,0,0,0,0,2009,0,0,2009,34,19,19,19,19,19,1,0,1,1,0,36,0,0,0,0,34,0,0,34
789,1875,other,3364,1,3363,2700,504,504,418,504,504,1309,0,1309,1309,0,563,0,0,0,0,3037,0,0,3037,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,2699,504,504,418,504,504,1308,0,1308,1308,0,562,0,0,0,0,3036,0,0,3036
790,1875,publication,20276,15449,4827,6256,1335,1330,1304,1335,1335,18081,0,18081,18081,0,12339,4,4,4,0,10658,9434,0,10658,4077,322,322,322,322,322,15431,0,15431,15431,0,10360,4,4,4,0,9118,9048,0,9118,2179,1013,1008,982,1013,1013,2650,0,2650,2650,0,1979,0,0,0,0,1540,386,0,1540
791,1874,dataset,371,366,5,342,4,4,4,4,4,365,0,365,365,0,41,0,0,0,0,370,0,0,370,338,0,0,0,0,0,365,0,365,365,0,37,0,0,0,0,366,0,0,366,4,4,4,4,4,4,0,0,0,0,0,4,0,0,0,0,4,0,0,4
792,1874,other,2352,0,2352,1671,351,351,324,351,351,617,0,617,617,0,573,0,0,0,0,2085,0,0,2085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1671,351,351,324,351,351,617,0,617,617,0,573,0,0,0,0,2085,0,0,2085
793,1874,publication,19339,14512,4827,6023,1092,1090,1064,1092,1092,16901,0,16901,16901,0,12360,2,2,2,0,10808,9640,0,10808,3966,308,308,308,308,308,14504,0,14504,14504,0,10390,2,2,2,0,9214,9182,0,9214,2057,784,782,756,784,784,2397,0,2397,2397,0,1970,0,0,0,0,1594,458,0,1594
794,1873,dataset,513,496,17,431,5,5,5,5,5,494,0,494,494,0,96,2,2,2,0,510,0,0,510,425,0,0,0,0,0,493,0,493,493,0,87,2,2,2,0,496,0,0,496,6,5,5,5,5,5,1,0,1,1,0,9,0,0,0,0,14,0,0,14
795,1873,other,2198,0,2198,1572,382,382,238,382,382,525,0,525,525,0,500,0,0,0,0,1730,0,0,1730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1572,382,382,238,382,382,525,0,525,525,0,500,0,0,0,0,1730,0,0,1730
796,1873,publication,18167,13758,4409,5973,1252,1251,1222,1252,1252,16165,0,16165,16165,0,12041,0,0,0,0,10308,9152,0,10308,3885,348,348,346,348,348,13750,0,13750,13750,0,10227,0,0,0,0,9069,8694,0,9069,2088,904,903,876,904,904,2415,0,2415,2415,0,1814,0,0,0,0,1239,458,0,1239
797,1872,dataset,190,183,7,160,2,2,2,2,2,186,0,186,186,0,30,0,0,0,0,189,0,0,189,155,0,0,0,0,0,183,0,183,183,0,25,0,0,0,0,183,0,0,183,5,2,2,2,2,2,3,0,3,3,0,5,0,0,0,0,6,0,0,6
798,1872,other,1945,0,1945,1564,260,260,237,260,260,618,0,618,618,0,377,0,0,0,0,1690,0,0,1690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1564,260,260,237,260,260,618,0,618,618,0,377,0,0,0,0,1690,0,0,1690
799,1872,publication,17300,13028,4272,6168,1171,1168,1127,1171,1171,15525,1,15525,15525,0,11764,1,1,1,0,9716,8949,0,9716,4068,285,285,285,285,285,13019,1,13019,13019,0,9708,1,1,1,0,8430,8407,0,8430,2100,886,883,842,886,886,2506,0,2506,2506,0,2056,0,0,0,0,1286,542,0,1286
800,1871,dataset,441,432,9,390,2,2,2,2,2,435,0,435,435,0,116,0,0,0,0,440,0,0,440,384,0,0,0,0,0,431,0,431,431,0,110,0,0,0,0,432,0,0,432,6,2,2,2,2,2,4,0,4,4,0,6,0,0,0,0,8,0,0,8
801,1871,other,1228,0,1228,1026,241,241,220,241,241,367,0,367,367,0,290,0,0,0,0,1059,0,0,1059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1026,241,241,220,241,241,367,0,367,367,0,290,0,0,0,0,1059,0,0,1059
802,1871,publication,15005,10906,4099,5567,1092,1088,1047,1092,1092,13244,0,13244,13244,0,9618,2,2,2,0,7866,6994,0,7866,3549,187,187,184,187,187,10900,0,10900,10900,0,7845,2,2,2,0,6591,6556,0,6591,2018,905,901,863,905,905,2344,0,2344,2344,0,1773,0,0,0,0,1275,438,0,1275
803,1870,dataset,2118,2103,15,1843,12,12,12,12,12,2102,0,2102,2102,0,457,1,1,1,0,2112,0,0,2112,1829,0,0,0,0,0,2099,0,2099,2099,0,444,1,1,1,0,2103,0,0,2103,14,12,12,12,12,12,3,0,3,3,0,13,0,0,0,0,9,0,0,9
804,1870,other,1209,0,1209,994,238,238,226,238,238,376,0,376,376,0,243,0,0,0,0,1038,0,0,1038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,994,238,238,226,238,238,376,0,376,376,0,243,0,0,0,0,1038,0,0,1038
805,1870,publication,16418,12632,3786,5976,1179,1177,1148,1179,1179,14898,2,14898,14898,0,11400,1,1,1,0,8900,8396,0,8900,3926,290,290,290,290,290,12624,2,12624,12624,0,9557,1,1,1,0,7927,7910,0,7927,2050,889,887,858,889,889,2274,0,2274,2274,0,1843,0,0,0,0,973,486,0,973
806,1869,dataset,306,303,3,292,2,2,2,2,2,304,0,304,304,0,69,0,0,0,0,306,0,0,306,290,0,0,0,0,0,303,0,303,303,0,66,0,0,0,0,303,0,0,303,2,2,2,2,2,2,1,0,1,1,0,3,0,0,0,0,3,0,0,3
807,1869,other,1608,0,1608,1429,256,256,241,256,256,401,0,401,401,0,271,0,0,0,0,1452,0,0,1452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1429,256,256,241,256,256,401,0,401,401,0,271,0,0,0,0,1452,0,0,1452
808,1869,publication,15010,11233,3777,5534,1133,1128,1096,1133,1133,13380,0,13380,13380,0,9394,1,1,1,0,7246,6676,0,7246,3461,201,201,200,201,201,11211,0,11211,11211,0,7554,1,1,1,0,6400,6291,0,6400,2073,932,927,896,932,932,2169,0,2169,2169,0,1840,0,0,0,0,846,385,0,846
809,1868,dataset,412,406,6,398,6,6,6,6,6,406,0,406,406,0,57,0,0,0,0,411,0,0,411,392,0,0,0,0,0,405,0,405,405,0,54,0,0,0,0,406,0,0,406,6,6,6,6,6,6,1,0,1,1,0,3,0,0,0,0,5,0,0,5
810,1868,other,1841,0,1841,1648,226,226,206,226,226,396,0,396,396,0,278,0,0,0,0,1629,0,0,1629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1648,226,226,206,226,226,396,0,396,396,0,278,0,0,0,0,1629,0,0,1629
811,1868,publication,15196,11866,3330,4683,1010,1009,980,1010,1010,13914,0,13914,13914,0,10100,0,0,0,0,8135,7623,0,8135,2975,187,187,187,187,187,11864,0,11864,11864,0,8369,0,0,0,0,7278,7260,0,7278,1708,823,822,793,823,823,2050,0,2050,2050,0,1731,0,0,0,0,857,363,0,857
812,1867,dataset,875,865,10,849,4,4,4,4,4,866,0,866,866,0,86,2,2,2,0,874,0,0,874,844,0,0,0,0,0,865,0,865,865,0,81,2,2,2,0,865,0,0,865,5,4,4,4,4,4,1,0,1,1,0,5,0,0,0,0,9,0,0,9
813,1867,other,2055,0,2055,1755,380,380,238,380,380,479,0,479,479,0,416,0,0,0,0,1775,0,0,1775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1755,380,380,238,380,380,479,0,479,479,0,416,0,0,0,0,1775,0,0,1775
814,1867,publication,14666,11589,3077,4314,1049,1046,1014,1049,1049,13448,0,13448,13448,0,10109,1,1,1,0,8070,7488,0,8070,2897,201,201,200,201,201,11586,0,11586,11586,0,8331,1,1,1,0,7120,7100,0,7120,1417,848,845,814,848,848,1862,0,1862,1862,0,1778,0,0,0,0,950,388,0,950
815,1866,dataset,236,201,35,213,26,26,26,26,26,225,0,225,225,0,96,0,0,0,0,234,0,0,234,183,0,0,0,0,0,201,0,201,201,0,65,0,0,0,0,201,0,0,201,30,26,26,26,26,26,24,0,24,24,0,31,0,0,0,0,33,0,0,33
816,1866,other,2064,0,2064,1927,195,195,173,195,195,467,0,467,467,0,297,0,0,0,0,1896,0,0,1896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1927,195,195,173,195,195,467,0,467,467,0,297,0,0,0,0,1896,0,0,1896
817,1866,publication,13721,10788,2933,4262,922,921,894,922,922,12672,0,12672,12672,0,9287,0,0,0,0,7527,7025,0,7527,2872,181,181,181,181,181,10773,0,10773,10773,0,7737,0,0,0,0,6598,6581,0,6598,1390,741,740,713,741,741,1899,0,1899,1899,0,1550,0,0,0,0,929,444,0,929
818,1866,software,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
819,1865,dataset,1046,1031,15,977,4,4,4,4,4,1024,0,1024,1024,0,590,2,2,2,0,1042,0,0,1042,972,0,0,0,0,0,1021,0,1021,1021,0,577,2,2,2,0,1031,0,0,1031,5,4,4,4,4,4,3,0,3,3,0,13,0,0,0,0,11,0,0,11
820,1865,other,1960,0,1960,1776,238,238,220,238,238,491,0,491,491,0,307,0,0,0,0,1794,0,0,1794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1776,238,238,220,238,238,491,0,491,491,0,307,0,0,0,0,1794,0,0,1794
821,1865,publication,12294,9554,2740,4335,1048,1047,1010,1048,1048,11273,0,11273,11273,0,7253,1,1,1,0,5467,4961,0,5467,2915,196,196,195,196,196,9549,0,9549,9549,0,5872,1,1,1,0,4739,4721,0,4739,1420,852,851,815,852,852,1724,0,1724,1724,0,1381,0,0,0,0,728,240,0,728
822,1865,software,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
823,1864,dataset,809,682,127,645,86,86,86,86,86,702,0,702,702,0,387,0,0,0,0,802,0,0,802,523,0,0,0,0,0,656,0,656,656,0,261,0,0,0,0,682,0,0,682,122,86,86,86,86,86,46,0,46,46,0,126,0,0,0,0,120,0,0,120
