,published_year,type,crossref_dois,openalex_native_ids,openalex_native_has_openalex_native_type,openalex_native_has_abstract,openalex_native_has_affiliations,openalex_native_has_affiliations_countrycode,openalex_native_has_affiliations_ror,openalex_native_has_affiliations_sourceid,openalex_native_has_affiliations_string,openalex_native_has_authors,openalex_native_has_authors_sourceid,openalex_native_has_authors_orcid,openalex_native_has_authors_sequence,openalex_native_has_authors_string,openalex_native_has_citations,openalex_native_has_fields,openalex_native_has_fields_mag,openalex_native_has_references,openalex_native_has_venue,openalex_native_has_venue_issnl,openalex_native_has_venue_sourceid,openalex_native_has_venue_issn,openalex_native_has_venue_string,openalex_native_abstract_adds_presence,openalex_native_abstract_adds_counts,openalex_native_affiliations_adds_presence,openalex_native_affiliations_adds_counts,openalex_native_affiliations_countrycode_adds_presence,openalex_native_affiliations_countrycode_adds_counts,openalex_native_affiliations_ror_adds_presence,openalex_native_affiliations_ror_adds_counts,openalex_native_affiliations_sourceid_adds_presence,openalex_native_affiliations_sourceid_adds_counts,openalex_native_affiliations_string_adds_presence,openalex_native_affiliations_string_adds_counts,openalex_native_authors_adds_presence,openalex_native_authors_adds_counts,openalex_native_authors_sourceid_adds_presence,openalex_native_authors_sourceid_adds_counts,openalex_native_authors_orcid_adds_presence,openalex_native_authors_orcid_adds_counts,openalex_native_authors_sequence_adds_presence,openalex_native_authors_sequence_adds_counts,openalex_native_authors_string_adds_presence,openalex_native_authors_string_adds_counts,openalex_native_citations_adds_presence,openalex_native_citations_adds_counts,openalex_native_fields_adds_presence,openalex_native_fields_adds_counts,openalex_native_fields_mag_adds_presence,openalex_native_fields_mag_adds_counts,openalex_native_references_adds_presence,openalex_native_references_adds_counts,openalex_native_venue_adds_presence,openalex_native_venue_adds_counts,openalex_native_venue_issnl_adds_presence,openalex_native_venue_issnl_adds_counts,openalex_native_venue_sourceid_adds_presence,openalex_native_venue_sourceid_adds_counts,openalex_native_venue_issn_adds_presence,openalex_native_venue_issn_adds_counts,openalex_native_venue_string_adds_presence,openalex_native_venue_string_adds_counts,openalex_native_referencesvsopen_adds_presence,openalex_native_referencesvsopen_adds_counts,crossref_ids,crossref_has_crossref_type,crossref_has_abstract,crossref_has_affiliations,crossref_has_affiliations_string,crossref_has_authors,crossref_has_authors_orcid,crossref_has_authors_sequence,crossref_has_authors_string,crossref_has_citations,crossref_has_fields,crossref_has_references,crossref_has_references_open,crossref_has_venue,crossref_has_venue_issn,crossref_has_venue_string
1585,1921.0,report,259,154,154,0,0,0,0,0,0,143,154,1,154,143,23,151,151,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,44,40,55,40,1,1,40,40,44,40,17,21,151,0,151,0,0,0,0,0,0,0,0,0,0,0,46,46,0,0,259,259,0,0,0,115,0,199,115,18,0,0,0,0,0,0
1586,1921.0,report-series,21,4,4,0,0,0,0,0,0,4,4,0,4,4,0,4,4,0,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,0,0,0,21,0,21,21,6,0,0,0,21,21,21
1587,1920.0,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1588,1920.0,book,547,331,331,3,1,0,0,0,1,326,327,2,327,326,146,287,287,7,8,8,8,8,13,3,0,1,1,0,0,0,0,0,0,1,1,19,33,20,33,2,2,19,33,19,33,22,76,287,0,287,0,4,4,6,6,6,6,6,6,6,8,11,11,4,4,547,547,0,0,0,457,0,471,457,241,0,4,4,3,3,3
1589,1920.0,book-chapter,6226,2490,2490,1441,794,115,113,115,794,2154,2155,35,2155,2154,220,1773,1773,447,11,9,11,9,356,1441,0,794,794,115,115,113,113,115,115,794,794,238,214,239,214,35,35,204,214,238,214,86,150,1773,0,1773,0,22,24,0,0,0,0,0,0,6,6,0,0,22,24,6226,6226,0,0,0,3191,0,3255,3191,276,0,1116,1116,6226,15,6226
1590,1920.0,dataset,34,4,4,0,0,0,0,0,0,4,4,0,4,4,1,4,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,34,0,0,0,22,0,25,22,6,0,0,0,34,0,34
1591,1920.0,journal-article,57621,29781,29676,3691,7293,2526,2408,2577,7293,27940,27947,53,27947,27940,12118,28644,28644,2936,27421,25326,27421,25217,29763,3209,0,5264,5269,1785,1788,1714,1717,1820,1823,5264,5269,458,678,465,678,53,53,450,678,458,678,2359,6556,6663,15478,6663,15478,601,627,0,0,0,0,0,0,0,12158,0,0,659,680,57621,57621,876,3488,3488,35282,0,35406,35282,12617,43979,4843,4651,57621,57621,57621
1592,1920.0,journal-issue,708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,708,708,0,0,0,0,0,0,0,2,570,0,0,708,693,708
1593,1920.0,monograph,2591,1097,1097,3,1,1,1,1,1,939,1049,2,1049,939,190,1051,1051,1,5,5,5,5,17,3,0,1,1,1,1,1,1,1,1,1,1,7,6,117,6,2,2,1,6,7,6,51,105,1051,0,1051,0,0,0,5,5,5,5,5,5,5,5,15,15,0,0,2591,2591,0,0,0,1604,0,2574,1604,368,0,7,7,2,2,2
1594,1920.0,other,29,19,19,0,2,2,2,2,2,10,10,0,10,10,3,19,19,10,0,0,0,0,12,0,0,2,2,2,2,2,2,2,2,2,2,7,7,7,7,0,0,7,7,7,7,2,3,19,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29,0,0,0,8,0,9,8,3,0,19,19,29,7,29
1595,1920.0,proceedings-article,82,76,76,0,7,1,1,1,7,76,76,0,76,76,12,76,76,0,0,0,0,0,76,0,0,7,7,1,1,1,1,1,1,7,7,0,0,0,0,0,0,0,0,0,0,5,7,76,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,82,0,0,0,82,0,82,82,11,0,0,0,82,82,82
1596,1920.0,report,220,127,127,0,0,0,0,0,0,123,126,0,126,123,13,123,123,0,3,2,3,0,44,0,0,0,0,0,0,0,0,0,0,0,0,36,29,39,29,0,0,29,29,36,29,12,12,123,0,123,0,0,0,3,3,2,2,3,3,0,0,44,44,0,0,220,220,0,0,0,111,0,172,111,6,0,0,0,0,0,0
1597,1920.0,report-series,36,7,7,0,0,0,0,0,0,7,7,0,7,7,4,7,7,0,2,2,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,36,0,0,0,36,0,36,36,12,0,0,0,36,36,36
1598,1919.0,book,456,270,270,0,1,1,1,1,1,267,267,1,267,267,131,234,234,2,10,10,10,10,12,0,0,1,1,1,1,1,1,1,1,1,1,14,18,14,18,1,1,13,18,14,18,23,64,234,0,234,0,2,2,8,8,8,8,8,8,8,8,10,10,2,2,456,456,0,0,0,387,0,399,387,184,0,0,0,5,4,5
1599,1919.0,book-chapter,5620,1839,1839,1171,746,84,82,84,746,1670,1683,0,1683,1670,133,1153,1153,200,12,12,12,12,165,1171,0,746,746,84,84,82,82,84,84,746,746,73,50,86,50,0,0,49,50,73,50,53,81,1153,0,1153,0,6,11,0,0,0,0,0,0,9,9,0,0,6,11,5620,5620,0,0,0,2902,0,2988,2902,164,0,643,643,5620,18,5620
1600,1919.0,dataset,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,46,0,0,0,42,0,45,42,16,0,0,0,46,0,46
1601,1919.0,journal-article,50433,25806,25726,3469,5690,1952,1863,2006,5690,24176,24185,62,24185,24176,10213,24869,24869,2354,23736,22068,23736,21972,25780,3089,0,4095,4095,1332,1332,1275,1275,1366,1366,4095,4095,377,619,386,619,62,62,371,619,377,619,2126,5676,6866,12910,6866,12910,587,600,0,0,0,0,0,0,0,11077,0,0,611,624,50433,50433,739,2684,2684,30529,0,30662,30529,10457,36648,3913,3797,50433,50433,50433
1602,1919.0,journal-issue,613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,613,613,0,0,0,0,0,0,0,4,484,0,0,613,599,613
1603,1919.0,monograph,2117,845,845,6,0,0,0,0,0,725,807,0,807,725,137,816,816,0,2,2,2,2,8,6,0,0,0,0,0,0,0,0,0,0,0,10,5,92,5,0,0,0,5,10,5,38,82,816,0,816,0,0,0,2,2,2,2,2,2,2,2,8,8,0,0,2117,2117,0,0,0,1299,0,2107,1299,291,0,0,0,0,0,0
1604,1919.0,other,19,11,11,1,0,0,0,0,0,11,11,0,11,11,8,10,10,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,2,8,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,0,0,0,19,0,19,19,12,0,0,0,19,17,19
1605,1919.0,proceedings-article,69,63,63,0,9,0,0,0,9,63,63,0,63,63,8,62,62,0,1,1,1,1,63,0,0,9,9,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,4,5,62,0,62,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,69,69,0,0,0,69,0,69,69,6,0,2,0,69,69,69
1606,1919.0,report,258,165,165,4,0,0,0,0,0,163,165,0,165,163,22,161,161,0,3,0,3,0,69,4,0,0,0,0,0,0,0,0,0,0,0,83,68,85,68,0,0,68,68,83,68,18,20,161,0,161,0,0,0,3,3,0,0,3,3,0,0,69,69,0,0,258,258,0,0,0,98,0,158,98,10,0,0,0,0,0,0
1607,1919.0,report-series,33,5,5,0,0,0,0,0,0,5,5,0,5,5,1,5,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,33,0,0,0,33,0,33,33,8,0,0,0,33,33,33
1608,1918.0,book,392,235,235,1,2,1,1,1,2,225,225,0,225,225,97,206,206,1,3,3,3,3,7,1,0,2,2,1,1,1,1,1,1,2,2,10,13,10,13,0,0,9,13,10,13,13,53,206,0,206,0,1,1,2,2,2,2,2,2,2,3,6,6,1,1,392,392,0,0,0,324,0,333,324,147,0,0,0,3,3,3
1609,1918.0,book-chapter,4314,1651,1651,699,468,84,75,84,468,1298,1298,0,1298,1298,97,1228,1228,176,1,1,1,1,158,699,0,468,468,84,84,75,75,84,84,468,468,263,218,263,218,0,0,218,218,263,218,43,55,1228,0,1228,0,10,12,0,0,0,0,0,0,1,1,0,0,10,12,4314,4314,0,0,0,1711,0,1770,1711,116,0,427,427,4314,32,4314
1610,1918.0,dataset,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,36,0,0,0,20,0,26,20,6,0,0,0,36,0,36
1611,1918.0,journal-article,47919,24169,24092,2929,5208,1835,1763,1881,5208,22608,22617,41,22617,22608,9501,23268,23268,2049,22331,20797,22331,20669,24157,2527,1,3777,3780,1248,1249,1198,1199,1278,1279,3777,3780,484,710,493,710,41,41,477,710,484,710,2023,5476,5363,12992,5363,12992,479,495,0,0,0,0,0,0,0,10194,0,0,511,527,47919,47919,856,2431,2431,28385,0,28518,28385,9702,36895,3448,3323,47919,47919,47919
1612,1918.0,journal-issue,670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,670,670,0,0,0,0,0,0,0,2,524,0,0,670,654,670
1613,1918.0,monograph,1774,735,735,3,0,0,0,0,0,631,698,0,698,631,116,696,696,2,1,0,1,0,6,3,0,0,0,0,0,0,0,0,0,0,0,5,8,72,8,0,0,0,8,5,8,27,62,696,0,696,0,2,2,1,1,0,0,1,1,0,0,5,5,2,2,1774,1774,0,0,0,1102,0,1763,1102,261,0,0,0,3,3,3
1614,1918.0,other,13,8,8,0,0,0,0,0,0,8,8,0,8,8,7,8,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,11,0,13,11,8,0,0,0,13,12,13
1615,1918.0,proceedings-article,51,49,49,0,1,0,0,0,1,49,49,0,49,49,4,47,47,0,1,1,1,1,48,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,4,47,0,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,51,51,0,0,0,51,0,51,51,2,0,1,0,51,51,51
1616,1918.0,report,191,122,122,1,0,0,0,0,0,118,121,0,121,118,29,117,117,0,0,0,0,0,46,1,0,0,0,0,0,0,0,0,0,0,0,47,46,50,46,0,0,46,46,47,46,24,29,117,0,117,0,0,0,0,0,0,0,0,0,0,0,46,46,0,0,191,191,0,0,0,93,0,124,93,11,0,0,0,0,0,0
1617,1918.0,report-series,14,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,14,0,14,14,6,0,0,0,14,14,14
1618,1917.0,book,415,244,244,0,0,0,0,0,0,238,240,0,240,238,104,226,226,1,2,2,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,11,20,13,21,0,0,12,21,11,20,14,51,226,0,226,0,1,1,1,1,1,1,1,1,1,2,6,6,1,1,415,415,0,0,0,346,0,359,346,172,0,0,0,3,3,3
1619,1917.0,book-chapter,4643,1518,1518,768,419,61,58,61,419,1320,1326,0,1326,1320,138,1081,1081,133,8,8,8,8,200,768,0,419,419,61,61,58,58,61,61,419,419,274,256,280,256,0,0,254,256,274,256,58,93,1081,0,1081,0,10,10,0,0,0,0,0,0,6,6,0,0,10,10,4643,4643,0,0,0,1680,0,1771,1680,152,0,329,329,4643,27,4643
1620,1917.0,dataset,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,0,0,0,9,0,9,9,3,0,0,0,18,0,18
1621,1917.0,journal-article,49777,25346,25252,2940,5410,2022,1954,2086,5410,23715,23730,66,23730,23715,9697,24489,24489,2032,23259,21685,23259,21596,25329,2551,1,3765,3769,1412,1413,1366,1367,1466,1467,3765,3769,436,723,451,723,66,66,431,723,436,723,2020,5439,6624,12863,6624,12863,522,545,0,0,0,0,0,0,0,10529,0,0,547,570,49777,49777,870,2824,2824,30019,0,30214,30019,9818,36406,3315,3189,49777,49777,49777
1622,1917.0,journal-issue,628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,628,628,0,0,0,0,0,0,0,7,479,0,0,628,614,628
1623,1917.0,monograph,2407,1027,1027,4,0,0,0,0,0,887,981,0,981,887,140,975,975,1,1,1,1,1,6,4,0,0,0,0,0,0,0,0,0,0,0,4,6,98,6,0,0,0,6,4,6,54,91,975,0,975,0,1,1,1,1,1,1,1,1,1,1,6,6,1,1,2407,2407,0,0,0,1559,0,2398,1559,333,0,0,0,1,1,1
1624,1917.0,other,38,21,21,0,0,0,0,0,0,21,21,0,21,21,15,21,21,0,1,1,1,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,2,10,15,21,0,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,38,38,0,0,0,37,0,38,37,15,0,0,0,38,36,38
1625,1917.0,proceedings-article,53,53,53,0,1,0,0,0,1,53,53,0,53,53,10,53,53,0,1,0,1,0,53,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,4,53,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,53,0,0,0,53,0,53,53,7,0,0,0,53,53,53
1626,1917.0,report,279,194,194,1,0,0,0,0,0,193,194,0,194,193,27,188,188,0,4,0,4,0,46,1,0,0,0,0,0,0,0,0,0,0,0,56,46,57,46,0,0,46,46,56,46,22,22,188,0,188,0,0,0,4,4,0,0,4,4,0,0,46,46,0,0,279,279,0,0,0,167,0,209,167,24,0,0,0,0,0,0
1627,1917.0,report-series,21,3,3,0,0,0,0,0,0,3,3,0,3,3,1,2,2,0,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,0,0,0,21,0,21,21,7,0,0,0,21,21,21
1628,1916.0,book,317,191,191,1,1,0,0,0,1,187,188,0,188,187,75,180,180,1,5,5,5,5,9,1,0,1,1,0,0,0,0,0,0,1,1,10,16,11,16,0,0,8,16,10,16,11,39,180,0,180,0,1,1,5,5,5,5,5,5,5,5,9,9,1,1,317,317,0,0,0,257,0,271,257,125,0,0,0,2,2,2
1629,1916.0,book-chapter,3385,1052,1052,494,243,27,27,27,243,907,908,0,908,907,66,777,777,97,21,21,21,21,106,494,0,243,243,27,27,27,27,27,27,243,243,122,113,123,113,0,0,113,113,122,113,29,38,777,0,777,0,5,7,0,0,0,0,0,0,19,19,0,0,5,7,3385,3385,0,0,0,1164,0,1182,1164,82,0,281,281,3385,12,3385
1630,1916.0,dataset,333,35,35,0,0,0,0,0,0,34,34,0,34,34,0,32,32,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333,333,0,0,0,299,0,300,299,20,0,0,0,333,0,333
1631,1916.0,journal-article,52482,26507,26437,3039,5639,2089,2011,2141,5639,24920,24939,69,24939,24920,10023,25536,25536,2207,24440,22882,24440,22734,26487,2622,1,3718,3719,1394,1395,1347,1348,1445,1446,3718,3719,521,819,540,819,69,69,511,819,521,819,2090,5543,6487,13373,6487,13373,503,525,0,0,0,0,0,0,0,10939,0,0,538,560,52482,52482,927,3309,3309,31979,0,32255,31979,10199,38922,3786,3664,52482,52482,52482
1632,1916.0,journal-issue,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,606,606,0,0,0,0,0,0,0,1,461,0,0,606,590,606
1633,1916.0,monograph,2606,1177,1177,4,0,0,0,0,0,1026,1119,1,1119,1026,136,1116,1116,0,2,2,2,2,8,4,0,0,0,0,0,0,0,0,0,0,0,3,3,96,3,1,1,0,3,3,3,32,75,1116,0,1116,0,0,0,2,2,2,2,2,2,2,2,7,7,0,0,2606,2606,0,0,0,1687,0,2595,1687,335,0,0,0,1,1,1
1634,1916.0,other,16,12,12,0,0,0,0,0,0,12,12,0,12,12,9,12,12,0,1,1,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,5,9,12,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16,16,0,0,0,15,0,16,15,6,0,0,0,16,14,16
1635,1916.0,proceedings-article,44,40,40,0,1,0,0,0,1,40,40,0,40,40,5,40,40,0,0,0,0,0,40,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,4,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,44,0,0,0,44,0,44,44,1,0,2,0,44,44,44
1636,1916.0,report,330,197,197,0,0,0,0,0,0,196,197,1,197,196,39,189,189,0,3,1,3,0,85,0,0,0,0,0,0,0,0,0,0,0,0,90,84,91,84,1,1,84,84,90,84,32,37,189,0,189,0,0,0,3,3,1,1,3,3,0,0,85,85,0,0,330,330,0,0,0,154,0,186,154,24,0,0,0,0,0,0
1637,1916.0,report-series,26,6,6,0,0,0,0,0,0,6,6,0,6,6,3,6,6,0,2,2,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,0,0,0,26,0,26,26,10,0,0,0,26,26,26
1638,1915.0,book,399,232,232,0,0,0,0,0,0,225,226,0,226,225,108,207,207,1,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,16,18,17,18,0,0,15,18,16,18,14,47,207,0,207,0,1,1,4,4,4,4,4,4,4,4,4,4,1,1,399,399,0,0,0,318,0,329,318,186,0,0,0,1,1,1
1639,1915.0,book-chapter,4378,1224,1224,483,314,45,45,45,314,1131,1139,0,1139,1131,83,920,920,108,0,0,0,0,102,483,0,314,314,45,45,45,45,45,45,314,314,338,319,346,319,0,0,275,319,338,319,39,52,920,0,920,0,1,2,0,0,0,0,0,0,0,0,0,0,1,2,4378,4378,0,0,0,1675,0,1798,1675,112,0,305,305,4378,5,4378
1640,1915.0,dataset,304,34,34,0,0,0,0,0,0,30,30,0,30,30,0,34,34,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304,304,0,0,0,270,0,270,270,11,0,0,0,304,0,304
1641,1915.0,journal-article,55045,27937,27832,3329,5833,2180,2097,2221,5833,26229,26245,79,26245,26229,10340,26944,26944,2187,25709,23765,25709,23607,27921,2857,1,3974,3976,1484,1485,1433,1434,1523,1524,3974,3976,407,680,423,680,79,79,402,680,407,680,2274,5839,7575,13557,7575,13557,517,529,0,0,0,0,0,0,0,11148,0,0,550,560,55045,55045,1022,3255,3255,33581,0,33753,33581,10470,40066,3592,3471,55045,55045,55045
1642,1915.0,journal-issue,640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640,640,0,0,0,0,0,0,0,5,495,0,0,640,624,640
1643,1915.0,monograph,2415,1049,1049,4,0,0,0,0,0,942,1008,0,1008,942,188,1006,1006,1,4,3,4,3,10,4,0,0,0,0,0,0,0,0,0,0,0,11,5,77,5,0,0,0,5,11,5,50,100,1006,0,1006,0,1,1,4,4,3,3,4,4,3,3,10,10,1,1,2415,2415,0,0,0,1611,0,2394,1611,400,0,0,0,2,2,2
1644,1915.0,other,16,11,11,0,0,0,0,0,0,11,11,0,11,11,10,11,11,0,1,1,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,11,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16,16,0,0,0,15,0,16,15,5,0,0,0,16,16,16
1645,1915.0,proceedings-article,50,43,43,0,0,0,0,0,0,43,43,0,43,43,3,43,43,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,43,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,50,0,50,50,1,0,0,0,50,50,50
1646,1915.0,report,498,294,294,1,0,0,0,0,0,286,294,1,294,286,42,281,281,0,6,2,6,0,71,1,0,0,0,0,0,0,0,0,0,0,0,103,62,111,62,1,1,62,62,103,62,27,36,281,0,281,0,0,0,6,6,2,2,6,6,0,0,71,71,0,0,498,498,0,0,0,245,0,391,245,55,0,0,0,0,0,0
1647,1915.0,report-series,13,2,2,0,0,0,0,0,0,2,2,0,2,2,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,13,0,13,13,5,0,0,0,13,13,13
1648,1914.0,book,697,428,428,2,0,0,0,0,0,415,418,0,418,415,186,382,382,2,6,6,6,6,10,2,0,0,0,0,0,0,0,0,0,0,0,31,40,34,40,0,0,31,40,31,40,29,84,382,0,382,0,2,2,6,6,6,6,6,6,6,6,10,10,2,2,697,697,0,0,0,548,0,568,548,282,0,0,0,3,3,3
1649,1914.0,book-chapter,7547,2347,2347,1373,925,88,87,88,925,2140,2148,0,2148,2140,186,1620,1620,306,5,5,5,5,211,1373,0,925,925,88,88,87,87,88,88,925,925,344,229,352,229,0,0,220,229,344,229,85,123,1620,0,1620,0,13,15,0,0,0,0,0,0,5,5,0,0,13,15,7547,7547,0,0,0,2915,0,3168,2915,232,0,827,827,7547,80,7547
1650,1914.0,dataset,65,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,65,0,0,0,58,0,58,58,33,0,0,0,65,0,65
1651,1914.0,journal-article,57568,30806,30671,3381,6838,2201,2104,2234,6838,29040,29059,77,29059,29040,11701,29470,29470,3006,27947,25655,27947,25522,30784,2763,1,4995,4996,1532,1532,1466,1466,1557,1557,4995,4996,520,796,539,796,77,77,503,796,520,796,2290,6016,8070,14438,8070,14438,459,486,0,0,0,0,0,0,0,12263,0,0,485,512,57568,57568,1264,3223,3223,36477,0,36692,36477,12075,41689,4916,4810,57568,57568,57568
1652,1914.0,journal-issue,691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,691,691,0,0,0,0,0,0,0,3,517,0,0,691,675,691
1653,1914.0,monograph,2312,1089,1089,5,2,0,0,0,2,985,1051,0,1051,985,238,1041,1041,0,5,5,5,5,12,5,0,0,0,0,0,0,0,0,0,0,0,1,12,67,12,0,0,0,12,1,12,72,146,1041,0,1041,0,0,0,4,4,4,4,4,4,4,4,11,11,0,0,2312,2312,0,2,2,1598,0,2289,1598,422,0,0,0,4,4,4
