,published_year,type,num_objects,num_dois,num_non_dois,objects_has_abstract,objects_has_affiliations,objects_has_affiliations_id_countrycode,objects_has_affiliations_id_ror,objects_has_affiliations_id_source,objects_has_affiliations_string,objects_has_authors,objects_has_authors_id_orcid,objects_has_authors_id_source,objects_has_authors_sequence,objects_has_authors_string,objects_has_citations,objects_has_fields,objects_has_funders,objects_has_funders_id_ror,objects_has_funders_id_source,objects_has_funders_string,objects_has_references,objects_has_venue,objects_has_venue_id_issn,objects_has_venue_id_issnl,objects_has_venue_id_source,objects_has_venue_string,dois_has_abstract,dois_has_affiliations,dois_has_affiliations_id_countrycode,dois_has_affiliations_id_ror,dois_has_affiliations_id_source,dois_has_affiliations_string,dois_has_authors,dois_has_authors_id_orcid,dois_has_authors_id_source,dois_has_authors_sequence,dois_has_authors_string,dois_has_citations,dois_has_fields,dois_has_funders,dois_has_funders_id_ror,dois_has_funders_id_source,dois_has_funders_string,dois_has_references,dois_has_venue,dois_has_venue_id_issn,dois_has_venue_id_issnl,dois_has_venue_id_source,dois_has_venue_string,non_dois_has_abstract,non_dois_has_affiliations,non_dois_has_affiliations_id_countrycode,non_dois_has_affiliations_id_ror,non_dois_has_affiliations_id_source,non_dois_has_affiliations_string,non_dois_has_authors,non_dois_has_authors_id_orcid,non_dois_has_authors_id_source,non_dois_has_authors_sequence,non_dois_has_authors_string,non_dois_has_citations,non_dois_has_fields,non_dois_has_funders,non_dois_has_funders_id_ror,non_dois_has_funders_id_source,non_dois_has_funders_string,non_dois_has_references,non_dois_has_venue,non_dois_has_venue_id_issn,non_dois_has_venue_id_issnl,non_dois_has_venue_id_source,non_dois_has_venue_string
2204,1900,book,3850,409,3441,146,8,6,6,6,8,3752,50,3752,3752,3752,922,3850,0,0,0,0,1,1971,2,2,1971,1971,7,3,2,2,2,3,312,2,312,312,312,98,409,0,0,0,0,0,241,1,1,241,241,139,5,4,4,4,5,3440,48,3440,3440,3440,824,3441,0,0,0,0,1,1730,1,1,1730,1730
2205,1900,book-chapter,7298,6467,831,347,163,43,43,43,163,2611,15,2615,2615,2611,119,7298,0,0,0,0,40,7056,1,1,7056,7056,91,163,43,43,43,163,1780,11,1784,1784,1780,112,6467,0,0,0,0,40,6226,1,1,6226,6226,256,0,0,0,0,0,831,4,831,831,831,7,831,0,0,0,0,0,830,0,0,830,830
2206,1900,dataset,4,3,1,1,0,0,0,0,0,1,0,1,1,1,0,4,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,3,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
2207,1900,dissertation,526,74,452,112,4,2,2,2,4,526,12,526,526,526,48,526,0,0,0,0,0,17,0,0,17,17,25,0,0,0,0,0,74,1,74,74,74,3,74,0,0,0,0,0,1,0,0,1,1,87,4,2,2,2,4,452,11,452,452,452,45,452,0,0,0,0,0,16,0,0,16,16
2208,1900,journal-article,58836,43395,15441,14033,5932,2938,2938,2938,5932,39823,495,39834,39834,39823,8665,58832,0,0,0,0,1718,49350,44413,44413,49350,49350,10855,5158,2577,2577,2577,5158,25797,312,25808,25808,25797,7695,43392,0,0,0,0,1675,41779,41469,41469,41779,41779,3178,774,361,361,361,774,14026,183,14026,14026,14026,970,15440,0,0,0,0,43,7571,2944,2944,7571,7571
2209,1900,journal-issue,510,510,0,26,0,0,0,0,0,0,0,0,0,0,1,510,0,0,0,0,0,416,376,376,416,416,26,0,0,0,0,0,0,0,0,0,0,1,510,0,0,0,0,0,416,376,376,416,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2210,1900,monograph,1867,1867,0,12,4,3,3,3,4,1376,15,1431,1431,1376,387,1867,0,0,0,0,3,1,1,1,1,1,12,4,3,3,3,4,1376,15,1431,1431,1376,387,1867,0,0,0,0,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2211,1900,other,463,352,111,153,97,97,97,97,97,109,0,109,109,109,0,463,0,0,0,0,0,361,239,239,361,361,139,0,0,0,0,0,6,0,6,6,6,0,352,0,0,0,0,0,250,239,239,250,250,14,97,97,97,97,97,103,0,103,103,103,0,111,0,0,0,0,0,111,0,0,111,111
2212,1900,posted-content,443,2,441,12,2,0,0,0,2,373,3,373,373,373,40,443,0,0,0,0,0,443,0,0,443,443,2,1,0,0,0,1,2,0,2,2,2,0,2,0,0,0,0,0,2,0,0,2,2,10,1,0,0,0,1,371,3,371,371,371,40,441,0,0,0,0,0,441,0,0,441,441
2213,1900,proceedings,38,6,32,1,34,31,31,31,34,38,5,38,38,38,1,38,0,0,0,0,1,35,0,0,35,35,1,5,5,5,5,5,6,2,6,6,6,1,6,0,0,0,0,1,3,0,0,3,3,0,29,26,26,26,29,32,3,32,32,32,0,32,0,0,0,0,0,32,0,0,32,32
2214,1900,proceedings-article,533,526,7,358,479,437,437,437,479,532,75,532,532,532,11,533,0,0,0,0,2,8,0,0,8,8,356,477,435,435,435,477,525,75,525,525,525,9,526,0,0,0,0,1,1,0,0,1,1,2,2,2,2,2,2,7,0,7,7,7,2,7,0,0,0,0,1,7,0,0,7,7
2215,1900,report,138,136,2,41,45,45,45,45,45,125,12,126,126,125,29,138,0,0,0,0,0,2,0,0,2,2,41,43,43,43,43,43,123,12,124,124,123,29,136,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,0,2,2,2,0,2,0,0,0,0,0,2,0,0,2,2
2216,1900,standard,695,695,0,0,0,0,0,0,0,0,0,65,65,0,96,695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,65,0,96,695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2217,1899,book,3319,318,3001,145,7,5,5,5,7,3260,40,3261,3261,3260,828,3318,0,0,0,0,1,1624,1,1,1624,1624,5,4,2,2,2,4,259,7,260,260,259,96,318,0,0,0,0,0,192,0,0,192,192,140,3,3,3,3,3,3001,33,3001,3001,3001,732,3000,0,0,0,0,1,1432,1,1,1432,1432
2218,1899,book-chapter,5177,4724,453,244,99,58,58,58,99,1482,5,1483,1483,1482,87,5175,0,0,0,0,57,4896,0,0,4896,4896,61,99,58,58,58,99,1029,1,1030,1030,1029,81,4722,0,0,0,0,57,4454,0,0,4454,4454,183,0,0,0,0,0,453,4,453,453,453,6,453,0,0,0,0,0,442,0,0,442,442
2219,1899,dataset,231,231,0,0,0,0,0,0,0,144,0,144,144,144,3,231,0,0,0,0,0,222,0,0,222,222,0,0,0,0,0,0,144,0,144,144,144,3,231,0,0,0,0,0,222,0,0,222,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2220,1899,dissertation,128,17,111,6,0,0,0,0,0,128,3,128,128,128,5,128,0,0,0,0,0,5,0,0,5,5,0,0,0,0,0,0,17,0,17,17,17,2,17,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,111,3,111,111,111,3,111,0,0,0,0,0,5,0,0,5,5
2221,1899,journal-article,57010,46886,10124,13195,7666,4007,4007,4007,7666,36325,450,36338,36338,36325,8237,57009,0,0,0,0,1675,51109,43915,43915,51109,51109,12480,6880,3709,3709,3709,6880,27831,388,27844,27844,27831,7699,46885,0,0,0,0,1673,45160,42391,42391,45160,45160,715,786,298,298,298,786,8494,62,8494,8494,8494,538,10124,0,0,0,0,2,5949,1524,1524,5949,5949
2222,1899,journal-issue,551,551,0,25,0,0,0,0,0,0,0,0,0,0,1,551,0,0,0,0,0,461,419,419,461,461,25,0,0,0,0,0,0,0,0,0,0,1,551,0,0,0,0,0,461,419,419,461,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2223,1899,monograph,1300,1300,0,9,2,0,0,0,2,994,6,1023,1023,994,275,1300,0,0,0,0,2,2,2,2,2,2,9,2,0,0,0,2,994,6,1023,1023,994,275,1300,0,0,0,0,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2224,1899,other,380,373,7,139,1,1,1,1,1,9,0,9,9,9,1,380,0,0,0,0,0,302,276,276,302,302,132,0,0,0,0,0,8,0,8,8,8,1,373,0,0,0,0,0,295,276,276,295,295,7,1,1,1,1,1,1,0,1,1,1,0,7,0,0,0,0,0,7,0,0,7,7
2225,1899,posted-content,75,0,75,5,3,3,3,3,3,18,0,18,18,18,4,75,0,0,0,0,0,75,1,1,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,3,3,3,18,0,18,18,18,4,75,0,0,0,0,0,75,1,1,75,75
2226,1899,proceedings,1,0,1,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1
2227,1899,proceedings-article,38,35,3,34,32,32,32,32,32,37,2,37,37,37,11,38,0,0,0,0,0,6,3,3,6,6,32,31,31,31,31,31,34,2,34,34,34,11,35,0,0,0,0,0,3,3,3,3,3,2,1,1,1,1,1,3,0,3,3,3,0,3,0,0,0,0,0,3,0,0,3,3
2228,1899,report,79,79,0,0,0,0,0,0,0,72,1,72,72,72,27,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,1,72,72,72,27,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2229,1898,book,3071,315,2756,98,2,1,1,1,2,3018,24,3018,3018,3018,750,3071,0,0,0,0,4,1555,1,1,1555,1555,5,2,1,1,1,2,262,1,262,262,262,76,315,0,0,0,0,0,180,0,0,180,180,93,0,0,0,0,0,2756,23,2756,2756,2756,674,2756,0,0,0,0,4,1375,1,1,1375,1375
2230,1898,book-chapter,4604,4237,367,203,75,30,30,30,75,1343,4,1343,1343,1343,80,4604,0,0,0,0,14,4290,0,0,4290,4290,42,75,30,30,30,75,976,2,976,976,976,77,4237,0,0,0,0,14,3924,0,0,3924,3924,161,0,0,0,0,0,367,2,367,367,367,3,367,0,0,0,0,0,366,0,0,366,366
2231,1898,dataset,216,216,0,0,0,0,0,0,0,159,1,159,159,159,4,216,0,0,0,0,0,211,0,0,211,211,0,0,0,0,0,0,159,1,159,159,159,4,216,0,0,0,0,0,211,0,0,211,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2232,1898,dissertation,132,19,113,1,0,0,0,0,0,132,1,132,132,132,6,132,0,0,0,0,0,6,0,0,6,6,0,0,0,0,0,0,19,0,19,19,19,0,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,113,1,113,113,113,6,113,0,0,0,0,0,6,0,0,6,6
2233,1898,journal-article,54345,44245,10100,11803,6375,3143,3143,3143,6375,34215,320,34223,34223,34215,7949,54342,0,0,0,0,1670,48315,43937,43937,48315,48315,10943,5591,2820,2820,2820,5591,25918,242,25926,25926,25918,7325,44243,0,0,0,0,1668,42699,42532,42532,42699,42699,860,784,323,323,323,784,8297,78,8297,8297,8297,624,10099,0,0,0,0,2,5616,1405,1405,5616,5616
2234,1898,journal-issue,512,512,0,21,0,0,0,0,0,0,0,0,0,0,3,512,0,0,0,0,0,437,392,392,437,437,21,0,0,0,0,0,0,0,0,0,0,3,512,0,0,0,0,0,437,392,392,437,437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2235,1898,monograph,1295,1295,0,8,0,0,0,0,0,1029,10,1057,1057,1029,299,1295,0,0,0,0,0,2,2,2,2,2,8,0,0,0,0,0,1029,10,1057,1057,1029,299,1295,0,0,0,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2236,1898,other,331,321,10,133,1,1,1,1,1,14,0,14,14,14,2,330,0,0,0,0,0,249,224,224,249,249,125,0,0,0,0,0,12,0,12,12,12,2,320,0,0,0,0,0,239,224,224,239,239,8,1,1,1,1,1,2,0,2,2,2,0,10,0,0,0,0,0,10,0,0,10,10
2237,1898,posted-content,83,0,83,0,0,0,0,0,0,13,0,13,13,13,5,83,0,0,0,0,0,83,3,3,83,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,13,13,13,5,83,0,0,0,0,0,83,3,3,83,83
2238,1898,proceedings-article,2,1,1,0,1,1,1,1,1,1,0,1,1,1,0,2,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1
2239,1898,report,71,71,0,4,0,0,0,0,0,61,0,61,61,61,17,71,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,61,0,61,61,61,17,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2240,1897,book,2989,291,2698,104,11,8,8,8,11,2920,25,2920,2920,2920,713,2989,0,0,0,0,1,1494,3,3,1494,1494,2,9,6,6,6,9,222,3,222,222,222,97,291,0,0,0,0,0,189,1,1,189,189,102,2,2,2,2,2,2698,22,2698,2698,2698,616,2698,0,0,0,0,1,1305,2,2,1305,1305
2241,1897,book-chapter,4800,4542,258,328,169,79,79,79,169,1515,14,1515,1515,1515,85,4800,0,0,0,0,36,4418,30,30,4418,4418,201,168,78,78,78,168,1257,14,1257,1257,1257,79,4542,0,0,0,0,36,4163,30,30,4163,4163,127,1,1,1,1,1,258,0,258,258,258,6,258,0,0,0,0,0,255,0,0,255,255
2242,1897,component,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2243,1897,dataset,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,13,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,13,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2244,1897,dissertation,147,22,125,4,0,0,0,0,0,147,1,147,147,147,4,147,0,0,0,0,0,8,0,0,8,8,0,0,0,0,0,0,22,0,22,22,22,0,22,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,125,1,125,125,125,4,125,0,0,0,0,0,8,0,0,8,8
2245,1897,journal-article,51981,42385,9596,11165,6406,3278,3278,3278,6406,32995,335,33015,33015,32995,7778,51979,0,0,0,0,1553,46303,42108,42108,46303,46303,10550,5523,2849,2849,2849,5523,25182,268,25202,25202,25182,7190,42383,0,0,0,0,1550,40892,40766,40766,40892,40892,615,883,429,429,429,883,7813,67,7813,7813,7813,588,9596,0,0,0,0,3,5411,1342,1342,5411,5411
2246,1897,journal-issue,517,517,0,15,0,0,0,0,0,0,0,0,0,0,2,517,0,0,0,0,0,457,388,388,457,457,15,0,0,0,0,0,0,0,0,0,0,2,517,0,0,0,0,0,457,388,388,457,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2247,1897,monograph,1165,1165,0,5,0,0,0,0,0,926,5,951,951,926,285,1164,0,0,0,0,1,2,2,2,2,2,5,0,0,0,0,0,926,5,951,951,926,285,1164,0,0,0,0,1,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2248,1897,other,283,275,8,102,3,3,3,3,3,14,0,14,14,14,0,283,0,0,0,0,0,225,210,210,225,225,97,0,0,0,0,0,10,0,10,10,10,0,275,0,0,0,0,0,217,210,210,217,217,5,3,3,3,3,3,4,0,4,4,4,0,8,0,0,0,0,0,8,0,0,8,8
2249,1897,posted-content,109,0,109,2,0,0,0,0,0,12,0,12,12,12,5,109,0,0,0,0,0,109,1,1,109,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,12,0,12,12,12,5,109,0,0,0,0,0,109,1,1,109,109
2250,1897,proceedings-article,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2251,1897,report,65,65,0,3,0,0,0,0,0,61,0,61,61,61,13,65,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,61,0,61,61,61,13,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2252,1896,book,3077,283,2794,104,12,8,8,8,12,3023,27,3023,3023,3023,710,3077,0,0,0,0,2,1531,0,0,1531,1531,6,5,3,3,3,5,229,7,229,229,229,87,283,0,0,0,0,0,162,0,0,162,162,98,7,5,5,5,7,2794,20,2794,2794,2794,623,2794,0,0,0,0,2,1369,0,0,1369,1369
2253,1896,book-chapter,5245,4921,324,141,81,31,31,31,81,1493,10,1494,1494,1493,77,5245,0,0,0,0,8,5014,0,0,5014,5014,28,81,31,31,31,81,1169,9,1170,1170,1169,72,4921,0,0,0,0,8,4696,0,0,4696,4696,113,0,0,0,0,0,324,1,324,324,324,5,324,0,0,0,0,0,318,0,0,318,318
2254,1896,dataset,146,146,0,0,0,0,0,0,0,133,1,133,133,133,6,146,0,0,0,0,0,143,0,0,143,143,0,0,0,0,0,0,133,1,133,133,133,6,146,0,0,0,0,0,143,0,0,143,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2255,1896,dissertation,142,18,124,7,1,0,0,0,1,142,2,142,142,142,8,142,0,0,0,0,0,2,0,0,2,2,1,0,0,0,0,0,18,0,18,18,18,1,18,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,1,124,2,124,124,124,7,124,0,0,0,0,0,2,0,0,2,2
2256,1896,journal-article,51774,42807,8967,10557,6326,3059,3059,3059,6326,32701,332,32712,32712,32701,7562,51769,0,0,0,0,1504,46333,42479,42479,46333,46333,9985,5535,2723,2723,2723,5535,25279,274,25290,25290,25279,7036,42803,0,0,0,0,1504,41318,41213,41213,41318,41318,572,791,336,336,336,791,7422,58,7422,7422,7422,526,8966,0,0,0,0,0,5015,1266,1266,5015,5015
2257,1896,journal-issue,458,458,0,19,0,0,0,0,0,0,0,0,0,0,1,458,0,0,0,0,0,397,357,357,397,397,19,0,0,0,0,0,0,0,0,0,0,1,458,0,0,0,0,0,397,357,357,397,397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2258,1896,monograph,1264,1264,0,6,2,0,0,0,2,1020,8,1044,1044,1020,311,1263,0,0,0,0,2,1,1,1,1,1,6,2,0,0,0,2,1020,8,1044,1044,1020,311,1263,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2259,1896,other,318,308,10,108,1,0,0,0,1,21,0,21,21,21,0,318,0,0,0,0,0,255,226,226,255,255,100,0,0,0,0,0,17,0,17,17,17,0,308,0,0,0,0,0,245,226,226,245,245,8,1,0,0,0,1,4,0,4,4,4,0,10,0,0,0,0,0,10,0,0,10,10
2260,1896,posted-content,176,0,176,4,0,0,0,0,0,17,0,17,17,17,5,176,0,0,0,0,0,176,0,0,176,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,17,0,17,17,17,5,176,0,0,0,0,0,176,0,0,176,176
2261,1896,proceedings-article,3,1,2,0,0,0,0,0,0,2,0,2,2,2,0,3,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,0,2,0,0,0,0,0,2,0,0,2,2
2262,1896,report,78,78,0,8,0,0,0,0,0,73,0,73,73,73,20,78,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,73,0,73,73,73,20,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2263,1895,book,2807,230,2577,91,7,5,5,5,7,2769,27,2771,2771,2769,650,2807,0,0,0,0,1,1414,3,3,1414,1414,7,5,3,3,3,5,192,5,194,194,192,60,230,0,0,0,0,0,133,1,1,133,133,84,2,2,2,2,2,2577,22,2577,2577,2577,590,2577,0,0,0,0,1,1281,2,2,1281,1281
2264,1895,book-chapter,3805,3559,246,186,97,48,48,48,97,1521,16,1524,1524,1521,57,3805,0,0,0,0,11,3440,2,2,3440,3440,70,97,48,48,48,97,1275,16,1278,1278,1275,52,3559,0,0,0,0,11,3196,2,2,3196,3196,116,0,0,0,0,0,246,0,246,246,246,5,246,0,0,0,0,0,244,0,0,244,244
2265,1895,dataset,172,172,0,0,0,0,0,0,0,130,0,130,130,130,4,172,0,0,0,0,0,165,0,0,165,165,0,0,0,0,0,0,130,0,130,130,130,4,172,0,0,0,0,0,165,0,0,165,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2266,1895,dissertation,117,25,92,3,0,0,0,0,0,117,1,117,117,117,3,117,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0,25,1,25,25,25,1,25,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,92,0,92,92,92,2,92,0,0,0,0,0,3,0,0,3,3
2267,1895,journal-article,49870,40607,9263,10126,5766,2793,2793,2793,5766,31651,337,31663,31663,31651,7212,49866,0,0,0,0,1346,44370,40528,40528,44370,44370,9382,4962,2447,2447,2447,4962,23911,273,23923,23923,23911,6693,40603,0,0,0,0,1344,39313,39182,39182,39313,39313,744,804,346,346,346,804,7740,64,7740,7740,7740,519,9263,0,0,0,0,2,5057,1346,1346,5057,5057
2268,1895,journal-issue,447,447,0,12,0,0,0,0,0,0,0,0,0,0,2,447,0,0,0,0,0,393,356,356,393,393,12,0,0,0,0,0,0,0,0,0,0,2,447,0,0,0,0,0,393,356,356,393,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2269,1895,monograph,1421,1421,0,8,0,0,0,0,0,1120,5,1155,1155,1120,294,1420,0,0,0,0,0,3,3,3,3,3,8,0,0,0,0,0,1120,5,1155,1155,1120,294,1420,0,0,0,0,0,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2270,1895,other,293,281,12,96,2,2,2,2,2,16,0,16,16,16,0,293,0,0,0,0,0,231,204,204,231,231,87,0,0,0,0,0,13,0,13,13,13,0,281,0,0,0,0,0,219,204,204,219,219,9,2,2,2,2,2,3,0,3,3,3,0,12,0,0,0,0,0,12,0,0,12,12
2271,1895,posted-content,85,0,85,0,2,1,1,1,2,12,0,12,12,12,1,85,0,0,0,0,0,85,0,0,85,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,2,12,0,12,12,12,1,85,0,0,0,0,0,85,0,0,85,85
2272,1895,proceedings-article,3,1,2,0,0,0,0,0,0,2,0,2,2,2,0,3,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,0,2,0,0,0,0,0,2,0,0,2,2
2273,1895,report,49,49,0,3,0,0,0,0,0,44,0,44,44,44,16,49,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,44,0,44,44,44,16,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2274,1894,book,2764,257,2507,97,7,3,3,3,7,2721,24,2721,2721,2721,670,2763,0,0,0,0,4,1356,2,2,1356,1356,7,6,3,3,3,6,214,2,214,214,214,73,257,0,0,0,0,0,152,1,1,152,152,90,1,0,0,0,1,2507,22,2507,2507,2507,597,2506,0,0,0,0,4,1204,1,1,1204,1204
2275,1894,book-chapter,3441,3273,168,127,179,93,93,93,179,1126,7,1127,1127,1126,63,3441,0,0,0,0,28,3230,0,0,3230,3230,57,179,93,93,93,179,958,6,959,959,958,61,3273,0,0,0,0,28,3063,0,0,3063,3063,70,0,0,0,0,0,168,1,168,168,168,2,168,0,0,0,0,0,167,0,0,167,167
2276,1894,dataset,203,203,0,0,0,0,0,0,0,165,1,165,165,165,3,203,0,0,0,0,0,197,0,0,197,197,0,0,0,0,0,0,165,1,165,165,165,3,203,0,0,0,0,0,197,0,0,197,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2277,1894,dissertation,134,9,125,9,1,0,0,0,1,134,0,134,134,134,4,134,0,0,0,0,0,8,0,0,8,8,0,0,0,0,0,0,9,0,9,9,9,0,9,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,1,125,0,125,125,125,4,125,0,0,0,0,0,8,0,0,8,8
2278,1894,journal-article,47787,39408,8379,10370,5485,2549,2549,2549,5485,30218,339,30226,30226,30218,6803,47786,0,0,0,0,1329,43123,39448,39448,43123,43123,9893,4719,2216,2216,2216,4719,23409,282,23417,23417,23409,6325,39407,0,0,0,0,1328,38109,38033,38033,38109,38109,477,766,333,333,333,766,6809,57,6809,6809,6809,478,8379,0,0,0,0,1,5014,1415,1415,5014,5014
2279,1894,journal-issue,432,432,0,15,0,0,0,0,0,0,0,0,0,0,1,432,0,0,0,0,0,389,348,348,389,389,15,0,0,0,0,0,0,0,0,0,0,1,432,0,0,0,0,0,389,348,348,389,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2280,1894,monograph,1120,1120,0,11,3,2,2,2,3,879,7,915,915,879,254,1119,0,0,0,0,0,2,2,2,2,2,11,3,2,2,2,3,879,7,915,915,879,254,1119,0,0,0,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2281,1894,other,293,279,14,100,6,3,3,3,6,22,1,22,22,22,0,293,0,0,0,0,0,237,215,215,237,237,88,0,0,0,0,0,15,0,15,15,15,0,279,0,0,0,0,0,223,215,215,223,223,12,6,3,3,3,6,7,1,7,7,7,0,14,0,0,0,0,0,14,0,0,14,14
2282,1894,posted-content,73,0,73,1,2,1,1,1,2,13,0,13,13,13,7,73,0,0,0,0,0,72,0,0,72,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,2,13,0,13,13,13,7,73,0,0,0,0,0,72,0,0,72,72
2283,1894,proceedings-article,3,1,2,0,0,0,0,0,0,2,0,2,2,2,0,3,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,0,2,0,0,0,0,0,2,0,0,2,2
2284,1894,report,39,39,0,5,0,0,0,0,0,34,0,34,34,34,7,39,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,34,0,34,34,34,7,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
