,published_year,type,crossref_dois,mag_ids,mag_has_mag_type,mag_has_abstract,mag_has_affiliations,mag_has_affiliations_countrycode,mag_has_affiliations_grid,mag_has_affiliations_sourceid,mag_has_affiliations_string,mag_has_authors,mag_has_authors_sourceid,mag_has_authors_sequence,mag_has_authors_string,mag_has_citations,mag_has_fields,mag_has_fields_mag,mag_has_references,mag_has_venue,mag_has_venue_sourceid,mag_has_venue_issn,mag_has_venue_string,mag_abstract_adds_presence,mag_abstract_adds_counts,mag_affiliations_adds_presence,mag_affiliations_adds_counts,mag_affiliations_countrycode_adds_presence,mag_affiliations_countrycode_adds_counts,mag_affiliations_grid_adds_presence,mag_affiliations_grid_adds_counts,mag_affiliations_sourceid_adds_presence,mag_affiliations_sourceid_adds_counts,mag_affiliations_string_adds_presence,mag_affiliations_string_adds_counts,mag_authors_adds_presence,mag_authors_adds_counts,mag_authors_sourceid_adds_presence,mag_authors_sourceid_adds_counts,mag_authors_sequence_adds_presence,mag_authors_sequence_adds_counts,mag_authors_string_adds_presence,mag_authors_string_adds_counts,mag_citations_adds_presence,mag_citations_adds_counts,mag_fields_adds_presence,mag_fields_adds_counts,mag_fields_mag_adds_presence,mag_fields_mag_adds_counts,mag_references_adds_presence,mag_references_adds_counts,mag_venue_adds_presence,mag_venue_adds_counts,mag_venue_sourceid_adds_presence,mag_venue_sourceid_adds_counts,mag_venue_issn_adds_presence,mag_venue_issn_adds_counts,mag_venue_string_adds_presence,mag_venue_string_adds_counts,mag_referencesvsopen_adds_presence,mag_referencesvsopen_adds_counts,crossref_ids,crossref_has_crossref_type,crossref_has_abstract,crossref_has_affiliations,crossref_has_affiliations_string,crossref_has_authors,crossref_has_authors_orcid,crossref_has_authors_sequence,crossref_has_authors_string,crossref_has_citations,crossref_has_fields,crossref_has_references,crossref_has_references_open,crossref_has_venue,crossref_has_venue_issn,crossref_has_venue_string
1132,1962.0,journal-issue,2002,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,2002,0,0,0,0,0,0,0,50,1707,0,0,2002,1966,2002
1133,1962.0,monograph,606,240,197,7,1,1,1,1,1,240,240,240,240,105,192,192,0,13,13,12,13,7,0,1,1,1,1,1,1,1,1,1,1,13,27,13,27,12,27,13,27,24,68,192,0,192,0,0,0,13,219,13,219,12,220,13,13,0,0,606,606,0,0,0,376,0,465,376,180,0,2,2,9,9,9
1134,1962.0,other,412,214,23,27,0,0,0,0,0,214,214,214,214,109,208,208,27,21,21,0,21,27,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,3,4,3,4,42,100,208,0,208,0,27,27,0,0,0,0,0,6,0,0,27,27,412,412,0,1,1,326,1,335,326,155,0,10,0,412,343,412
1135,1962.0,proceedings,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1136,1962.0,proceedings-article,1212,1150,380,364,640,376,254,391,640,1150,1150,1150,1150,415,1085,1085,168,30,30,30,30,342,0,559,559,341,355,228,228,355,355,559,559,0,1,0,1,0,1,0,1,81,237,1085,0,1085,0,91,94,0,0,0,0,30,1098,0,0,168,168,1212,1212,88,82,82,1189,0,1189,1189,451,0,336,0,1212,22,1212
1137,1962.0,report,4347,2923,181,1614,15,14,13,14,15,2923,2923,2923,2923,905,2839,2839,127,146,146,19,146,1614,0,14,14,13,13,12,12,13,13,14,14,268,276,268,276,254,276,268,276,355,636,2839,0,2839,0,127,127,146,2777,146,2777,19,2904,146,146,127,127,4347,4347,2,35,35,3434,0,4018,3434,776,0,0,0,0,0,0
1138,1962.0,report-series,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,5,0,5,5,4,0,0,0,5,5,5
1139,1961.0,book,1320,492,488,9,2,1,1,1,2,492,492,492,492,327,238,238,13,59,59,59,59,9,0,2,2,1,1,1,1,1,1,2,2,73,103,73,103,72,103,73,103,41,194,238,0,238,0,13,13,59,395,59,395,59,397,59,59,13,13,1320,1320,0,1,1,848,0,888,848,663,0,0,0,147,140,147
1140,1961.0,book-chapter,17842,7282,3460,3676,3174,1415,1292,1422,3174,7282,7282,7282,7282,1970,3467,3467,2209,353,353,290,353,3676,0,3174,3174,1415,1422,1292,1292,1422,1422,3174,3174,1669,1739,1669,1739,1629,1739,1669,1739,548,1332,3467,0,3467,0,55,95,0,0,0,0,129,6434,0,0,55,95,17842,17842,0,140,140,9217,0,9520,9217,2112,0,3999,3945,17842,1302,17842
1141,1961.0,component,23,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,23,23,0,0,0,0,0,23,0,0,0,0,0,0,0,0
1142,1961.0,dataset,566,15,6,5,2,1,1,1,2,15,15,15,15,5,15,15,0,6,6,0,6,5,0,2,2,1,1,1,1,1,1,2,2,0,0,0,0,0,0,0,0,2,4,15,0,15,0,0,0,0,0,0,0,0,15,0,0,0,0,566,566,0,0,0,475,0,478,475,86,0,0,0,566,0,566
1143,1961.0,journal-article,238295,168742,156309,62567,68616,43330,40177,43592,68616,168742,168742,168742,168742,106763,148749,148749,62800,156224,156224,143661,156224,55375,177,55259,55303,34332,34545,31955,31972,34524,34545,55259,55303,2017,5320,2017,5320,1981,5320,2017,5320,11869,59140,21444,33,21444,33,10931,12291,0,0,0,0,25,68,0,0,13434,14734,238295,238295,11150,21194,21194,190457,1,190877,190457,105739,195674,64113,60764,238295,238188,238295
1144,1961.0,journal-issue,1896,2,0,0,0,0,0,0,0,2,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1896,1896,0,0,0,0,0,0,0,59,1596,0,0,1896,1855,1896
1145,1961.0,monograph,648,247,221,8,0,0,0,0,0,247,247,247,247,108,212,212,0,17,17,17,17,8,0,0,0,0,0,0,0,0,0,0,0,6,16,6,16,6,16,6,16,31,80,212,0,212,0,0,0,17,226,17,226,17,227,17,17,0,0,648,648,0,0,0,367,0,501,367,169,0,2,2,13,12,13
1146,1961.0,other,399,226,18,35,0,0,0,0,0,226,226,226,226,105,222,222,29,18,18,1,18,35,0,0,0,0,0,0,0,0,0,0,0,4,5,4,5,4,5,4,5,45,95,222,0,222,0,29,29,0,0,0,0,1,6,0,0,29,29,399,399,0,3,3,359,2,364,359,160,0,0,0,399,380,399
1147,1961.0,proceedings,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1148,1961.0,proceedings-article,1093,983,171,300,437,269,197,281,437,983,983,983,983,364,915,915,144,0,0,0,0,278,0,368,368,242,252,178,178,252,252,368,368,0,2,0,2,0,2,0,2,71,221,915,0,915,0,76,77,0,0,0,0,0,983,0,0,144,144,1093,1093,72,69,69,1074,0,1074,1074,401,0,316,0,1093,0,1093
1149,1961.0,reference-book,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1150,1961.0,report,3878,2662,158,1733,21,19,18,19,21,2662,2662,2662,2662,843,2602,2602,122,122,122,19,122,1733,0,12,12,11,11,10,10,11,11,12,12,242,254,242,254,235,254,242,254,317,623,2602,0,2602,0,122,122,122,2540,122,2540,19,2643,122,122,122,122,3878,3878,2,31,31,3117,0,3524,3117,739,0,0,0,0,0,0
1151,1961.0,report-series,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,1,1,1
1152,1960.0,,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1153,1960.0,book,1247,518,513,10,5,4,4,4,5,518,518,518,518,312,222,222,11,53,53,49,53,10,0,5,5,4,4,4,4,4,4,5,5,82,107,82,107,82,107,82,107,45,183,222,0,222,0,11,11,52,430,52,430,48,435,52,52,11,11,1247,1247,0,0,0,824,0,855,824,626,0,0,0,129,124,129
1154,1960.0,book-chapter,17703,7945,2347,3810,3781,2183,1957,2203,3781,7945,7945,7945,7945,2210,4453,4453,2384,247,247,228,247,3810,0,3781,3781,2183,2203,1957,1957,2203,2203,3781,3781,1888,1945,1888,1945,1884,1945,1888,1945,688,1542,4453,0,4453,0,48,73,0,0,0,0,71,7466,0,0,48,73,17703,17703,0,47,47,9301,0,9385,9301,2165,0,4391,4384,17703,770,17703
1155,1960.0,component,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,0,0,0,0,0,24,0,1,0,0,0,0,0,0
1156,1960.0,dataset,766,30,0,0,2,0,0,0,2,30,30,30,30,6,23,23,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,3,23,0,23,0,0,0,0,0,0,0,0,30,0,0,0,0,766,766,0,0,0,682,0,687,682,102,0,0,0,766,0,766
1157,1960.0,journal-article,228063,158852,147220,57425,63905,39876,36947,40105,63905,158852,158852,158852,158852,99147,139570,139570,57690,147120,147120,133798,147120,50574,196,51371,51416,31523,31709,29283,29306,31684,31709,51371,51416,2144,4941,2144,4941,2124,4941,2144,4941,11438,54691,21594,26,21594,26,10773,11910,0,0,0,0,11,58,0,0,13083,14178,228063,228063,10784,20823,20823,180179,0,180575,180179,98361,184930,58553,55337,228063,227976,228063
1158,1960.0,journal-issue,1787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1787,1787,0,0,0,0,0,0,0,56,1482,0,0,1787,1752,1787
1159,1960.0,monograph,498,197,168,7,0,0,0,0,0,197,197,197,197,95,155,155,2,9,9,9,9,7,0,0,0,0,0,0,0,0,0,0,0,10,14,10,14,10,14,10,14,28,66,155,0,155,0,2,2,9,187,9,187,9,187,9,9,2,2,498,498,0,0,0,288,0,376,288,146,0,2,2,4,4,4
1160,1960.0,other,342,222,19,30,0,0,0,0,0,222,222,222,222,105,214,214,29,16,16,0,16,30,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,39,101,214,0,214,0,29,29,0,0,0,0,0,1,0,0,29,29,342,342,0,0,0,326,1,330,326,127,0,1,0,342,336,342
1161,1960.0,proceedings,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1162,1960.0,proceedings-article,816,726,53,202,438,262,168,271,438,726,726,726,726,216,653,653,43,0,0,0,0,165,1,371,371,229,238,146,146,238,238,371,371,0,1,0,1,0,1,0,1,50,122,653,0,653,0,39,39,0,0,0,0,0,726,0,0,43,43,816,816,75,73,73,800,0,800,800,258,0,193,0,816,0,816
1163,1960.0,report,3135,2054,122,1161,13,12,12,12,13,2054,2054,2054,2054,611,1988,1988,94,85,85,6,85,1161,0,9,9,9,9,9,9,9,9,9,9,215,223,215,223,212,223,215,223,219,432,1988,0,1988,0,94,94,85,1969,85,1969,6,2048,85,85,94,94,3135,3135,1,37,37,2322,0,2872,2322,513,0,0,0,0,0,0
1164,1960.0,report-series,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,1,1,1
1165,1960.0,standard,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1166,1959.0,book,1135,475,466,8,4,3,3,3,4,475,475,475,475,296,210,210,15,45,45,44,45,8,0,4,4,3,3,3,3,3,3,4,4,73,93,73,93,72,93,73,93,43,186,210,0,210,0,15,15,45,381,45,381,44,382,45,45,15,15,1135,1135,0,0,0,772,0,814,772,579,0,0,0,146,142,146
1167,1959.0,book-chapter,14594,6036,2631,3121,3001,1154,1062,1164,3001,6036,6036,6036,6036,1576,2781,2781,1803,331,331,305,331,3121,0,3001,3001,1154,1164,1062,1062,1164,1164,3001,3001,1315,1341,1315,1341,1298,1341,1315,1341,417,1090,2781,0,2781,0,34,63,0,0,0,0,122,5130,0,0,35,64,14594,14594,0,113,113,6851,0,6928,6851,1631,0,3010,3002,14594,1409,14594
1168,1959.0,component,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,34,0,0,0,0,0,34,0,2,0,0,0,0,0,0
1169,1959.0,dataset,291,17,5,0,0,0,0,0,0,17,17,17,17,6,17,17,0,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,17,0,17,0,0,0,0,0,0,0,0,17,0,0,0,0,291,291,0,0,0,239,0,241,239,65,0,0,0,291,0,291
1170,1959.0,journal-article,215853,149220,137100,51810,59997,36887,34127,37086,59997,149220,149220,149220,149220,92174,130145,130145,52607,136986,136986,123990,136986,45782,185,48053,48082,29011,29171,26854,26867,29158,29171,48053,48082,1910,4561,1910,4561,1883,4561,1910,4561,10699,50855,20379,20,20379,20,10166,11085,0,0,0,0,11,60,0,0,12283,13163,215853,215853,9515,19936,19936,170518,0,170862,170518,91576,173692,53306,50238,215853,215760,215853
1171,1959.0,journal-issue,1713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1713,1713,0,0,0,0,0,0,0,42,1420,0,0,1713,1674,1713
1172,1959.0,monograph,421,187,157,5,0,0,0,0,0,187,187,187,187,84,136,136,2,8,8,8,8,5,0,0,0,0,0,0,0,0,0,0,0,8,13,8,13,7,13,8,13,26,56,136,0,136,0,2,2,8,177,8,177,8,178,8,8,2,2,421,421,0,0,0,262,0,336,262,130,0,0,0,6,5,6
1173,1959.0,other,267,190,13,9,0,0,0,0,0,190,190,190,190,97,186,186,14,10,10,1,10,9,0,0,0,0,0,0,0,0,0,0,0,18,19,18,19,18,19,18,19,52,92,186,0,186,0,14,14,0,0,0,0,1,19,0,0,14,14,267,267,0,3,3,221,2,225,221,76,0,1,1,267,233,267
1174,1959.0,proceedings,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1175,1959.0,proceedings-article,839,766,202,187,460,283,209,294,460,766,766,766,766,266,704,704,80,1,1,1,1,168,0,389,389,257,265,188,188,265,265,389,389,0,0,0,0,0,0,0,0,52,158,704,0,704,0,72,72,0,0,0,0,1,765,0,0,80,80,839,839,72,72,72,830,0,830,830,282,0,133,0,839,0,839
1176,1959.0,report,2804,1876,114,1023,14,11,11,11,14,1876,1876,1876,1876,540,1806,1806,78,95,95,15,95,1023,0,12,12,9,9,9,9,9,9,12,12,234,236,234,236,223,236,234,236,234,369,1806,0,1806,0,78,78,95,1781,95,1781,15,1861,95,95,78,78,2804,2804,1,15,15,2112,0,2480,2112,419,0,0,0,0,0,0
1177,1959.0,report-series,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,3,3,2,0,0,0,3,3,3
1178,1958.0,book,1079,477,473,8,4,3,3,3,4,477,477,477,477,275,205,205,7,33,33,31,33,8,0,4,4,3,3,3,3,3,3,4,4,67,95,67,95,67,95,67,95,50,159,205,0,205,0,7,7,33,405,33,405,31,409,33,33,7,7,1079,1079,0,0,0,756,0,797,756,511,0,0,0,133,128,133
1179,1958.0,book-chapter,12531,4728,1872,2686,1923,748,706,754,1923,4728,4728,4728,4728,1162,1683,1683,1398,186,186,157,186,2686,0,1923,1923,748,754,706,706,754,754,1923,1923,805,944,805,944,790,944,805,944,290,855,1683,0,1683,0,48,58,0,0,0,0,42,4272,0,0,48,58,12531,12531,0,21,21,7059,0,7156,7059,1337,0,2395,2395,12531,940,12531
1180,1958.0,component,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,43,0,0,0,0,0,43,0,0,0,0,0,0,0,0
1181,1958.0,dataset,343,21,0,0,0,0,0,0,0,21,21,21,21,1,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,16,0,16,0,0,0,0,0,0,0,0,21,0,0,0,0,343,343,0,0,0,284,0,288,284,65,0,0,0,343,0,343
1182,1958.0,journal-article,201670,136235,124703,46088,53974,32776,30476,32962,53974,136235,136235,136235,136235,84540,118063,118063,48719,124575,124575,113044,124575,40562,171,44142,44171,26359,26516,24554,24568,26502,26516,44142,44171,2120,4544,2120,4544,2082,4544,2120,4544,10016,46661,18960,19,18960,19,10396,11218,0,0,0,0,14,60,0,0,12190,12967,201670,201670,8879,17202,17202,156524,1,156926,156524,84195,161377,48859,46205,201670,201567,201670
1183,1958.0,journal-issue,1664,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1664,1664,0,0,0,0,0,0,0,46,1379,0,0,1664,1630,1664
1184,1958.0,monograph,460,189,170,5,0,0,0,0,0,189,189,189,189,77,161,161,1,6,6,6,6,5,0,0,0,0,0,0,0,0,0,0,0,8,13,8,13,7,13,8,13,30,61,161,0,161,0,1,1,6,180,6,180,6,180,6,6,1,1,460,460,0,0,0,278,0,382,278,119,0,1,1,5,4,5
1185,1958.0,other,191,130,4,8,1,1,1,1,1,130,130,130,130,45,130,130,7,1,1,0,1,8,0,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,21,42,130,0,130,0,7,7,0,0,0,0,0,4,0,0,7,7,191,191,0,0,0,176,0,178,176,57,0,0,0,191,184,191
1186,1958.0,proceedings,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1187,1958.0,proceedings-article,710,688,195,191,415,229,168,238,415,688,688,688,688,213,632,632,67,0,0,0,0,169,1,355,355,204,211,153,153,211,211,355,355,0,1,0,1,0,1,0,1,48,128,632,0,632,0,63,63,0,0,0,0,0,688,0,0,67,67,710,710,61,61,61,700,0,700,700,223,0,124,0,710,0,710
1188,1958.0,report,2798,1753,163,909,13,10,9,11,13,1753,1753,1753,1753,439,1691,1691,50,152,152,8,152,909,0,11,11,8,9,7,7,9,9,11,11,218,218,218,218,209,218,218,218,196,344,1691,0,1691,0,50,50,152,1601,152,1601,8,1745,152,152,50,50,2798,2798,1,11,11,2085,0,2491,2085,358,0,0,0,0,0,0
1189,1958.0,report-series,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1
1190,1957.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1191,1957.0,book,899,410,393,8,1,1,1,1,1,410,410,410,410,236,173,173,2,39,39,38,39,8,0,1,1,1,1,1,1,1,1,1,1,56,76,56,76,56,76,56,76,43,159,173,0,173,0,2,2,38,336,38,336,37,338,38,38,2,2,899,899,0,0,0,633,0,665,633,445,0,0,0,116,114,116
1192,1957.0,book-chapter,10735,4591,2138,2406,1885,758,726,759,1885,4591,4591,4591,4591,1272,2074,2074,1377,507,507,481,507,2406,0,1875,1875,750,750,719,719,750,750,1875,1875,1042,1246,1042,1246,1039,1246,1042,1246,303,898,2074,0,2074,0,21,36,0,0,0,0,72,3766,0,0,27,42,10735,10735,0,30,30,5568,0,5613,5568,1334,0,2190,2172,10735,1155,10735
1193,1957.0,component,38,3,0,2,0,0,0,0,0,3,3,3,3,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,2,0,2,0,0,0,0,3,0,3,0,3,0,0,0,0,38,38,0,0,0,0,0,38,0,1,0,0,0,0,0,0
1194,1957.0,dataset,467,12,0,0,0,0,0,0,0,12,12,12,12,2,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,12,0,0,0,0,467,467,0,0,0,399,0,406,399,89,0,0,0,467,0,467
1195,1957.0,journal-article,192370,127394,116337,39544,48169,28817,26887,28983,48169,127394,127394,127394,127394,78571,109582,109582,42857,116178,116178,105386,116178,34472,123,39427,39450,23121,23268,21584,21594,23258,23268,39427,39450,1805,3992,1805,3992,1780,3992,1805,3992,9393,43609,17963,18,17963,18,8691,9493,0,0,0,0,10,68,0,0,10308,11073,192370,192370,8800,15713,15713,146771,0,147198,146771,78351,152320,44614,42144,192370,192279,192370
1196,1957.0,journal-issue,1602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1602,1602,0,0,0,0,0,0,0,33,1326,0,0,1602,1570,1602
1197,1957.0,monograph,451,183,165,4,1,0,0,0,1,183,183,183,183,81,159,159,1,9,9,9,9,4,0,1,1,0,0,0,0,0,0,1,1,5,8,5,8,5,8,5,8,29,56,159,0,159,0,1,1,9,172,9,172,9,172,9,9,1,1,451,451,0,0,0,272,0,356,272,120,0,0,0,3,3,3
1198,1957.0,other,224,177,9,5,0,0,0,0,0,177,177,177,177,59,168,168,19,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,18,18,18,18,18,18,18,18,18,52,168,0,168,0,19,19,0,0,0,0,0,18,0,0,19,19,224,224,0,0,0,187,0,188,187,62,0,1,0,224,195,224
1199,1957.0,proceedings,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1200,1957.0,proceedings-article,703,610,216,127,327,184,127,193,327,610,610,610,610,182,550,550,61,3,3,3,3,108,0,265,265,162,170,112,112,170,170,265,265,0,5,0,5,0,5,0,5,46,118,550,0,550,0,57,57,0,0,0,0,3,607,0,0,61,61,703,703,63,63,63,686,0,686,686,205,0,123,0,703,0,703
1201,1957.0,report,2512,1666,194,549,12,11,11,11,12,1666,1666,1666,1666,481,1600,1600,77,182,182,9,182,549,0,10,10,9,9,9,9,9,9,10,10,284,287,284,287,279,287,284,287,228,370,1600,0,1600,0,77,77,182,1484,182,1484,9,1657,182,182,77,77,2512,2512,1,13,13,1689,0,2119,1689,352,0,0,0,0,0,0
1202,1957.0,report-series,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,3,3,2,0,0,0,3,3,3
1203,1956.0,book,918,412,406,5,3,0,0,0,3,412,412,412,412,233,156,156,1,26,26,25,26,5,0,3,3,0,0,0,0,0,0,3,3,67,92,67,92,67,92,67,92,34,144,156,0,156,0,1,1,26,353,26,353,25,362,26,26,1,1,918,918,0,0,0,634,0,666,634,470,0,0,0,107,98,107
1204,1956.0,book-chapter,10948,4366,1657,2572,1958,575,530,576,1958,4366,4366,4366,4366,1007,1320,1320,1241,147,147,109,147,2572,0,1958,1958,575,576,530,530,576,576,1958,1958,603,886,603,886,586,886,603,886,335,762,1320,0,1320,0,39,61,0,0,0,0,24,3891,0,0,39,61,10948,10948,0,33,33,6359,0,6506,6359,1087,0,2347,2342,10948,927,10948
1205,1956.0,component,26,2,0,1,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,0,0,0,26,26,0,0,0,0,0,26,0,0,0,0,0,0,0,0
1206,1956.0,dataset,387,12,0,0,0,0,0,0,0,12,12,12,12,2,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,11,0,11,0,0,0,0,0,0,0,0,12,0,0,0,0,387,387,0,0,0,309,0,311,309,81,0,0,0,387,0,387
