,published_year,type,num_objects,num_dois,num_non_dois,objects_has_abstract,objects_has_affiliations,objects_has_affiliations_id_countrycode,objects_has_affiliations_id_ror,objects_has_affiliations_id_source,objects_has_affiliations_string,objects_has_authors,objects_has_authors_id_orcid,objects_has_authors_sequence,objects_has_authors_string,objects_has_citations,objects_has_fields,objects_has_references,objects_has_venue,objects_has_venue_id_issn,objects_has_venue_id_issnl,objects_has_venue_string,dois_has_abstract,dois_has_affiliations,dois_has_affiliations_id_countrycode,dois_has_affiliations_id_ror,dois_has_affiliations_id_source,dois_has_affiliations_string,dois_has_authors,dois_has_authors_id_orcid,dois_has_authors_sequence,dois_has_authors_string,dois_has_citations,dois_has_fields,dois_has_references,dois_has_venue,dois_has_venue_id_issn,dois_has_venue_id_issnl,dois_has_venue_string,non_dois_has_abstract,non_dois_has_affiliations,non_dois_has_affiliations_id_countrycode,non_dois_has_affiliations_id_ror,non_dois_has_affiliations_id_source,non_dois_has_affiliations_string,non_dois_has_authors,non_dois_has_authors_id_orcid,non_dois_has_authors_sequence,non_dois_has_authors_string,non_dois_has_citations,non_dois_has_fields,non_dois_has_references,non_dois_has_venue,non_dois_has_venue_id_issn,non_dois_has_venue_id_issnl,non_dois_has_venue_string
1062,1786,software,1,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1063,1785,dataset,504,455,49,367,49,49,49,49,49,502,0,502,502,0,38,0,456,0,0,456,318,0,0,0,0,0,455,0,455,455,0,35,0,455,0,0,455,49,49,49,49,49,49,47,0,47,47,0,3,0,1,0,0,1
1064,1785,other,129,0,129,101,57,57,37,57,57,89,0,89,89,0,100,0,85,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,57,57,37,57,57,89,0,89,89,0,100,0,85,0,0,85
1065,1785,publication,2179,1368,811,1209,494,494,480,494,494,2020,0,2020,2020,0,967,0,110,110,0,110,664,21,21,21,21,21,1368,0,1368,1368,0,355,0,45,45,0,45,545,473,473,459,473,473,652,0,652,652,0,612,0,65,65,0,65
1066,1784,dataset,259,257,2,226,2,2,2,2,2,258,0,258,258,0,79,0,258,0,0,258,224,0,0,0,0,0,257,0,257,257,0,77,0,257,0,0,257,2,2,2,2,2,2,1,0,1,1,0,2,0,1,0,0,1
1067,1784,other,126,0,126,96,69,69,49,69,69,73,0,73,73,0,94,0,57,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,69,69,49,69,69,73,0,73,73,0,94,0,57,0,0,57
1068,1784,publication,2642,1864,778,1217,502,502,478,502,502,2486,0,2486,2486,0,938,0,57,57,0,57,684,18,18,18,18,18,1864,0,1864,1864,0,352,0,0,0,0,0,533,484,484,460,484,484,622,0,622,622,0,586,0,57,57,0,57
1069,1783,dataset,268,267,1,230,0,0,0,0,0,268,0,268,268,0,42,0,268,0,0,268,229,0,0,0,0,0,267,0,267,267,0,41,0,267,0,0,267,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1
1070,1783,other,113,0,113,79,74,74,43,74,74,75,0,75,75,0,89,0,69,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,74,74,43,74,74,75,0,75,75,0,89,0,69,0,0,69
1071,1783,publication,2153,1418,735,1331,459,459,434,459,459,1970,0,1970,1970,0,831,0,109,109,0,109,813,15,15,15,15,15,1418,0,1418,1418,0,260,0,55,55,0,55,518,444,444,419,444,444,552,0,552,552,0,571,0,54,54,0,54
1072,1782,dataset,520,427,93,478,93,93,93,93,93,520,0,520,520,0,81,0,427,0,0,427,385,0,0,0,0,0,427,0,427,427,0,81,0,427,0,0,427,93,93,93,93,93,93,93,0,93,93,0,0,0,0,0,0,0
1073,1782,other,88,0,88,63,58,58,44,58,58,62,0,62,62,0,65,0,59,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,58,58,44,58,58,62,0,62,62,0,65,0,59,0,0,59
1074,1782,publication,2553,1847,706,1766,494,494,474,494,494,2445,0,2445,2445,0,837,0,86,86,0,86,1292,19,19,19,19,19,1847,0,1847,1847,0,297,0,30,30,0,30,474,475,475,455,475,475,598,0,598,598,0,540,0,56,56,0,56
1075,1781,dataset,254,251,3,196,2,2,2,2,2,252,0,252,252,0,53,0,254,0,0,254,193,0,0,0,0,0,251,0,251,251,0,50,0,251,0,0,251,3,2,2,2,2,2,1,0,1,1,0,3,0,3,0,0,3
1076,1781,other,118,0,118,82,56,56,35,56,56,74,0,74,74,0,96,0,75,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,56,56,35,56,56,74,0,74,74,0,96,0,75,0,0,75
1077,1781,publication,2476,1590,886,1505,491,491,478,491,491,2206,0,2206,2206,0,907,0,137,137,0,137,945,17,17,17,17,17,1590,0,1590,1590,0,208,0,0,0,0,0,560,474,474,461,474,474,616,0,616,616,0,699,0,137,137,0,137
1078,1780,dataset,1007,998,9,543,8,8,8,8,8,1005,0,1005,1005,0,147,0,1001,0,0,1001,535,0,0,0,0,0,998,0,998,998,0,144,0,998,0,0,998,8,8,8,8,8,8,7,0,7,7,0,3,0,3,0,0,3
1079,1780,other,116,0,116,85,52,52,29,52,52,86,0,86,86,0,102,0,72,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,52,52,29,52,52,86,0,86,86,0,102,0,72,0,0,72
1080,1780,publication,2210,1474,736,1486,531,531,504,531,531,2108,0,2108,2108,0,843,0,0,0,0,0,936,27,27,27,27,27,1474,0,1474,1474,0,287,0,0,0,0,0,550,504,504,477,504,504,634,0,634,634,0,556,0,0,0,0,0
1081,1780,software,2,2,0,2,0,0,0,0,0,2,0,2,2,0,2,0,2,0,0,2,2,0,0,0,0,0,2,0,2,2,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1082,1779,dataset,487,487,0,425,0,0,0,0,0,486,0,486,486,0,62,0,487,0,0,487,425,0,0,0,0,0,486,0,486,486,0,62,0,487,0,0,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1083,1779,other,151,0,151,100,66,66,40,66,66,113,0,113,113,0,129,0,97,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,66,66,40,66,66,113,0,113,113,0,129,0,97,0,0,97
1084,1779,publication,2177,1422,755,1313,507,507,482,507,507,2091,0,2091,2091,0,956,0,106,106,0,106,753,12,12,12,12,12,1421,0,1421,1421,0,387,0,106,106,0,106,560,495,495,470,495,495,670,0,670,670,0,569,0,0,0,0,0
1085,1778,dataset,677,664,13,587,13,13,13,13,13,677,0,677,677,0,69,0,664,0,0,664,574,0,0,0,0,0,664,0,664,664,0,69,0,664,0,0,664,13,13,13,13,13,13,13,0,13,13,0,0,0,0,0,0,0
1086,1778,other,161,0,161,131,55,55,40,55,55,129,0,129,129,0,141,0,122,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,55,55,40,55,55,129,0,129,129,0,141,0,122,0,0,122
1087,1778,publication,2013,1350,663,1137,497,497,487,497,497,1957,0,1957,1957,0,755,0,0,0,0,0,571,30,30,30,30,30,1350,0,1350,1350,0,214,0,0,0,0,0,566,467,467,457,467,467,607,0,607,607,0,541,0,0,0,0,0
1088,1777,dataset,244,243,1,159,1,1,1,1,1,243,0,243,243,0,78,0,244,0,0,244,158,0,0,0,0,0,243,0,243,243,0,77,0,243,0,0,243,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1
1089,1777,other,99,0,99,70,48,48,36,48,48,69,0,69,69,0,83,0,65,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,48,48,36,48,48,69,0,69,69,0,83,0,65,0,0,65
1090,1777,publication,1702,1043,659,1121,445,445,437,445,445,1637,0,1637,1637,0,735,0,25,25,0,25,587,17,17,17,17,17,1042,0,1042,1042,0,231,0,25,25,0,25,534,428,428,420,428,428,595,0,595,595,0,504,0,0,0,0,0
1091,1776,dataset,413,407,6,342,1,1,1,1,1,407,0,407,407,0,78,0,412,0,0,412,341,0,0,0,0,0,406,0,406,406,0,73,0,407,0,0,407,1,1,1,1,1,1,1,0,1,1,0,5,0,5,0,0,5
1092,1776,other,200,0,200,73,157,157,145,157,157,60,0,60,60,0,78,0,46,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,157,157,145,157,157,60,0,60,60,0,78,0,46,0,0,46
1093,1776,publication,1696,980,716,1073,465,465,456,465,465,1627,0,1627,1627,0,744,0,0,0,0,0,525,16,16,16,16,16,979,0,979,979,0,161,0,0,0,0,0,548,449,449,440,449,449,648,0,648,648,0,583,0,0,0,0,0
1094,1775,dataset,545,545,0,470,0,0,0,0,0,545,0,545,545,0,128,0,545,0,0,545,470,0,0,0,0,0,545,0,545,545,0,128,0,545,0,0,545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1095,1775,other,100,0,100,56,75,75,65,75,75,76,0,76,76,0,87,0,34,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,75,75,65,75,75,76,0,76,76,0,87,0,34,0,0,34
1096,1775,publication,1689,993,696,1059,483,483,472,483,483,1629,0,1629,1629,0,727,0,42,42,0,42,514,13,13,13,13,13,993,0,993,993,0,251,0,42,42,0,42,545,470,470,459,470,470,636,0,636,636,0,476,0,0,0,0,0
1097,1774,dataset,426,408,18,352,0,0,0,0,0,408,0,408,408,0,120,0,426,0,0,426,352,0,0,0,0,0,408,0,408,408,0,102,0,408,0,0,408,0,0,0,0,0,0,0,0,0,0,0,18,0,18,0,0,18
1098,1774,other,53,0,53,34,33,33,21,33,33,33,0,33,33,0,42,0,24,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,33,33,21,33,33,33,0,33,33,0,42,0,24,0,0,24
1099,1774,publication,1386,836,550,949,376,376,372,376,376,1321,0,1321,1321,0,639,0,0,0,0,0,514,20,20,20,20,20,836,0,836,836,0,224,0,0,0,0,0,435,356,356,352,356,356,485,0,485,485,0,415,0,0,0,0,0
1100,1773,dataset,330,330,0,252,0,0,0,0,0,330,0,330,330,0,66,0,330,0,0,330,252,0,0,0,0,0,330,0,330,330,0,66,0,330,0,0,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1101,1773,other,143,0,143,70,94,94,68,94,94,62,0,62,62,0,77,0,59,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,94,94,68,94,94,62,0,62,62,0,77,0,59,0,0,59
1102,1773,publication,1703,1041,662,1070,414,414,414,414,414,1630,0,1630,1630,0,773,0,52,52,0,52,561,11,11,11,11,11,1041,0,1041,1041,0,253,0,52,52,0,52,509,403,403,403,403,403,589,0,589,589,0,520,0,0,0,0,0
1103,1772,dataset,343,297,46,293,42,42,42,42,42,339,0,339,339,0,69,0,343,0,0,343,247,0,0,0,0,0,297,0,297,297,0,23,0,297,0,0,297,46,42,42,42,42,42,42,0,42,42,0,46,0,46,0,0,46
1104,1772,other,122,0,122,37,100,100,81,100,100,44,0,44,44,0,51,0,37,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,100,100,81,100,100,44,0,44,44,0,51,0,37,0,0,37
1105,1772,publication,1788,1087,701,1231,474,474,468,474,474,1742,0,1742,1742,0,821,0,0,0,0,0,655,18,18,18,18,18,1087,0,1087,1087,0,256,0,0,0,0,0,576,456,456,450,456,456,655,0,655,655,0,565,0,0,0,0,0
1106,1771,dataset,203,145,58,144,29,29,29,29,29,145,0,145,145,0,79,0,203,0,0,203,86,0,0,0,0,0,145,0,145,145,0,21,0,145,0,0,145,58,29,29,29,29,29,0,0,0,0,0,58,0,58,0,0,58
1107,1771,other,126,0,126,50,100,100,77,100,100,38,0,38,38,0,57,0,36,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,100,100,77,100,100,38,0,38,38,0,57,0,36,0,0,36
1108,1771,publication,1391,843,548,872,411,411,400,411,411,1342,0,1342,1342,0,634,0,0,0,0,0,442,9,9,9,9,9,843,0,843,843,0,208,0,0,0,0,0,430,402,402,391,402,402,499,0,499,499,0,426,0,0,0,0,0
1109,1770,dataset,867,857,10,495,2,2,2,2,2,860,0,860,860,0,149,0,865,0,0,865,490,0,0,0,0,0,857,0,857,857,0,141,0,857,0,0,857,5,2,2,2,2,2,3,0,3,3,0,8,0,8,0,0,8
1110,1770,other,116,0,116,34,90,90,70,90,90,34,0,34,34,0,51,0,32,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,90,90,70,90,90,34,0,34,34,0,51,0,32,0,0,32
1111,1770,publication,1989,1237,752,1383,501,501,486,501,501,1913,0,1913,1913,0,1078,0,53,53,0,53,804,12,12,12,12,12,1237,0,1237,1237,0,550,0,53,53,0,53,579,489,489,474,489,489,676,0,676,676,0,528,0,0,0,0,0
1112,1770,software,9,9,0,9,0,0,0,0,0,9,0,9,9,0,9,0,9,0,0,9,9,0,0,0,0,0,9,0,9,9,0,9,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1113,1769,dataset,266,264,2,210,0,0,0,0,0,264,0,264,264,0,53,0,266,0,0,266,210,0,0,0,0,0,264,0,264,264,0,51,0,264,0,0,264,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,2
1114,1769,other,138,0,138,39,121,121,97,121,121,48,0,48,48,0,71,0,45,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,121,121,97,121,121,48,0,48,48,0,71,0,45,0,0,45
1115,1769,publication,1464,920,544,816,416,416,399,416,416,1407,0,1407,1407,0,740,0,43,43,0,43,384,14,14,14,14,14,920,0,920,920,0,323,0,42,42,0,42,432,402,402,385,402,402,487,0,487,487,0,417,0,1,1,0,1
1116,1768,dataset,204,204,0,163,0,0,0,0,0,204,0,204,204,0,15,0,204,0,0,204,163,0,0,0,0,0,204,0,204,204,0,15,0,204,0,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1117,1768,other,129,0,129,38,112,112,91,112,112,42,0,42,42,0,66,0,50,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,112,112,91,112,112,42,0,42,42,0,66,0,50,0,0,50
1118,1768,publication,1419,969,450,814,319,319,308,319,319,1368,0,1368,1368,0,537,0,0,0,0,0,464,10,10,10,10,10,969,0,969,969,0,216,0,0,0,0,0,350,309,309,298,309,309,399,0,399,399,0,321,0,0,0,0,0
1119,1767,dataset,165,152,13,79,13,13,13,13,13,165,0,165,165,0,25,0,165,0,0,165,66,0,0,0,0,0,152,0,152,152,0,12,0,152,0,0,152,13,13,13,13,13,13,13,0,13,13,0,13,0,13,0,0,13
1120,1767,other,159,0,159,73,138,138,114,138,138,74,0,74,74,0,78,0,45,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,138,138,114,138,138,74,0,74,74,0,78,0,45,0,0,45
1121,1767,publication,1497,941,556,731,374,374,361,374,374,1414,0,1414,1414,0,708,0,1,1,0,1,359,7,7,7,7,7,941,0,941,941,0,288,0,0,0,0,0,372,367,367,354,367,367,473,0,473,473,0,420,0,1,1,0,1
1122,1766,dataset,191,191,0,146,0,0,0,0,0,191,0,191,191,0,15,0,191,0,0,191,146,0,0,0,0,0,191,0,191,191,0,15,0,191,0,0,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1123,1766,other,196,0,196,69,161,161,147,161,161,52,0,52,52,0,81,0,47,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,161,161,147,161,161,52,0,52,52,0,81,0,47,0,0,47
1124,1766,publication,1456,929,527,827,330,330,316,330,330,1368,0,1368,1368,0,629,0,0,0,0,0,444,11,11,11,11,11,929,0,929,929,0,234,0,0,0,0,0,383,319,319,305,319,319,439,0,439,439,0,395,0,0,0,0,0
1125,1765,dataset,338,337,1,186,0,0,0,0,0,338,0,338,338,0,24,0,338,0,0,338,185,0,0,0,0,0,337,0,337,337,0,23,0,337,0,0,337,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1
1126,1765,other,117,0,117,39,97,97,80,97,97,43,0,43,43,0,52,0,32,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,97,97,80,97,97,43,0,43,43,0,52,0,32,0,0,32
1127,1765,publication,1750,1262,488,711,366,366,354,366,366,1687,0,1687,1687,0,704,0,1,1,0,1,373,13,13,13,13,13,1262,0,1262,1262,0,407,0,0,0,0,0,338,353,353,341,353,353,425,0,425,425,0,297,0,1,1,0,1
1128,1764,dataset,239,233,6,152,0,0,0,0,0,233,0,233,233,0,27,0,239,0,0,239,152,0,0,0,0,0,233,0,233,233,0,21,0,233,0,0,233,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,6
1129,1764,other,147,0,147,70,131,131,111,131,131,62,0,62,62,0,82,0,46,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,131,131,111,131,131,62,0,62,62,0,82,0,46,0,0,46
1130,1764,publication,1221,658,563,579,403,403,379,403,403,1129,0,1129,1129,0,566,0,0,0,0,0,295,7,7,7,7,7,658,0,658,658,0,183,0,0,0,0,0,284,396,396,372,396,396,471,0,471,471,0,383,0,0,0,0,0
1131,1763,dataset,165,164,1,86,1,1,1,1,1,165,0,165,165,0,24,0,165,0,0,165,85,0,0,0,0,0,164,0,164,164,0,23,0,164,0,0,164,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1
1132,1763,other,147,0,147,60,120,120,98,120,120,56,0,56,56,0,84,0,44,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,120,120,98,120,120,56,0,56,56,0,84,0,44,0,0,44
1133,1763,publication,1308,785,523,647,397,397,374,397,397,1213,0,1213,1213,0,530,0,0,0,0,0,339,18,18,17,18,18,782,0,782,782,0,207,0,0,0,0,0,308,379,379,357,379,379,431,0,431,431,0,323,0,0,0,0,0
1134,1762,dataset,139,138,1,80,0,0,0,0,0,139,0,139,139,0,10,0,139,0,0,139,79,0,0,0,0,0,138,0,138,138,0,9,0,138,0,0,138,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1
1135,1762,other,144,0,144,61,121,121,95,121,121,59,0,59,59,0,75,0,44,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,121,121,95,121,121,59,0,59,59,0,75,0,44,0,0,44
1136,1762,publication,1069,600,469,614,346,346,330,346,346,1021,0,1021,1021,0,508,0,0,0,0,0,293,7,7,7,7,7,600,0,600,600,0,170,0,0,0,0,0,321,339,339,323,339,339,421,0,421,421,0,338,0,0,0,0,0
1137,1761,dataset,127,126,1,84,1,1,1,1,1,127,0,127,127,0,13,0,127,0,0,127,83,0,0,0,0,0,126,0,126,126,0,12,0,126,0,0,126,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1
1138,1761,other,138,0,138,58,109,109,87,109,109,52,0,52,52,0,79,0,53,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,109,109,87,109,109,52,0,52,52,0,79,0,53,0,0,53
1139,1761,publication,1292,620,672,559,373,373,351,373,373,1062,0,1062,1062,0,722,0,0,0,0,0,261,10,10,10,10,10,620,0,620,620,0,170,0,0,0,0,0,298,363,363,341,363,363,442,0,442,442,0,552,0,0,0,0,0
1140,1760,dataset,941,928,13,548,1,1,1,1,1,928,0,928,928,0,114,0,940,0,0,940,547,0,0,0,0,0,928,0,928,928,0,101,0,928,0,0,928,1,1,1,1,1,1,0,0,0,0,0,13,0,12,0,0,12
1141,1760,other,176,0,176,66,156,156,105,156,156,68,0,68,68,0,112,0,55,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,156,156,105,156,156,68,0,68,68,0,112,0,55,0,0,55
1142,1760,publication,2413,1725,688,1546,339,339,314,339,339,2147,0,2147,2147,0,936,0,0,0,0,0,1235,5,5,5,5,5,1725,0,1725,1725,0,400,0,0,0,0,0,311,334,334,309,334,334,422,0,422,422,0,536,0,0,0,0,0
1143,1759,dataset,69,69,0,20,0,0,0,0,0,69,0,69,69,0,9,0,69,0,0,69,20,0,0,0,0,0,69,0,69,69,0,9,0,69,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1144,1759,other,169,0,169,41,153,153,139,153,153,48,0,48,48,0,55,0,41,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,153,153,139,153,153,48,0,48,48,0,55,0,41,0,0,41
1145,1759,publication,1232,824,408,601,242,242,233,242,242,1121,0,1121,1121,0,575,0,0,0,0,0,385,7,7,7,7,7,824,0,824,824,0,269,0,0,0,0,0,216,235,235,226,235,235,297,0,297,297,0,306,0,0,0,0,0
1146,1758,dataset,158,156,2,127,2,2,2,2,2,156,0,156,156,0,19,0,158,0,0,158,125,0,0,0,0,0,156,0,156,156,0,17,0,156,0,0,156,2,2,2,2,2,2,0,0,0,0,0,2,0,2,0,0,2
1147,1758,other,78,0,78,54,67,67,45,67,67,61,0,61,61,0,65,0,42,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,67,67,45,67,67,61,0,61,61,0,65,0,42,0,0,42
1148,1758,publication,10774,10316,458,10175,317,317,307,317,317,10682,0,10682,10682,0,10238,0,0,0,0,0,9979,9,9,9,9,9,10315,0,10315,10315,0,9906,0,0,0,0,0,196,308,308,298,308,308,367,0,367,367,0,332,0,0,0,0,0
1149,1757,dataset,138,138,0,87,0,0,0,0,0,138,0,138,138,0,18,0,138,0,0,138,87,0,0,0,0,0,138,0,138,138,0,18,0,138,0,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1150,1757,other,97,0,97,69,79,79,68,79,79,81,0,81,81,0,83,0,43,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,79,79,68,79,79,81,0,81,81,0,83,0,43,0,0,43
1151,1757,publication,1187,794,393,583,279,279,259,279,279,1133,0,1133,1133,0,538,0,0,0,0,0,325,18,18,18,18,18,794,0,794,794,0,249,0,0,0,0,0,258,261,261,241,261,261,339,0,339,339,0,289,0,0,0,0,0
1152,1756,dataset,268,268,0,228,0,0,0,0,0,268,0,268,268,0,58,0,268,0,0,268,228,0,0,0,0,0,268,0,268,268,0,58,0,268,0,0,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1153,1756,other,88,0,88,72,70,70,57,70,70,71,0,71,71,0,73,0,53,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,70,70,57,70,70,71,0,71,71,0,73,0,53,0,0,53
1154,1756,publication,1211,874,337,555,252,252,230,252,252,1178,0,1178,1178,0,468,0,2,0,0,2,333,13,13,13,13,13,874,0,874,874,0,250,0,0,0,0,0,222,239,239,217,239,239,304,0,304,304,0,218,0,2,0,0,2
1155,1755,dataset,266,266,0,187,0,0,0,0,0,266,0,266,266,0,47,0,266,0,0,266,187,0,0,0,0,0,266,0,266,266,0,47,0,266,0,0,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1156,1755,other,96,0,96,73,81,81,53,81,81,80,0,80,80,0,85,0,64,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,81,81,53,81,81,80,0,80,80,0,85,0,64,0,0,64
1157,1755,publication,1204,620,584,756,344,344,329,344,344,1158,0,1158,1158,0,725,0,0,0,0,0,350,10,10,10,10,10,620,0,620,620,0,271,0,0,0,0,0,406,334,334,319,334,334,538,0,538,538,0,454,0,0,0,0,0
1158,1754,dataset,121,121,0,92,0,0,0,0,0,121,0,121,121,0,21,0,121,0,0,121,92,0,0,0,0,0,121,0,121,121,0,21,0,121,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1159,1754,other,97,0,97,66,70,70,55,70,70,85,0,85,85,0,89,0,54,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,70,70,55,70,70,85,0,85,85,0,89,0,54,0,0,54
1160,1754,publication,1047,636,411,536,296,296,281,296,296,974,0,974,974,0,532,0,0,0,0,0,294,10,10,10,10,10,636,0,636,636,0,236,0,0,0,0,0,242,286,286,271,286,286,338,0,338,338,0,296,0,0,0,0,0
1161,1753,dataset,83,82,1,60,1,1,1,1,1,83,0,83,83,0,5,0,83,0,0,83,59,0,0,0,0,0,82,0,82,82,0,4,0,82,0,0,82,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1
1162,1753,other,123,0,123,80,100,100,87,100,100,103,0,103,103,0,78,0,46,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,100,100,87,100,100,103,0,103,103,0,78,0,46,0,0,46
1163,1753,publication,7202,6849,353,6474,240,240,219,240,240,7136,0,7136,7136,0,6452,0,0,0,0,0,6280,15,15,15,15,15,6849,0,6849,6849,0,6217,0,0,0,0,0,194,225,225,204,225,225,287,0,287,287,0,235,0,0,0,0,0
1164,1752,dataset,222,222,0,205,0,0,0,0,0,222,0,222,222,0,10,0,222,0,0,222,205,0,0,0,0,0,222,0,222,222,0,10,0,222,0,0,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1165,1752,other,99,0,99,65,76,76,52,76,76,76,0,76,76,0,79,0,59,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,76,76,52,76,76,76,0,76,76,0,79,0,59,0,0,59
1166,1752,publication,1212,784,428,428,284,284,281,284,284,1116,0,1116,1116,0,654,0,0,0,0,0,255,4,4,4,4,4,784,0,784,784,0,325,0,0,0,0,0,173,280,280,277,280,280,332,0,332,332,0,329,0,0,0,0,0
1167,1751,dataset,258,256,2,238,2,2,2,2,2,257,0,257,257,0,19,0,257,0,0,257,236,0,0,0,0,0,256,0,256,256,0,17,0,256,0,0,256,2,2,2,2,2,2,1,0,1,1,0,2,0,1,0,0,1
1168,1751,other,78,0,78,56,64,64,54,64,64,63,0,63,63,0,72,0,44,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,64,64,54,64,64,63,0,63,63,0,72,0,44,0,0,44
1169,1751,publication,1125,681,444,496,271,271,254,271,271,1006,0,1006,1006,0,559,0,0,0,0,0,272,5,5,5,5,5,681,0,681,681,0,265,0,0,0,0,0,224,266,266,249,266,266,325,0,325,325,0,294,0,0,0,0,0
1170,1750,dataset,985,984,1,553,1,1,1,1,1,985,0,985,985,0,125,0,984,0,0,984,552,0,0,0,0,0,984,0,984,984,0,124,0,984,0,0,984,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0
1171,1750,other,153,0,153,128,139,139,114,139,139,62,0,62,62,0,77,0,105,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,139,139,114,139,139,62,0,62,62,0,77,0,105,0,0,105
1172,1750,publication,1923,980,943,1203,556,556,535,556,556,1484,0,1484,1484,0,1221,0,0,0,0,0,562,16,16,16,16,16,980,0,980,980,0,461,0,0,0,0,0,641,540,540,519,540,540,504,0,504,504,0,760,0,0,0,0,0
1173,1750,software,2,2,0,2,0,0,0,0,0,2,0,2,2,0,2,0,2,0,0,2,2,0,0,0,0,0,2,0,2,2,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
