,published_year,type,num_objects,num_dois,num_non_dois,objects_has_abstract,objects_has_affiliations,objects_has_affiliations_id_ror,objects_has_affiliations_string,objects_has_authors,objects_has_authors_id_orcid,objects_has_authors_sequence,objects_has_authors_string,objects_has_citations,objects_has_fields,objects_has_references,objects_has_venue,objects_has_venue_id_issn,objects_has_venue_string,dois_has_abstract,dois_has_affiliations,dois_has_affiliations_id_ror,dois_has_affiliations_string,dois_has_authors,dois_has_authors_id_orcid,dois_has_authors_sequence,dois_has_authors_string,dois_has_citations,dois_has_fields,dois_has_references,dois_has_venue,dois_has_venue_id_issn,dois_has_venue_string,non_dois_has_abstract,non_dois_has_affiliations,non_dois_has_affiliations_id_ror,non_dois_has_affiliations_string,non_dois_has_authors,non_dois_has_authors_id_orcid,non_dois_has_authors_sequence,non_dois_has_authors_string,non_dois_has_citations,non_dois_has_fields,non_dois_has_references,non_dois_has_venue,non_dois_has_venue_id_issn,non_dois_has_venue_string
1971,1909,book,381,381,0,0,0,0,0,291,0,299,291,119,0,0,0,0,0,0,0,0,0,291,0,299,291,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,1909,book-chapter,5623,5623,0,0,0,0,0,1247,0,1270,1247,164,0,227,5623,0,5623,0,0,0,0,1247,0,1270,1247,164,0,227,5623,0,5623,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,1909,dataset,182,182,0,0,0,0,0,166,0,166,166,3,0,0,182,0,182,0,0,0,0,166,0,166,166,3,0,0,182,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,1909,edited-book,15,15,0,0,0,0,0,11,0,11,11,0,0,0,0,0,0,0,0,0,0,11,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975,1909,journal-article,57072,57072,0,1220,3652,0,3652,35682,0,35842,35682,11319,48185,5417,57072,57072,57072,1220,3652,0,3652,35682,0,35842,35682,11319,48185,5417,57072,57072,57072,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976,1909,journal-issue,571,571,0,0,0,0,0,0,0,0,0,7,444,0,571,556,571,0,0,0,0,0,0,0,0,7,444,0,571,556,571,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,1909,monograph,1981,1981,0,0,3,0,3,1455,0,1931,1455,407,0,0,9,8,9,0,3,0,3,1455,0,1931,1455,407,0,0,9,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978,1909,other,8,8,0,0,0,0,0,6,0,8,6,6,0,0,8,6,8,0,0,0,0,6,0,8,6,6,0,0,8,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,1909,proceedings-article,13,13,0,0,0,0,0,13,0,13,13,0,0,0,13,13,13,0,0,0,0,13,0,13,13,0,0,0,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,1909,report,213,213,0,0,0,0,0,92,0,117,92,16,0,0,0,0,0,0,0,0,0,92,0,117,92,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981,1908,book,412,412,0,1,0,0,0,294,0,305,294,128,0,0,2,0,2,1,0,0,0,294,0,305,294,128,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982,1908,book-chapter,6445,6445,0,0,0,0,0,1269,0,1304,1269,131,0,293,6445,0,6445,0,0,0,0,1269,0,1304,1269,131,0,293,6445,0,6445,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,1908,dataset,257,257,0,0,0,0,0,201,0,201,201,6,0,0,257,0,257,0,0,0,0,201,0,201,201,6,0,0,257,0,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,1908,edited-book,47,47,0,0,0,0,0,17,0,17,17,1,0,0,0,0,0,0,0,0,0,17,0,17,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,1908,journal-article,54509,54509,0,1139,3289,0,3289,33380,0,33514,33380,10801,46205,5037,54509,54509,54509,1139,3289,0,3289,33380,0,33514,33380,10801,46205,5037,54509,54509,54509,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986,1908,journal-issue,582,582,0,0,0,0,0,0,0,0,0,7,456,0,582,565,582,0,0,0,0,0,0,0,0,7,456,0,582,565,582,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1987,1908,monograph,1735,1735,0,0,1,0,1,1267,0,1703,1267,331,0,0,8,8,8,0,1,0,1,1267,0,1703,1267,331,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1988,1908,other,6,6,0,0,0,0,0,4,0,6,4,4,0,0,6,4,6,0,0,0,0,4,0,6,4,4,0,0,6,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,1908,proceedings-article,15,15,0,0,0,0,0,15,0,15,15,0,0,0,15,15,15,0,0,0,0,15,0,15,15,0,0,0,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,1908,report,153,153,0,0,0,0,0,72,0,80,72,10,0,0,0,0,0,0,0,0,0,72,0,80,72,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,1907,book,378,378,0,1,0,0,0,284,0,296,284,115,0,0,0,0,0,1,0,0,0,284,0,296,284,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,1907,book-chapter,5576,5576,0,0,0,0,0,1369,0,1380,1369,78,0,125,5576,0,5576,0,0,0,0,1369,0,1380,1369,78,0,125,5576,0,5576,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,1907,dataset,222,222,0,0,0,0,0,168,0,168,168,1,0,0,222,0,222,0,0,0,0,168,0,168,168,1,0,0,222,0,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,1907,edited-book,11,11,0,0,0,0,0,9,0,9,9,1,0,0,0,0,0,0,0,0,0,9,0,9,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,1907,journal-article,53335,53335,0,932,3237,0,3237,32131,0,32296,32131,10236,47892,5066,53335,53335,53335,932,3237,0,3237,32131,0,32296,32131,10236,47892,5066,53335,53335,53335,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,1907,journal-issue,569,569,0,0,0,0,0,0,0,0,0,6,446,0,569,555,569,0,0,0,0,0,0,0,0,6,446,0,569,555,569,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,1907,monograph,1802,1802,0,0,1,0,1,1321,1,1785,1321,368,0,0,3,3,3,0,1,0,1,1321,1,1785,1321,368,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,1907,other,3,3,0,0,0,0,0,3,0,3,3,1,0,0,3,2,3,0,0,0,0,3,0,3,3,1,0,0,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,1907,proceedings-article,8,8,0,0,0,0,0,8,0,8,8,1,0,0,8,8,8,0,0,0,0,8,0,8,8,1,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,1907,report,176,176,0,0,0,0,0,66,0,74,66,11,0,0,0,0,0,0,0,0,0,66,0,74,66,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,1906,book,389,389,0,1,0,0,0,288,0,301,288,118,0,0,0,0,0,1,0,0,0,288,0,301,288,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,1906,book-chapter,6311,6311,0,0,0,0,0,1926,0,1957,1926,112,0,118,6311,0,6311,0,0,0,0,1926,0,1957,1926,112,0,118,6311,0,6311,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,1906,edited-book,18,18,0,0,0,0,0,11,0,11,11,2,0,0,0,0,0,0,0,0,0,11,0,11,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,1906,journal-article,51897,51897,0,1043,2981,0,2981,31195,0,31353,31195,9651,46530,4664,51897,51897,51897,1043,2981,0,2981,31195,0,31353,31195,9651,46530,4664,51897,51897,51897,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,1906,journal-issue,571,571,0,0,0,0,0,0,0,0,0,2,443,0,571,541,571,0,0,0,0,0,0,0,0,2,443,0,571,541,571,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,1906,monograph,1613,1613,0,0,2,0,2,1205,0,1583,1205,346,0,0,8,8,8,0,2,0,2,1205,0,1583,1205,346,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,1906,other,14,14,0,0,0,0,0,13,0,13,13,11,0,0,14,12,14,0,0,0,0,13,0,13,13,11,0,0,14,12,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,1906,proceedings-article,3,3,0,0,0,0,0,3,0,3,3,0,0,0,3,3,3,0,0,0,0,3,0,3,3,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,1906,report,232,232,0,0,0,0,0,89,0,142,89,16,0,0,0,0,0,0,0,0,0,89,0,142,89,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,1905,book,389,389,0,3,2,0,2,288,0,298,288,124,0,0,1,1,1,3,2,0,2,288,0,298,288,124,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1905,book-chapter,7261,7261,0,0,0,0,0,1232,0,1307,1232,135,0,156,7261,17,7261,0,0,0,0,1232,0,1307,1232,135,0,156,7261,17,7261,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,1905,dataset,204,204,0,0,0,0,0,151,0,151,151,3,0,0,204,0,204,0,0,0,0,151,0,151,151,3,0,0,204,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1905,edited-book,19,19,0,0,0,0,0,16,0,16,16,1,0,0,0,0,0,0,0,0,0,16,0,16,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,1905,journal-article,49456,49456,0,972,2868,0,2868,29338,0,29491,29338,9377,44232,4700,49456,49456,49456,972,2868,0,2868,29338,0,29491,29338,9377,44232,4700,49456,49456,49456,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,1905,journal-issue,544,544,0,0,0,0,0,0,0,0,0,9,431,0,544,529,544,0,0,0,0,0,0,0,0,9,431,0,544,529,544,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,1905,monograph,1664,1664,0,2,3,0,3,1190,0,1634,1190,341,0,2,3,3,3,2,3,0,3,1190,0,1634,1190,341,0,2,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,1905,other,11,11,0,0,0,0,0,11,0,11,11,9,0,0,11,10,11,0,0,0,0,11,0,11,11,9,0,0,11,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1905,report,150,150,0,0,0,0,0,45,0,56,45,16,0,0,0,0,0,0,0,0,0,45,0,56,45,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,1904,book,381,381,0,0,0,0,0,285,0,293,285,128,0,0,1,1,1,0,0,0,0,285,0,293,285,128,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1904,book-chapter,5604,5604,0,0,0,0,0,1004,0,1076,1004,98,0,203,5604,2,5604,0,0,0,0,1004,0,1076,1004,98,0,203,5604,2,5604,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1904,dataset,22,22,0,0,0,0,0,0,0,0,0,0,0,0,22,0,22,0,0,0,0,0,0,0,0,0,0,0,22,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1904,edited-book,22,22,0,0,0,0,0,18,0,18,18,1,0,0,0,0,0,0,0,0,0,18,0,18,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1904,journal-article,49455,49455,0,949,3005,0,3005,29312,0,29459,29312,8861,44828,4483,49455,49455,49455,949,3005,0,3005,29312,0,29459,29312,8861,44828,4483,49455,49455,49455,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,1904,journal-issue,547,547,0,0,0,0,0,0,0,0,0,4,424,0,547,529,547,0,0,0,0,0,0,0,0,4,424,0,547,529,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,1904,monograph,1558,1558,0,0,1,0,1,1073,0,1533,1073,325,0,0,3,3,3,0,1,0,1,1073,0,1533,1073,325,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,1904,other,16,16,0,0,0,0,0,16,0,16,16,11,0,0,16,14,16,0,0,0,0,16,0,16,16,11,0,0,16,14,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2027,1904,report,118,118,0,0,0,0,0,51,0,59,51,13,0,0,0,0,0,0,0,0,0,51,0,59,51,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2028,1903,book,331,331,0,0,0,0,0,253,0,258,253,104,0,0,1,1,1,0,0,0,0,253,0,258,253,104,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2029,1903,book-chapter,4917,4917,0,0,0,0,0,1153,0,1182,1153,86,0,235,4917,20,4917,0,0,0,0,1153,0,1182,1153,86,0,235,4917,20,4917,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2030,1903,dataset,220,220,0,0,0,0,0,183,0,183,183,9,0,0,220,0,220,0,0,0,0,183,0,183,183,9,0,0,220,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031,1903,edited-book,11,11,0,0,0,0,0,9,0,9,9,0,0,0,0,0,0,0,0,0,0,9,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2032,1903,journal-article,48708,48708,0,1025,2851,0,2851,28522,0,28700,28522,8416,43844,4698,48708,48708,48708,1025,2851,0,2851,28522,0,28700,28522,8416,43844,4698,48708,48708,48708,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2033,1903,journal-issue,562,562,0,0,0,0,0,0,0,0,0,4,428,0,562,544,562,0,0,0,0,0,0,0,0,4,428,0,562,544,562,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2034,1903,monograph,1555,1555,0,0,0,0,0,1128,0,1534,1128,321,0,0,7,7,7,0,0,0,0,1128,0,1534,1128,321,0,0,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035,1903,other,10,10,0,0,0,0,0,10,0,10,10,9,0,0,10,10,10,0,0,0,0,10,0,10,10,9,0,0,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2036,1903,report,113,113,0,0,0,0,0,47,0,59,47,16,0,0,0,0,0,0,0,0,0,47,0,59,47,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2037,1902,book,308,308,0,0,0,0,0,240,0,248,240,87,0,0,0,0,0,0,0,0,0,240,0,248,240,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2038,1902,book-chapter,6730,6730,0,0,0,0,0,2669,0,2701,2669,114,0,99,6730,0,6730,0,0,0,0,2669,0,2701,2669,114,0,99,6730,0,6730,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2039,1902,dataset,283,283,0,0,0,0,0,210,0,210,210,7,0,0,283,0,283,0,0,0,0,210,0,210,210,7,0,0,283,0,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2040,1902,edited-book,21,21,0,0,0,0,0,14,0,14,14,5,0,0,0,0,0,0,0,0,0,14,0,14,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2041,1902,journal-article,47558,47558,0,1043,3114,0,3114,27758,0,27904,27758,7850,42629,4834,47558,47558,47558,1043,3114,0,3114,27758,0,27904,27758,7850,42629,4834,47558,47558,47558,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2042,1902,journal-issue,540,540,0,0,0,0,0,0,0,0,0,5,420,0,540,525,540,0,0,0,0,0,0,0,0,5,420,0,540,525,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2043,1902,monograph,1499,1499,0,0,0,0,0,1072,0,1479,1072,278,0,0,3,3,3,0,0,0,0,1072,0,1479,1072,278,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2044,1902,other,11,11,0,0,0,0,0,10,0,11,10,7,0,0,11,10,11,0,0,0,0,10,0,11,10,7,0,0,11,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2045,1902,report,103,103,0,0,0,0,0,50,0,51,50,10,0,0,0,0,0,0,0,0,0,50,0,51,50,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2046,1901,book,312,312,0,0,0,0,0,224,0,238,224,90,0,0,0,0,0,0,0,0,0,224,0,238,224,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2047,1901,book-chapter,5831,5831,0,0,0,0,0,1519,0,1537,1519,91,0,95,5831,0,5831,0,0,0,0,1519,0,1537,1519,91,0,95,5831,0,5831,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2048,1901,dataset,179,179,0,0,0,0,0,145,0,145,145,5,0,0,179,0,179,0,0,0,0,145,0,145,145,5,0,0,179,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2049,1901,edited-book,21,21,0,0,0,0,0,16,0,16,16,1,0,0,0,0,0,0,0,0,0,16,0,16,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,1901,journal-article,46516,46516,0,1079,2739,0,2739,27339,0,27474,27339,7731,41607,3910,46516,46516,46516,1079,2739,0,2739,27339,0,27474,27339,7731,41607,3910,46516,46516,46516,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2051,1901,journal-issue,524,524,0,0,0,0,0,0,0,0,0,5,404,0,524,501,524,0,0,0,0,0,0,0,0,5,404,0,524,501,524,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2052,1901,monograph,1499,1499,0,0,0,0,0,1053,1,1479,1053,279,0,0,2,2,2,0,0,0,0,1053,1,1479,1053,279,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2053,1901,other,2,2,0,0,0,0,0,2,0,2,2,2,0,0,2,0,2,0,0,0,0,2,0,2,2,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2054,1901,report,92,92,0,0,0,0,0,34,0,54,34,8,0,0,0,0,0,0,0,0,0,34,0,54,34,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2055,1900,book,363,363,0,0,0,0,0,254,0,264,254,93,0,0,4,0,4,0,0,0,0,254,0,264,254,93,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2056,1900,book-chapter,5951,5951,0,0,0,0,0,1328,0,1416,1328,92,0,68,5951,0,5951,0,0,0,0,1328,0,1416,1328,92,0,68,5951,0,5951,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2057,1900,dataset,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2058,1900,edited-book,22,22,0,0,0,0,0,18,0,18,18,1,0,0,0,0,0,0,0,0,0,18,0,18,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2059,1900,journal-article,43024,43024,0,755,2677,0,2677,24910,0,25057,24910,7158,38223,3730,43024,43024,43024,755,2677,0,2677,24910,0,25057,24910,7158,38223,3730,43024,43024,43024,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2060,1900,journal-issue,498,498,0,0,0,0,0,0,0,0,0,2,368,0,498,471,498,0,0,0,0,0,0,0,0,2,368,0,498,471,498,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2061,1900,monograph,1835,1835,0,0,1,0,1,1281,0,1749,1281,312,0,0,1,1,1,0,1,0,1,1281,0,1749,1281,312,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2062,1900,proceedings-article,344,344,0,0,298,0,298,344,15,344,344,0,0,0,344,0,344,0,298,0,298,344,15,344,344,0,0,0,344,0,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2063,1900,report,109,109,0,0,15,0,15,61,7,66,61,10,0,0,0,0,0,0,15,0,15,61,7,66,61,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2064,1900,standard,696,696,0,0,0,0,0,0,0,696,0,97,0,0,0,0,0,0,0,0,0,0,0,696,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2065,1899,book,270,270,0,0,0,0,0,201,0,208,201,87,0,0,0,0,0,0,0,0,0,201,0,208,201,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2066,1899,book-chapter,4510,4510,0,0,0,0,0,912,0,923,912,54,0,123,4510,0,4510,0,0,0,0,912,0,923,912,54,0,123,4510,0,4510,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2067,1899,dataset,231,231,0,0,0,0,0,143,0,143,143,5,0,0,231,0,231,0,0,0,0,143,0,143,143,5,0,0,231,0,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2068,1899,edited-book,15,15,0,0,0,0,0,10,0,10,10,1,0,0,0,0,0,0,0,0,0,10,0,10,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2069,1899,journal-article,44311,44311,0,706,2636,0,2636,24736,0,24859,24736,6896,39345,4078,44311,44311,44311,706,2636,0,2636,24736,0,24859,24736,6896,39345,4078,44311,44311,44311,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2070,1899,journal-issue,539,539,0,0,0,0,0,0,0,0,0,1,404,0,539,512,539,0,0,0,0,0,0,0,0,1,404,0,539,512,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2071,1899,monograph,1292,1292,0,0,2,0,2,927,0,1261,927,247,0,0,2,2,2,0,2,0,2,927,0,1261,927,247,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2072,1899,proceedings-article,33,33,0,0,0,0,0,33,0,33,33,10,0,0,33,33,33,0,0,0,0,33,0,33,33,10,0,0,33,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2073,1899,report,78,78,0,0,0,0,0,35,0,36,35,11,0,0,0,0,0,0,0,0,0,35,0,36,35,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2074,1898,book,286,286,0,0,0,0,0,228,0,234,228,72,0,0,0,0,0,0,0,0,0,228,0,234,228,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2075,1898,book-chapter,3598,3598,0,0,0,0,0,507,0,515,507,40,0,37,3598,0,3598,0,0,0,0,507,0,515,507,40,0,37,3598,0,3598,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2076,1898,dataset,216,216,0,0,0,0,0,159,0,159,159,6,0,0,216,0,216,0,0,0,0,159,0,159,159,6,0,0,216,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2077,1898,edited-book,14,14,0,0,0,0,0,11,0,11,11,1,0,0,0,0,0,0,0,0,0,11,0,11,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2078,1898,journal-article,44250,44250,0,928,2986,0,2986,25481,0,25617,25481,6864,39950,3631,44250,44250,44250,928,2986,0,2986,25481,0,25617,25481,6864,39950,3631,44250,44250,44250,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2079,1898,journal-issue,500,500,0,0,0,0,0,0,0,0,0,3,376,0,500,471,500,0,0,0,0,0,0,0,0,3,376,0,500,471,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2080,1898,monograph,1259,1259,0,0,0,0,0,954,0,1249,954,259,0,0,3,3,3,0,0,0,0,954,0,1249,954,259,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2081,1898,report,71,71,0,0,0,0,0,34,0,36,34,5,0,0,0,0,0,0,0,0,0,34,0,36,34,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2082,1897,book,264,264,0,0,0,0,0,181,0,186,181,92,0,0,2,1,2,0,0,0,0,181,0,186,181,92,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2083,1897,book-chapter,4046,4046,0,0,0,0,0,920,0,932,920,63,0,48,4046,29,4046,0,0,0,0,920,0,932,920,63,0,48,4046,29,4046,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2084,1897,dataset,13,13,0,0,0,0,0,0,0,0,0,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2085,1897,edited-book,14,14,0,0,0,0,0,7,0,7,7,1,0,0,0,0,0,0,0,0,0,7,0,7,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2086,1897,journal-article,42354,42354,0,853,3092,0,3092,24676,0,24829,24676,6733,38036,3438,42354,42347,42354,853,3092,0,3092,24676,0,24829,24676,6733,38036,3438,42354,42347,42354,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2087,1897,journal-issue,505,505,0,0,0,0,0,0,0,0,0,2,336,0,505,470,505,0,0,0,0,0,0,0,0,2,336,0,505,470,505,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2088,1897,monograph,1150,1150,0,0,0,0,0,863,0,1129,863,255,0,0,1,1,1,0,0,0,0,863,0,1129,863,255,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2089,1897,report,65,65,0,0,0,0,0,36,0,38,36,6,0,0,0,0,0,0,0,0,0,36,0,38,36,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2090,1896,book,239,239,0,0,0,0,0,178,0,189,178,74,0,0,2,0,2,0,0,0,0,178,0,189,178,74,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2091,1896,book-chapter,4376,4376,0,0,0,0,0,787,0,805,787,64,0,13,4376,0,4376,0,0,0,0,787,0,805,787,64,0,13,4376,0,4376,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2092,1896,dataset,146,146,0,0,0,0,0,133,0,133,133,7,0,0,146,0,146,0,0,0,0,133,0,133,133,7,0,0,146,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2093,1896,edited-book,15,15,0,0,0,0,0,10,0,10,10,0,0,0,0,0,0,0,0,0,0,10,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2094,1896,journal-article,42805,42805,0,733,3146,0,3146,24828,0,24995,24828,6485,38610,3502,42805,42805,42805,733,3146,0,3146,24828,0,24995,24828,6485,38610,3502,42805,42805,42805,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2095,1896,journal-issue,446,446,0,0,0,0,0,0,0,0,0,1,321,0,446,416,446,0,0,0,0,0,0,0,0,1,321,0,446,416,446,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2096,1896,monograph,1232,1232,0,0,1,0,1,931,0,1210,931,287,0,0,1,1,1,0,1,0,1,931,0,1210,931,287,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2097,1896,report,79,79,0,0,0,0,0,36,0,37,36,8,0,0,0,0,0,0,0,0,0,36,0,37,36,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2098,1895,book,180,180,0,0,0,0,0,134,0,143,134,55,0,0,0,0,0,0,0,0,0,134,0,143,134,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
