,published_year,type,num_objects,num_dois,num_non_dois,objects_has_abstract,objects_has_affiliations,objects_has_affiliations_id_countrycode,objects_has_affiliations_id_ror,objects_has_affiliations_id_source,objects_has_affiliations_string,objects_has_authors,objects_has_authors_id_orcid,objects_has_authors_id_source,objects_has_authors_sequence,objects_has_authors_string,objects_has_citations,objects_has_fields,objects_has_funders,objects_has_funders_id_source,objects_has_funders_string,objects_has_references,objects_has_venue,objects_has_venue_id_issn,objects_has_venue_id_issnl,objects_has_venue_id_source,objects_has_venue_string,dois_has_abstract,dois_has_affiliations,dois_has_affiliations_id_countrycode,dois_has_affiliations_id_ror,dois_has_affiliations_id_source,dois_has_affiliations_string,dois_has_authors,dois_has_authors_id_orcid,dois_has_authors_id_source,dois_has_authors_sequence,dois_has_authors_string,dois_has_citations,dois_has_fields,dois_has_funders,dois_has_funders_id_source,dois_has_funders_string,dois_has_references,dois_has_venue,dois_has_venue_id_issn,dois_has_venue_id_issnl,dois_has_venue_id_source,dois_has_venue_string,non_dois_has_abstract,non_dois_has_affiliations,non_dois_has_affiliations_id_countrycode,non_dois_has_affiliations_id_ror,non_dois_has_affiliations_id_source,non_dois_has_affiliations_string,non_dois_has_authors,non_dois_has_authors_id_orcid,non_dois_has_authors_id_source,non_dois_has_authors_sequence,non_dois_has_authors_string,non_dois_has_citations,non_dois_has_fields,non_dois_has_funders,non_dois_has_funders_id_source,non_dois_has_funders_string,non_dois_has_references,non_dois_has_venue,non_dois_has_venue_id_issn,non_dois_has_venue_id_issnl,non_dois_has_venue_id_source,non_dois_has_venue_string
2493,1817,dataset,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2494,1817,dissertation,4,0,4,1,0,0,0,0,0,4,0,4,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,4,4,4,0,4,0,0,0,0,0,0,0,0,0
2495,1817,erratum,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,3
2496,1817,letter,5,0,5,1,0,0,0,0,0,5,1,5,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,5,5,5,0,5,0,0,0,0,0,0,0,0,0
2497,1817,other,8,0,8,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,8,8
2498,1817,paratext,38,38,0,7,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,38,37,37,38,38,7,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,38,37,37,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2499,1816,article,1458,534,924,320,89,89,89,89,89,1184,84,1184,1184,1184,131,1458,0,0,0,4,783,518,518,783,783,183,33,33,33,33,33,328,42,328,328,328,98,534,0,0,0,4,518,518,518,518,518,137,56,56,56,56,56,856,42,856,856,856,33,924,0,0,0,0,265,0,0,265,265
2500,1816,book,446,146,300,15,0,0,0,0,0,431,27,431,431,431,114,446,0,0,0,0,71,0,0,71,71,1,0,0,0,0,0,131,5,131,131,131,44,146,0,0,0,0,33,0,0,33,33,14,0,0,0,0,0,300,22,300,300,300,70,300,0,0,0,0,38,0,0,38,38
2501,1816,book-chapter,1009,970,39,12,0,0,0,0,0,120,26,120,120,120,7,1009,0,0,0,0,990,0,0,990,990,2,0,0,0,0,0,82,15,82,82,82,7,970,0,0,0,0,951,0,0,951,951,10,0,0,0,0,0,38,11,38,38,38,0,39,0,0,0,0,39,0,0,39,39
2502,1816,dataset,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2503,1816,dissertation,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
2504,1816,erratum,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,3
2505,1816,letter,7,2,5,0,0,0,0,0,0,6,0,6,6,6,1,7,0,0,0,0,2,1,1,2,2,0,0,0,0,0,0,1,0,1,1,1,1,2,0,0,0,0,2,1,1,2,2,0,0,0,0,0,0,5,0,5,5,5,0,5,0,0,0,0,0,0,0,0,0
2506,1816,other,19,0,19,19,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,19,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,19,0,0,19,19
2507,1816,paratext,37,37,0,5,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,37,37,37,37,37,5,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,37,37,37,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2508,1815,article,1672,503,1169,367,94,94,94,94,94,1426,84,1426,1426,1426,131,1672,0,0,0,3,909,490,490,909,909,156,35,35,35,35,35,279,33,279,279,279,97,503,0,0,0,3,490,490,490,490,490,211,59,59,59,59,59,1147,51,1147,1147,1147,34,1169,0,0,0,0,419,0,0,419,419
2509,1815,book,355,113,242,11,0,0,0,0,0,341,24,341,341,341,101,355,0,0,0,0,52,1,1,52,52,4,0,0,0,0,0,99,8,99,99,99,49,113,0,0,0,0,22,1,1,22,22,7,0,0,0,0,0,242,16,242,242,242,52,242,0,0,0,0,30,0,0,30,30
2510,1815,book-chapter,873,809,64,26,0,0,0,0,0,537,23,537,537,537,14,873,0,0,0,0,727,0,0,727,727,6,0,0,0,0,0,473,0,473,473,473,14,809,0,0,0,0,664,0,0,664,664,20,0,0,0,0,0,64,23,64,64,64,0,64,0,0,0,0,63,0,0,63,63
2511,1815,dissertation,19,0,19,6,0,0,0,0,0,19,0,19,19,19,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,19,0,19,19,19,0,19,0,0,0,0,0,0,0,0,0
2512,1815,letter,6,0,6,0,1,1,1,1,1,6,1,6,6,6,0,6,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,6,1,6,6,6,0,6,0,0,0,0,1,0,0,1,1
2513,1815,other,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,6,6
2514,1815,paratext,36,36,0,5,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,36,36,36,36,36,5,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,36,36,36,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2515,1814,article,1476,715,761,329,104,104,104,104,104,1218,69,1218,1218,1218,163,1476,0,0,0,2,967,695,695,967,967,222,45,45,45,45,45,506,32,506,506,506,126,715,0,0,0,2,696,695,695,696,696,107,59,59,59,59,59,712,37,712,712,712,37,761,0,0,0,0,271,0,0,271,271
2516,1814,book,372,99,273,13,0,0,0,0,0,361,20,361,361,361,109,372,0,0,0,0,37,0,0,37,37,1,0,0,0,0,0,88,6,88,88,88,43,99,0,0,0,0,14,0,0,14,14,12,0,0,0,0,0,273,14,273,273,273,66,273,0,0,0,0,23,0,0,23,23
2517,1814,book-chapter,359,285,74,27,0,0,0,0,0,126,28,126,126,126,8,359,0,0,0,0,340,0,0,340,340,13,0,0,0,0,0,52,3,52,52,52,8,285,0,0,0,0,266,0,0,266,266,14,0,0,0,0,0,74,25,74,74,74,0,74,0,0,0,0,74,0,0,74,74
2518,1814,dataset,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2519,1814,dissertation,3,0,3,1,0,0,0,0,0,3,0,3,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,3,3,3,0,3,0,0,0,0,0,0,0,0,0
2520,1814,letter,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
2521,1814,other,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,4,4
2522,1814,paratext,34,33,1,6,0,0,0,0,0,1,0,1,1,1,0,34,0,0,0,0,33,33,33,33,33,6,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,33,33,33,33,33,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
2523,1813,article,1553,683,870,263,100,100,100,100,100,1341,76,1341,1341,1341,116,1553,0,0,0,3,940,645,645,940,940,127,40,40,40,40,40,513,52,513,513,513,83,683,0,0,0,3,659,639,639,659,659,136,60,60,60,60,60,828,24,828,828,828,33,870,0,0,0,0,281,6,6,281,281
2524,1813,book,337,70,267,12,0,0,0,0,0,333,19,333,333,333,86,337,0,0,0,0,51,0,0,51,51,0,0,0,0,0,0,66,5,66,66,66,28,70,0,0,0,0,15,0,0,15,15,12,0,0,0,0,0,267,14,267,267,267,58,267,0,0,0,0,36,0,0,36,36
2525,1813,book-chapter,296,256,40,16,0,0,0,0,0,92,28,92,92,92,4,296,0,0,0,0,280,0,0,280,280,3,0,0,0,0,0,52,12,52,52,52,2,256,0,0,0,0,240,0,0,240,240,13,0,0,0,0,0,40,16,40,40,40,2,40,0,0,0,0,40,0,0,40,40
2526,1813,dataset,2,2,0,0,0,0,0,0,0,1,0,1,1,1,0,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2527,1813,dissertation,3,1,2,0,0,0,0,0,0,3,0,3,3,3,0,3,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,0,2,0,0,0,0,1,0,0,1,1
2528,1813,erratum,3,2,1,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,2,2,3,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1
2529,1813,letter,5,1,4,0,0,0,0,0,0,5,1,5,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,4,4,0,4,0,0,0,0,0,0,0,0,0
2530,1813,other,9,0,9,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,9,9
2531,1813,paratext,37,37,0,4,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,37,37,37,37,37,4,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,37,37,37,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2532,1812,article,1617,790,827,344,103,103,103,103,103,1344,106,1344,1344,1344,148,1617,0,0,0,2,1013,757,757,1013,1013,202,43,43,43,43,43,571,69,571,571,571,106,790,0,0,0,2,765,755,755,765,765,142,60,60,60,60,60,773,37,773,773,773,42,827,0,0,0,0,248,2,2,248,248
2533,1812,book,385,94,291,11,0,0,0,0,0,380,36,380,380,380,98,385,0,0,0,0,67,0,0,67,67,0,0,0,0,0,0,89,14,89,89,89,35,94,0,0,0,0,13,0,0,13,13,11,0,0,0,0,0,291,22,291,291,291,63,291,0,0,0,0,54,0,0,54,54
2534,1812,book-chapter,357,311,46,12,0,0,0,0,0,176,71,176,176,176,5,357,0,0,0,0,310,0,0,310,310,0,0,0,0,0,0,130,66,130,130,130,5,311,0,0,0,0,264,0,0,264,264,12,0,0,0,0,0,46,5,46,46,46,0,46,0,0,0,0,46,0,0,46,46
2535,1812,dissertation,7,1,6,3,0,0,0,0,0,7,1,7,7,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,1,6,6,6,0,6,0,0,0,0,0,0,0,0,0
2536,1812,erratum,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,2,2
2537,1812,letter,18,2,16,0,1,1,1,1,1,17,1,17,17,17,0,18,0,0,0,0,4,2,2,4,4,0,0,0,0,0,0,2,0,2,2,2,0,2,0,0,0,0,2,2,2,2,2,0,1,1,1,1,1,15,1,15,15,15,0,16,0,0,0,0,2,0,0,2,2
2538,1812,other,8,0,8,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,8,8
2539,1812,paratext,37,37,0,6,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,37,37,37,37,37,6,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,37,37,37,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2540,1811,article,1530,642,888,337,90,90,90,90,90,1335,82,1335,1335,1335,127,1530,0,0,0,9,951,609,609,951,951,186,30,30,30,30,30,523,52,523,523,523,93,642,0,0,0,9,609,609,609,609,609,151,60,60,60,60,60,812,30,812,812,812,34,888,0,0,0,0,342,0,0,342,342
2541,1811,book,399,107,292,11,0,0,0,0,0,385,20,385,385,385,106,399,0,0,0,0,86,0,0,86,86,2,0,0,0,0,0,93,9,93,93,93,44,107,0,0,0,0,21,0,0,21,21,9,0,0,0,0,0,292,11,292,292,292,62,292,0,0,0,0,65,0,0,65,65
2542,1811,book-chapter,494,468,26,27,0,0,0,0,0,49,2,49,49,49,4,494,0,0,0,0,492,0,0,492,492,19,0,0,0,0,0,23,1,23,23,23,3,468,0,0,0,0,466,0,0,466,466,8,0,0,0,0,0,26,1,26,26,26,1,26,0,0,0,0,26,0,0,26,26
2543,1811,dataset,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2544,1811,dissertation,6,0,6,1,0,0,0,0,0,6,0,6,6,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,6,6,6,0,6,0,0,0,0,0,0,0,0,0
2545,1811,letter,5,2,3,0,0,0,0,0,0,5,1,5,5,5,1,5,0,0,0,0,2,2,2,2,2,0,0,0,0,0,0,2,0,2,2,2,1,2,0,0,0,0,2,2,2,2,2,0,0,0,0,0,0,3,1,3,3,3,0,3,0,0,0,0,0,0,0,0,0
2546,1811,other,15,0,15,15,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,0,0,15,15
2547,1811,paratext,46,45,1,11,0,0,0,0,0,1,0,1,1,1,0,46,0,0,0,0,46,45,45,46,46,11,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,45,45,45,45,45,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,1
2548,1810,article,1356,562,794,271,98,98,98,98,98,1200,86,1200,1200,1200,90,1356,0,0,0,4,790,541,541,790,790,122,28,28,28,28,28,465,43,465,465,465,57,562,0,0,0,4,537,536,536,537,537,149,70,70,70,70,70,735,43,735,735,735,33,794,0,0,0,0,253,5,5,253,253
2549,1810,book,441,117,324,13,0,0,0,0,0,433,31,433,433,433,115,440,0,0,0,0,103,0,0,103,103,2,0,0,0,0,0,109,12,109,109,109,43,116,0,0,0,0,15,0,0,15,15,11,0,0,0,0,0,324,19,324,324,324,72,324,0,0,0,0,88,0,0,88,88
2550,1810,book-chapter,702,650,52,33,0,0,0,0,0,161,32,161,161,161,11,702,0,0,0,0,676,0,0,676,676,21,0,0,0,0,0,109,25,109,109,109,10,650,0,0,0,0,624,0,0,624,624,12,0,0,0,0,0,52,7,52,52,52,1,52,0,0,0,0,52,0,0,52,52
2551,1810,erratum,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,3
2552,1810,letter,5,2,3,0,0,0,0,0,0,5,0,5,5,5,0,5,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,2,0,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,0,3,0,0,0,0,1,0,0,1,1
2553,1810,other,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,5,5
2554,1810,paratext,38,38,0,6,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,38,38,38,38,38,6,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,38,38,38,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2555,1809,article,1509,748,761,359,84,84,84,84,84,1347,95,1347,1347,1347,142,1509,0,0,0,2,987,733,733,987,987,188,27,27,27,27,27,641,58,641,641,641,111,748,0,0,0,2,731,731,731,731,731,171,57,57,57,57,57,706,37,706,706,706,31,761,0,0,0,0,256,2,2,256,256
2556,1809,book,344,104,240,19,0,0,0,0,0,338,26,338,338,338,114,344,0,0,0,0,53,0,0,53,53,3,0,0,0,0,0,98,8,98,98,98,43,104,0,0,0,0,12,0,0,12,12,16,0,0,0,0,0,240,18,240,240,240,71,240,0,0,0,0,41,0,0,41,41
2557,1809,book-chapter,395,328,67,43,0,0,0,0,0,104,38,104,104,104,5,395,0,0,0,0,385,0,0,385,385,26,0,0,0,0,0,37,1,37,37,37,2,328,0,0,0,0,318,0,0,318,318,17,0,0,0,0,0,67,37,67,67,67,3,67,0,0,0,0,67,0,0,67,67
2558,1809,dissertation,3,0,3,3,0,0,0,0,0,3,0,3,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,3,3,0,3,0,0,0,0,0,0,0,0,0
2559,1809,letter,1,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
2560,1809,other,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,4,4
2561,1809,paratext,37,37,0,5,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,37,37,37,37,37,5,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,37,37,37,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2562,1808,article,1365,512,853,267,128,128,128,128,128,1176,91,1176,1176,1176,116,1365,0,0,0,0,751,488,488,751,751,169,52,52,52,52,52,377,45,377,377,377,80,512,0,0,0,0,484,484,484,484,484,98,76,76,76,76,76,799,46,799,799,799,36,853,0,0,0,0,267,4,4,267,267
2563,1808,book,311,87,224,12,1,1,1,1,1,300,17,300,300,300,90,311,0,0,0,0,44,0,0,44,44,1,0,0,0,0,0,76,8,76,76,76,26,87,0,0,0,0,23,0,0,23,23,11,1,1,1,1,1,224,9,224,224,224,64,224,0,0,0,0,21,0,0,21,21
2564,1808,book-chapter,746,670,76,30,0,0,0,0,0,175,33,175,175,175,4,746,0,0,0,0,740,0,0,740,740,10,0,0,0,0,0,99,0,99,99,99,2,670,0,0,0,0,664,0,0,664,664,20,0,0,0,0,0,76,33,76,76,76,2,76,0,0,0,0,76,0,0,76,76
2565,1808,dissertation,4,0,4,1,0,0,0,0,0,4,1,4,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,4,4,4,0,4,0,0,0,0,0,0,0,0,0
2566,1808,erratum,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1
2567,1808,letter,2,0,2,0,0,0,0,0,0,2,1,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,2,0,2,0,0,0,0,0,0,0,0,0
2568,1808,other,12,0,12,12,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,0,0,12,12
2569,1808,paratext,38,38,0,3,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,38,37,37,38,38,3,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,38,37,37,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2570,1807,article,1096,361,735,257,121,121,121,121,121,927,67,927,927,927,89,1096,0,0,0,3,620,356,356,620,620,151,37,37,37,37,37,245,29,245,245,245,61,361,0,0,0,3,352,352,352,352,352,106,84,84,84,84,84,682,38,682,682,682,28,735,0,0,0,0,268,4,4,268,268
2571,1807,book,332,108,224,10,0,0,0,0,0,326,31,326,326,326,103,332,0,0,0,0,44,0,0,44,44,0,0,0,0,0,0,102,11,102,102,102,40,108,0,0,0,0,10,0,0,10,10,10,0,0,0,0,0,224,20,224,224,224,63,224,0,0,0,0,34,0,0,34,34
2572,1807,book-chapter,555,526,29,26,0,0,0,0,0,198,3,198,198,198,10,555,0,0,0,0,518,0,0,518,518,19,0,0,0,0,0,169,0,169,169,169,10,526,0,0,0,0,489,0,0,489,489,7,0,0,0,0,0,29,3,29,29,29,0,29,0,0,0,0,29,0,0,29,29
2573,1807,dissertation,1,0,1,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
2574,1807,letter,6,0,6,0,1,1,1,1,1,6,0,6,6,6,0,6,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,6,0,6,6,6,0,6,0,0,0,0,3,0,0,3,3
2575,1807,other,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,2,2
2576,1807,paratext,33,33,0,6,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,33,33,33,33,33,6,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,33,33,33,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2577,1806,article,1238,445,793,353,125,125,125,125,125,1086,115,1086,1086,1086,106,1238,0,0,0,3,657,402,402,657,657,205,34,34,34,34,34,326,65,326,326,326,79,445,0,0,0,3,424,401,401,424,424,148,91,91,91,91,91,760,50,760,760,760,27,793,0,0,0,0,233,1,1,233,233
2578,1806,book,379,121,258,11,0,0,0,0,0,366,22,366,366,366,124,379,0,0,0,0,50,0,0,50,50,2,0,0,0,0,0,108,9,108,108,108,57,121,0,0,0,0,19,0,0,19,19,9,0,0,0,0,0,258,13,258,258,258,67,258,0,0,0,0,31,0,0,31,31
2579,1806,book-chapter,989,870,119,14,0,0,0,0,0,151,0,151,151,151,5,989,0,0,0,0,989,0,0,989,989,3,0,0,0,0,0,32,0,32,32,32,5,870,0,0,0,0,870,0,0,870,870,11,0,0,0,0,0,119,0,119,119,119,0,119,0,0,0,0,119,0,0,119,119
2580,1806,dissertation,19,0,19,15,0,0,0,0,0,19,0,19,19,19,0,19,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,19,0,19,19,19,0,19,0,0,0,0,1,0,0,1,1
2581,1806,letter,3,0,3,0,0,0,0,0,0,3,0,3,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,0,3,0,0,0,0,0,0,0,0,0
