,published_year,type,crossref_dois,mag_ids,mag_has_mag_type,mag_has_abstract,mag_has_affiliations,mag_has_affiliations_countrycode,mag_has_affiliations_grid,mag_has_affiliations_sourceid,mag_has_affiliations_string,mag_has_authors,mag_has_authors_sourceid,mag_has_authors_sequence,mag_has_authors_string,mag_has_citations,mag_has_fields,mag_has_fields_mag,mag_has_references,mag_has_venue,mag_has_venue_sourceid,mag_has_venue_issn,mag_has_venue_string,mag_abstract_adds_presence,mag_abstract_adds_counts,mag_affiliations_adds_presence,mag_affiliations_adds_counts,mag_affiliations_countrycode_adds_presence,mag_affiliations_countrycode_adds_counts,mag_affiliations_grid_adds_presence,mag_affiliations_grid_adds_counts,mag_affiliations_sourceid_adds_presence,mag_affiliations_sourceid_adds_counts,mag_affiliations_string_adds_presence,mag_affiliations_string_adds_counts,mag_authors_adds_presence,mag_authors_adds_counts,mag_authors_sourceid_adds_presence,mag_authors_sourceid_adds_counts,mag_authors_sequence_adds_presence,mag_authors_sequence_adds_counts,mag_authors_string_adds_presence,mag_authors_string_adds_counts,mag_citations_adds_presence,mag_citations_adds_counts,mag_fields_adds_presence,mag_fields_adds_counts,mag_fields_mag_adds_presence,mag_fields_mag_adds_counts,mag_references_adds_presence,mag_references_adds_counts,mag_venue_adds_presence,mag_venue_adds_counts,mag_venue_sourceid_adds_presence,mag_venue_sourceid_adds_counts,mag_venue_issn_adds_presence,mag_venue_issn_adds_counts,mag_venue_string_adds_presence,mag_venue_string_adds_counts,mag_referencesvsopen_adds_presence,mag_referencesvsopen_adds_counts,crossref_ids,crossref_has_crossref_type,crossref_has_abstract,crossref_has_affiliations,crossref_has_affiliations_string,crossref_has_authors,crossref_has_authors_orcid,crossref_has_authors_sequence,crossref_has_authors_string,crossref_has_citations,crossref_has_fields,crossref_has_references,crossref_has_references_open,crossref_has_venue,crossref_has_venue_issn,crossref_has_venue_string
1636,1918.0,dataset,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,36,0,0,0,20,0,26,20,5,0,0,0,36,0,36
1637,1918.0,journal-article,47814,21884,19971,2857,5152,1802,1715,1863,5152,21884,21884,21884,21884,9437,16982,16982,2041,19962,19962,18429,19962,2476,8,3730,3733,1231,1267,1168,1169,1266,1267,3730,3733,483,719,483,719,476,719,483,719,2050,5404,4144,4,4144,4,480,496,0,0,0,0,0,0,0,0,511,527,47814,47814,836,2431,2431,28314,0,28447,28314,9606,36445,3437,3323,47814,47814,47814
1638,1918.0,journal-issue,673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,673,673,0,0,0,0,0,0,0,2,515,0,0,673,657,673
1639,1918.0,monograph,1774,558,516,3,0,0,0,0,0,558,558,558,558,115,417,417,2,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,5,8,5,8,0,8,5,8,28,61,417,0,417,0,2,2,1,554,1,554,0,555,1,1,2,2,1774,1774,0,0,0,1102,0,1763,1102,256,0,0,0,3,3,3
1640,1918.0,other,13,8,1,0,0,0,0,0,0,8,8,8,8,7,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,11,0,13,11,8,0,0,0,13,12,13
1641,1918.0,proceedings-article,51,48,1,0,1,0,0,0,1,48,48,48,48,4,37,37,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,4,37,0,37,0,0,0,0,0,0,0,1,47,0,0,0,0,51,51,0,0,0,51,0,51,51,2,0,1,0,51,0,51
1642,1918.0,report,191,117,5,1,0,0,0,0,0,117,117,117,117,29,89,89,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,47,46,47,46,46,46,47,46,24,29,89,0,89,0,0,0,0,117,0,117,0,117,0,0,0,0,191,191,0,0,0,93,0,124,93,11,0,0,0,0,0,0
1643,1918.0,report-series,14,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,14,0,14,14,6,0,0,0,14,14,14
1644,1917.0,book,405,224,204,0,0,0,0,0,0,224,224,224,224,102,49,49,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,11,20,11,20,11,20,11,20,15,50,49,0,49,0,1,1,1,221,1,221,1,221,1,1,1,1,405,405,0,0,0,340,0,353,340,166,0,0,0,3,3,3
1645,1917.0,book-chapter,4472,1236,473,729,419,61,58,61,419,1236,1236,1236,1236,135,202,202,124,6,6,6,6,729,0,419,419,61,61,58,58,61,61,419,419,274,256,274,256,254,256,274,256,58,93,202,0,202,0,10,10,0,0,0,0,6,1216,0,0,10,10,4472,4472,0,0,0,1680,0,1771,1680,149,0,329,329,4472,27,4472
1646,1917.0,dataset,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,0,0,0,9,0,9,9,3,0,0,0,18,0,18
1647,1917.0,journal-article,49680,22926,20754,2870,5367,1997,1921,2072,5367,22926,22926,22926,22926,9633,17785,17785,2022,20745,20745,19171,20745,2497,5,3731,3735,1402,1458,1350,1351,1457,1458,3731,3735,428,717,428,717,423,717,428,717,2036,5366,5132,0,5132,0,523,546,0,0,0,0,0,0,0,0,547,570,49680,49680,855,2824,2824,29951,0,30146,29951,9737,35950,3299,3188,49680,49680,49680
1648,1917.0,journal-issue,629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,629,629,0,0,0,0,0,0,0,7,472,0,0,629,615,629
1649,1917.0,monograph,2407,796,722,4,0,0,0,0,0,796,796,796,796,139,588,588,1,1,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,4,6,4,6,0,6,4,6,54,91,588,0,588,0,1,1,1,794,1,794,1,794,1,1,1,1,2407,2407,0,0,0,1559,0,2398,1559,330,0,0,0,1,1,1
1650,1917.0,other,38,21,1,0,0,0,0,0,0,21,21,21,21,15,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,10,15,21,0,21,0,0,0,0,0,0,0,0,1,0,0,0,0,38,38,0,0,0,37,0,38,37,15,0,0,0,38,36,38
1651,1917.0,proceedings-article,53,53,1,0,1,0,0,0,1,53,53,53,53,10,47,47,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,4,47,0,47,0,0,0,0,0,0,0,0,53,0,0,0,0,53,53,0,0,0,53,0,53,53,7,0,0,0,53,0,53
1652,1917.0,report,279,193,7,1,0,0,0,0,0,193,193,193,193,27,120,120,0,4,4,0,4,1,0,0,0,0,0,0,0,0,0,0,0,56,46,56,46,46,46,56,46,22,22,120,0,120,0,0,0,4,189,4,189,0,193,4,4,0,0,279,279,0,0,0,167,0,209,167,23,0,0,0,0,0,0
1653,1917.0,report-series,21,2,0,0,0,0,0,0,0,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,0,0,0,21,0,21,21,7,0,0,0,21,21,21
1654,1916.0,book,311,174,159,1,1,0,0,0,1,174,174,174,174,73,39,39,1,5,5,5,5,1,0,1,1,0,0,0,0,0,0,1,1,10,16,10,16,8,16,10,16,11,37,39,0,39,0,1,1,5,169,5,169,5,169,5,5,1,1,311,311,0,0,0,254,0,268,254,122,0,0,0,2,2,2
1655,1916.0,book-chapter,3261,840,308,475,243,27,27,27,243,840,840,840,840,64,189,189,82,19,19,19,19,475,0,243,243,27,27,27,27,27,27,243,243,122,113,122,113,113,113,122,113,29,38,189,0,189,0,5,7,0,0,0,0,19,818,0,0,5,7,3261,3261,0,0,0,1164,0,1182,1164,78,0,281,281,3261,12,3261
1656,1916.0,dataset,333,2,0,0,0,0,0,0,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,333,333,0,0,0,299,0,300,299,20,0,0,0,333,0,333
1657,1916.0,journal-article,52373,24167,22009,2967,5593,2059,1962,2127,5593,24167,24167,24167,24167,9957,18549,18549,2191,21999,21999,20441,21999,2572,8,3685,3686,1377,1438,1316,1317,1437,1438,3685,3686,521,827,521,827,511,827,521,827,2119,5445,5147,1,5147,1,504,526,0,0,0,0,0,0,0,0,538,560,52373,52373,915,3303,3303,31899,0,32175,31899,10116,38419,3778,3664,52373,52373,52373
1658,1916.0,journal-issue,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,606,606,0,0,0,0,0,0,0,1,450,0,0,606,590,606
1659,1916.0,monograph,2606,940,870,4,0,0,0,0,0,940,940,940,940,135,660,660,0,2,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,3,3,3,32,73,660,0,660,0,0,0,2,937,2,937,2,937,2,2,0,0,2606,2606,0,0,0,1687,0,2595,1687,331,0,0,0,1,1,1
1660,1916.0,other,19,12,1,0,0,0,0,0,0,12,12,12,12,9,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,5,9,12,0,12,0,0,0,0,0,0,0,0,1,0,0,0,0,19,19,0,0,0,15,0,16,15,6,0,0,0,19,14,19
1661,1916.0,proceedings-article,44,40,0,0,1,0,0,0,1,40,40,40,40,5,33,33,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,4,33,0,33,0,0,0,0,0,0,0,0,40,0,0,0,0,44,44,0,0,0,44,0,44,44,1,0,2,0,44,0,44
1662,1916.0,report,330,196,6,0,0,0,0,0,0,196,196,196,196,39,150,150,0,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,90,84,90,84,84,84,90,84,32,37,150,0,150,0,0,0,3,193,3,193,1,195,3,3,0,0,330,330,0,0,0,154,0,186,154,24,0,0,0,0,0,0
1663,1916.0,report-series,26,4,1,0,0,0,0,0,0,4,4,4,4,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,0,0,0,26,0,26,26,10,0,0,0,26,26,26
1664,1915.0,book,387,213,194,0,0,0,0,0,0,213,213,213,213,109,46,46,1,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,16,18,16,18,15,18,16,18,16,45,46,0,46,0,1,1,4,209,4,209,4,209,4,4,1,1,387,387,0,0,0,311,0,322,311,172,0,0,0,1,1,1
1665,1915.0,book-chapter,4258,995,380,467,314,45,45,45,314,995,995,995,995,81,266,266,103,0,0,0,0,467,0,314,314,45,45,45,45,45,45,314,314,338,319,338,319,275,319,338,319,39,51,266,0,266,0,1,2,0,0,0,0,0,993,0,0,1,2,4258,4258,0,0,0,1629,0,1752,1629,107,0,305,305,4258,5,4258
1666,1915.0,dataset,304,2,0,0,0,0,0,0,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,304,304,0,0,0,270,0,270,270,10,0,0,0,304,0,304
1667,1915.0,journal-article,54953,25436,23110,3231,5792,2153,2059,2206,5792,25436,25436,25436,25436,10271,19478,19478,2183,23106,23106,21162,23106,2778,15,3941,3943,1469,1516,1408,1409,1515,1516,3941,3943,405,687,405,687,400,687,405,687,2310,5733,5967,0,5967,0,518,530,0,0,0,0,0,0,0,0,550,560,54953,54953,1009,3255,3255,33522,0,33693,33522,10356,39520,3580,3470,54953,54953,54953
1668,1915.0,journal-issue,640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640,640,0,0,0,0,0,0,0,5,481,0,0,640,624,640
1669,1915.0,monograph,2415,854,786,4,0,0,0,0,0,854,854,854,854,187,642,642,1,4,4,3,4,4,0,0,0,0,0,0,0,0,0,0,0,11,5,11,5,0,5,11,5,52,101,642,0,642,0,1,1,4,849,4,849,3,850,4,4,1,1,2415,2415,0,0,0,1611,0,2394,1611,394,0,0,0,2,2,2
1670,1915.0,other,16,11,2,0,0,0,0,0,0,11,11,11,11,10,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,15,0,16,15,5,0,0,0,16,16,16
1671,1915.0,proceedings-article,50,42,0,0,0,0,0,0,0,42,42,42,42,3,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,29,0,29,0,0,0,0,0,0,0,0,42,0,0,0,0,50,50,0,0,0,50,0,50,50,1,0,0,0,50,0,50
1672,1915.0,report,498,285,8,1,0,0,0,0,0,285,285,285,285,42,231,231,0,6,6,2,6,1,0,0,0,0,0,0,0,0,0,0,0,103,62,103,62,62,62,103,62,28,36,231,0,231,0,0,0,6,279,6,279,2,283,6,6,0,0,498,498,0,0,0,245,0,391,245,54,0,0,0,0,0,0
1673,1915.0,report-series,13,2,0,0,0,0,0,0,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,13,0,13,13,5,0,0,0,13,13,13
1674,1914.0,book,681,398,357,2,0,0,0,0,0,398,398,398,398,179,78,78,2,6,6,6,6,2,0,0,0,0,0,0,0,0,0,0,0,31,40,31,40,31,40,31,40,31,82,78,0,78,0,2,2,6,391,6,391,6,391,6,6,2,2,681,681,0,0,0,539,0,559,539,274,0,0,0,3,3,3
1675,1914.0,book-chapter,7374,1970,400,1314,925,88,87,88,925,1970,1970,1970,1970,183,229,229,269,5,5,5,5,1314,0,925,925,88,88,87,87,88,88,925,925,344,229,344,229,220,229,344,229,85,122,229,0,229,0,13,15,0,0,0,0,5,1941,0,0,13,15,7374,7374,0,0,0,2909,0,3162,2909,226,0,827,827,7374,80,7374
1676,1914.0,dataset,65,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,65,65,0,0,0,58,0,58,58,30,0,0,0,65,0,65
1677,1914.0,journal-article,57555,28271,25276,3285,6821,2176,2067,2225,6821,28271,28271,28271,28271,11615,21039,21039,2990,25269,25269,22977,25269,2683,19,4986,4987,1510,1551,1433,1433,1551,1551,4986,4987,518,798,518,798,501,798,518,798,2334,5939,6304,1,6304,1,461,488,0,0,0,0,0,0,0,0,486,513,57555,57555,1246,3223,3223,36476,0,36691,36476,11963,41053,4903,4809,57555,57555,57555
1678,1914.0,journal-issue,691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,691,691,0,0,0,0,0,0,0,3,505,0,0,691,675,691
1679,1914.0,monograph,2313,891,843,5,2,0,0,0,2,891,891,891,891,237,645,645,0,4,4,4,4,5,0,0,0,0,0,0,0,0,0,0,0,1,12,1,12,0,12,1,12,72,145,645,0,645,0,0,0,4,885,4,885,4,885,4,4,0,0,2313,2313,0,2,2,1599,0,2290,1599,419,0,0,0,4,4,4
1680,1914.0,other,13,7,1,2,0,0,0,0,0,7,7,7,7,6,7,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,11,0,13,11,7,0,0,0,13,11,13
1681,1914.0,proceedings-article,49,42,0,0,0,0,0,0,0,42,42,42,42,3,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,31,0,31,0,0,0,0,0,0,0,0,42,0,0,0,0,49,49,0,0,0,49,0,49,49,1,0,0,0,49,0,49
1682,1914.0,reference-book,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1683,1914.0,report,434,260,8,3,0,0,0,0,0,260,260,260,260,55,193,193,0,4,4,0,4,3,0,0,0,0,0,0,0,0,0,0,0,108,84,108,84,84,84,108,84,42,49,193,0,193,0,0,0,4,256,4,256,0,260,4,4,0,0,434,434,0,0,0,216,0,320,216,31,0,0,0,0,0,0
1684,1914.0,report-series,12,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,12,0,12,12,1,0,0,0,12,12,12
1685,1913.0,book,764,470,425,1,5,2,2,2,5,470,470,470,470,195,92,92,7,8,8,7,8,1,0,5,5,2,2,2,2,2,2,5,5,33,49,33,49,31,49,33,49,32,109,92,0,92,0,7,7,8,457,8,457,7,458,8,8,7,7,764,764,0,0,0,597,0,624,597,281,0,0,0,7,6,7
1686,1913.0,book-chapter,8966,2343,600,1636,997,135,134,135,997,2343,2343,2343,2343,262,217,217,257,32,32,32,32,1636,0,997,997,135,135,134,134,135,135,997,997,242,190,242,190,154,190,242,190,104,164,217,0,217,0,9,9,0,0,0,0,32,2284,0,0,9,9,8966,8966,0,0,0,3680,0,3883,3680,302,0,875,875,8966,39,8966
1687,1913.0,dataset,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,218,0,0,0,170,0,170,170,12,0,0,0,218,0,218
1688,1913.0,journal-article,58414,29570,25939,3274,6993,2176,2055,2209,6993,29570,29570,29570,29570,12611,21718,21718,3205,25918,25918,23427,25918,2750,13,5295,5296,1485,1510,1395,1395,1510,1510,5295,5296,526,755,526,755,506,755,526,755,2407,6175,6022,1,6022,1,421,446,0,0,0,0,0,0,0,0,453,478,58414,58414,1122,3048,3048,38302,0,38462,38302,13334,43366,6005,5862,58414,58414,58414
1689,1913.0,journal-issue,644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,644,644,0,0,0,0,0,0,0,4,457,0,0,644,626,644
1690,1913.0,monograph,2390,940,887,5,0,0,0,0,0,940,940,940,940,237,681,681,1,2,2,2,2,5,0,0,0,0,0,0,0,0,0,0,0,2,13,2,13,0,13,2,13,70,150,681,0,681,0,1,1,2,933,2,933,2,933,2,2,1,1,2390,2390,0,0,0,1674,0,2366,1674,431,0,0,0,7,7,7
1691,1913.0,other,9,3,1,2,0,0,0,0,0,3,3,3,3,3,3,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,4,0,6,4,4,0,0,0,9,4,9
1692,1913.0,proceedings-article,46,35,0,0,2,0,0,0,2,35,35,35,35,1,26,26,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,1,26,0,26,0,0,0,0,0,0,0,0,35,0,0,0,0,46,46,0,0,0,46,0,46,46,1,0,1,0,46,0,46
1693,1913.0,report,251,147,7,0,0,0,0,0,0,147,147,147,147,35,116,116,0,4,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,70,47,70,47,46,47,70,47,28,34,116,0,116,0,0,0,4,143,4,143,2,145,4,4,0,0,251,251,0,0,0,103,0,175,103,16,0,0,0,0,0,0
1694,1913.0,report-series,17,8,1,0,0,0,0,0,0,8,8,8,8,2,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0,0,0,17,0,17,17,5,0,0,0,17,17,17
1695,1912.0,book,610,351,324,1,2,0,0,0,2,351,351,351,351,136,63,63,1,4,4,4,4,1,0,2,2,0,0,0,0,0,0,2,2,26,35,26,35,25,35,26,35,20,72,63,0,63,0,1,1,4,345,4,345,4,345,4,4,1,1,610,610,0,0,0,463,0,484,463,223,0,0,0,5,4,5
1696,1912.0,book-chapter,7642,1619,392,928,597,68,66,68,597,1619,1619,1619,1619,124,296,296,113,5,5,5,5,928,0,597,597,68,68,66,66,68,68,597,597,438,423,438,423,389,423,438,423,47,71,296,0,296,0,4,6,0,0,0,0,5,1584,0,0,4,6,7642,7642,0,0,0,2263,0,2358,2263,174,0,441,441,7642,54,7642
1697,1912.0,dataset,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,289,0,0,0,240,0,240,240,11,0,0,0,289,0,289
1698,1912.0,journal-article,57943,28950,25110,3246,6647,2071,1942,2099,6647,28950,28950,28950,28950,11845,21264,21264,2926,25092,25092,22594,25092,2648,9,4861,4864,1423,1443,1336,1337,1442,1443,4861,4864,592,850,592,850,570,850,592,850,2352,5934,6621,3,6621,3,290,308,0,0,0,0,0,0,0,0,323,340,57943,57943,1195,3230,3230,37586,0,37795,37586,12190,41444,5875,5699,57943,57943,57943
1699,1912.0,journal-issue,596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,596,596,0,0,0,0,0,0,0,5,418,0,0,596,581,596
1700,1912.0,monograph,2363,916,848,3,1,0,0,0,1,916,916,916,916,219,673,673,0,2,2,2,2,3,0,1,1,0,0,0,0,0,0,1,1,5,5,5,5,0,5,5,5,56,125,673,0,673,0,0,0,2,912,2,912,2,912,2,2,0,0,2363,2363,0,0,0,1660,0,2342,1660,451,0,0,0,2,2,2
1701,1912.0,other,6,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,4,0,6,4,3,0,0,0,6,4,6
1702,1912.0,proceedings-article,38,35,0,0,0,0,0,0,0,35,35,35,35,2,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,25,0,25,0,0,0,0,0,0,0,0,35,0,0,0,0,38,38,0,0,0,38,0,38,38,0,0,0,0,38,0,38
1703,1912.0,report,255,174,10,2,0,0,0,0,0,174,174,174,174,29,145,145,0,4,4,0,4,2,0,0,0,0,0,0,0,0,0,0,0,81,52,81,52,52,52,81,52,22,23,145,0,145,0,0,0,4,170,4,170,0,174,4,4,0,0,255,255,0,0,0,117,0,164,117,20,0,0,0,0,0,0
1704,1912.0,report-series,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,4,0,4,4,0,0,0,0,4,4,4
1705,1911.0,book,541,305,279,1,1,1,1,1,1,305,305,305,305,117,56,56,0,4,4,4,4,1,0,1,1,1,1,1,1,1,1,1,1,35,50,35,50,35,50,35,50,17,49,56,0,56,0,0,0,4,301,4,301,4,301,4,4,0,0,541,541,0,0,0,386,0,401,386,177,0,0,0,0,0,0
1706,1911.0,book-chapter,7740,1272,371,722,540,37,37,37,540,1272,1272,1272,1272,106,163,163,187,3,3,2,3,722,0,540,540,37,37,37,37,37,37,540,540,295,261,295,261,247,261,295,261,37,68,163,0,163,0,13,14,0,0,0,0,2,1270,0,0,13,14,7740,7740,0,0,0,2109,0,2193,2109,217,0,505,505,7740,0,7740
1707,1911.0,dataset,225,3,0,0,0,0,0,0,0,3,3,3,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,225,225,0,0,0,164,0,165,164,7,0,0,0,225,0,225
1708,1911.0,journal-article,57868,28973,25296,2901,6527,1899,1792,1922,6527,28973,28973,28973,28973,11265,20606,20606,2749,25283,25283,23050,25283,2406,13,4557,4558,1262,1280,1190,1191,1279,1280,4557,4558,563,774,563,774,532,774,563,774,2395,5673,5788,2,5788,2,293,309,0,0,0,0,0,0,0,0,325,341,57868,57868,1090,3156,3156,37376,0,37597,37376,11351,42505,5595,5461,57868,57868,57868
1709,1911.0,journal-issue,567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,567,567,0,0,0,0,0,0,0,6,418,0,0,567,549,567
1710,1911.0,monograph,2196,907,846,3,1,0,0,0,1,907,907,907,907,209,657,657,0,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,4,9,4,9,0,9,4,9,58,133,657,0,657,0,0,0,2,903,2,903,2,903,2,2,0,0,2196,2196,0,1,1,1561,0,2173,1561,386,0,0,0,2,2,2
1711,1911.0,other,8,2,0,0,0,0,0,0,0,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,4,0,8,4,4,0,0,0,8,4,8
1712,1911.0,proceedings-article,30,26,0,0,2,0,0,0,2,26,26,26,26,2,22,22,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,2,22,0,22,0,0,0,0,0,0,0,0,26,0,0,0,0,30,30,0,0,0,30,0,30,30,0,0,0,0,30,0,30
