,published_year,type,field,num_dois,num_objects,objects_with_abstract,objects_with_affiliations,objects_with_affiliations_countrycode,objects_with_affiliations_grid,objects_with_affiliations_ror,objects_with_affiliations_sourceid,objects_with_affiliations_string,objects_with_authors,objects_with_authors_orcid,objects_with_authors_sequence,objects_with_authors_sourceid,objects_with_authors_string,objects_with_citations,objects_with_fields,objects_with_fields_mag,objects_with_references,objects_with_venue,objects_with_venue_issn,objects_with_venue_sourceid,objects_with_venue_string
6813,1981.0,Repository,Geology,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1
6814,1981.0,Repository,History,8,29,17,3,3,3,3,3,3,29,2,29,29,29,9,29,29,4,18,18,18,18
6815,1981.0,Repository,Materials science,21,22,3,2,1,1,1,1,2,22,2,22,22,22,4,22,22,19,22,22,22,22
6816,1981.0,Repository,Mathematics,12,175,108,45,40,38,40,40,45,175,60,175,175,175,49,175,175,21,136,136,136,136
6817,1981.0,Repository,Medicine,0,22,5,3,3,3,3,3,3,22,4,22,22,22,3,22,22,1,13,13,13,13
6818,1981.0,Repository,Philosophy,4,33,10,4,4,4,4,4,4,33,0,33,33,33,5,33,33,1,24,24,24,24
6819,1981.0,Repository,Physics,2,11,3,2,2,2,2,2,2,11,0,11,11,11,2,11,11,1,8,8,8,8
6820,1981.0,Repository,Political science,83,712,218,87,77,70,70,77,87,712,42,712,712,712,146,712,712,32,499,499,499,499
6821,1981.0,Repository,Psychology,6,65,49,28,27,27,26,27,28,65,12,65,65,65,27,65,65,7,50,50,50,50
6822,1981.0,Repository,Sociology,11,65,35,12,9,9,9,9,12,65,6,65,65,65,16,65,65,7,45,45,45,45
6823,1981.0,Thesis,,23,191,54,5,2,2,2,2,5,191,3,191,191,191,17,0,0,0,0,0,0,0
6824,1981.0,Thesis,Art,48,543,104,6,3,2,2,3,6,543,0,543,543,543,58,543,543,3,0,0,0,0
6825,1981.0,Thesis,Biology,66,1228,122,5,0,0,0,0,5,1228,8,1228,1228,1228,305,1228,1228,39,0,0,0,0
6826,1981.0,Thesis,Business,35,383,71,1,1,1,1,1,1,383,0,383,383,383,44,383,383,20,0,0,0,0
6827,1981.0,Thesis,Chemistry,113,1596,189,9,2,1,1,2,9,1596,21,1596,1596,1596,192,1596,1596,52,0,0,0,0
6828,1981.0,Thesis,Computer science,67,917,172,17,3,1,2,3,17,917,10,917,917,917,209,917,917,50,0,0,0,0
6829,1981.0,Thesis,Economics,10,133,23,1,1,1,1,1,1,133,4,133,133,133,27,133,133,5,0,0,0,0
6830,1981.0,Thesis,Engineering,13,276,51,0,0,0,0,0,0,276,2,276,276,276,56,276,276,11,0,0,0,0
6831,1981.0,Thesis,Environmental science,22,394,53,2,2,2,2,2,2,394,5,394,394,394,136,394,394,37,0,0,0,0
6832,1981.0,Thesis,Geography,86,736,130,4,0,0,0,0,4,736,6,736,736,736,244,736,736,20,0,0,0,0
6833,1981.0,Thesis,Geology,43,415,107,23,2,2,2,2,23,415,3,415,415,415,211,415,415,26,0,0,0,0
6834,1981.0,Thesis,History,40,217,22,1,0,0,0,0,1,217,0,217,217,217,50,217,217,1,0,0,0,0
6835,1981.0,Thesis,Materials science,59,913,169,7,1,1,1,1,7,913,8,913,913,913,185,913,913,37,0,0,0,0
6836,1981.0,Thesis,Mathematics,26,300,49,6,1,1,1,1,6,300,7,300,300,300,95,300,300,16,0,0,0,0
6837,1981.0,Thesis,Medicine,46,915,119,4,0,0,0,0,4,915,4,915,915,915,136,915,915,31,0,0,0,0
6838,1981.0,Thesis,Philosophy,31,240,39,4,0,0,0,0,4,240,2,240,240,240,25,240,240,7,0,0,0,0
6839,1981.0,Thesis,Physics,59,516,139,26,5,4,4,5,26,516,20,516,516,516,90,516,516,21,0,0,0,0
6840,1981.0,Thesis,Political science,101,730,160,3,3,3,3,3,3,730,3,730,730,730,116,730,730,26,0,0,0,0
6841,1981.0,Thesis,Psychology,96,966,183,5,3,3,3,3,5,966,2,966,966,966,184,966,966,56,0,0,0,0
6842,1981.0,Thesis,Sociology,30,239,30,1,0,0,0,0,1,239,1,239,239,239,43,239,239,3,0,0,0,0
6843,1980.0,,,6966,102966,7685,5876,1257,1176,1228,1260,5876,102932,270,102942,102942,102932,1940,0,0,998,2,2,2,2
6844,1980.0,,Art,4096,24411,4577,1108,622,589,609,622,1108,24409,190,24409,24409,24409,3373,24411,24411,412,1,1,1,1
6845,1980.0,,Biology,2888,32766,3677,2625,1800,1698,1744,1812,2625,32766,749,32766,32766,32766,10745,32766,32766,3031,0,0,0,0
6846,1980.0,,Business,1602,10921,2552,785,464,430,442,465,785,10888,117,10892,10892,10888,1792,10921,10921,491,0,0,0,0
6847,1980.0,,Chemistry,5334,24405,6753,4619,3067,2869,2938,3075,4619,24400,1030,24400,24400,24400,6532,24405,24405,4969,0,0,0,0
6848,1980.0,,Computer science,6612,24715,11147,5555,3799,3416,3467,3819,5555,24670,733,24678,24678,24670,6608,24715,24715,3680,0,0,0,0
6849,1980.0,,Economics,1015,4553,1177,507,408,393,400,408,507,4548,136,4549,4549,4548,1054,4553,4553,531,0,0,0,0
6850,1980.0,,Engineering,1926,11080,5283,1169,741,611,623,741,1169,11040,85,11049,11049,11040,1866,11080,11080,584,2,2,2,2
6851,1980.0,,Environmental science,4059,20387,7199,2507,1620,1462,1480,1630,2507,20268,389,20290,20290,20268,5777,20387,20387,1740,0,0,0,0
6852,1980.0,,Geography,1935,19196,3514,1251,727,682,701,733,1251,19184,325,19196,19196,19184,5103,19196,19196,1055,0,0,0,0
6853,1980.0,,Geology,3276,10772,3485,1617,1055,979,995,1067,1617,10758,432,10759,10759,10758,4315,10772,10772,1264,0,0,0,0
6854,1980.0,,History,1111,4140,670,322,251,243,246,251,322,4139,45,4140,4140,4139,839,4140,4140,255,0,0,0,0
6855,1980.0,,Materials science,7690,25213,11353,6970,4704,4268,4387,4745,6970,25179,885,25182,25182,25179,6877,25213,25213,4569,0,0,0,0
6856,1980.0,,Mathematics,3304,8893,2877,2131,1606,1503,1556,1608,2131,8892,493,8892,8892,8892,3264,8893,8893,2600,2,2,2,2
6857,1980.0,,Medicine,6309,26248,8312,5040,2520,2372,2405,2526,5040,26246,759,26247,26247,26246,6551,26248,26248,5963,0,0,0,0
6858,1980.0,,Philosophy,2241,8517,1839,736,453,435,444,454,736,8517,88,8517,8517,8517,1580,8517,8517,412,0,0,0,0
6859,1980.0,,Physics,4978,19736,7317,4762,3464,3203,3287,3472,4762,19731,1021,19733,19733,19731,4735,19736,19736,3475,0,0,0,0
6860,1980.0,,Political science,4929,23867,4874,2211,1287,1194,1243,1288,2211,23853,253,23856,23856,23853,4573,23867,23867,1250,0,0,0,0
6861,1980.0,,Psychology,2188,10564,2361,1601,1272,1230,1242,1275,1601,10564,329,10564,10564,10564,3306,10564,10564,1755,0,0,0,0
6862,1980.0,,Sociology,954,3725,754,414,308,297,303,310,414,3725,84,3725,3725,3725,1035,3725,3725,368,0,0,0,0
6863,1980.0,Book,,96,941,29,6,2,2,2,2,6,929,2,929,929,929,210,0,0,2,0,0,0,0
6864,1980.0,Book,Art,260,11088,819,76,47,43,43,48,76,11068,56,11070,11070,11068,4704,11088,11088,26,0,0,0,0
6865,1980.0,Book,Biology,91,725,101,14,9,8,8,9,14,722,34,723,723,722,519,725,725,14,1,1,1,1
6866,1980.0,Book,Business,68,2352,173,45,35,35,35,35,45,2349,57,2349,2349,2349,1171,2352,2352,26,0,0,0,0
6867,1980.0,Book,Chemistry,91,637,93,12,7,6,6,7,12,629,33,629,629,629,429,637,637,10,1,1,1,1
6868,1980.0,Book,Computer science,120,2442,401,68,56,53,53,56,68,2438,73,2438,2438,2438,1395,2442,2442,45,0,0,0,0
6869,1980.0,Book,Economics,44,1255,157,40,33,30,30,33,40,1254,48,1254,1254,1254,729,1255,1255,45,0,0,0,0
6870,1980.0,Book,Engineering,34,952,134,12,8,8,8,8,12,951,7,951,951,951,415,952,952,7,0,0,0,0
6871,1980.0,Book,Environmental science,80,894,145,12,8,8,8,8,12,888,23,889,889,888,555,894,894,18,0,0,0,0
6872,1980.0,Book,Geography,133,2719,308,42,32,31,32,32,42,2716,54,2719,2719,2716,1603,2719,2719,29,0,0,0,0
6873,1980.0,Book,Geology,87,527,75,24,20,18,18,20,24,525,19,525,525,525,337,527,527,15,0,0,0,0
6874,1980.0,Book,History,62,3360,377,68,56,54,56,56,68,3360,40,3360,3360,3360,1983,3360,3360,21,0,0,0,0
6875,1980.0,Book,Materials science,99,666,110,19,13,13,13,13,19,663,39,663,663,663,461,666,666,7,0,0,0,0
6876,1980.0,Book,Mathematics,76,703,170,29,27,23,24,27,29,698,58,698,698,698,448,703,703,25,5,5,5,5
6877,1980.0,Book,Medicine,202,2387,285,16,11,11,11,11,16,2379,81,2379,2379,2379,1498,2387,2387,22,2,2,2,2
6878,1980.0,Book,Philosophy,183,2858,197,15,12,11,11,12,15,2855,35,2855,2855,2855,1760,2858,2858,12,0,0,0,0
6879,1980.0,Book,Physics,93,702,139,17,15,15,15,15,17,701,37,701,701,701,415,702,702,8,0,0,0,0
6880,1980.0,Book,Political science,248,7239,550,121,97,95,95,97,121,7229,107,7230,7230,7229,4527,7239,7239,57,0,0,0,0
6881,1980.0,Book,Psychology,69,3062,287,62,43,40,41,43,62,3061,105,3061,3061,3061,1989,3062,3062,45,0,0,0,0
6882,1980.0,Book,Sociology,25,1692,187,42,28,27,27,28,42,1692,53,1692,1692,1692,1236,1692,1692,21,0,0,0,0
6883,1980.0,BookChapter,,975,1005,11,10,4,4,4,5,10,858,65,870,870,858,25,0,0,15,9,9,9,9
6884,1980.0,BookChapter,Art,2824,2879,38,9,5,5,5,5,9,2630,209,2635,2635,2630,185,2879,2879,87,1,1,1,1
6885,1980.0,BookChapter,Biology,912,965,585,534,435,412,412,436,534,954,124,955,955,954,569,965,965,654,6,6,6,6
6886,1980.0,BookChapter,Business,314,344,108,86,54,53,54,54,86,332,6,332,332,332,63,344,344,42,0,0,0,0
6887,1980.0,BookChapter,Chemistry,1864,1879,961,927,677,634,634,685,927,1866,164,1866,1866,1866,1001,1879,1879,1013,6,6,6,6
6888,1980.0,BookChapter,Computer science,889,906,305,302,235,218,221,236,302,858,69,861,861,858,338,906,906,291,8,8,8,8
6889,1980.0,BookChapter,Economics,317,334,135,108,92,84,85,92,108,332,21,332,332,332,81,334,334,69,1,1,1,1
6890,1980.0,BookChapter,Engineering,270,284,190,157,87,80,81,87,157,282,9,282,282,282,83,284,284,80,2,2,2,2
6891,1980.0,BookChapter,Environmental science,733,762,537,509,337,319,326,343,509,756,40,756,756,756,357,762,762,391,3,3,3,3
6892,1980.0,BookChapter,Geography,342,399,109,84,48,45,46,48,84,390,13,392,392,390,134,399,399,81,0,0,0,0
6893,1980.0,BookChapter,Geology,494,510,115,96,75,73,73,75,96,475,26,478,478,475,327,510,510,119,2,2,2,2
6894,1980.0,BookChapter,History,788,797,15,11,8,8,8,8,11,788,14,790,790,788,149,797,797,33,0,0,0,0
6895,1980.0,BookChapter,Materials science,1628,1636,689,726,529,489,505,536,726,1616,73,1616,1616,1616,763,1636,1636,821,4,4,4,4
6896,1980.0,BookChapter,Mathematics,624,629,273,275,225,214,225,225,275,554,41,554,554,554,249,629,629,242,17,17,17,17
6897,1980.0,BookChapter,Medicine,1724,1754,341,254,166,161,165,166,254,1718,59,1720,1720,1718,585,1754,1754,849,3,3,3,3
6898,1980.0,BookChapter,Philosophy,1227,1261,16,9,8,8,8,8,9,1212,6,1213,1213,1212,135,1261,1261,41,1,1,1,1
6899,1980.0,BookChapter,Physics,542,554,206,220,165,160,162,166,220,534,44,534,534,534,214,554,554,271,11,11,11,11
6900,1980.0,BookChapter,Political science,1142,1222,110,64,38,35,36,38,64,1145,21,1150,1150,1145,224,1222,1222,117,0,0,0,0
6901,1980.0,BookChapter,Psychology,592,613,200,102,100,96,99,100,102,591,41,592,592,591,273,613,613,245,3,3,3,3
6902,1980.0,BookChapter,Sociology,179,193,7,8,6,6,6,6,8,190,10,190,190,190,82,193,193,21,0,0,0,0
6903,1980.0,Conference,,12,13,1,0,0,0,0,0,0,12,0,12,12,12,3,0,0,0,0,0,0,0
6904,1980.0,Conference,Art,15,16,1,0,0,0,0,0,0,16,0,16,16,16,8,16,16,2,0,0,0,0
6905,1980.0,Conference,Biology,3,7,3,4,3,3,3,3,4,7,2,7,7,7,3,7,7,2,0,0,0,0
6906,1980.0,Conference,Business,24,53,29,18,8,7,7,8,18,53,0,53,53,53,10,53,53,6,0,0,0,0
6907,1980.0,Conference,Chemistry,146,156,136,138,122,120,120,122,138,156,23,156,156,156,142,156,156,142,0,0,0,0
6908,1980.0,Conference,Computer science,2513,3638,2384,1997,1485,1332,1365,1503,1997,3631,338,3631,3631,3631,2190,3638,3638,1853,6,6,6,6
6909,1980.0,Conference,Economics,2,5,2,0,0,0,0,0,0,5,0,5,5,5,3,5,5,0,0,0,0,0
6910,1980.0,Conference,Engineering,50,66,42,47,31,29,29,31,47,66,1,66,66,66,24,66,66,9,0,0,0,0
6911,1980.0,Conference,Environmental science,46,120,62,47,34,32,32,34,47,120,3,120,120,120,57,120,120,28,0,0,0,0
6912,1980.0,Conference,Geography,1,5,1,1,0,0,0,0,1,5,0,5,5,5,1,5,5,1,0,0,0,0
6913,1980.0,Conference,Geology,37,81,63,32,25,23,23,25,32,81,6,81,81,81,40,81,81,27,0,0,0,0
6914,1980.0,Conference,History,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0
6915,1980.0,Conference,Materials science,987,1221,833,774,625,541,560,629,774,1221,120,1221,1221,1221,823,1221,1221,643,0,0,0,0
6916,1980.0,Conference,Mathematics,180,197,139,144,127,117,124,127,144,197,44,197,197,197,147,197,197,127,0,0,0,0
6917,1980.0,Conference,Medicine,50,115,39,23,19,18,19,19,23,115,12,115,115,115,39,115,115,42,0,0,0,0
6918,1980.0,Conference,Philosophy,8,8,0,1,1,1,1,1,1,8,0,8,8,8,4,8,8,2,0,0,0,0
6919,1980.0,Conference,Physics,299,341,180,240,182,162,168,184,240,341,35,341,341,341,207,341,341,240,0,0,0,0
6920,1980.0,Conference,Political science,6,11,3,3,0,0,0,0,3,11,0,11,11,11,3,11,11,1,0,0,0,0
6921,1980.0,Conference,Psychology,2,8,5,1,0,0,0,0,1,8,1,8,8,8,6,8,8,3,0,0,0,0
6922,1980.0,Conference,Sociology,3,4,3,2,2,1,1,2,2,4,1,4,4,4,2,4,4,2,0,0,0,0
6923,1980.0,Dataset,,5,5,0,0,0,0,0,0,0,3,0,4,4,3,0,0,0,0,0,0,0,0
6924,1980.0,Dataset,Business,2,2,0,0,0,0,0,0,0,2,0,2,2,2,0,2,2,0,0,0,0,0
6925,1980.0,Dataset,Chemistry,5,5,0,0,0,0,0,0,0,5,1,5,5,5,0,5,5,0,0,0,0,0
6926,1980.0,Dataset,Computer science,8,10,2,0,0,0,0,0,0,8,0,9,9,8,0,10,10,0,0,0,0,0
6927,1980.0,Dataset,Environmental science,26,35,17,0,0,0,0,0,0,35,0,35,35,35,0,35,35,0,0,0,0,0
6928,1980.0,Dataset,Geography,20,23,13,0,0,0,0,0,0,22,0,22,22,22,1,23,23,0,0,0,0,0
6929,1980.0,Dataset,Geology,96,100,8,0,0,0,0,0,0,100,5,100,100,100,2,100,100,0,0,0,0,0
6930,1980.0,Dataset,History,2,2,0,0,0,0,0,0,0,1,0,1,1,1,0,2,2,0,0,0,0,0
6931,1980.0,Dataset,Materials science,2,2,1,0,0,0,0,0,0,2,0,2,2,2,0,2,2,0,0,0,0,0
6932,1980.0,Dataset,Medicine,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
6933,1980.0,Dataset,Philosophy,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0
6934,1980.0,Dataset,Physics,3,3,3,0,0,0,0,0,0,3,0,3,3,3,0,3,3,0,0,0,0,0
6935,1980.0,Dataset,Political science,10,10,0,0,0,0,0,0,0,7,0,8,8,7,0,10,10,0,0,0,0,0
6936,1980.0,Dataset,Psychology,22,25,0,0,0,0,0,0,0,19,0,21,21,19,0,25,25,0,0,0,0,0
6937,1980.0,Dataset,Sociology,4,4,0,0,0,0,0,0,0,4,0,4,4,4,0,4,4,0,0,0,0,0
6938,1980.0,Journal,,1827,3895,374,562,252,232,243,253,562,3679,54,3681,3681,3679,335,0,0,127,3796,3796,3796,3796
6939,1980.0,Journal,Art,14505,19281,2298,3104,2120,2035,2079,2126,3104,19159,256,19160,19160,19159,4696,19281,19281,1202,19254,19254,19254,19254
6940,1980.0,Journal,Biology,45545,64659,42266,30866,25253,24164,24468,25325,30866,64603,7966,64603,64603,64603,52641,64659,64659,34277,64643,64643,64643,64643
6941,1980.0,Journal,Business,4836,8811,3094,2207,1658,1586,1612,1664,2207,8684,297,8685,8685,8684,3634,8811,8811,1782,8725,8725,8725,8725
6942,1980.0,Journal,Chemistry,90635,109358,73889,61016,47953,45494,46415,48104,61016,109173,17036,109173,109173,109173,90824,109358,109358,62394,109037,109037,109037,109037
6943,1980.0,Journal,Computer science,16626,20665,11389,10526,7891,7283,7473,7928,10526,20286,1481,20288,20288,20286,11570,20665,20665,9258,20382,20382,20382,20382
6944,1980.0,Journal,Economics,6186,7301,3844,3011,2660,2533,2599,2672,3011,7265,764,7265,7265,7265,4782,7301,7301,3725,7287,7287,7287,7287
6945,1980.0,Journal,Engineering,3265,5377,2567,1650,1010,903,938,1023,1650,5313,121,5314,5314,5313,1766,5377,5377,886,5372,5372,5372,5372
6946,1980.0,Journal,Environmental science,8816,12440,6578,5271,3893,3633,3714,3915,5271,12375,893,12375,12375,12375,7836,12440,12440,4686,12431,12431,12431,12431
6947,1980.0,Journal,Geography,5014,8041,3100,2361,1684,1592,1624,1692,2361,8000,464,8004,8004,8000,4846,8041,8041,2451,8021,8021,8021,8021
6948,1980.0,Journal,Geology,9620,11218,7191,6366,4562,4365,4449,4569,6366,11116,1386,11118,11118,11116,8271,11218,11218,5433,11209,11209,11209,11209
6949,1980.0,Journal,History,7927,9661,1876,2601,2214,2146,2166,2217,2601,9545,203,9547,9547,9545,3355,9661,9661,1359,9650,9650,9650,9650
6950,1980.0,Journal,Materials science,41948,46938,31027,28870,21427,19776,20347,21562,28870,46836,4938,46838,46838,46836,35276,46938,46938,28787,46865,46865,46865,46865
6951,1980.0,Journal,Mathematics,17326,18606,9899,11019,8659,8217,8437,8686,11019,18431,2249,18431,18431,18431,14516,18606,18606,13142,18570,18570,18570,18570
6952,1980.0,Journal,Medicine,86345,170301,78595,47495,33632,32530,32948,33681,47495,169711,13232,169713,169713,169711,92915,170301,170301,49801,170152,170152,170152,170152
6953,1980.0,Journal,Philosophy,9225,11264,1655,2729,1934,1870,1898,1935,2729,11182,330,11186,11186,11182,3554,11264,11264,1166,11236,11236,11236,11236
6954,1980.0,Journal,Physics,29009,33504,23396,19076,15494,14753,15086,15547,19076,33458,5812,33458,33458,33458,25379,33504,33504,18823,33473,33473,33473,33473
6955,1980.0,Journal,Political science,14127,19608,4305,4537,3666,3528,3583,3671,4537,19276,534,19283,19283,19276,7420,19608,19608,2881,19430,19430,19430,19430
6956,1980.0,Journal,Psychology,25327,33317,15829,14928,12263,11909,12072,12290,14928,33154,3200,33156,33156,33154,22287,33317,33317,16544,33294,33294,33294,33294
6957,1980.0,Journal,Sociology,8406,10719,3159,3054,2554,2478,2499,2558,3054,10642,431,10643,10643,10642,5089,10719,10719,2688,10692,10692,10692,10692
6958,1980.0,Repository,,2,86,13,5,1,1,1,1,5,86,6,86,86,86,7,0,0,3,51,51,51,51
6959,1980.0,Repository,Art,2,20,4,2,1,1,1,1,2,20,3,20,20,20,5,20,20,2,16,16,16,16
6960,1980.0,Repository,Biology,5,23,4,1,0,0,0,0,1,23,0,23,23,23,10,23,23,0,14,14,14,14
6961,1980.0,Repository,Business,180,835,347,87,78,74,76,78,87,835,59,835,835,835,210,835,835,68,538,538,538,538
6962,1980.0,Repository,Chemistry,11487,11487,2315,415,314,301,306,315,415,11487,1504,11487,11487,11487,1252,11487,11487,7788,11487,11487,11487,11487
6963,1980.0,Repository,Computer science,34,192,106,43,35,29,35,35,43,192,42,192,192,192,56,192,192,15,123,123,123,123
6964,1980.0,Repository,Economics,400,2229,1171,393,358,347,357,358,393,2229,326,2229,2229,2229,996,2229,2229,397,1826,1826,1826,1826
6965,1980.0,Repository,Engineering,3,17,9,2,2,2,2,2,2,17,1,17,17,17,3,17,17,2,14,14,14,14
6966,1980.0,Repository,Environmental science,20,60,25,3,3,3,3,3,3,60,7,60,60,60,15,60,60,4,37,37,37,37
6967,1980.0,Repository,Geography,30,164,66,9,8,6,7,8,9,164,12,164,164,164,35,164,164,5,117,117,117,117
6968,1980.0,Repository,Geology,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1
6969,1980.0,Repository,History,8,19,9,5,5,4,4,5,5,19,0,19,19,19,3,19,19,2,8,8,8,8
6970,1980.0,Repository,Materials science,35,37,6,2,2,2,2,2,2,37,7,37,37,37,5,37,37,26,36,36,36,36
6971,1980.0,Repository,Mathematics,5,141,86,35,30,29,30,30,35,141,39,141,141,141,47,141,141,10,103,103,103,103
6972,1980.0,Repository,Medicine,1,22,8,1,1,1,1,1,1,22,3,22,22,22,9,22,22,3,17,17,17,17
6973,1980.0,Repository,Philosophy,5,41,9,7,6,6,6,6,7,41,1,41,41,41,8,41,41,1,30,30,30,30
6974,1980.0,Repository,Physics,1,19,4,2,0,0,0,0,2,19,4,19,19,19,2,19,19,0,13,13,13,13
6975,1980.0,Repository,Political science,52,670,175,77,67,57,62,67,77,670,30,670,670,670,109,670,670,36,468,468,468,468
6976,1980.0,Repository,Psychology,11,65,42,15,15,15,15,15,15,65,11,65,65,65,26,65,65,9,50,50,50,50
6977,1980.0,Repository,Sociology,12,51,26,10,9,8,8,9,10,51,2,51,51,51,11,51,51,7,34,34,34,34
6978,1980.0,Thesis,,19,208,59,6,1,0,0,1,6,208,1,208,208,208,16,0,0,1,0,0,0,0
6979,1980.0,Thesis,Art,49,520,86,8,2,1,1,2,8,520,2,520,520,520,58,520,520,13,0,0,0,0
6980,1980.0,Thesis,Biology,64,1238,132,3,0,0,0,0,3,1238,11,1238,1238,1238,330,1238,1238,42,0,0,0,0
6981,1980.0,Thesis,Business,27,336,73,0,0,0,0,0,0,336,0,336,336,336,44,336,336,9,0,0,0,0
6982,1980.0,Thesis,Chemistry,134,1643,183,6,1,0,0,1,6,1643,7,1643,1643,1643,202,1643,1643,55,0,0,0,0
6983,1980.0,Thesis,Computer science,58,860,143,12,4,3,3,4,12,860,5,860,860,860,190,860,860,64,0,0,0,0
6984,1980.0,Thesis,Economics,17,147,23,3,2,1,1,2,3,147,0,147,147,147,30,147,147,11,0,0,0,0
6985,1980.0,Thesis,Engineering,19,318,36,1,1,1,1,1,1,318,2,318,318,318,52,318,318,22,0,0,0,0
6986,1980.0,Thesis,Environmental science,28,403,50,3,1,1,1,1,3,403,3,403,403,403,126,403,403,25,0,0,0,0
6987,1980.0,Thesis,Geography,81,681,104,7,2,2,2,2,7,681,5,681,681,681,209,681,681,25,0,0,0,0
6988,1980.0,Thesis,Geology,42,421,96,22,3,3,3,3,22,421,10,421,421,421,223,421,421,26,0,0,0,0
6989,1980.0,Thesis,History,21,180,28,0,0,0,0,0,0,180,0,180,180,180,38,180,180,8,0,0,0,0
6990,1980.0,Thesis,Materials science,51,881,145,4,3,3,3,3,4,881,11,881,881,881,186,881,881,61,0,0,0,0
6991,1980.0,Thesis,Mathematics,22,270,53,6,3,3,3,3,6,270,6,270,270,270,84,270,270,28,0,0,0,0
6992,1980.0,Thesis,Medicine,49,962,107,3,0,0,0,0,3,962,8,962,962,962,172,962,962,36,0,0,0,0
6993,1980.0,Thesis,Philosophy,32,214,28,1,0,0,0,0,1,214,0,214,214,214,26,214,214,0,0,0,0,0
6994,1980.0,Thesis,Physics,41,475,90,20,6,6,6,6,20,475,9,475,475,475,98,475,475,24,0,0,0,0
6995,1980.0,Thesis,Political science,76,673,161,9,5,0,0,5,9,673,2,673,673,673,98,673,673,14,0,0,0,0
6996,1980.0,Thesis,Psychology,92,913,168,1,1,1,1,1,1,913,2,913,913,913,168,913,913,57,0,0,0,0
6997,1980.0,Thesis,Sociology,23,203,45,2,0,0,0,0,2,203,1,203,203,203,52,203,203,6,0,0,0,0
6998,1979.0,,,6420,93956,6451,4652,890,835,867,895,4652,93911,249,93931,93931,93911,1642,0,0,830,6,6,6,6
6999,1979.0,,Art,3723,21813,4250,893,532,515,523,532,893,21812,140,21813,21813,21812,3058,21813,21813,428,0,0,0,0
7000,1979.0,,Biology,2567,13260,3288,2107,1473,1394,1434,1479,2107,13259,444,13259,13259,13259,5590,13260,13260,2703,0,0,0,0
7001,1979.0,,Business,1396,7131,2365,653,406,367,377,406,653,7111,88,7115,7115,7111,1206,7131,7131,436,0,0,0,0
7002,1979.0,,Chemistry,5370,18993,6244,4414,3145,3004,3045,3153,4414,18992,867,18992,18992,18992,5271,18993,18993,4614,1,1,1,1
7003,1979.0,,Computer science,6128,22529,10219,4807,3414,3052,3105,3436,4807,22477,632,22486,22486,22477,6130,22529,22529,3263,0,0,0,0
7004,1979.0,,Economics,829,3101,1107,373,299,283,290,300,373,3099,95,3099,3099,3099,771,3101,3101,394,0,0,0,0
7005,1979.0,,Engineering,1947,9600,4870,1108,699,605,615,703,1108,9554,62,9561,9561,9554,1663,9600,9600,536,0,0,0,0
7006,1979.0,,Environmental science,3650,13410,5980,1973,1290,1172,1189,1299,1973,13289,255,13310,13310,13289,3945,13410,13410,1263,0,0,0,0
7007,1979.0,,Geography,1962,13905,3088,953,593,561,569,597,953,13889,242,13904,13904,13889,3873,13905,13905,996,0,0,0,0
7008,1979.0,,Geology,3031,9851,2821,1509,961,909,920,967,1509,9842,354,9843,9843,9842,4008,9851,9851,1074,0,0,0,0
7009,1979.0,,History,1014,3740,641,262,200,194,199,200,262,3739,31,3740,3740,3739,738,3740,3740,239,0,0,0,0
7010,1979.0,,Materials science,6403,23931,10405,5914,4095,3729,3826,4125,5914,23903,792,23905,23905,23903,6334,23931,23931,3613,0,0,0,0
7011,1979.0,,Mathematics,3228,7492,2670,2107,1626,1504,1570,1630,2107,7491,397,7491,7491,7491,3030,7492,7492,2531,1,1,1,1
7012,1979.0,,Medicine,4809,21676,6793,3571,1999,1919,1962,2001,3571,21675,681,21675,21675,21675,5570,21676,21676,4441,0,0,0,0
7013,1979.0,,Philosophy,2343,8057,2002,736,460,452,454,461,736,8057,91,8057,8057,8057,1506,8057,8057,495,0,0,0,0
7014,1979.0,,Physics,4442,20022,6733,4138,3079,2862,2927,3090,4138,20020,992,20020,20020,20020,4457,20022,20022,2824,0,0,0,0
7015,1979.0,,Political science,4606,21097,4608,1625,977,901,938,979,1625,21085,240,21088,21088,21085,3970,21097,21097,1081,0,0,0,0
7016,1979.0,,Psychology,2086,9650,2149,1452,1156,1116,1139,1158,1452,9650,332,9650,9650,9650,3007,9650,9650,1535,0,0,0,0
7017,1979.0,,Sociology,904,3464,687,408,301,287,292,301,408,3464,66,3464,3464,3464,927,3464,3464,355,0,0,0,0
7018,1979.0,Book,,83,939,22,4,2,2,2,2,4,927,6,929,929,927,205,0,0,2,1,1,1,1
7019,1979.0,Book,Art,277,10715,707,53,43,40,42,43,53,10691,51,10693,10693,10691,4539,10715,10715,23,0,0,0,0
7020,1979.0,Book,Biology,87,672,78,2,1,1,1,1,2,666,32,666,666,666,492,672,672,14,0,0,0,0
7021,1979.0,Book,Business,40,2268,194,35,30,30,30,30,35,2265,35,2265,2265,2265,1138,2268,2268,26,0,0,0,0
