id,primary_name,prefix,name,public_references,collection_date
16731,Universitas Muhammadiyah Magelang,10.31603,Universitas Muhammadiyah Magelang,True,2021-12-31 18:26:46.007492
16732,Korea Society of East Asian Comparative Literature,10.31606,Korea Society of East Asian Comparative Literature,True,2021-12-31 18:26:46.007492
16733,Revista Coletanea,10.31607,Revista Coletanea,True,2021-12-31 18:26:46.007492
16741,International Society for Nutraceuticals & Functional Foods (ISNFF),10.31665,International Society for Nutraceuticals & Functional Foods (ISNFF),True,2021-12-31 18:26:46.007492
16742,Interdisciplinar Academy of Pain Medicine,10.31636,Interdisciplinar Academy of Pain Medicine,True,2021-12-31 18:26:46.007492
16744,Asian Spine Journal (ASJ),10.31616,Asian Spine Journal (ASJ),True,2021-12-31 18:26:46.007492
16752,Turk Kulturu Ve Haci Bektas Veli Arastırma Dergisi,10.31624,Turk Kulturu Ve Haci Bektas Veli Arastırma Dergisi,True,2021-12-31 18:26:46.007492
16753,Institute of Social Sciences Soongsil University,10.31625,Institute of Social Sciences Soongsil University,True,2021-12-31 18:26:46.007492
16754,Rendvedelem-torteneti fuzetek,10.31627,Rendvedelem-torteneti fuzetek,True,2021-12-31 18:26:46.007492
16755,Rendvedelem-torteneti hirlevel,10.31628,Rendvedelem-torteneti hirlevel,True,2021-12-31 18:26:46.007492
16756,Szemere Bertalan Magyar Rendvedelem-torteneti Tudomanyos Tarsasag,10.31626,Szemere Bertalan Magyar Rendvedelem-torteneti Tudomanyos Tarsasag,True,2021-12-31 18:26:46.007492
16758,CBE Congresso Brasileiro de Educacao,10.31633,CBE - Congresso Brasileiro de Educaccao,True,2021-12-31 18:26:46.007492
16759,Dr Tarak Nath Podder Memorial Foundation,10.31632,Dr Tarak Nath Podder Memorial Foundation,True,2021-12-31 18:26:46.007492
16760,Institute of the Archaeology of the North,10.31630,Institute of the Archaeology of the North,True,2021-12-31 18:26:46.007492
16761,LLC Numicom,10.31631,LLC Numicom,True,2021-12-31 18:26:46.007492
16762,J. A. Alpha Business Research and Publishers Pvt Ltd,10.31709,J. A. Alpha Business Research and Publishers Pvt Ltd,True,2021-12-31 18:26:46.007492
16763,Koreanische Kafka Gesellschaft,10.31647,Koreanische Kafka Gesellschaft,True,2021-12-31 18:26:46.007492
16764,College of Optometrists in Vision Development,10.31707,College of Optometrists in Vision Development,True,2021-12-31 18:26:46.007492
16766,Hanyang University Global Center for Japanese Studies,10.31371,Global Center for Japanese Studies,True,2021-12-31 18:26:46.007492
16766,Hanyang University Global Center for Japanese Studies,10.31634,Hanyang University Global Center for Japanese Studies,True,2021-12-31 18:26:46.007492
16768,Kantor Bahasa Maluku Utara,10.31813,Kantor Bahasa Maluku Utara,True,2021-12-31 18:26:46.007492
16770,Revista Brasileira de Pesquisa sobre Formacao de Professores,10.31639,Revista Brasileira de Pesquisa sobre Formaccaao de Professores,True,2021-12-31 18:26:46.007492
16771,International Journal for Pharmaceutical Research Scholars IJPRS,10.31638,International Journal for Pharmaceutical Research Scholars IJPRS,True,2021-12-31 18:26:46.007492
16772,Physics Education Study Programme - UHAMKA,10.31758,Physics Education Study Programme - UHAMKA,True,2021-12-31 18:26:46.007492
16773,Glucksman Library University of Limerick,10.31880,Glucksman Library University of Limerick,True,2021-12-31 18:26:46.007492
16776,Hanoi University of Civil Engineering (HUCE),10.31814,Hanoi University of Civil Engineering (HUCE),True,2021-12-31 18:26:46.007492
16780,LLC Information and Research Center Likarska Sprava,10.31640,LLC Information and Research Center Likarska Sprava,True,2021-12-31 18:26:46.007492
16786,International Journal for Innovation Education and Research,10.31686,International Journal for Innovation Education and Research,True,2021-12-31 18:26:46.007492
16788,Volgograd State Agrarian University,10.32786,Volgograd State Agrarian University,True,2021-12-31 18:26:46.007492
16789,Altay State Medical University,10.31684,Altay State Medical University,True,2021-12-31 18:26:46.007492
16790,GGZ.NL,10.31739,GGZ.NL,True,2021-12-31 18:26:46.007492
16791,Sociedad Paraguaya de Pediatria,10.31698,Sociedad Paraguaya de Pediatria,True,2021-12-31 18:26:46.007492
16792,Uniwersytet Warminsko-Mazurski,10.31648,Uniwersytet Warminsko-Mazurski,True,2021-12-31 18:26:46.007492
16793,University of New South Wales,10.31646,University of New South Wales,True,2021-12-31 18:26:46.007492
16794,Vinnytsia National Technical University,10.31649,Vinnytsia National Technical University,True,2021-12-31 18:26:46.007492
16796,Corporacion Universitaria Sabaneta Unisabaneta,10.31656,Corporacion Universitaria Sabaneta Unisabaneta,True,2021-12-31 18:26:46.007492
16797,Odessa State Academy of Civil Engineering and  Architecture,10.31650,Odessa State Academy of Civil Engineering and Architecture,True,2021-12-31 18:26:46.007492
16798,Asthma and Allergy,10.31655,Asthma and Allergy,True,2021-12-31 18:26:46.007492
16799,Nizhyn Mykola Gogol State University,10.31654,Nizhyn Mykola Gogol State University,True,2021-12-31 18:26:46.007492
16800,Vinnytsia Mykhailo Kotsiubynskyi State Pedagogical University,10.31652,Vinnytsia Mykhailo Kotsiubynskyi State Pedagogical University,True,2021-12-31 18:26:46.007492
16801,Bohdan Khmelnytsky National University Of Cherkasy,10.31651,Bohdan Khmelnytsky National University Of Cherkasy,True,2021-12-31 18:26:46.007492
16802,Pia Sociedade de Sao Paulo FAPCOM,10.31657,Pia Sociedade de Sao Paulo FAPCOM,True,2021-12-31 18:26:46.007492
16803,National University Odessa Maritime Academy,10.31653,National University Odessa Maritime Academy,True,2021-12-31 18:26:46.007492
16805,Duksung Women's University The Institute for Humanities Research,10.31658,Duksung Women's University The Institute for Humanties Research,True,2021-12-31 18:26:46.007492
16806,Industrial University of Tyumen,10.31660,Industrial University of Tyumen,True,2021-12-31 18:26:46.007492
16807,Stroymaterialy,10.31659,Stroymaterialy,True,2021-12-31 18:26:46.007492
16812,Universidade Estadual De Goias,10.31668,Universidade Estadual De Goias,True,2021-12-31 18:26:46.007492
16812,Universidade Estadual De Goias,10.46878,Praxia - Revista on line de Educacao Fisica da UEG,True,2021-12-31 18:26:46.007492
16813,Institute of Chinese Characters and Korean Literature in Classical Chinese Korea University,10.31666,Institute of Chinese Characters and Korean Literature in Classical Chinese Korea University,True,2021-12-31 18:26:46.007492
16814,The Academy of Korea Hospitality and Tourism,10.31667,The Academy of Korea Hospitality and Tourism,True,2021-12-31 18:26:46.007492
16815,Egitim Programlari ve Ogretim Dernegi,10.31704,Egitim Programlari ve Ogretim Dernegi,True,2021-12-31 18:26:46.007492
16816,German Academic Exchange Service (DAAD),10.31816,German Academic Exchange Service (DAAD),True,2021-12-31 18:26:46.007492
16816,German Academic Exchange Service (DAAD),10.46685,DAADStudien,True,2021-12-31 18:26:46.007492
16816,German Academic Exchange Service (DAAD),10.46686,HSIMonitor,True,2021-12-31 18:26:46.007492
16817,Agricultural University Press,10.31817,Agricultural University Press,True,2021-12-31 18:26:46.007492
16818,"Order Sign of Honor the Institute of History, Language and Literature UFRC RAS",10.31833,"Order Sign of Honor the Institute of History, Language and Literature UFRC RAS",True,2021-12-31 18:26:46.007492
16819,University of Miami Libraries,10.31670,University of Miami Libraries,True,2021-12-31 18:26:46.007492
16820,Revista Herodoto,10.31669,Revista Herodoto,True,2021-12-31 18:26:46.007492
16821,African International Center for Scientific Research - AICSR,10.31755,African International Center for Scientific Research - AICSR,True,2021-12-31 18:26:46.007492
16823,Dogus Universitesi Dergisi,10.31671,Dogus Universitesi Dergisi,True,2021-12-31 18:26:46.007492
16824,Revista Derecho Publico,10.31672,Revista Derecho Public,True,2021-12-31 18:26:46.007492
16825,Lincoln University College,10.31674,Lincoln University College,True,2021-12-31 18:26:46.007492
16826,Tomsk State University of Architecture and Building,10.31675,Tomsk State University of Architecture and Building,True,2021-12-31 18:26:46.007492
16827,State University of Telecommunications,10.31673,State University of Telecommunications,True,2021-12-31 18:26:46.007492
16828,Federal State Educational Institution of Higher Education Novosibirsk State Agrarian University,10.31677,Federal State Educational Institution of Higher Education Novosibirsk State Agrarian UniversityFederal State Educational Institution of Higher Education Novosibirsk State Agrarian University,True,2021-12-31 18:26:46.007492
16829,Federal State Budgetary Scientific Institution All-Russian Horticultural Institute for Breeding Agrotechnology and Nursery,10.31676,Federal State Budgetary Scientific Institution All-Russian Horticultural Institute for Breeding Agrotechnology and Nursery,True,2021-12-31 18:26:46.007492
16830,Adam Akademi Sosyal Bilimler Dergisi,10.31679,Adam Akademi Sosyal Bilimler Dergisi,True,2021-12-31 18:26:46.007492
16831,Gaziantep Universitesi Spor Bilimleri Dergisi,10.31680,Gaziantep Universitesi Spor Bilimleri Dergisi,True,2021-12-31 18:26:46.007492
16832,Society of Design Convergence,10.31678,Society of Design Convergence,True,2021-12-31 18:26:46.007492
16833,Journal of Educational Technology and Online Learning,10.31681,Journal of Educational Technology and Online Learning,True,2021-12-31 18:26:46.007492
16834,Ayna Klinik Psikoloji Dergisi,10.31682,Ayna Klinik Psikoloji Dergisi,True,2021-12-31 18:26:46.007492
16836,Escola de Psicanalise dos Foruns do Campo Lacaniano,10.31683,Escola de Psicanalise dos Fóruns do Campo Lacaniano,True,2021-12-31 18:26:46.007492
16837,Institute of Biotechnology and Molecular Medicine,10.31708,Institute of Biotechnology and Molecular Medicine,True,2021-12-31 18:26:46.007492
16838,"PoolText, Inc",10.31923,PoolText,True,2021-12-31 18:26:46.007492
16839,Vision Research,10.31825,Vision Research,True,2021-12-31 18:26:46.007492
16840,University of Social Sciences and Humanities,10.33100,University of Social Sciences and Humanities,True,2021-12-31 18:26:46.007492
16845,INSPI,10.31790,INSPI,True,2021-12-31 18:26:46.007492
16846,International Energy and Environmental Research Institute,10.31706,International Energy and Environmental Research Institute,True,2021-12-31 18:26:46.007492
16847,ASEAN Heart Journal,10.31762,ASEAN Heart Journal,True,2021-12-31 18:26:46.007492
16848,KAIROS - Greek Theological Association for the Improvement of the Religious Education,10.30457,KAIROS - Greek Theological Association for the Improvement of the Religious Education,True,2021-12-31 18:26:46.007492
16849,Uniunea Medicala Balcanica,10.31688,Uniunea Medicala Balcanica,True,2021-12-31 18:26:46.007492
16850,CMMB-Colegiul Medicilor Municipiul Bucuresti,10.31689,CMMB-Colegiul Medicilor Municipiul Bucuresti,True,2021-12-31 18:26:46.007492
16851,Innovational Publishers,10.31690,Innovational Publishers,True,2021-12-31 18:26:46.007492
16852,International Journal Education and Teaching,10.31692,International Journal Education and Teaching,True,2021-12-31 18:26:46.007492
16853,Korea Society Of Air Space Law And Policy,10.31691,Korea Society Of Air Space Law And Policy,True,2021-12-31 18:26:46.007492
16854,The Korean Society for the Philosophy of Sport Dance and Martial Arts,10.31694,The Korean Society for the Philosophy of Sport Dance and Martial Arts,True,2021-12-31 18:26:46.007492
16855,The Poputation Association of Korea,10.31693,The Poputation Association of Korea,True,2021-12-31 18:26:46.007492
16856,Sretechjournal Publication,10.31695,Sretechjournal Publication,True,2021-12-31 18:26:46.007492
16857,Institute of Oriental Studies Russian Academy of Sciences,10.31696,Institute of Oriental Studies Russian Academy of Sciences,True,2021-12-31 18:26:46.007492
16858,Korean Society of Petroleum and Sedimentary Geology,10.31697,Korean Society of Petroleum and Sedimentary Geology,True,2021-12-31 18:26:46.007492
16860,AI Access Foundation,10.1613,AI Access Foundation,True,2021-12-31 18:26:46.007492
16862,San Jose State University Library,10.31979,San Jose State University Library,True,2021-12-31 18:26:46.007492
16864,Benemerita Universidad Autonoma de Puebla,10.35494,Benemerita Universidad Autonoma de Puebla,True,2021-12-31 18:26:46.007492
16864,Benemerita Universidad Autonoma de Puebla,10.32399,Benemerita Universidad Autonoma de Puebla,True,2021-12-31 18:26:46.007492
16867,Utah Geological Association,10.31711,Utah Geological Association,True,2021-12-31 18:26:46.007492
16868,Junior Medical Research,10.32512,Junior Medical Research,True,2021-12-31 18:26:46.007492
16869,Psychological Association of the Philippines,10.31710,Psychological Association of the Philippines,True,2021-12-31 18:26:46.007492
16873,Frontier Research Today S A,10.31716,Frontier Research Today S A,True,2021-12-31 18:26:46.007492
16874,Sociedad Espanola de Linguistica,10.31810,Sociedad Espanola de Linguistica,True,2021-12-31 18:26:46.007492
16875,Moscow Theological Academy,10.31802,Moscow Theological Academy,True,2021-12-31 18:26:46.007492
16876,Sociedad y Ambiente,10.31840,Sociedad y Ambiente,True,2021-12-31 18:26:46.007492
16877,The International Institute for Democracy and Electoral Assistance - International IDEA,10.31752,The International Institute for Democracy and Electoral Assistance - International IDEA,True,2021-12-31 18:26:46.007492
16878,MANU - International Council for Man and Nature,10.31786,MANU - International Council for Man and Nature,True,2021-12-31 18:26:46.007492
16880,Corporacion Universitaria Latinoamericana CUL,10.32012,Corporacion Universitaria Latinoamericana CUL,True,2021-12-31 18:26:46.007492
16894,Gorgias Press LLC,10.31826,Gorgias Press LLC,True,2021-12-31 18:26:46.007492
16895,MSU Gensan Graduate School,10.31740,MSU Gensan Graduate School,True,2021-12-31 18:26:46.007492
16896,Frelsi LLC,10.31831,Frelsi LLC,True,2021-12-31 18:26:46.007492
16897,"Multifunctional center of applied studies, Krasnoyarsk",10.31806,"Multifunctional center of applied studies, Krasnoyarsk",True,2021-12-31 18:26:46.007492
16898,Ewha Institute for Biomedical Law and Ethics,10.38046,Ewha Institute for Biomedical Law and Ethics,True,2021-12-31 18:26:46.007492
16899,Gesellschaft fur Musiktheorie (GMTH),10.31751,Gesellschaft fur Musiktheorie (GMTH),True,2021-12-31 18:26:46.007492
16900,Ax Publications,10.47580,Ax Publications,True,2021-12-31 18:26:46.007492
16900,Ax Publications,10.51853,Journal of Research in Data Science,True,2021-12-31 18:26:46.007492
16900,Ax Publications,10.31756,Ax Publications,True,2021-12-31 18:26:46.007492
16900,Ax Publications,10.31757,Ax Publications,True,2021-12-31 18:26:46.007492
16900,Ax Publications,10.34099,Ax Publications,True,2021-12-31 18:26:46.007492
16902,Drzavni Arhiv U Pazinu,10.31726,Drzavni Arhiv U Pazinu,True,2021-12-31 18:26:46.007492
16903,Institute of Croatian Language and Linguistics,10.31724,Institute of Croatian Language and Linguistics,True,2021-12-31 18:26:46.007492
16904,Zadruzna Stampa D.D.,10.31727,Zadruzna Stampa D.D.,True,2021-12-31 18:26:46.007492
16905,Central Astronomical Observatory at Pulkovo of RAS,10.31725,Central Astronomical Observatory at Pulkovo of RAS,True,2021-12-31 18:26:46.007492
16906,Ege Universitesi Devlet Turk Musikisi Konservatuvari Dergisi,10.31722,Ege Universitesi Devlet Turk Musikisi Konservatuvarı Dergisi,True,2021-12-31 18:26:46.007492
16907,Odessa National A.V. Nezhdanova Academy of Music,10.31723,Odessa National A.V. Nezhdanova Academy of Music,True,2021-12-31 18:26:46.007492
16908,Institute for Global and Area Studies,10.31720,Institute for Global and Area Studies,True,2021-12-31 18:26:46.007492
16909,Ukrainian Medical Stomatological Academy,10.31718,Ukrainian Medical Stomatological Academy,True,2021-12-31 18:26:46.007492
16910,Laboratory of Intellect Ltd,10.31882,Laboratory of Intellect Ltd,True,2021-12-31 18:26:46.007492
16911,Kryvyi Rih National University,10.31721,Kryvyi Rih National University,True,2021-12-31 18:26:46.007492
16912,A Journal of Academic Writing Assignments,10.31719,A Journal of Academic Writing Assignments,True,2021-12-31 18:26:46.007492
16913,Institute for Safety Problems of Nuclear Power Plants,10.31717,Institute for Safety Problems of Nuclear Power Plants,True,2021-12-31 18:26:46.007492
16914,Universidad Mariana,10.31948,Universidad Mariana,True,2021-12-31 18:26:46.007492
16916,Korean Society of Neurosonology,10.31728,Korean Society of Neurosonology,True,2021-12-31 18:26:46.007492
16917,Universitas Prof. Dr. Moestopo Beragama,10.33068,International Conference on Community Development - ICCD,True,2021-12-31 18:26:46.007492
16917,Universitas Prof. Dr. Moestopo Beragama,10.32509,Universitas Prof. Dr. Moestopo Beragama,True,2021-12-31 18:26:46.007492
16919,Journal of Nepal Medical Association (JNMA),10.31729,Journal of Nepal Medical Association (JNMA),True,2021-12-31 18:26:46.007492
16920,European Association for Health Information and Libraries EAHIL,10.32384,European Association for Health Information and Libraries EAHIL,True,2021-12-31 18:26:46.007492
16921,"The American Society for Nondestructive Testing, Inc.",10.32548,"The American Society for Nondestructive Testing, Inc.",True,2021-12-31 18:26:46.007492
16922,KROK University,10.31732,KROK University,True,2021-12-31 18:26:46.007492
16923,Cherkasy Institute of Fire Safety named after Chornobyl Heroes of National University of Civil Defence of Ukraine,10.31731,Cherkasy Institute of Fire Safety named after Chornobyl Heroes of National University of Civil Defence of Ukraine,True,2021-12-31 18:26:46.007492
16924,Lviv National Agrarian University,10.31734,Lviv National Agrarian University,True,2021-12-31 18:26:46.007492
16925,The Dnipropetrovsk State University of Internal Affairs,10.31733,The Dnipropetrovsk State University of Internal Affairs,True,2021-12-31 18:26:46.007492
16926,E-Tree Publishing,10.24171,Korea Centers for Disease Control and Prevention,True,2021-12-31 18:26:46.007492
16927,The Indian Society of Toxicology,10.31736,The Indian Society of Toxicology,True,2021-12-31 18:26:46.007492
16928,The Chin-Tan Society,10.31735,The Chin-Tan Society,True,2021-12-31 18:26:46.007492
16929,The Indian Society of Genetics and Plant Breeding,10.31742,The Indian Society of Genetics and Plant Breeding,True,2021-12-31 18:26:46.007492
16930,Staroslavenski institut,10.31745,Staroslavenski Institut ,True,2021-12-31 18:26:46.007492
16931,International Journal of Health Research and Medico-Legal Practice,10.31741,International Journal of Health Research and Medico-Legal Practice,True,2021-12-31 18:26:46.007492
16935,Katolicki Uniwersytet Lubelski Jana Pawla II,10.31743,Katolicki Uniwersytet Lubelski Jana Pawla II,True,2021-12-31 18:26:46.007492
16936,GUDAPURIS LLC,10.31829,GUDAPURIS LLC,True,2021-12-31 18:26:46.007492
16937,Redaction of Journal Public Policy,10.31856,Redaction of Journal Public Policy,True,2021-12-31 18:26:46.007492
16938,Universidade Salvador - UNIFACS,10.31747,Universidade Salvador - UNIFACS,True,2021-12-31 18:26:46.007492
16938,Universidade Salvador - UNIFACS,10.53706,Gestão & Planejamento,True,2021-12-31 18:26:46.007492
16938,Universidade Salvador - UNIFACS,10.36810,Revista de Desenvolvimento Economico,True,2021-12-31 18:26:46.007492
16939,Korean Society of Educational Gerontology,10.31748,Korean Society of Educational Gerontology,True,2021-12-31 18:26:46.007492
16940,Linguagem e Educacao,10.31746,Linguagem e Educacao,True,2021-12-31 18:26:46.007492
16942,Sociedade Beneficente Israelita Brasileira Hospital Albert Einstein,10.31744,Sociedade Beneficente Israelita Brasileira Hospital Albert Einstein,True,2021-12-31 18:26:46.007492
16966,Universitas Muhammadiyah Mataram,10.31764,Universitas Muhammadiyah Mataram,True,2021-12-31 18:26:46.007492
16968,ASCEE Publications,10.31763,ASCEE Publications,True,2021-12-31 18:26:46.007492
16969,Texas Academy of Science,10.32011,Texas Academy of Science,True,2021-12-31 18:26:46.007492
16970,LLC Center TOMM,10.31917,LLC Center TOMM,True,2021-12-31 18:26:46.007492
16971,Far East University Institute of Social Welfare,10.31769,Far East University Institute of Social Welfare,True,2021-12-31 18:26:46.007492
16972,KAREN - Karadeniz Arastirmalari Enstitusu Dergisi,10.31765,KAREN - Karadeniz Arastirmalari Enstitusu Dergisi,True,2021-12-31 18:26:46.007492
16973,LLC Integration Education and Science,10.18254,LLC Integration Education and Science,False,2021-12-31 18:26:46.007492
16973,LLC Integration Education and Science,10.31853,LLC Integration Education and Science,True,2021-12-31 18:26:46.007492
16974,Asociacion Espanola de Psiquiatria del Nino y del Adolescente - Aepnya,10.31766,Asociacion Espanola de Psiquiatria del Nino y del Adolescente - Aepnya,True,2021-12-31 18:26:46.007492
16975,Quebec Nursing Intervention Research Network,10.31770,Quebec Nursing Intervention Research Network,True,2021-12-31 18:26:46.007492
16976,Menvia Solucoes em Informatica Ltda,10.31808,Menvia Solucoes em Informatica Ltda,True,2021-12-31 18:26:46.007492
16977,Islamabad Policy Research Institute - IPRI,10.31945,Islamabad Policy Research Institute - IPRI,True,2021-12-31 18:26:46.007492
16978,Faculty of Philology - University of Montenegro,10.31902,Faculty of Philology - University of Montenegro,True,2021-12-31 18:26:46.007492
16979,Commonwealth of Englightenment of the Krasnoyarsk Territory,10.31804,Commonwealth of Englightenment of the Krasnoyarsk Territory,True,2021-12-31 18:26:46.007492
16981,University of Baghdad - College of Arts,10.31973,University of Baghdad - College of Arts,True,2021-12-31 18:26:46.007492
16983,Kardan University,10.31841,Kardan University,True,2021-12-31 18:26:46.007492
16984,Kryvyi Rih State Pedagogical University,10.31812,Kryvyi Rih State Pedagogical University,True,2021-12-31 18:26:46.007492
16985,Turk Psikologlar Dernegi,10.31828,Turk Psikologlar Dernegi,True,2021-12-31 18:26:46.007492
16986,STIE Ahmad Dahlan Jakarta,10.32546,STIE Ahmad Dahlan Jakarta,True,2021-12-31 18:26:46.007492
16987,Vervuert Verlag oHG,10.31819,Vervuert Verlag oHG,True,2021-12-31 18:26:46.007492
16988,RE Kavetsky Institute of Experimental Pathology Oncology and Radiobiology of National Academy of Sciences of Ukraine,10.31768,RE Kavetsky Institute of Experimental Pathology Oncology and Radiobiology of National Academy of Sciences of Ukraine,True,2021-12-31 18:26:46.007492
16989,Journal of Recreation and Tourism Research,10.31771,Journal of Recreation and Tourism Research,True,2021-12-31 18:26:46.007492
16990,Russian State Scientific Center for Robotics and Technical Cybernetics,10.31776,Russian State Scientific Center for Robotics and Technical Cybernetics,True,2021-12-31 18:26:46.007492
16991,Southern Institute of Management,10.31775,Southern Institute of Management,True,2021-12-31 18:26:46.007492
16992,Systematic Theology Division of Korea Evangelical Theological Society,10.31777,Systematic Theology Division of Korea Evangelical Theological Society,True,2021-12-31 18:26:46.007492
16993,Reshetnev Siberian State University of Science and Technology,10.31772,Reshetnev Siberian State University of Science and Technology,True,2021-12-31 18:26:46.007492
16994,Federal State-Funded Educational Institution of Higher Education Kemerovo State University of Cultures,10.31773,Federal State-Funded Educational Institution of Higher Education Kemerovo State University of Cultures,True,2021-12-31 18:26:46.007492
16995,Federal State Budget Scientific Establishment The Russian Scientific Research Institute of Land Improvement Problems,10.31774,Federal State Budget Scientific Establishment The Russian Scientific Research Institute of Land Improvement Problems,True,2021-12-31 18:26:46.007492
16996,The Korean Society of Legal History,10.31778,The Korean Society of Legal History,True,2021-12-31 18:26:46.007492
16997,Busan Toegye Studies Institute,10.31781,Busan Toegye Studies Institute,True,2021-12-31 18:26:46.007492
16998,Korean Comparative Public Law Association,10.31779,Korean Comparative Public Law Association,True,2021-12-31 18:26:46.007492
16999,Ewha Institute of Unification Studies,10.31780,Ewha Institute of Unification Studies,True,2021-12-31 18:26:46.007492
17000,Radiance Research Academy,10.31782,Radiance Research Academy,True,2021-12-31 18:26:46.007492
17001,Emergent Life Sciences Research,10.31783,Emergent Life Sciences Research,True,2021-12-31 18:26:46.007492
17002,Polytechnic of Rijeka University,10.31784,Polytechnic of Rijeka University,True,2021-12-31 18:26:46.007492
17003,Forman Christian College - A Chartered University,10.32368,Forman Christian College - A Chartered University,True,2021-12-31 18:26:46.007492
17004,Letras Historicas,10.31836,Letras Historicas,True,2021-12-31 18:26:46.007492
17005,Green Publishers,10.31907,Green Publishers,True,2021-12-31 18:26:46.007492
17006,Fakultas Hukum Universitas Samudra,10.33059,Fakultas Hukum Universitas Samudra,True,2021-12-31 18:26:46.007492
17007,Sociedad Chilena de Dermatologia,10.31879,Sociedad Chilena de Dermatologia,True,2021-12-31 18:26:46.007492
17008,Zeal Press,10.31875,Zeal Press,True,2021-12-31 18:26:46.007492
17012,Algebra University College,10.31785,Algebra University College,True,2021-12-31 18:26:46.007492
17013,Seniko Studio Ltd,10.31881,Seniko Studio Ltd,True,2021-12-31 18:26:46.007492
17014,Balai Pengembangan Media Televisi - BPMTV - Kemdikbud,10.31800,Balai Pengembangan Media Televisi - BPMTV - Kemdikbud,True,2021-12-31 18:26:46.007492
17015,Roy Rosenzweig Center for History and New Media,10.31835,Roy Rosenzweig Center for History and New Media,True,2021-12-31 18:26:46.007492
17016,Hacettepe University - Medical School,10.32552,Hacettepe University - Medical School,True,2021-12-31 18:26:46.007492
17017,Institute of Applied Astronomy of the Russian Academy of Sciences,10.32876,Institute of Applied Astronomy of the Russian Academy of Sciences,True,2021-12-31 18:26:46.007492
17019,Rasayan Journal of Chemistry,10.31788,Rasayan Journal of Chemistry,True,2021-12-31 18:26:46.007492
17022,The Association For Korean Historical Studies,10.31791,The Association For Korean Historical Studies,True,2021-12-31 18:26:46.007492
17023,IMSciD - International Multidisciplinary Scientific Database,10.31789,IMSciD - International Multidisciplinary Scientific Database,True,2021-12-31 18:26:46.007492
17024,Universidade do Estado do Para,10.31792,Universidade do Estado do Para,True,2021-12-31 18:26:46.007492
17025,LLC Publishing house Medknyha,10.31793,LLC Publishing house Medknyha,True,2021-12-31 18:26:46.007492
17026,Faculty of Islamic Studies - University of Muhammadiyah Jakarta,10.31904,Faculty of Islamic Studies - University of Muhammadiyah Jakarta,True,2021-12-31 18:26:46.007492
17027,Salahaddin University- Erbil - Conferences,10.31972,Salahaddin University- Erbil- Conferences,True,2021-12-31 18:26:46.007492
17028,College of Information Engineering - Al-Nahrain University,10.31987,College of Information Engineering - Al-Nahrain University,True,2021-12-31 18:26:46.007492
17029,Gaurav Publications,10.31830,Gaurav Publications,True,2021-12-31 18:26:46.007492
17031,KNST (Korea society for Naval Science and Technology),10.31818,KNST (Korea society for Naval Science and Technology),True,2021-12-31 18:26:46.007492
17032,Chunwon Research Society,10.31809,Chunwon Research Society,True,2021-12-31 18:26:46.007492
17033,State University of Aerospace Instrumentation (SUAI),10.31799,State University of Aerospace Instrumentation (SUAI),True,2021-12-31 18:26:46.007492
17034,University North,10.31803,University North,True,2021-12-31 18:26:46.007492
17035,Communications Faculty of Sciences University of Ankara Series A1 Mathematics and Statistics,10.31801,Communications Faculty of Sciences University of Ankara Series A1 Mathematics and Statistics,True,2021-12-31 18:26:46.007492
17036,Eskisehir Osmangazi Universitesi Muhendislik ve Mimarlik Fakultesi  Dergisi,10.31796,Eskisehir Osmangazi Universitesi Muhendislik ve Mimarlik Fakultesi Dergisi,True,2021-12-31 18:26:46.007492
17037,Scientific Educational Studies,10.31798,Scientific Educational Studies,True,2021-12-31 18:26:46.007492
17038,Turkish Journal of Water Science and Management,10.31807,Turkish Journal of Water Science and Management,True,2021-12-31 18:26:46.007492
17039,Balikesir Universitesi Sosyal Bilimler Enstitusu Dergisi,10.31795,Balikesir Universitesi Sosyal Bilimler Enstitusu Dergisi,True,2021-12-31 18:26:46.007492
17040,Academy Journal of Educational Sciences,10.31805,Academy Journal of Educational Sciences,True,2021-12-31 18:26:46.007492
17041,N. L. Dalmia Institute of Management Studies & Research,10.31794,N. L. Dalmia Institute of Management Studies & Research ,True,2021-12-31 18:26:46.007492
17042,Journal of Advances in VetBio Science and Techniques,10.31797,Journal of Advances in VetBio Science and Techniques,True,2021-12-31 18:26:46.007492
17043,Online Journal of Music Sciences,10.31811,Online Journal of Music Sciences,True,2021-12-31 18:26:46.007492
17057,Faculty of Humanities and Social Sciences University of Rijeka,10.31820,Faculty of Humanities and Social Sciences University of Rijeka,True,2021-12-31 18:26:46.007492
17058,Disiplinlerarasi Akademik Turizm Dergisi,10.31822,Disiplinlerarasi Akademik Turizm Dergisi,True,2021-12-31 18:26:46.007492
17059,Hanminjok Emunhakhoe,10.31821,Hanminjok Emunhakhoe,True,2021-12-31 18:26:46.007492
17060,Catholic Faculty of Theology in Dakovo,10.31823,Catholic Faculty of Theology in Dakovo,True,2021-12-31 18:26:46.007492
17065,Ortadogu ve Goc,10.31834,Ortadogu ve Goc,True,2021-12-31 18:26:46.007492
17066,Sakarya Tip Dergisi,10.31832,Sakarya Tip Dergisi,True,2021-12-31 18:26:46.007492
17068,The Journal of Regional Economic Review of East Asia,10.31903,The Journal of Regional Economic Review of East Asia,True,2021-12-31 18:26:46.007492
