,published_year,type,num_dois,num_objects,objects_has_abstract,objects_has_affiliations,objects_has_affiliations_countrycode,objects_has_affiliations_grid,objects_has_affiliations_sourceid,objects_has_affiliations_string,objects_has_authors,objects_has_authors_sequence,objects_has_authors_sourceid,objects_has_authors_string,objects_has_citations,objects_has_fields,objects_has_fields_mag,objects_has_references,objects_has_venue,objects_has_venue_issn,objects_has_venue_sourceid,objects_has_venue_string,dois_has_abstract,dois_has_affiliations,dois_has_affiliations_countrycode,dois_has_affiliations_grid,dois_has_affiliations_sourceid,dois_has_affiliations_string,dois_has_authors,dois_has_authors_sequence,dois_has_authors_sourceid,dois_has_authors_string,dois_has_citations,dois_has_fields,dois_has_fields_mag,dois_has_references,dois_has_venue,dois_has_venue_issn,dois_has_venue_sourceid,dois_has_venue_string,non_dois_has_abstract,non_dois_has_affiliations,non_dois_has_affiliations_countrycode,non_dois_has_affiliations_grid,non_dois_has_affiliations_sourceid,non_dois_has_affiliations_string,non_dois_has_authors,non_dois_has_authors_sequence,non_dois_has_authors_sourceid,non_dois_has_authors_string,non_dois_has_citations,non_dois_has_fields,non_dois_has_fields_mag,non_dois_has_references,non_dois_has_venue,non_dois_has_venue_issn,non_dois_has_venue_sourceid,non_dois_has_venue_string
68,2015.0,Journal,2599844,3248557,2543703,2447024,2102211,2054806,2114727,2447024,3248557,3248557,3248557,3248557,2085804,3068502,3068502,2074739,3248557,2848740,3248557,3248557,2143355,2141200,1910744,1870437,1921880,2141200,2599844,2599844,2599844,2599844,1941960,2495238,2495238,1976567,2599844,2430053,2599844,2599844,400348,305824,191467,184369,192847,305824,648713,648713,648713,648713,143844,573264,573264,98172,648713,418687,648713,648713
69,2015.0,Patent,225,2778639,2576134,333799,175178,153372,178088,333799,2778639,2778639,2778639,2778639,1330898,2547925,2547925,1237776,166,148,166,166,212,198,175,165,175,198,225,225,225,225,196,212,212,202,149,140,149,149,2575922,333601,175003,153207,177913,333601,2778414,2778414,2778414,2778414,1330702,2547713,2547713,1237574,17,8,17,17
70,2015.0,Repository,84543,248762,238073,130717,119371,115603,119942,130717,248762,248762,248762,248762,84152,236462,236462,129804,215435,26317,215435,215435,81399,68289,62349,60721,62640,68289,84543,84543,84543,84543,32601,83824,83824,64572,80394,18363,80394,80394,156674,62428,57022,54882,57302,62428,164219,164219,164219,164219,51551,152638,152638,65232,135041,7954,135041,135041
71,2015.0,Thesis,19335,423664,223607,10239,1872,1661,1888,10239,423664,423664,423664,423664,32545,232302,232302,40516,0,0,0,0,6141,242,143,136,144,242,19335,19335,19335,19335,3263,13878,13878,2693,0,0,0,0,217466,9997,1729,1525,1744,9997,404329,404329,404329,404329,29282,218424,218424,37823,0,0,0,0
72,2014.0,,806931,4393271,1916842,822587,503739,481451,508931,822587,4393271,4393271,4393271,4393271,523611,2477549,2477549,731641,0,0,0,0,441917,381524,267119,255305,269376,381524,806931,806931,806931,806931,246147,576672,576672,306491,0,0,0,0,1474925,441063,236620,226146,239555,441063,3586340,3586340,3586340,3586340,277464,1900877,1900877,425150,0,0,0,0
73,2014.0,Book,21024,110993,44288,9531,5422,5124,5431,9531,110993,110993,110993,110993,47252,74763,74763,6257,0,0,0,0,6457,2213,1414,1337,1417,2213,21024,21024,21024,21024,13644,14320,14320,1657,0,0,0,0,37831,7318,4008,3787,4014,7318,89969,89969,89969,89969,33608,60443,60443,4600,0,0,0,0
74,2014.0,BookChapter,170173,191809,28151,20697,16729,16118,16814,20697,191809,191809,191809,191809,35062,112787,112787,36070,0,0,0,0,22205,19343,16020,15426,16105,19343,170173,170173,170173,170173,31218,100390,100390,34121,0,0,0,0,5946,1354,709,692,709,1354,21636,21636,21636,21636,3844,12397,12397,1949,0,0,0,0
75,2014.0,Conference,221128,242744,207650,221328,209854,201730,211573,221328,242744,242744,242744,242744,173522,239206,239206,214514,0,0,0,0,192232,208845,192695,185171,194306,208845,221128,221128,221128,221128,161943,219275,219275,202606,0,0,0,0,15418,12483,17159,16559,17267,12483,21616,21616,21616,21616,11579,19931,19931,11908,0,0,0,0
76,2014.0,Dataset,4099,6072,1093,21,18,18,18,21,4902,4902,4902,4902,302,5082,5082,55,0,0,0,0,422,17,16,16,16,17,4099,4099,4099,4099,249,3727,3727,51,0,0,0,0,671,4,2,2,2,4,803,803,803,803,53,1355,1355,4,0,0,0,0
77,2014.0,Journal,2557306,3302083,2643463,2496039,2089850,2041469,2102566,2496039,3302083,3302083,3302083,3302083,2066689,3118393,3118393,2058850,3302083,2838701,3302083,3302083,2121374,2083447,1841024,1801004,1852146,2083447,2557306,2557306,2557306,2557306,1896971,2447413,2447413,1948370,2557306,2379601,2557306,2557306,522089,412592,248826,240465,250420,412592,744777,744777,744777,744777,169718,670980,670980,110480,744777,459100,744777,744777
78,2014.0,Patent,262,2593905,2401426,372748,196563,170515,199498,372748,2593905,2593905,2593905,2593905,1275735,2367086,2367086,1152998,170,154,170,170,246,240,205,200,205,240,262,262,262,262,236,246,246,243,155,149,155,155,2401180,372508,196358,170315,199293,372508,2593643,2593643,2593643,2593643,1275499,2366840,2366840,1152755,15,5,15,15
79,2014.0,Repository,80101,237595,225039,121450,110308,106703,110847,121450,237595,237595,237595,237595,84329,224100,224100,123691,201205,23782,201205,201205,76725,64017,58093,56536,58351,64017,80101,80101,80101,80101,32557,79420,79420,60813,76139,16263,76139,76139,148314,57433,52215,50167,52496,57433,157494,157494,157494,157494,51772,144680,144680,62878,125066,7519,125066,125066
80,2014.0,Thesis,15957,378132,195287,9599,1864,1687,1882,9599,378132,378132,378132,378132,35921,216893,216893,47757,0,0,0,0,5549,213,148,143,151,213,15957,15957,15957,15957,3025,11808,11808,3066,0,0,0,0,189738,9386,1716,1544,1731,9386,362175,362175,362175,362175,32896,205085,205085,44691,0,0,0,0
81,2013.0,,742308,4183663,1808936,750946,454972,433807,460011,750946,4183663,4183663,4183663,4183663,551371,2394042,2394042,696433,0,0,0,0,393013,343854,239011,228413,241006,343854,742308,742308,742308,742308,239013,539134,539134,274529,0,0,0,0,1415923,407092,215961,205394,219005,407092,3441355,3441355,3441355,3441355,312358,1854908,1854908,421904,0,0,0,0
82,2013.0,Book,21300,129634,51637,13543,8832,8385,8950,13543,129634,129634,129634,129634,57801,89095,89095,8738,0,0,0,0,7019,2485,1653,1579,1657,2485,21300,21300,21300,21300,14639,14346,14346,1671,0,0,0,0,44618,11058,7179,6806,7293,11058,108334,108334,108334,108334,43162,74749,74749,7067,0,0,0,0
83,2013.0,BookChapter,156621,179234,25116,18575,15236,14724,15269,18575,179234,179234,179234,179234,33420,105594,105594,31579,0,0,0,0,19148,17190,14523,14034,14555,17190,156621,156621,156621,156621,29049,92520,92520,29770,0,0,0,0,5968,1385,713,690,714,1385,22613,22613,22613,22613,4371,13074,13074,1809,0,0,0,0
84,2013.0,Conference,207673,238642,224022,216108,197868,190582,199627,216108,238642,238642,238642,238642,171726,235481,235481,208569,0,0,0,0,200285,195726,174047,167525,175601,195726,207673,207673,207673,207673,153976,206336,206336,190488,0,0,0,0,23737,20382,23821,23057,24026,20382,30969,30969,30969,30969,17750,29145,29145,18081,0,0,0,0
85,2013.0,Dataset,3286,5766,1056,11,5,5,5,11,4066,4066,4066,4066,281,5174,5174,18,0,0,0,0,389,6,1,1,1,6,3286,3286,3286,3286,213,3070,3070,12,0,0,0,0,667,5,4,4,4,5,780,780,780,780,68,2104,2104,6,0,0,0,0
86,2013.0,Journal,2448328,3300071,2646071,2507389,2028619,1980439,2041558,2507389,3300071,3300071,3300071,3300071,2023510,3117282,3117282,1963111,3300071,2774540,3300071,3300071,2015934,1997451,1746923,1709202,1757998,1997451,2448328,2448328,2448328,2448328,1830764,2339858,2339858,1855895,2448328,2282313,2448328,2448328,630137,509938,281696,271237,283560,509938,851743,851743,851743,851743,192746,777424,777424,107216,851743,492227,851743,851743
87,2013.0,Patent,208,2567408,2365728,377345,201293,174080,203923,377345,2567408,2567408,2567408,2567408,1218061,2321511,2321511,1038707,143,135,143,143,195,182,146,138,147,182,208,208,208,208,183,192,192,184,131,126,131,131,2365533,377163,201147,173942,203776,377163,2567200,2567200,2567200,2567200,1217878,2321319,2321319,1038523,12,9,12,12
88,2013.0,Repository,76503,229414,216485,116801,105101,101352,105615,116801,229414,229414,229414,229414,84484,216118,216118,115582,194063,21502,194063,194063,72767,60155,54013,52432,54233,60155,76503,76503,76503,76503,32119,75858,75858,55658,72331,14403,72331,72331,143718,56646,51088,48920,51382,56646,152911,152911,152911,152911,52365,140260,140260,59924,121732,7099,121732,121732
89,2013.0,Thesis,14052,339644,176053,8869,1860,1645,1881,8869,339644,339644,339644,339644,38442,196009,196009,45504,0,0,0,0,5408,199,137,131,137,199,14052,14052,14052,14052,3033,10809,10809,3048,0,0,0,0,170645,8670,1723,1514,1744,8670,325592,325592,325592,325592,35409,185200,185200,42456,0,0,0,0
90,2012.0,,615695,3901296,1655706,654599,399045,379292,403016,654599,3901296,3901296,3901296,3901296,537050,2179808,2179808,606105,0,0,0,0,342757,281302,198159,189322,199760,281302,615695,615695,615695,615695,211609,448295,448295,233873,0,0,0,0,1312949,373297,200886,189970,203256,373297,3285601,3285601,3285601,3285601,325441,1731513,1731513,372232,0,0,0,0
91,2012.0,Book,20306,141954,59306,10268,6146,5764,6165,10268,141954,141954,141954,141954,61796,99448,99448,9800,0,0,0,0,6264,2388,1627,1533,1632,2388,20306,20306,20306,20306,13865,13498,13498,1829,0,0,0,0,53042,7880,4519,4231,4533,7880,121648,121648,121648,121648,47931,85950,85950,7971,0,0,0,0
92,2012.0,BookChapter,157919,181019,22550,16012,12871,12442,12924,16012,181019,181019,181019,181019,34344,109910,109910,28005,0,0,0,0,16589,14595,12169,11761,12220,14595,157919,157919,157919,157919,29292,96593,96593,26013,0,0,0,0,5961,1417,702,681,704,1417,23100,23100,23100,23100,5052,13317,13317,1992,0,0,0,0
93,2012.0,Conference,221215,266921,235892,224264,219332,211847,221183,224264,266921,266921,266921,266921,180046,263231,263231,213851,0,0,0,0,208660,200867,191070,184573,192639,200867,221215,221215,221215,221215,158816,219481,219481,193433,0,0,0,0,27232,23397,28262,27274,28544,23397,45706,45706,45706,45706,21230,43750,43750,20418,0,0,0,0
94,2012.0,Dataset,3045,3845,651,12,11,8,11,12,3834,3834,3834,3834,186,3071,3071,17,0,0,0,0,498,11,10,7,10,11,3045,3045,3045,3045,156,2843,2843,14,0,0,0,0,153,1,1,1,1,1,789,789,789,789,30,228,228,3,0,0,0,0
95,2012.0,Journal,2284643,3161011,2529643,2388426,1903081,1856456,1914963,2388426,3161011,3161011,3161011,3161011,1920666,2991954,2991954,1814292,3161011,2617353,3161011,3161011,1862799,1849649,1615383,1579129,1625222,1849649,2284643,2284643,2284643,2284643,1718381,2184278,2184278,1718743,2284643,2127535,2284643,2284643,666844,538777,287698,277327,289741,538777,876368,876368,876368,876368,202285,807676,807676,95549,876368,489818,876368,876368
96,2012.0,Patent,242,2264587,2123931,363610,192396,166772,195285,363610,2264587,2264587,2264587,2264587,1057493,2002836,2002836,871802,186,172,186,186,218,204,155,146,156,204,242,242,242,242,213,219,219,213,169,163,169,169,2123713,363406,192241,166626,195129,363406,2264345,2264345,2264345,2264345,1057280,2002617,2002617,871589,17,9,17,17
97,2012.0,Repository,74820,218178,203843,111567,100093,96619,100437,111567,218178,218178,218178,218178,84245,204356,204356,107950,183328,22615,183328,183328,70785,58596,52358,50878,52545,58596,74820,74820,74820,74820,32838,74243,74243,54245,71478,15581,71478,71478,133058,52971,47735,45741,47892,52971,143358,143358,143358,143358,51407,130113,130113,53705,111850,7034,111850,111850
98,2012.0,Thesis,12799,303792,155255,8576,1887,1738,1900,8576,303792,303792,303792,303792,39439,179828,179828,41439,0,0,0,0,5007,169,128,126,128,169,12799,12799,12799,12799,2773,9613,9613,2653,0,0,0,0,150248,8407,1759,1612,1772,8407,290993,290993,290993,290993,36666,170215,170215,38786,0,0,0,0
99,2011.0,,541786,3667534,1527599,586570,365895,346856,369213,586570,3667534,3667534,3667534,3667534,507985,2032653,2032653,543704,0,0,0,0,297192,236634,169940,162383,171454,236634,541786,541786,541786,541786,188365,397995,397995,201436,0,0,0,0,1230407,349936,195955,184473,197759,349936,3125748,3125748,3125748,3125748,319620,1634658,1634658,342268,0,0,0,0
100,2011.0,Book,17721,134380,50137,10025,6152,5801,6166,10025,134380,134380,134380,134380,62284,93814,93814,8495,0,0,0,0,5626,2102,1432,1351,1436,2102,17721,17721,17721,17721,12641,11882,11882,1748,0,0,0,0,44511,7923,4720,4450,4730,7923,116659,116659,116659,116659,49643,81932,81932,6747,0,0,0,0
101,2011.0,BookChapter,133346,157797,20202,14830,11727,11340,11771,14830,157797,157797,157797,157797,32059,94571,94571,27301,0,0,0,0,13946,13368,10935,10571,10979,13368,133346,133346,133346,133346,26854,79660,79660,25351,0,0,0,0,6256,1462,792,769,792,1462,24451,24451,24451,24451,5205,14911,14911,1950,0,0,0,0
102,2011.0,Conference,239938,289623,253251,249679,237985,230291,239893,249679,289623,289623,289623,289623,187782,286054,286054,237433,0,0,0,0,226861,225726,210205,203348,211800,225726,239938,239938,239938,239938,166070,238246,238246,214890,0,0,0,0,26390,23953,27780,26943,28093,23953,49685,49685,49685,49685,21712,47808,47808,22543,0,0,0,0
103,2011.0,Dataset,3250,4310,471,6,4,4,4,6,4297,4297,4297,4297,135,3302,3302,6,0,0,0,0,394,6,4,4,4,6,3250,3250,3250,3250,122,3079,3079,3,0,0,0,0,77,0,0,0,0,0,1047,1047,1047,1047,13,223,223,3,0,0,0,0
104,2011.0,Journal,2126826,3087602,2492717,2342682,1824862,1779496,1836748,2342682,3087602,3087602,3087602,3087602,1824454,2929393,2929393,1688224,3087602,2489462,3087602,3087602,1735422,1718552,1500135,1466102,1509522,1718552,2126826,2126826,2126826,2126826,1615162,2035312,2035312,1603268,2126826,1984161,2126826,2126826,757295,624130,324727,313394,327226,624130,960776,960776,960776,960776,209292,894081,894081,84956,960776,505301,960776,960776
105,2011.0,Patent,258,1936817,1774189,347946,182650,156578,185003,347946,1936817,1936817,1936817,1936817,885057,1665473,1665473,687507,213,199,213,213,242,227,160,149,162,227,258,258,258,258,227,238,238,237,190,188,190,190,1773947,347719,182490,156429,184841,347719,1936559,1936559,1936559,1936559,884830,1665235,1665235,687270,23,11,23,23
106,2011.0,Repository,71275,209968,193313,106426,95161,91836,95471,106426,209968,209968,209968,209968,82376,195918,195918,100874,175084,22575,175084,175084,67036,55547,49159,47760,49338,55547,71275,71275,71275,71275,32028,70717,70717,51697,68035,16079,68035,68035,126277,50879,46002,44076,46133,50879,138693,138693,138693,138693,50348,125201,125201,49177,107049,6496,107049,107049
107,2011.0,Thesis,11391,268309,140504,7449,1794,1657,1807,7449,268309,268309,268309,268309,39488,159148,159148,36516,0,0,0,0,4560,178,128,129,129,178,11391,11391,11391,11391,2752,8344,8344,2154,0,0,0,0,135944,7271,1666,1528,1678,7271,256918,256918,256918,256918,36736,150804,150804,34362,0,0,0,0
108,2010.0,,488987,3387828,1362148,530277,327419,312785,329922,530277,3387828,3387828,3387828,3387828,495581,1839943,1839943,481675,0,0,0,0,256503,216753,151979,144853,152825,216753,488987,488987,488987,488987,174905,353243,353243,173949,0,0,0,0,1105645,313524,175440,167932,177097,313524,2898841,2898841,2898841,2898841,320676,1486700,1486700,307726,0,0,0,0
109,2010.0,Book,15819,147339,47583,8977,5172,4834,5186,8977,147339,147339,147339,147339,67704,105086,105086,7062,0,0,0,0,5158,1916,1311,1201,1313,1916,15819,15819,15819,15819,11381,10275,10275,1595,0,0,0,0,42425,7061,3861,3633,3873,7061,131520,131520,131520,131520,56323,94811,94811,5467,0,0,0,0
110,2010.0,BookChapter,121350,144527,18885,15673,12453,11939,12481,15673,144527,144527,144527,144527,32317,85834,85834,27193,0,0,0,0,12963,13979,11526,11027,11552,13979,121350,121350,121350,121350,26055,71715,71715,25113,0,0,0,0,5922,1694,927,912,929,1694,23177,23177,23177,23177,6262,14119,14119,2080,0,0,0,0
111,2010.0,Conference,246411,289542,259721,255991,243025,235335,244980,255991,289542,289542,289542,289542,195675,286191,286191,244287,0,0,0,0,233985,232949,215959,209064,217701,232949,246411,246411,246411,246411,174945,244677,244677,221999,0,0,0,0,25736,23042,27066,26271,27279,23042,43131,43131,43131,43131,20730,41514,41514,22288,0,0,0,0
112,2010.0,Dataset,2638,2855,344,3,3,3,3,3,2855,2855,2855,2855,111,2697,2697,8,0,0,0,0,243,1,1,1,1,1,2638,2638,2638,2638,84,2540,2540,2,0,0,0,0,101,2,2,2,2,2,217,217,217,217,27,157,157,6,0,0,0,0
113,2010.0,Journal,1956021,2931848,2321094,2187284,1683805,1640115,1694199,2187284,2931848,2931848,2931848,2931848,1720425,2778649,2778649,1546279,2931848,2345452,2931848,2931848,1571585,1575694,1366579,1333662,1374570,1575694,1956021,1956021,1956021,1956021,1494061,1869824,1869824,1460471,1956021,1821128,1956021,1956021,749509,611590,317226,306453,319629,611590,975827,975827,975827,975827,226364,908825,908825,85808,975827,524324,975827,975827
114,2010.0,Patent,323,1737050,1587529,333193,178650,153039,180680,333193,1737050,1737050,1737050,1737050,812394,1489568,1489568,587893,283,271,283,283,307,292,177,161,181,292,323,323,323,323,296,307,307,304,266,262,266,266,1587222,332901,178473,152878,180499,332901,1736727,1736727,1736727,1736727,812098,1489261,1489261,587589,17,9,17,17
115,2010.0,Repository,83812,211872,185973,116411,98674,94599,99094,116411,211872,211872,211872,211872,82051,198602,198602,110602,181500,38236,181500,181500,68783,68986,55797,53720,56068,68986,83812,83812,83812,83812,33001,83281,83281,64827,80783,32649,80783,80783,117190,47425,42877,40879,43026,47425,128060,128060,128060,128060,49050,115321,115321,45775,100717,5587,100717,100717
116,2010.0,Thesis,10300,224729,117312,6500,1908,1779,1918,6500,224729,224729,224729,224729,35107,133193,133193,32015,0,0,0,0,3788,150,102,98,103,150,10300,10300,10300,10300,2450,7804,7804,1694,0,0,0,0,113524,6350,1806,1681,1815,6350,214429,214429,214429,214429,32657,125389,125389,30321,0,0,0,0
117,2009.0,,440178,3113344,1205468,479448,296314,283454,298527,479448,3113344,3113344,3113344,3113344,475096,1650874,1650874,429153,0,0,0,0,223641,196549,139160,132918,139963,196549,440178,440178,440178,440178,162746,321713,321713,147578,0,0,0,0,981827,282899,157154,150536,158564,282899,2673166,2673166,2673166,2673166,312350,1329161,1329161,281575,0,0,0,0
118,2009.0,Book,14225,124897,43882,9022,5479,5133,5500,9022,124897,124897,124897,124897,63346,89835,89835,6966,0,0,0,0,5420,2335,1698,1598,1703,2335,14225,14225,14225,14225,10572,9605,9605,2034,0,0,0,0,38462,6687,3781,3535,3797,6687,110672,110672,110672,110672,52774,80230,80230,4932,0,0,0,0
119,2009.0,BookChapter,108838,130244,17438,16365,12828,12368,12871,16365,130244,130244,130244,130244,31670,82609,82609,26525,0,0,0,0,12302,14736,12017,11589,12060,14736,108838,108838,108838,108838,25669,69325,69325,24577,0,0,0,0,5136,1629,811,779,811,1629,21406,21406,21406,21406,6001,13284,13284,1948,0,0,0,0
120,2009.0,Conference,220473,257395,227367,225994,216040,209128,217723,225994,257395,257395,257395,257395,180991,254164,254164,217359,0,0,0,0,206892,208285,193941,187866,195414,208285,220473,220473,220473,220473,163662,218972,218972,200363,0,0,0,0,20475,17709,22099,21262,22309,17709,36922,36922,36922,36922,17329,35192,35192,16996,0,0,0,0
121,2009.0,Dataset,1997,2235,159,5,1,1,1,5,2234,2234,2234,2234,81,2047,2047,6,0,0,0,0,99,3,0,0,0,3,1997,1997,1997,1997,55,1869,1869,3,0,0,0,0,60,2,1,1,1,2,237,237,237,237,26,178,178,3,0,0,0,0
122,2009.0,Journal,1892736,2841724,2215885,2108988,1609427,1566256,1619258,2108988,2841724,2841724,2841724,2841724,1685375,2686909,2686909,1494469,2841724,2263644,2841724,2841724,1496026,1517991,1301042,1268181,1308615,1517991,1892736,1892736,1892736,1892736,1458956,1802543,1802543,1414572,1892736,1747264,1892736,1892736,719859,590997,308385,298075,310643,590997,948988,948988,948988,948988,226419,884366,884366,79897,948988,516380,948988,948988
123,2009.0,Patent,451,1533738,1365416,326106,181489,153862,183588,326106,1533738,1533738,1533738,1533738,712051,1284762,1284762,525441,416,401,416,416,444,427,303,280,304,427,451,451,451,451,431,441,441,439,393,389,393,393,1364972,325679,181186,153582,183284,325679,1533287,1533287,1533287,1533287,711620,1284321,1284321,525002,23,12,23,23
124,2009.0,Repository,62408,179770,163385,94505,83881,80750,84187,94505,179770,179770,179770,179770,74901,166577,166577,88758,152079,20650,152079,152079,56360,49357,43266,41966,43466,49357,62408,62408,62408,62408,28634,61931,61931,47187,59566,15866,59566,59566,107025,45148,40615,38784,40721,45148,117362,117362,117362,117362,46267,104646,104646,41571,92513,4784,92513,92513
125,2009.0,Thesis,9093,194183,99338,6108,1852,1721,1857,6108,194183,194183,194183,194183,32734,113764,113764,27453,0,0,0,0,3360,128,76,73,76,128,9093,9093,9093,9093,2238,6813,6813,1502,0,0,0,0,95978,5980,1776,1648,1781,5980,185090,185090,185090,185090,30496,106951,106951,25951,0,0,0,0
126,2008.0,,423929,2835204,1070492,434709,268599,256697,270339,434709,2835204,2835204,2835204,2835204,464423,1470164,1470164,398759,0,0,0,0,207791,183624,129012,123173,129755,183624,423929,423929,423929,423929,160339,316697,316697,140877,0,0,0,0,862701,251085,139587,133524,140584,251085,2411275,2411275,2411275,2411275,304084,1153467,1153467,257882,0,0,0,0
127,2008.0,Book,12264,108345,41516,8256,4910,4603,4925,8256,108345,108345,108345,108345,56014,76821,76821,6277,0,0,0,0,4928,2239,1680,1594,1685,2239,12264,12264,12264,12264,9207,8647,8647,1908,0,0,0,0,36588,6017,3230,3009,3240,6017,96081,96081,96081,96081,46807,68174,68174,4369,0,0,0,0
128,2008.0,BookChapter,102648,123115,17069,13906,11181,10773,11205,13906,123115,123115,123115,123115,30059,79424,79424,22751,0,0,0,0,12134,12560,10436,10047,10460,12560,102648,102648,102648,102648,23995,66600,66600,20828,0,0,0,0,4935,1346,745,726,745,1346,20467,20467,20467,20467,6064,12824,12824,1923,0,0,0,0
129,2008.0,Conference,187479,216767,200873,197258,175678,170493,177258,197258,216767,216767,216767,216767,160573,213758,213758,189516,0,0,0,0,181883,181176,157271,152670,158694,181176,187479,187479,187479,187479,145562,186098,186098,173737,0,0,0,0,18990,16082,18407,17823,18564,16082,29288,29288,29288,29288,15011,27660,27660,15779,0,0,0,0
130,2008.0,Dataset,2527,2816,181,5,2,2,2,5,2814,2814,2814,2814,70,2255,2255,6,0,0,0,0,93,3,2,2,2,3,2527,2527,2527,2527,50,1996,1996,6,0,0,0,0,88,2,0,0,0,2,287,287,287,287,20,259,259,0,0,0,0,0
131,2008.0,Journal,1742964,2641531,2071488,1963827,1497935,1456199,1506868,1963827,2641531,2641531,2641531,2641531,1562942,2492369,2492369,1367665,2641531,2104053,2641531,2641531,1379390,1385799,1196676,1164993,1203356,1385799,1742964,1742964,1742964,1742964,1351935,1662728,1662728,1298588,1742964,1620343,1742964,1742964,692098,578028,301259,291206,303512,578028,898567,898567,898567,898567,211007,829641,829641,69077,898567,483710,898567,898567
132,2008.0,Patent,547,1529802,1347294,352646,199451,169204,202012,352646,1529802,1529802,1529802,1529802,726644,1278568,1278568,567382,507,497,507,507,533,515,336,303,338,515,547,547,547,547,524,533,533,529,490,486,490,490,1346761,352131,199115,168901,201674,352131,1529255,1529255,1529255,1529255,726120,1278035,1278035,566853,17,11,17,17
133,2008.0,Repository,58781,166482,150518,86765,76875,73831,77156,86765,166482,166482,166482,166482,71148,153540,153540,81762,141205,20171,141205,141205,52791,45763,39864,38519,40047,45763,58781,58781,58781,58781,27658,58176,58176,43679,56062,16070,56062,56062,97727,41002,37011,35312,37109,41002,107701,107701,107701,107701,43490,95364,95364,38083,85143,4101,85143,85143
134,2008.0,Thesis,8716,165795,79671,5626,1879,1711,1887,5626,165795,165795,165795,165795,30077,99076,99076,22385,0,0,0,0,3286,146,105,103,105,146,8716,8716,8716,8716,2325,6524,6524,1513,0,0,0,0,76385,5480,1774,1608,1782,5480,157079,157079,157079,157079,27752,92552,92552,20872,0,0,0,0
135,2007.0,,375410,2502239,935642,395797,240079,229946,241669,395797,2502239,2502239,2502239,2502239,422946,1267808,1267808,363505,0,0,0,0,174673,164836,115131,110501,115823,164836,375410,375410,375410,375410,138716,275072,275072,125152,0,0,0,0,760969,230961,124948,119445,125846,230961,2126829,2126829,2126829,2126829,284230,992736,992736,238353,0,0,0,0
