,published_year,type,crossref_dois,openalex_native_ids,openalex_native_has_openalex_native_type,openalex_native_has_abstract,openalex_native_has_affiliations,openalex_native_has_affiliations_countrycode,openalex_native_has_affiliations_ror,openalex_native_has_affiliations_sourceid,openalex_native_has_affiliations_string,openalex_native_has_authors,openalex_native_has_authors_sourceid,openalex_native_has_authors_orcid,openalex_native_has_authors_sequence,openalex_native_has_authors_string,openalex_native_has_citations,openalex_native_has_fields,openalex_native_has_fields_mag,openalex_native_has_references,openalex_native_has_venue,openalex_native_has_venue_issnl,openalex_native_has_venue_sourceid,openalex_native_has_venue_issn,openalex_native_has_venue_string,openalex_native_abstract_adds_presence,openalex_native_abstract_adds_counts,openalex_native_affiliations_adds_presence,openalex_native_affiliations_adds_counts,openalex_native_affiliations_countrycode_adds_presence,openalex_native_affiliations_countrycode_adds_counts,openalex_native_affiliations_ror_adds_presence,openalex_native_affiliations_ror_adds_counts,openalex_native_affiliations_sourceid_adds_presence,openalex_native_affiliations_sourceid_adds_counts,openalex_native_affiliations_string_adds_presence,openalex_native_affiliations_string_adds_counts,openalex_native_authors_adds_presence,openalex_native_authors_adds_counts,openalex_native_authors_sourceid_adds_presence,openalex_native_authors_sourceid_adds_counts,openalex_native_authors_orcid_adds_presence,openalex_native_authors_orcid_adds_counts,openalex_native_authors_sequence_adds_presence,openalex_native_authors_sequence_adds_counts,openalex_native_authors_string_adds_presence,openalex_native_authors_string_adds_counts,openalex_native_citations_adds_presence,openalex_native_citations_adds_counts,openalex_native_fields_adds_presence,openalex_native_fields_adds_counts,openalex_native_fields_mag_adds_presence,openalex_native_fields_mag_adds_counts,openalex_native_references_adds_presence,openalex_native_references_adds_counts,openalex_native_venue_adds_presence,openalex_native_venue_adds_counts,openalex_native_venue_issnl_adds_presence,openalex_native_venue_issnl_adds_counts,openalex_native_venue_sourceid_adds_presence,openalex_native_venue_sourceid_adds_counts,openalex_native_venue_issn_adds_presence,openalex_native_venue_issn_adds_counts,openalex_native_venue_string_adds_presence,openalex_native_venue_string_adds_counts,openalex_native_referencesvsopen_adds_presence,openalex_native_referencesvsopen_adds_counts,crossref_ids,crossref_has_crossref_type,crossref_has_abstract,crossref_has_affiliations,crossref_has_affiliations_string,crossref_has_authors,crossref_has_authors_orcid,crossref_has_authors_sequence,crossref_has_authors_string,crossref_has_citations,crossref_has_fields,crossref_has_references,crossref_has_references_open,crossref_has_venue,crossref_has_venue_issn,crossref_has_venue_string
1551,1924.0,proceedings-article,58,58,58,0,4,2,2,2,4,58,58,0,58,58,13,58,58,0,0,0,0,0,58,0,0,4,4,2,2,2,2,2,2,4,4,0,0,0,0,0,0,0,0,0,0,3,8,58,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,58,0,0,0,58,0,58,58,15,0,0,0,58,58,58
1552,1924.0,report,273,121,121,1,0,0,0,0,0,115,121,0,121,115,36,119,119,0,1,0,1,0,25,1,0,0,0,0,0,0,0,0,0,0,0,30,26,36,26,0,0,23,26,30,26,23,33,119,0,119,0,0,0,1,1,0,0,1,1,0,0,25,25,0,0,273,273,0,0,0,99,0,240,99,22,0,0,0,0,0,0
1553,1924.0,report-series,26,3,3,0,0,0,0,0,0,3,3,0,3,3,0,3,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,0,0,0,26,0,26,26,9,0,0,0,26,26,26
1554,1923.0,book,598,376,376,4,6,4,4,4,6,375,375,0,375,375,215,329,329,6,14,12,14,12,23,4,0,6,6,4,4,4,4,4,4,6,6,26,39,26,39,0,0,26,39,26,39,23,126,329,0,329,0,6,6,14,14,12,12,14,14,12,12,23,23,6,6,598,598,0,0,0,501,0,507,501,314,0,0,0,9,7,9
1555,1923.0,book-chapter,7649,2557,2557,1811,1320,207,207,208,1320,2469,2469,0,2469,2469,240,1619,1619,374,37,36,37,36,92,1811,0,1320,1320,207,207,207,207,208,208,1320,1320,213,214,213,214,0,0,210,214,213,214,110,153,1619,0,1619,0,27,34,0,0,0,0,0,0,36,36,0,0,27,34,7649,7649,0,0,0,3764,0,3771,3764,299,0,1158,1158,7649,32,7649
1556,1923.0,dataset,64,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,64,0,0,0,40,0,42,40,18,0,0,0,64,0,64
1557,1923.0,journal-article,71914,38727,38635,5958,11630,3853,3638,3894,11630,37879,37886,68,37886,37879,18593,37389,37389,5387,35409,31834,35409,31690,38356,5288,2,9126,9130,2811,2815,2651,2655,2837,2841,9126,9130,518,968,525,968,68,68,515,968,518,968,3136,9337,7501,20734,7501,20734,1039,1090,0,0,0,0,0,0,0,14310,0,0,1134,1184,71914,71914,1382,4173,4173,47123,0,47293,47123,18806,56869,8099,7845,71914,71914,71914
1558,1923.0,journal-issue,791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,791,791,0,0,0,0,0,0,0,6,577,0,0,791,777,791
1559,1923.0,monograph,2232,752,752,0,1,0,0,0,1,681,752,0,752,681,97,714,714,0,2,2,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,6,6,77,6,0,0,1,6,6,6,21,61,714,0,714,0,0,0,1,1,1,1,1,1,1,2,6,6,0,0,2232,2232,0,1,1,1010,0,2193,1010,190,0,0,0,3,3,3
1560,1923.0,other,11,8,8,0,0,0,0,0,0,8,8,0,8,8,6,8,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,10,0,11,10,7,0,0,0,11,10,11
1561,1923.0,proceedings-article,57,55,55,0,5,1,1,1,5,55,55,0,55,55,8,52,52,0,0,0,0,0,55,0,0,5,5,1,1,1,1,1,1,5,5,0,0,0,0,0,0,0,0,0,0,3,3,52,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,57,0,0,0,57,0,57,57,8,0,1,0,57,57,57
1562,1923.0,report,266,118,118,1,0,0,0,0,0,112,118,0,118,112,33,116,116,0,1,0,1,0,52,1,0,0,0,0,0,0,0,0,0,0,0,63,50,69,50,0,0,50,50,63,50,26,30,116,0,116,0,0,0,1,1,0,0,1,1,0,0,52,52,0,0,266,266,0,0,0,60,0,175,60,16,0,0,0,0,0,0
1563,1923.0,report-series,21,4,4,0,0,0,0,0,0,4,4,0,4,4,0,4,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,0,0,0,21,0,21,21,6,0,0,0,21,21,21
1564,1922.0,book,686,413,413,6,0,0,0,0,0,412,412,0,412,412,216,373,373,4,7,7,7,7,20,6,0,0,0,0,0,0,0,0,0,0,0,23,35,23,35,0,0,23,35,23,35,29,119,373,0,373,0,4,4,6,6,6,6,6,6,6,7,18,18,4,4,686,686,0,0,0,589,0,601,589,322,0,0,0,12,11,12
1565,1922.0,book-chapter,8608,2826,2826,1527,1163,180,179,180,1163,2488,2488,0,2488,2488,254,1986,1986,363,67,64,67,64,174,1527,0,1163,1163,180,180,179,179,180,180,1163,1163,358,350,358,350,0,0,328,350,358,350,145,196,1986,0,1986,0,22,27,0,0,0,0,0,0,64,64,0,0,22,27,8608,8608,0,0,0,3743,0,3800,3743,264,0,963,963,8608,56,8608
1566,1922.0,dataset,390,21,21,0,0,0,0,0,0,20,20,0,20,20,0,21,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390,390,0,0,0,329,0,330,329,6,0,0,0,390,0,390
1567,1922.0,journal-article,68715,35588,35487,4686,10615,3341,3160,3384,10615,34742,34749,79,34749,34742,16722,34295,34295,4528,32105,29574,32105,29444,35018,4128,0,7945,7946,2248,2248,2129,2129,2279,2279,7945,7946,499,843,506,843,79,79,484,843,499,843,2853,8515,7034,18650,7034,18650,849,883,0,0,0,0,0,0,0,13087,0,0,888,922,68715,68715,1061,4504,4504,44484,0,44667,44484,17492,54125,7250,7057,68715,68715,68715
1568,1922.0,journal-issue,792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,792,792,0,0,0,0,0,0,0,7,613,0,0,792,775,792
1569,1922.0,monograph,3051,1095,1095,3,2,0,0,0,2,1051,1095,0,1095,1051,202,1044,1044,0,8,7,8,6,13,3,0,1,1,0,0,0,0,0,0,1,1,5,10,49,10,0,0,2,10,5,10,56,123,1044,0,1044,0,0,0,8,8,7,7,8,8,6,6,13,13,0,0,3051,3051,0,1,1,1817,0,3002,1817,429,0,0,0,1,1,1
1570,1922.0,other,17,11,11,0,0,0,0,0,0,11,11,0,11,11,7,11,11,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,3,0,0,1,3,1,3,3,6,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0,0,0,15,0,16,15,7,0,0,0,17,13,17
1571,1922.0,proceedings-article,66,61,61,0,7,2,2,2,7,61,61,0,61,61,15,61,61,0,1,0,1,0,61,0,0,7,7,2,2,2,2,2,2,7,7,0,0,0,0,0,0,0,0,0,0,6,7,61,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,66,0,0,0,66,0,66,66,11,0,1,0,66,66,66
1572,1922.0,report,328,165,165,1,0,0,0,0,0,162,165,1,165,162,33,161,161,0,1,0,1,0,61,1,0,0,0,0,0,0,0,0,0,0,0,62,56,65,56,1,1,56,56,62,56,26,30,161,0,161,0,0,0,1,1,0,0,1,1,0,0,61,61,0,0,328,328,0,0,0,114,0,249,114,15,0,0,0,0,0,0
1573,1922.0,report-series,22,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,0,0,0,22,0,22,22,7,0,0,0,22,22,22
1574,1921.0,book,654,407,407,2,1,1,1,1,1,402,402,0,402,402,202,369,369,3,8,8,8,8,14,2,0,1,1,1,1,1,1,1,1,1,1,31,48,31,48,0,0,30,48,31,48,34,116,369,0,369,0,3,3,8,8,8,8,8,8,8,8,14,14,3,3,654,654,0,0,0,570,0,580,570,290,0,0,0,11,11,11
1575,1921.0,book-chapter,7250,2751,2751,1662,1264,163,155,163,1264,2461,2462,1,2462,2461,204,1749,1749,249,13,12,13,12,91,1662,0,1264,1264,163,163,155,155,163,163,1264,1264,239,272,240,272,1,1,236,272,239,272,85,140,1749,0,1749,0,21,23,0,0,0,0,0,0,11,12,0,0,21,23,7250,7250,0,0,0,4115,0,4127,4115,275,0,1154,1154,7250,74,7250
1576,1921.0,dataset,70,3,3,0,0,0,0,0,0,3,3,0,3,3,0,3,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,70,0,0,0,61,0,61,61,14,0,0,0,70,0,70
1577,1921.0,journal-article,64264,32230,32150,3830,9062,2877,2692,2933,9062,31373,31384,48,31384,31373,14212,31122,31122,3737,29035,26719,29035,26554,31754,3303,0,6616,6619,1985,1986,1872,1873,2029,2030,6616,6619,471,724,482,724,48,48,455,724,471,724,2528,7332,6565,17024,6565,17024,598,638,0,0,0,0,0,0,0,11728,0,0,637,675,64264,64264,1028,4068,4068,40413,0,40603,40413,15211,50660,6265,6073,64264,64264,64264
1578,1921.0,journal-issue,737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,737,737,0,0,0,0,0,0,0,10,593,0,0,737,723,737
1579,1921.0,monograph,2690,990,990,1,0,0,0,0,0,940,990,0,990,940,177,940,940,1,5,5,5,0,13,1,0,0,0,0,0,0,0,0,0,0,0,6,5,56,5,0,0,0,5,6,5,38,95,940,0,940,0,1,1,5,5,5,5,5,5,0,0,13,13,1,1,2690,2690,0,0,0,1625,0,2654,1625,390,0,0,0,0,0,0
1580,1921.0,other,11,7,7,0,0,0,0,0,0,7,7,0,7,7,4,7,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,2,1,4,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,10,0,11,10,5,0,0,0,11,8,11
1581,1921.0,proceedings-article,60,56,56,0,4,0,0,0,4,56,56,0,56,56,6,55,55,0,0,0,0,0,56,0,0,4,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,5,6,55,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,0,0,0,60,0,60,60,3,0,0,0,60,60,60
1582,1921.0,report,259,149,149,0,0,0,0,0,0,143,149,1,149,143,23,147,147,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,44,40,50,40,1,1,40,40,44,40,17,21,147,0,147,0,0,0,0,0,0,0,0,0,0,0,46,46,0,0,259,259,0,0,0,115,0,199,115,18,0,0,0,0,0,0
1583,1921.0,report-series,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,0,0,0,21,0,21,21,6,0,0,0,21,21,21
1584,1920.0,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1585,1920.0,book,546,322,322,3,1,0,0,0,1,318,319,2,319,318,145,278,278,7,8,8,8,8,13,3,0,1,1,0,0,0,0,0,0,1,1,19,33,20,33,2,2,19,33,19,33,22,70,278,0,278,0,4,4,6,6,6,6,6,6,6,8,11,11,4,4,546,546,0,0,0,456,0,470,456,239,0,4,4,3,3,3
1586,1920.0,book-chapter,6223,2328,2328,1380,794,115,113,115,794,2036,2036,35,2036,2036,216,1634,1634,419,8,6,8,6,193,1380,0,794,794,115,115,113,113,115,115,794,794,238,214,238,214,35,35,204,214,238,214,86,149,1634,0,1634,0,22,24,0,0,0,0,0,0,6,6,0,0,22,24,6223,6223,0,0,0,3191,0,3255,3191,270,0,1116,1116,6223,15,6223
1587,1920.0,dataset,34,3,3,0,0,0,0,0,0,3,3,0,3,3,1,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,34,0,0,0,22,0,25,22,6,0,0,0,34,0,34
1588,1920.0,journal-article,57618,28357,28252,3619,7273,2500,2383,2550,7273,27542,27545,53,27545,27542,12042,27393,27393,2925,25412,23317,25412,23203,27868,3143,0,5254,5259,1764,1767,1694,1697,1798,1801,5254,5259,458,678,461,678,53,53,450,678,458,678,2369,6452,6289,14853,6289,14853,601,627,0,0,0,0,0,0,0,11173,0,0,659,680,57618,57618,868,3488,3488,35279,0,35403,35279,12579,43979,4843,4651,57618,57618,57618
1589,1920.0,journal-issue,708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,708,708,0,0,0,0,0,0,0,2,570,0,0,708,693,708
1590,1920.0,monograph,2591,922,922,3,1,1,1,1,1,866,922,2,922,866,188,888,888,0,5,5,5,5,17,3,0,1,1,1,1,1,1,1,1,1,1,7,6,63,6,2,2,1,6,7,6,52,106,888,0,888,0,0,0,5,5,5,5,5,5,5,5,15,15,0,0,2591,2591,0,0,0,1604,0,2574,1604,365,0,7,7,2,2,2
1591,1920.0,other,29,10,10,0,2,2,2,2,2,10,10,0,10,10,3,10,10,7,0,0,0,0,3,0,0,2,2,2,2,2,2,2,2,2,2,7,7,7,7,0,0,7,7,7,7,2,3,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29,0,0,0,8,0,9,8,3,0,19,19,29,7,29
1592,1920.0,proceedings-article,82,76,76,0,7,1,1,1,7,76,76,0,76,76,12,76,76,0,0,0,0,0,76,0,0,7,7,1,1,1,1,1,1,7,7,0,0,0,0,0,0,0,0,0,0,5,7,76,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,82,0,0,0,82,0,82,82,11,0,0,0,82,82,82
1593,1920.0,report,220,121,121,0,0,0,0,0,0,120,121,0,121,120,13,118,118,0,3,2,3,0,44,0,0,0,0,0,0,0,0,0,0,0,0,36,29,37,29,0,0,29,29,36,29,12,12,118,0,118,0,0,0,3,3,2,2,3,3,0,0,44,44,0,0,220,220,0,0,0,111,0,172,111,6,0,0,0,0,0,0
1594,1920.0,report-series,36,5,5,0,0,0,0,0,0,5,5,0,5,5,4,5,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,36,0,0,0,36,0,36,36,12,0,0,0,36,36,36
1595,1919.0,book,455,258,258,0,1,1,1,1,1,256,256,1,256,256,124,225,225,2,8,8,8,8,10,0,0,1,1,1,1,1,1,1,1,1,1,14,18,14,18,1,1,13,18,14,18,23,63,225,0,225,0,2,2,8,8,8,8,8,8,8,8,10,10,2,2,455,455,0,0,0,386,0,398,386,183,0,0,0,5,4,5
1596,1919.0,book-chapter,5614,1733,1733,1115,746,84,82,84,746,1592,1600,0,1600,1592,133,1056,1056,186,9,9,9,9,58,1115,0,746,746,84,84,82,82,84,84,746,746,73,50,81,50,0,0,49,50,73,50,53,80,1056,0,1056,0,6,11,0,0,0,0,0,0,9,9,0,0,6,11,5614,5614,0,0,0,2901,0,2987,2901,163,0,643,643,5614,18,5614
1597,1919.0,dataset,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,46,0,0,0,42,0,45,42,16,0,0,0,46,0,46
1598,1919.0,journal-article,50432,24518,24438,3407,5672,1936,1849,1990,5672,23794,23800,62,23800,23794,10156,23721,23721,2344,21907,20239,21907,20137,24036,3031,0,4085,4085,1323,1323,1268,1268,1357,1357,4085,4085,375,617,381,617,62,62,369,617,375,617,2138,5585,6475,12405,6475,12405,587,600,0,0,0,0,0,0,0,10162,0,0,611,624,50432,50432,733,2684,2684,30528,0,30661,30528,10416,36648,3913,3797,50432,50432,50432
1599,1919.0,journal-issue,613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,613,613,0,0,0,0,0,0,0,4,484,0,0,613,599,613
1600,1919.0,monograph,2117,690,690,6,0,0,0,0,0,661,690,0,690,661,136,670,670,0,2,2,2,2,8,6,0,0,0,0,0,0,0,0,0,0,0,10,5,39,5,0,0,0,5,10,5,38,82,670,0,670,0,0,0,2,2,2,2,2,2,2,2,8,8,0,0,2117,2117,0,0,0,1299,0,2107,1299,291,0,0,0,0,0,0
1601,1919.0,other,19,11,11,1,0,0,0,0,0,11,11,0,11,11,8,10,10,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,2,8,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,0,0,0,19,0,19,19,12,0,0,0,19,17,19
1602,1919.0,proceedings-article,69,62,62,0,9,0,0,0,9,62,62,0,62,62,8,61,61,0,1,1,1,1,62,0,0,9,9,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,4,5,61,0,61,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,69,69,0,0,0,69,0,69,69,6,0,2,0,69,69,69
1603,1919.0,report,258,162,162,4,0,0,0,0,0,162,162,0,162,162,22,159,159,0,3,0,3,0,69,4,0,0,0,0,0,0,0,0,0,0,0,83,68,83,68,0,0,68,68,83,68,18,20,159,0,159,0,0,0,3,3,0,0,3,3,0,0,69,69,0,0,258,258,0,0,0,98,0,158,98,10,0,0,0,0,0,0
1604,1919.0,report-series,33,5,5,0,0,0,0,0,0,5,5,0,5,5,1,5,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,33,0,0,0,33,0,33,33,8,0,0,0,33,33,33
1605,1918.0,book,386,217,217,0,2,1,1,1,2,211,211,0,211,211,95,189,189,1,3,3,3,3,7,0,0,2,2,1,1,1,1,1,1,2,2,10,13,10,13,0,0,9,13,10,13,14,54,189,0,189,0,1,1,2,2,2,2,2,2,2,3,6,6,1,1,386,386,0,0,0,320,0,329,320,146,0,0,0,3,3,3
1606,1918.0,book-chapter,4276,1542,1542,665,468,84,75,84,468,1234,1234,0,1234,1234,97,1139,1139,156,1,1,1,1,49,665,0,468,468,84,84,75,75,84,84,468,468,263,218,263,218,0,0,218,218,263,218,43,55,1139,0,1139,0,10,12,0,0,0,0,0,0,1,1,0,0,10,12,4276,4276,0,0,0,1711,0,1770,1711,115,0,427,427,4276,32,4276
1607,1918.0,dataset,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,36,0,0,0,20,0,26,20,5,0,0,0,36,0,36
1608,1918.0,journal-article,47918,22998,22921,2865,5193,1825,1754,1871,5193,22280,22287,41,22287,22280,9446,22191,22191,2044,20705,19171,20705,19038,22615,2476,1,3765,3768,1240,1241,1191,1192,1270,1271,3765,3768,484,710,491,710,41,41,477,710,484,710,2026,5366,5045,12487,5045,12487,479,495,0,0,0,0,0,0,0,9391,0,0,511,527,47918,47918,845,2431,2431,28384,0,28517,28384,9673,36895,3448,3323,47918,47918,47918
1609,1918.0,journal-issue,670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,670,670,0,0,0,0,0,0,0,2,524,0,0,670,654,670
1610,1918.0,monograph,1774,610,610,3,0,0,0,0,0,580,610,0,610,580,115,585,585,2,1,0,1,0,6,3,0,0,0,0,0,0,0,0,0,0,0,5,8,35,8,0,0,0,8,5,8,27,62,585,0,585,0,2,2,1,1,0,0,1,1,0,0,5,5,2,2,1774,1774,0,0,0,1102,0,1763,1102,260,0,0,0,3,3,3
1611,1918.0,other,13,8,8,0,0,0,0,0,0,8,8,0,8,8,7,8,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,11,0,13,11,8,0,0,0,13,12,13
1612,1918.0,proceedings-article,51,49,49,0,1,0,0,0,1,49,49,0,49,49,4,47,47,0,1,1,1,1,48,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,4,47,0,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,51,51,0,0,0,51,0,51,51,2,0,1,0,51,51,51
1613,1918.0,report,191,118,118,1,0,0,0,0,0,118,118,0,118,118,29,114,114,0,0,0,0,0,46,1,0,0,0,0,0,0,0,0,0,0,0,47,46,47,46,0,0,46,46,47,46,24,29,114,0,114,0,0,0,0,0,0,0,0,0,0,0,46,46,0,0,191,191,0,0,0,93,0,124,93,11,0,0,0,0,0,0
1614,1918.0,report-series,14,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,14,0,14,14,6,0,0,0,14,14,14
1615,1917.0,book,414,237,237,0,0,0,0,0,0,232,233,0,233,232,102,219,219,1,2,2,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,11,20,12,21,0,0,12,21,11,20,14,48,219,0,219,0,1,1,1,1,1,1,1,1,1,2,6,6,1,1,414,414,0,0,0,345,0,358,345,172,0,0,0,3,3,3
1616,1917.0,book-chapter,4637,1445,1445,738,419,61,58,61,419,1273,1278,0,1278,1273,136,1014,1014,128,6,6,6,6,126,738,0,419,419,61,61,58,58,61,61,419,419,274,256,279,256,0,0,254,256,274,256,58,93,1014,0,1014,0,10,10,0,0,0,0,0,0,6,6,0,0,10,10,4637,4637,0,0,0,1680,0,1771,1680,151,0,329,329,4637,27,4637
1617,1917.0,dataset,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,0,0,0,9,0,9,9,3,0,0,0,18,0,18
1618,1917.0,journal-article,49776,24061,23967,2879,5397,2015,1947,2079,5397,23350,23358,66,23358,23350,9642,23319,23319,2023,21442,19868,21442,19779,23607,2497,1,3757,3761,1407,1408,1361,1362,1461,1462,3757,3761,436,723,444,723,66,66,431,723,436,723,2022,5334,6213,12396,6213,12396,522,545,0,0,0,0,0,0,0,9611,0,0,547,570,49776,49776,861,2824,2824,30018,0,30213,30018,9795,36406,3315,3189,49776,49776,49776
1619,1917.0,journal-issue,628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,628,628,0,0,0,0,0,0,0,7,479,0,0,628,614,628
