,published_year,type,num_objects,num_dois,num_non_dois,objects_has_abstract,objects_has_affiliations,objects_has_affiliations_id_ror,objects_has_affiliations_string,objects_has_authors,objects_has_authors_id_orcid,objects_has_authors_sequence,objects_has_authors_string,objects_has_citations,objects_has_fields,objects_has_funders,objects_has_funders_id_doi,objects_has_funders_id_source,objects_has_funders_string,objects_has_references,objects_has_venue,objects_has_venue_id_issn,objects_has_venue_string,dois_has_abstract,dois_has_affiliations,dois_has_affiliations_id_ror,dois_has_affiliations_string,dois_has_authors,dois_has_authors_id_orcid,dois_has_authors_sequence,dois_has_authors_string,dois_has_citations,dois_has_fields,dois_has_funders,dois_has_funders_id_doi,dois_has_funders_id_source,dois_has_funders_string,dois_has_references,dois_has_venue,dois_has_venue_id_issn,dois_has_venue_string,non_dois_has_abstract,non_dois_has_affiliations,non_dois_has_affiliations_id_ror,non_dois_has_affiliations_string,non_dois_has_authors,non_dois_has_authors_id_orcid,non_dois_has_authors_sequence,non_dois_has_authors_string,non_dois_has_citations,non_dois_has_fields,non_dois_has_funders,non_dois_has_funders_id_doi,non_dois_has_funders_id_source,non_dois_has_funders_string,non_dois_has_references,non_dois_has_venue,non_dois_has_venue_id_issn,non_dois_has_venue_string
1783,1929,edited-book,87,87,0,0,0,0,0,66,0,66,66,41,0,0,0,0,0,0,1,0,1,0,0,0,0,66,0,66,66,41,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1784,1929,journal-article,96117,96117,0,2981,6026,0,6026,65096,0,65330,65096,27499,80725,8,3,3,8,12272,96117,96085,96117,2981,6026,0,6026,65096,0,65330,65096,27499,80725,8,3,3,8,12272,96117,96085,96117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1785,1929,journal-issue,961,961,0,0,0,0,0,0,0,0,0,16,750,0,0,0,0,0,961,944,961,0,0,0,0,0,0,0,0,16,750,0,0,0,0,0,961,944,961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1786,1929,monograph,2156,2156,0,0,0,0,0,879,0,2137,879,94,0,0,0,0,0,0,23,23,23,0,0,0,0,879,0,2137,879,94,0,0,0,0,0,0,23,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1787,1929,other,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1788,1929,proceedings-article,91,91,0,0,0,0,0,90,0,91,90,18,0,0,0,0,0,1,91,91,91,0,0,0,0,90,0,91,90,18,0,0,0,0,0,1,91,91,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1789,1929,report,294,294,0,0,0,0,0,148,0,241,148,23,0,11,11,11,11,0,0,0,0,0,0,0,0,148,0,241,148,23,0,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1790,1929,report-component,14,14,0,0,0,0,0,13,0,14,13,9,0,0,0,0,0,0,14,14,14,0,0,0,0,13,0,14,13,9,0,0,0,0,0,0,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1791,1928,book,796,796,0,2,0,0,0,626,0,637,626,363,0,1,0,0,1,0,14,13,14,2,0,0,0,626,0,637,626,363,0,1,0,0,1,0,14,13,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1792,1928,book-chapter,11306,11306,0,0,0,0,0,5455,0,5531,5455,697,0,3,1,1,3,1411,11306,198,11306,0,0,0,0,5455,0,5531,5455,697,0,3,1,1,3,1411,11306,198,11306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1793,1928,dataset,53,53,0,0,0,0,0,51,0,51,51,24,0,0,0,0,0,0,53,0,53,0,0,0,0,51,0,51,51,24,0,0,0,0,0,0,53,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1794,1928,edited-book,63,63,0,0,0,0,0,48,0,48,48,29,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,48,48,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1795,1928,journal-article,93228,93228,0,2959,6088,0,6088,64295,0,64500,64295,26850,79183,3,1,1,3,11643,93228,93193,93228,2959,6088,0,6088,64295,0,64500,64295,26850,79183,3,1,1,3,11643,93228,93193,93228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1796,1928,journal-issue,983,983,0,0,0,0,0,0,0,0,0,6,762,0,0,0,0,0,983,965,983,0,0,0,0,0,0,0,0,6,762,0,0,0,0,0,983,965,983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1797,1928,monograph,2211,2211,0,1,0,0,0,858,0,2172,858,103,0,0,0,0,0,0,9,9,9,1,0,0,0,858,0,2172,858,103,0,0,0,0,0,0,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1798,1928,other,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1799,1928,proceedings-article,73,73,0,0,0,0,0,72,0,73,72,13,0,0,0,0,0,2,73,73,73,0,0,0,0,72,0,73,72,13,0,0,0,0,0,2,73,73,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1800,1928,report,250,250,0,0,0,0,0,95,0,207,95,20,0,4,4,4,4,0,0,0,0,0,0,0,0,95,0,207,95,20,0,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1801,1928,report-component,9,9,0,0,0,0,0,8,0,9,8,7,0,0,0,0,0,0,9,9,9,0,0,0,0,8,0,9,8,7,0,0,0,0,0,0,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1802,1928,report-series,9,9,0,0,0,0,0,9,0,9,9,1,0,0,0,0,0,0,9,9,9,0,0,0,0,9,0,9,9,1,0,0,0,0,0,0,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1803,1927,book,801,801,0,3,0,0,0,634,0,640,634,378,0,0,0,0,0,0,16,15,16,3,0,0,0,634,0,640,634,378,0,0,0,0,0,0,16,15,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1804,1927,book-chapter,11047,11047,0,0,0,0,0,5660,0,5830,5660,660,0,0,0,0,0,1782,11047,220,11047,0,0,0,0,5660,0,5830,5660,660,0,0,0,0,0,1782,11047,220,11047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1805,1927,dataset,46,46,0,0,0,0,0,41,0,41,41,14,0,0,0,0,0,0,46,0,46,0,0,0,0,41,0,41,41,14,0,0,0,0,0,0,46,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1806,1927,edited-book,63,63,0,0,0,0,0,51,0,51,51,34,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,51,51,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1807,1927,journal-article,89440,89440,0,2702,5762,0,5762,60661,0,60874,60661,25591,75902,3,2,2,3,10980,89440,89403,89440,2702,5762,0,5762,60661,0,60874,60661,25591,75902,3,2,2,3,10980,89440,89403,89440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1808,1927,journal-issue,954,954,0,0,0,0,0,0,0,0,0,12,732,0,0,0,0,0,954,938,954,0,0,0,0,0,0,0,0,12,732,0,0,0,0,0,954,938,954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1809,1927,monograph,2270,2270,0,0,1,0,1,888,0,2234,888,95,0,0,0,0,0,0,13,13,13,0,1,0,1,888,0,2234,888,95,0,0,0,0,0,0,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1810,1927,other,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1811,1927,posted-content,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1812,1927,proceedings-article,75,75,0,0,0,0,0,74,0,75,74,13,0,0,0,0,0,2,75,75,75,0,0,0,0,74,0,75,74,13,0,0,0,0,0,2,75,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1813,1927,report,283,283,0,1,0,0,0,97,0,240,97,13,0,2,2,2,2,0,0,0,0,1,0,0,0,97,0,240,97,13,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1814,1927,report-component,10,10,0,0,0,0,0,9,0,10,9,8,0,0,0,0,0,0,10,9,10,0,0,0,0,9,0,10,9,8,0,0,0,0,0,0,10,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1815,1927,report-series,28,28,0,0,0,0,0,28,0,28,28,9,0,0,0,0,0,0,28,28,28,0,0,0,0,28,0,28,28,9,0,0,0,0,0,0,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1816,1926,book,803,803,0,0,0,0,0,636,0,639,636,410,0,2,1,1,2,0,13,12,13,0,0,0,0,636,0,639,636,410,0,2,1,1,2,0,13,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1817,1926,book-chapter,11113,11113,0,0,0,0,0,5322,0,5464,5322,668,0,14,0,0,14,1578,11113,108,11113,0,0,0,0,5322,0,5464,5322,668,0,14,0,0,14,1578,11113,108,11113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1818,1926,dataset,289,289,0,0,0,0,0,247,0,247,247,19,0,0,0,0,0,0,289,0,289,0,0,0,0,247,0,247,247,19,0,0,0,0,0,0,289,0,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1819,1926,edited-book,54,54,0,0,0,0,0,44,0,44,44,22,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,44,44,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1820,1926,journal-article,85560,85560,0,2284,5420,0,5420,58148,0,58346,58148,24925,72657,0,0,0,0,10520,85560,85529,85560,2284,5420,0,5420,58148,0,58346,58148,24925,72657,0,0,0,0,10520,85560,85529,85560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1821,1926,journal-issue,919,919,0,0,0,0,0,0,0,0,0,11,697,0,0,0,0,0,919,902,919,0,0,0,0,0,0,0,0,11,697,0,0,0,0,0,919,902,919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1822,1926,monograph,2249,2249,0,0,0,0,0,968,1,2213,968,118,0,0,0,0,0,0,12,12,12,0,0,0,0,968,1,2213,968,118,0,0,0,0,0,0,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1823,1926,proceedings-article,68,68,0,0,0,0,0,67,0,68,67,13,0,0,0,0,0,2,68,68,68,0,0,0,0,67,0,68,67,13,0,0,0,0,0,2,68,68,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1824,1926,report,363,363,0,0,0,0,0,158,0,319,158,31,0,5,5,5,5,0,0,0,0,0,0,0,0,158,0,319,158,31,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1825,1926,report-component,17,17,0,0,0,0,0,17,0,17,17,14,0,0,0,0,0,0,17,16,17,0,0,0,0,17,0,17,17,14,0,0,0,0,0,0,17,16,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1826,1926,report-series,31,31,0,0,0,0,0,31,0,31,31,12,0,0,0,0,0,0,31,31,31,0,0,0,0,31,0,31,31,12,0,0,0,0,0,0,31,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1827,1925,book,682,682,0,1,0,0,0,547,0,561,547,293,0,0,0,0,0,0,13,12,13,1,0,0,0,547,0,561,547,293,0,0,0,0,0,0,13,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1828,1925,book-chapter,8618,8618,0,0,0,0,0,4128,0,4272,4128,484,0,0,0,0,0,874,8618,126,8618,0,0,0,0,4128,0,4272,4128,484,0,0,0,0,0,874,8618,126,8618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1829,1925,dataset,114,114,0,0,0,0,0,110,0,110,110,39,0,0,0,0,0,0,114,0,114,0,0,0,0,110,0,110,110,39,0,0,0,0,0,0,114,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1830,1925,edited-book,44,44,0,0,0,0,0,34,0,34,34,11,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,34,34,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1831,1925,journal-article,80655,80655,0,1556,5547,0,5547,53595,0,53817,53595,22639,68946,0,0,0,0,9485,80655,80616,80655,1556,5547,0,5547,53595,0,53817,53595,22639,68946,0,0,0,0,9485,80655,80616,80655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1832,1925,journal-issue,892,892,0,0,0,0,0,0,0,0,0,8,676,0,0,0,0,0,892,877,892,0,0,0,0,0,0,0,0,8,676,0,0,0,0,0,892,877,892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1833,1925,monograph,2116,2116,0,0,0,0,0,955,0,2104,955,139,0,0,0,0,0,0,9,9,9,0,0,0,0,955,0,2104,955,139,0,0,0,0,0,0,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1834,1925,proceedings-article,71,71,0,0,0,0,0,70,0,71,70,15,0,0,0,0,0,1,71,71,71,0,0,0,0,70,0,71,70,15,0,0,0,0,0,1,71,71,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1835,1925,report,468,468,0,0,0,0,0,129,0,342,129,20,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,342,129,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1836,1925,report-component,16,16,0,0,0,0,0,15,0,16,15,6,0,0,0,0,0,0,16,13,16,0,0,0,0,15,0,16,15,6,0,0,0,0,0,0,16,13,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1837,1925,report-series,30,30,0,0,0,0,0,30,0,30,30,11,0,0,0,0,0,0,30,30,30,0,0,0,0,30,0,30,30,11,0,0,0,0,0,0,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1838,1924,book,576,576,0,0,0,0,0,477,0,487,477,286,0,1,1,1,1,0,10,7,10,0,0,0,0,477,0,487,477,286,0,1,1,1,1,0,10,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1839,1924,book-chapter,8021,8021,0,0,0,0,0,4056,0,4132,4056,436,0,0,0,0,0,988,8021,59,8021,0,0,0,0,4056,0,4132,4056,436,0,0,0,0,0,988,8021,59,8021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1840,1924,dataset,299,299,0,0,0,0,0,226,0,226,226,20,0,0,0,0,0,0,299,0,299,0,0,0,0,226,0,226,226,20,0,0,0,0,0,0,299,0,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1841,1924,edited-book,47,47,0,0,0,0,0,39,0,39,39,15,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,39,39,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1842,1924,journal-article,77672,77672,0,1505,5116,0,5116,51713,0,51876,51713,21697,67037,1,1,1,1,8981,77672,77629,77672,1505,5116,0,5116,51713,0,51876,51713,21697,67037,1,1,1,1,8981,77672,77629,77672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1843,1924,journal-issue,884,884,0,0,0,0,0,0,0,0,0,2,688,0,0,0,0,0,884,866,884,0,0,0,0,0,0,0,0,2,688,0,0,0,0,0,884,866,884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1844,1924,monograph,2245,2245,0,0,0,0,0,972,0,2228,972,151,0,0,0,0,0,0,8,8,8,0,0,0,0,972,0,2228,972,151,0,0,0,0,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1845,1924,proceedings-article,59,59,0,0,0,0,0,58,0,59,58,17,0,0,0,0,0,0,59,59,59,0,0,0,0,58,0,59,58,17,0,0,0,0,0,0,59,59,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1846,1924,report,289,289,0,1,0,0,0,112,0,257,112,23,0,0,0,0,0,0,0,0,0,1,0,0,0,112,0,257,112,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1847,1924,report-component,7,7,0,0,0,0,0,7,0,7,7,5,0,0,0,0,0,0,7,5,7,0,0,0,0,7,0,7,7,5,0,0,0,0,0,0,7,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1848,1924,report-series,26,26,0,0,0,0,0,26,0,26,26,11,0,0,0,0,0,0,26,26,26,0,0,0,0,26,0,26,26,11,0,0,0,0,0,0,26,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1849,1923,book,583,583,0,0,0,0,0,486,0,492,486,314,0,0,0,0,0,0,8,7,8,0,0,0,0,486,0,492,486,314,0,0,0,0,0,0,8,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1850,1923,book-chapter,8252,8252,0,0,0,0,0,3819,0,3826,3819,324,0,0,0,0,0,1158,8252,32,8252,0,0,0,0,3819,0,3826,3819,324,0,0,0,0,0,1158,8252,32,8252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1851,1923,dataset,64,64,0,0,0,0,0,40,0,42,40,21,0,0,0,0,0,0,64,0,64,0,0,0,0,40,0,42,40,21,0,0,0,0,0,0,64,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1852,1923,edited-book,36,36,0,0,0,0,0,29,0,29,29,12,0,0,0,0,0,0,1,0,1,0,0,0,0,29,0,29,29,12,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1853,1923,journal-article,73202,73202,0,1528,4651,0,4651,48027,0,48197,48027,19683,62925,0,0,0,0,8242,73202,73168,73202,1528,4651,0,4651,48027,0,48197,48027,19683,62925,0,0,0,0,8242,73202,73168,73202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1854,1923,journal-issue,816,816,0,0,0,0,0,0,0,0,0,6,630,0,0,0,0,0,816,802,816,0,0,0,0,0,0,0,0,6,630,0,0,0,0,0,816,802,816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1855,1923,monograph,2243,2243,0,0,1,0,1,1020,0,2203,1020,212,0,0,0,0,0,0,10,10,10,0,1,0,1,1020,0,2203,1020,212,0,0,0,0,0,0,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1856,1923,proceedings-article,58,58,0,0,0,0,0,57,0,58,57,9,0,0,0,0,0,1,58,58,58,0,0,0,0,57,0,58,57,9,0,0,0,0,0,1,58,58,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1857,1923,report,272,272,0,0,0,0,0,65,0,181,65,20,0,1,1,1,1,0,0,0,0,0,0,0,0,65,0,181,65,20,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1858,1923,report-component,11,11,0,0,0,0,0,10,0,11,10,7,0,0,0,0,0,0,11,10,11,0,0,0,0,10,0,11,10,7,0,0,0,0,0,0,11,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1859,1923,report-series,21,21,0,0,0,0,0,21,0,21,21,6,0,0,0,0,0,0,21,21,21,0,0,0,0,21,0,21,21,6,0,0,0,0,0,0,21,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1860,1922,book,679,679,0,0,0,0,0,581,0,593,581,339,0,0,0,0,0,0,12,11,12,0,0,0,0,581,0,593,581,339,0,0,0,0,0,0,12,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1861,1922,book-chapter,10008,10008,0,0,0,0,0,3971,0,4028,3971,309,0,0,0,0,0,963,10008,56,10008,0,0,0,0,3971,0,4028,3971,309,0,0,0,0,0,963,10008,56,10008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1862,1922,dataset,390,390,0,0,0,0,0,329,0,330,329,13,0,0,0,0,0,0,390,0,390,0,0,0,0,329,0,330,329,13,0,0,0,0,0,0,390,0,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1863,1922,edited-book,65,65,0,0,0,0,0,54,0,54,54,23,0,0,0,0,0,0,1,0,1,0,0,0,0,54,0,54,54,23,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1864,1922,journal-article,70176,70176,0,1152,4814,0,4814,45212,0,45398,45212,18302,61109,2,2,2,2,7344,70176,70164,70176,1152,4814,0,4814,45212,0,45398,45212,18302,61109,2,2,2,2,7344,70176,70164,70176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1865,1922,journal-issue,818,818,0,0,0,0,0,0,0,0,0,7,673,0,0,0,0,0,818,800,818,0,0,0,0,0,0,0,0,7,673,0,0,0,0,0,818,800,818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1866,1922,monograph,3076,3076,0,1,1,0,1,1841,0,3027,1841,477,0,0,0,0,0,0,6,6,6,1,1,0,1,1841,0,3027,1841,477,0,0,0,0,0,0,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1867,1922,other,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1868,1922,proceedings-article,67,67,0,0,0,0,0,66,0,67,66,11,0,0,0,0,0,1,67,67,67,0,0,0,0,66,0,67,66,11,0,0,0,0,0,1,67,67,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1869,1922,report,336,336,0,0,0,0,0,118,0,256,118,16,0,1,1,1,1,0,0,0,0,0,0,0,0,118,0,256,118,16,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1870,1922,report-component,16,16,0,0,0,0,0,15,0,16,15,7,0,0,0,0,0,0,16,13,16,0,0,0,0,15,0,16,15,7,0,0,0,0,0,0,16,13,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1871,1922,report-series,22,22,0,0,0,0,0,22,0,22,22,7,0,0,0,0,0,0,22,22,22,0,0,0,0,22,0,22,22,7,0,0,0,0,0,0,22,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1872,1921,book,644,644,0,1,0,0,0,560,0,570,560,302,0,0,0,0,0,0,11,11,11,1,0,0,0,560,0,570,560,302,0,0,0,0,0,0,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1873,1921,book-chapter,8249,8249,0,0,0,0,0,4227,0,4239,4227,322,0,0,0,0,0,1154,8249,74,8249,0,0,0,0,4227,0,4239,4227,322,0,0,0,0,0,1154,8249,74,8249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1874,1921,dataset,70,70,0,0,0,0,0,61,0,61,61,20,0,0,0,0,0,0,70,0,70,0,0,0,0,61,0,61,61,20,0,0,0,0,0,0,70,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1875,1921,edited-book,64,64,0,0,0,0,0,48,0,48,48,17,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,48,48,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1876,1921,journal-article,65771,65771,0,1182,4359,0,4359,41044,0,41234,41044,15953,57116,2,2,2,2,6365,65771,65764,65771,1182,4359,0,4359,41044,0,41234,41044,15953,57116,2,2,2,2,6365,65771,65764,65771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1877,1921,journal-issue,762,762,0,0,0,0,0,0,0,0,0,10,632,0,0,0,0,0,762,747,762,0,0,0,0,0,0,0,0,10,632,0,0,0,0,0,762,747,762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1878,1921,monograph,2725,2725,0,0,0,0,0,1659,0,2689,1659,440,0,0,0,0,0,0,2,2,2,0,0,0,0,1659,0,2689,1659,440,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1879,1921,proceedings-article,61,61,0,0,0,0,0,60,0,61,60,5,0,0,0,0,0,0,61,61,61,0,0,0,0,60,0,61,60,5,0,0,0,0,0,0,61,61,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1880,1921,report,268,268,0,1,0,0,0,122,0,208,122,19,0,0,0,0,0,1,0,0,0,1,0,0,0,122,0,208,122,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1881,1921,report-component,11,11,0,0,0,0,0,10,0,11,10,5,0,0,0,0,0,0,11,8,11,0,0,0,0,10,0,11,10,5,0,0,0,0,0,0,11,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1882,1921,report-series,21,21,0,0,0,0,0,21,0,21,21,6,0,0,0,0,0,0,21,21,21,0,0,0,0,21,0,21,21,6,0,0,0,0,0,0,21,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1883,1920,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1884,1920,book,539,539,0,1,0,0,0,455,0,469,455,251,0,0,0,0,0,0,3,3,3,1,0,0,0,455,0,469,455,251,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1885,1920,book-chapter,7225,7225,0,0,0,0,0,3301,0,3365,3301,314,0,0,0,0,0,1116,7225,15,7225,0,0,0,0,3301,0,3365,3301,314,0,0,0,0,0,1116,7225,15,7225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1886,1920,dataset,34,34,0,0,0,0,0,22,0,25,22,7,0,0,0,0,0,0,34,0,34,0,0,0,0,22,0,25,22,7,0,0,0,0,0,0,34,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
