,published_year,type,num_objects,num_dois,num_non_dois,objects_has_abstract,objects_has_affiliations,objects_has_affiliations_id_ror,objects_has_affiliations_string,objects_has_authors,objects_has_authors_id_orcid,objects_has_authors_sequence,objects_has_authors_string,objects_has_citations,objects_has_fields,objects_has_funders,objects_has_funders_id_doi,objects_has_funders_id_source,objects_has_funders_string,objects_has_references,objects_has_venue,objects_has_venue_id_issn,objects_has_venue_string,dois_has_abstract,dois_has_affiliations,dois_has_affiliations_id_ror,dois_has_affiliations_string,dois_has_authors,dois_has_authors_id_orcid,dois_has_authors_sequence,dois_has_authors_string,dois_has_citations,dois_has_fields,dois_has_funders,dois_has_funders_id_doi,dois_has_funders_id_source,dois_has_funders_string,dois_has_references,dois_has_venue,dois_has_venue_id_issn,dois_has_venue_string,non_dois_has_abstract,non_dois_has_affiliations,non_dois_has_affiliations_id_ror,non_dois_has_affiliations_string,non_dois_has_authors,non_dois_has_authors_id_orcid,non_dois_has_authors_sequence,non_dois_has_authors_string,non_dois_has_citations,non_dois_has_fields,non_dois_has_funders,non_dois_has_funders_id_doi,non_dois_has_funders_id_source,non_dois_has_funders_string,non_dois_has_references,non_dois_has_venue,non_dois_has_venue_id_issn,non_dois_has_venue_string
352,2013,monograph,22632,22632,0,2353,470,0,470,17069,155,17231,17069,12797,0,1,1,1,1,110,899,856,899,2353,470,0,470,17069,155,17231,17069,12797,0,1,1,1,1,110,899,856,899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,2013,other,28228,28228,0,1,951,0,951,8975,609,9361,8975,3627,0,0,0,0,0,5881,28228,5414,28228,1,951,0,951,8975,609,9361,8975,3627,0,0,0,0,0,5881,28228,5414,28228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354,2013,peer-review,898,898,0,0,226,0,226,412,0,412,412,100,0,0,0,0,0,0,0,0,0,0,226,0,226,412,0,412,412,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355,2013,posted-content,4106,4106,0,3455,249,0,249,4106,2716,4106,4106,2329,0,270,270,270,270,3063,0,0,0,3455,249,0,249,4106,2716,4106,4106,2329,0,270,270,270,270,3063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356,2013,proceedings,2176,2176,0,0,0,0,0,0,0,0,0,243,0,0,0,0,0,0,103,103,103,0,0,0,0,0,0,0,0,243,0,0,0,0,0,0,103,103,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357,2013,proceedings-article,275467,275467,0,15413,43495,0,43495,261638,43,261742,261638,155343,0,2659,2353,2353,2659,184737,275467,37627,275467,15413,43495,0,43495,261638,43,261742,261638,155343,0,2659,2353,2353,2659,184737,275467,37627,275467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358,2013,reference-book,2556,2556,0,36,0,0,0,2007,0,2009,2007,672,0,0,0,0,0,0,1414,2,1414,36,0,0,0,2007,0,2009,2007,672,0,0,0,0,0,0,1414,2,1414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359,2013,reference-entry,29379,29379,0,1415,883,0,883,16621,0,16621,16621,2968,0,0,0,0,0,7836,29379,0,29379,1415,883,0,883,16621,0,16621,16621,2968,0,0,0,0,0,7836,29379,0,29379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,2013,report,15011,15011,0,506,2805,55,2805,13806,355,14316,13806,4311,0,4,4,4,4,173,10,10,10,506,2805,55,2805,13806,355,14316,13806,4311,0,4,4,4,4,173,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361,2013,report-component,42,42,0,0,0,0,0,42,33,42,42,25,0,0,0,0,0,0,42,42,42,0,0,0,0,42,33,42,42,25,0,0,0,0,0,0,42,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362,2013,report-series,661,661,0,20,24,3,24,177,11,191,177,420,0,0,0,0,0,1,661,661,661,20,24,3,24,177,11,191,177,420,0,0,0,0,0,1,661,661,661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363,2013,standard,57,57,0,0,0,0,0,0,0,44,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,2012,,155,155,0,0,0,0,0,23,1,24,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,24,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,2012,book,33958,33958,0,2671,251,0,251,18726,71,19723,18726,21091,0,9,9,9,9,96,8751,5191,8751,2671,251,0,251,18726,71,19723,18726,21091,0,9,9,9,9,96,8751,5191,8751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366,2012,book-chapter,624887,624887,0,11873,10497,0,10497,382900,566,386670,382900,133455,0,468,451,451,468,219406,624887,114816,624887,11873,10497,0,10497,382900,566,386670,382900,133455,0,468,451,451,468,219406,624887,114816,624887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367,2012,book-part,148,148,0,0,0,0,0,21,0,21,21,22,0,0,0,0,0,85,148,0,148,0,0,0,0,21,0,21,21,22,0,0,0,0,0,85,148,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
368,2012,book-section,145,145,0,0,0,0,0,8,0,8,8,0,0,0,0,0,0,44,145,0,145,0,0,0,0,8,0,8,8,0,0,0,0,0,0,44,145,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369,2012,component,29751,29751,0,0,82,0,82,9069,0,29745,9069,723,0,0,0,0,0,0,0,0,0,0,82,0,82,9069,0,29745,9069,723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,2012,database,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371,2012,dataset,72355,72355,0,0,17309,0,17309,46850,4429,62094,46850,2639,0,1235,1211,1211,1235,0,72355,0,72355,0,17309,0,17309,46850,4429,62094,46850,2639,0,1235,1211,1211,1235,0,72355,0,72355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372,2012,edited-book,1916,1916,0,212,86,0,86,852,15,858,852,1078,0,0,0,0,0,40,59,41,59,212,86,0,86,852,15,858,852,1078,0,0,0,0,0,40,59,41,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373,2012,grant,1532,1532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374,2012,journal-article,2752680,2752680,0,439532,508366,101,508366,2571877,9712,2577950,2571877,1771060,2399206,96710,69269,69269,96709,1697003,2752680,2750052,2752680,439532,508366,101,508366,2571877,9712,2577950,2571877,1771060,2399206,96710,69269,69269,96709,1697003,2752680,2750052,2752680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375,2012,journal-issue,26998,26998,0,0,0,0,0,28,0,28,28,5115,21101,1,1,1,1,2,26998,26899,26998,0,0,0,0,28,0,28,28,5115,21101,1,1,1,1,2,26998,26899,26998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376,2012,monograph,19434,19434,0,2363,414,0,414,14725,131,14992,14725,11362,0,0,0,0,0,63,970,932,970,2363,414,0,414,14725,131,14992,14725,11362,0,0,0,0,0,63,970,932,970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377,2012,other,40328,40328,0,0,483,0,483,18924,673,19126,18924,7169,0,0,0,0,0,16226,40328,4668,40328,0,483,0,483,18924,673,19126,18924,7169,0,0,0,0,0,16226,40328,4668,40328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378,2012,peer-review,121,121,0,0,48,0,48,49,2,49,49,20,0,0,0,0,0,0,0,0,0,0,48,0,48,49,2,49,49,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379,2012,posted-content,3260,3260,0,2721,20,1,20,3257,182,3260,3257,2022,0,290,290,290,290,2682,0,0,0,2721,20,1,20,3257,182,3260,3257,2022,0,290,290,290,290,2682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,2012,proceedings,2408,2408,0,0,0,0,0,0,0,0,0,256,0,0,0,0,0,1,91,91,91,0,0,0,0,0,0,0,0,256,0,0,0,0,0,1,91,91,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381,2012,proceedings-article,277760,277760,0,14630,41618,0,41618,265081,43,265097,265081,156825,0,1962,1810,1810,1962,188734,277760,31790,277760,14630,41618,0,41618,265081,43,265097,265081,156825,0,1962,1810,1810,1962,188734,277760,31790,277760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,2012,reference-book,1544,1544,0,31,3,0,3,1259,0,1261,1259,474,0,0,0,0,0,0,711,3,711,31,3,0,3,1259,0,1261,1259,474,0,0,0,0,0,0,711,3,711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383,2012,reference-entry,52050,52050,0,476,300,0,300,11531,0,11531,11531,3511,0,0,0,0,0,34506,52050,0,52050,476,300,0,300,11531,0,11531,11531,3511,0,0,0,0,0,34506,52050,0,52050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,2012,report,14207,14207,0,301,1783,27,1783,13184,248,13595,13184,4056,0,18,18,18,18,152,4,4,4,301,1783,27,1783,13184,248,13595,13184,4056,0,18,18,18,18,152,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,2012,report-component,25,25,0,0,0,0,0,25,21,25,25,19,0,0,0,0,0,0,25,25,25,0,0,0,0,25,21,25,25,19,0,0,0,0,0,0,25,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,2012,report-series,693,693,0,19,43,0,43,218,11,229,218,434,0,0,0,0,0,0,693,693,693,19,43,0,43,218,11,229,218,434,0,0,0,0,0,0,693,693,693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,2012,standard,60,60,0,0,0,0,0,0,0,50,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,2011,,81,81,0,0,0,0,0,23,0,24,23,12,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,24,23,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,2011,book,25311,25311,0,2105,347,0,347,14100,57,15159,14100,16554,0,11,9,9,11,68,7678,4893,7678,2105,347,0,347,14100,57,15159,14100,16554,0,11,9,9,11,68,7678,4893,7678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,2011,book-chapter,567825,567825,0,8129,7260,0,7260,366175,291,370198,366175,125384,0,207,183,183,207,182013,567825,106427,567825,8129,7260,0,7260,366175,291,370198,366175,125384,0,207,183,183,207,182013,567825,106427,567825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,2011,book-part,137,137,0,0,0,0,0,32,0,32,32,24,0,0,0,0,0,90,137,0,137,0,0,0,0,32,0,32,32,24,0,0,0,0,0,90,137,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392,2011,book-section,563,563,0,0,0,0,0,0,0,0,0,340,0,0,0,0,0,531,563,0,563,0,0,0,0,0,0,0,0,340,0,0,0,0,0,531,563,0,563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,2011,component,20600,20600,0,0,85,0,85,8168,0,20598,8168,546,0,0,0,0,0,0,0,0,0,0,85,0,85,8168,0,20598,8168,546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394,2011,dataset,55707,55707,0,0,17226,0,17226,40930,4137,50003,40930,2512,0,10,5,5,10,6,55707,0,55707,0,17226,0,17226,40930,4137,50003,40930,2512,0,10,5,5,10,6,55707,0,55707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,2011,edited-book,1763,1763,0,245,93,0,93,775,15,783,775,1050,0,0,0,0,0,33,123,54,123,245,93,0,93,775,15,783,775,1050,0,0,0,0,0,33,123,54,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,2011,grant,1637,1637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397,2011,journal-article,2547532,2547532,0,390073,424359,86,424359,2366802,6707,2373000,2366802,1658054,2256047,78809,56353,56353,78809,1598399,2547532,2545536,2547532,390073,424359,86,424359,2366802,6707,2373000,2366802,1658054,2256047,78809,56353,56353,78809,1598399,2547532,2545536,2547532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398,2011,journal-issue,24550,24550,0,0,0,0,0,38,0,40,38,5080,19984,1,1,1,1,0,24550,24458,24550,0,0,0,0,38,0,40,38,5080,19984,1,1,1,1,0,24550,24458,24550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,2011,monograph,17065,17065,0,2782,548,0,548,14076,88,14298,14076,10528,0,1,1,1,1,65,1162,975,1162,2782,548,0,548,14076,88,14298,14076,10528,0,1,1,1,1,65,1162,975,1162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,2011,other,28559,28559,0,0,392,0,392,11546,561,11726,11546,5350,0,0,0,0,0,9620,28559,3372,28559,0,392,0,392,11546,561,11726,11546,5350,0,0,0,0,0,9620,28559,3372,28559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,2011,posted-content,2645,2645,0,2245,26,0,26,2643,93,2645,2643,1650,0,179,179,179,179,2206,0,0,0,2245,26,0,26,2643,93,2645,2643,1650,0,179,179,179,179,2206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402,2011,proceedings,2264,2264,0,0,0,0,0,0,0,0,0,238,0,0,0,0,0,1,45,45,45,0,0,0,0,0,0,0,0,238,0,0,0,0,0,1,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403,2011,proceedings-article,294836,294836,0,13095,41678,0,41678,281595,45,281608,281595,155344,0,2810,2608,2608,2810,200930,294836,34341,294836,13095,41678,0,41678,281595,45,281608,281595,155344,0,2810,2608,2608,2810,200930,294836,34341,294836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,2011,reference-book,101715,101715,0,48,0,0,0,1275,0,1279,1275,4114,0,0,0,0,0,0,100977,7,100977,48,0,0,0,1275,0,1279,1275,4114,0,0,0,0,0,0,100977,7,100977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,2011,reference-entry,94336,94336,0,588,902,0,902,14358,0,14359,14358,4753,0,0,0,0,0,8613,94336,0,94336,588,902,0,902,14358,0,14359,14358,4753,0,0,0,0,0,8613,94336,0,94336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,2011,report,11878,11878,0,238,1511,92,1511,10995,319,11463,10995,3759,0,24,24,24,24,137,7,7,7,238,1511,92,1511,10995,319,11463,10995,3759,0,24,24,24,24,137,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,2011,report-component,65,65,0,31,0,0,0,62,46,62,62,25,0,0,0,0,0,0,65,34,65,31,0,0,0,62,46,62,62,25,0,0,0,0,0,0,65,34,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,2011,report-series,743,743,0,21,34,2,34,236,8,240,236,442,0,0,0,0,0,0,743,743,743,21,34,2,34,236,8,240,236,442,0,0,0,0,0,0,743,743,743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409,2011,standard,68,68,0,0,0,0,0,0,0,55,0,7,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,55,0,7,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,2010,,84,84,0,0,0,0,0,18,0,18,18,8,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,18,18,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,2010,book,22855,22855,0,1633,222,0,222,12212,40,13189,12212,15051,0,13,13,13,13,63,5683,4532,5683,1633,222,0,222,12212,40,13189,12212,15051,0,13,13,13,13,63,5683,4532,5683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,2010,book-chapter,520296,520296,0,8872,8556,0,8556,318265,341,322684,318265,111437,0,219,215,215,219,172028,520296,98204,520296,8872,8556,0,8556,318265,341,322684,318265,111437,0,219,215,215,219,172028,520296,98204,520296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413,2010,book-part,536,536,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,67,536,0,536,0,0,0,0,0,0,0,0,94,0,0,0,0,0,67,536,0,536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,2010,book-section,233,233,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,141,233,0,233,0,0,0,0,1,0,1,1,1,0,0,0,0,0,141,233,0,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415,2010,component,14607,14607,0,0,95,0,95,7960,2,14602,7960,565,0,0,0,0,0,0,0,0,0,0,95,0,95,7960,2,14602,7960,565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416,2010,dataset,52166,52166,0,0,14829,0,14829,36423,3319,46238,36423,2479,0,14,5,5,14,6,52166,0,52166,0,14829,0,14829,36423,3319,46238,36423,2479,0,14,5,5,14,6,52166,0,52166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417,2010,edited-book,1675,1675,0,271,106,0,106,752,13,756,752,1166,0,0,0,0,0,49,48,36,48,271,106,0,106,752,13,756,752,1166,0,0,0,0,0,49,48,36,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418,2010,grant,1525,1525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
419,2010,journal-article,2584325,2584325,0,319386,356096,129,356096,2391056,4594,2395210,2391056,1557536,2324142,44681,32069,32069,44680,1663051,2584325,2582738,2584325,319386,356096,129,356096,2391056,4594,2395210,2391056,1557536,2324142,44681,32069,32069,44680,1663051,2584325,2582738,2584325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,2010,journal-issue,21789,21789,0,0,0,0,0,37,0,37,37,4120,18198,1,1,1,1,1,21789,21718,21789,0,0,0,0,37,0,37,37,4120,18198,1,1,1,1,1,21789,21718,21789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421,2010,monograph,15207,15207,0,2275,429,0,429,12471,84,12670,12471,9851,0,1,1,1,1,55,915,827,915,2275,429,0,429,12471,84,12670,12471,9851,0,1,1,1,1,55,915,827,915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,2010,other,25508,25508,0,0,225,0,225,8570,588,9093,8570,3555,0,0,0,0,0,4788,25508,3879,25508,0,225,0,225,8570,588,9093,8570,3555,0,0,0,0,0,4788,25508,3879,25508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423,2010,posted-content,2173,2173,0,1910,26,0,26,2168,101,2170,2168,1362,0,83,83,83,83,1804,0,0,0,1910,26,0,26,2168,101,2170,2168,1362,0,83,83,83,83,1804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424,2010,proceedings,2226,2226,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,1,87,83,87,0,0,0,0,0,0,0,0,253,0,0,0,0,0,1,87,83,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425,2010,proceedings-article,307027,307027,0,15769,43066,0,43066,293774,45,293781,293774,163219,0,2190,2050,2050,2190,215145,307027,33624,307027,15769,43066,0,43066,293774,45,293781,293774,163219,0,2190,2050,2050,2190,215145,307027,33624,307027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426,2010,reference-book,1377,1377,0,20,1,0,1,1191,0,1192,1191,365,0,0,0,0,0,0,812,2,812,20,1,0,1,1191,0,1192,1191,365,0,0,0,0,0,0,812,2,812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427,2010,reference-entry,23321,23321,0,488,165,0,165,11955,0,11955,11955,3544,0,0,0,0,0,8101,23321,0,23321,488,165,0,165,11955,0,11955,11955,3544,0,0,0,0,0,8101,23321,0,23321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428,2010,report,11836,11836,0,198,1331,46,1331,10195,211,11420,10195,3609,0,21,21,21,21,108,6,6,6,198,1331,46,1331,10195,211,11420,10195,3609,0,21,21,21,21,108,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429,2010,report-component,36,36,0,0,0,0,0,35,26,35,35,22,0,0,0,0,0,0,36,36,36,0,0,0,0,35,26,35,35,22,0,0,0,0,0,0,36,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430,2010,report-series,606,606,0,16,19,0,19,214,0,217,214,378,0,0,0,0,0,0,606,606,606,16,19,0,19,214,0,217,214,378,0,0,0,0,0,0,606,606,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431,2010,standard,106,106,0,0,0,0,0,0,0,74,0,16,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,74,0,16,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432,2009,,37,37,0,0,0,0,0,15,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433,2009,book,21314,21314,0,1284,247,0,247,11114,36,11931,11114,13843,0,18,17,17,18,62,5677,4289,5677,1284,247,0,247,11114,36,11931,11114,13843,0,18,17,17,18,62,5677,4289,5677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434,2009,book-chapter,488775,488775,0,16449,12805,0,12805,305763,467,309167,305763,109123,0,276,270,270,276,157449,488775,104048,488775,16449,12805,0,12805,305763,467,309167,305763,109123,0,276,270,270,276,157449,488775,104048,488775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435,2009,book-part,82,82,0,0,0,0,0,3,0,3,3,19,0,0,0,0,0,42,82,0,82,0,0,0,0,3,0,3,3,19,0,0,0,0,0,42,82,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436,2009,book-section,438,438,0,0,0,0,0,3,0,3,3,4,0,0,0,0,0,196,438,0,438,0,0,0,0,3,0,3,3,4,0,0,0,0,0,196,438,0,438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
437,2009,component,15602,15602,0,0,86,0,86,7446,0,15601,7446,640,0,0,0,0,0,0,0,0,0,0,86,0,86,7446,0,15601,7446,640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438,2009,dataset,47587,47587,0,0,14008,5,14008,31084,2794,40964,31084,2247,0,32,18,18,32,3,47587,0,47587,0,14008,5,14008,31084,2794,40964,31084,2247,0,32,18,18,32,3,47587,0,47587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439,2009,edited-book,1498,1498,0,289,125,0,125,671,5,678,671,1018,0,2,2,2,2,79,25,13,25,289,125,0,125,671,5,678,671,1018,0,2,2,2,2,79,25,13,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440,2009,grant,1755,1755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,2009,journal-article,2320098,2320098,0,285983,320988,84,320988,2110205,3644,2113695,2110205,1501155,2084320,26635,20544,20544,26635,1415681,2320098,2318543,2320098,285983,320988,84,320988,2110205,3644,2113695,2110205,1501155,2084320,26635,20544,20544,26635,1415681,2320098,2318543,2320098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
442,2009,journal-issue,26459,26459,0,0,0,0,0,44,0,45,44,5655,23358,1,1,1,1,1,26459,26394,26459,0,0,0,0,44,0,45,44,5655,23358,1,1,1,1,1,26459,26394,26459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443,2009,monograph,14022,14022,0,1667,417,0,417,11864,81,11976,11864,9136,0,0,0,0,0,78,946,896,946,1667,417,0,417,11864,81,11976,11864,9136,0,0,0,0,0,78,946,896,946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444,2009,other,16235,16235,0,0,110,0,110,4834,522,5247,4834,2343,0,0,0,0,0,2245,16235,3331,16235,0,110,0,110,4834,522,5247,4834,2343,0,0,0,0,0,2245,16235,3331,16235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445,2009,posted-content,1916,1916,0,1721,50,0,50,1902,66,1906,1902,1294,0,62,62,62,62,1632,0,0,0,1721,50,0,50,1902,66,1906,1902,1294,0,62,62,62,62,1632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446,2009,proceedings,2112,2112,0,0,0,0,0,0,0,0,0,239,0,0,0,0,0,1,74,69,74,0,0,0,0,0,0,0,0,239,0,0,0,0,0,1,74,69,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447,2009,proceedings-article,275035,275035,0,12658,40723,0,40723,262145,30,262156,262145,150470,0,1802,1680,1680,1802,189234,275035,25257,275035,12658,40723,0,40723,262145,30,262156,262145,150470,0,1802,1680,1680,1802,189234,275035,25257,275035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448,2009,reference-book,1015,1015,0,32,0,0,0,824,0,825,824,358,0,0,0,0,0,1,445,1,445,32,0,0,0,824,0,825,824,358,0,0,0,0,0,1,445,1,445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449,2009,reference-entry,33232,33232,0,215,516,0,516,18492,0,18492,18492,3259,0,0,0,0,0,6069,33232,77,33232,215,516,0,516,18492,0,18492,18492,3259,0,0,0,0,0,6069,33232,77,33232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450,2009,report,10678,10678,0,183,1137,24,1137,9769,202,10291,9769,3356,0,23,23,23,23,107,8,8,8,183,1137,24,1137,9769,202,10291,9769,3356,0,23,23,23,23,107,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
