,published_year,type,crossref_dois,openalex_ids,openalex_has_openalex_type,openalex_has_abstract,openalex_has_affiliations,openalex_has_affiliations_countrycode,openalex_has_affiliations_sourceid,openalex_has_affiliations_ror,openalex_has_affiliations_string,openalex_has_authors,openalex_has_authors_sourceid,openalex_has_authors_orcid,openalex_has_authors_sequence,openalex_has_authors_string,openalex_has_citations,openalex_has_fields,openalex_has_fields_mag,openalex_has_references,openalex_has_venue,openalex_has_venue_issnl,openalex_has_venue_sourceid,openalex_has_venue_issn,openalex_has_venue_string,openalex_abstract_adds_presence,openalex_abstract_adds_counts,openalex_affiliations_adds_presence,openalex_affiliations_adds_counts,openalex_affiliations_countrycode_adds_presence,openalex_affiliations_countrycode_adds_counts,openalex_affiliations_sourceid_adds_presence,openalex_affiliations_sourceid_adds_counts,openalex_affiliations_ror_adds_presence,openalex_affiliations_ror_adds_counts,openalex_affiliations_string_adds_presence,openalex_affiliations_string_adds_counts,openalex_authors_adds_presence,openalex_authors_adds_counts,openalex_authors_sourceid_adds_presence,openalex_authors_sourceid_adds_counts,openalex_authors_orcid_adds_presence,openalex_authors_orcid_adds_counts,openalex_authors_sequence_adds_presence,openalex_authors_sequence_adds_counts,openalex_authors_string_adds_presence,openalex_authors_string_adds_counts,openalex_citations_adds_presence,openalex_citations_adds_counts,openalex_fields_adds_presence,openalex_fields_adds_counts,openalex_fields_mag_adds_presence,openalex_fields_mag_adds_counts,openalex_references_adds_presence,openalex_references_adds_counts,openalex_venue_adds_presence,openalex_venue_adds_counts,openalex_venue_issnl_adds_presence,openalex_venue_issnl_adds_counts,openalex_venue_sourceid_adds_presence,openalex_venue_sourceid_adds_counts,openalex_venue_issn_adds_presence,openalex_venue_issn_adds_counts,openalex_venue_string_adds_presence,openalex_venue_string_adds_counts,crossref_ids,crossref_has_crossref_type,crossref_has_abstract,crossref_has_affiliations,crossref_has_affiliations_ror,crossref_has_affiliations_string,crossref_has_authors,crossref_has_authors_orcid,crossref_has_authors_sequence,crossref_has_authors_string,crossref_has_citations,crossref_has_fields,crossref_has_references,crossref_has_venue,crossref_has_venue_issn,crossref_has_venue_string
1456,1952,journal-issue,1299,1299,1299,23,0,0,0,0,0,0,0,0,0,0,18,1298,1298,0,1269,1269,1269,1269,1299,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,78,207,78,0,0,0,0,0,0,0,0,0,459,0,0,1299,1299,0,0,0,0,0,0,0,0,20,1092,0,1299,1269,1299
1457,1952,monograph,391,391,391,16,0,0,0,0,0,242,248,0,248,242,102,391,391,1,8,8,8,8,8,11,0,0,0,0,0,0,0,0,0,0,0,16,9,22,9,0,0,5,9,16,9,16,54,391,0,391,0,1,1,7,7,7,7,7,7,7,7,7,7,391,391,5,0,0,0,226,0,301,226,92,0,0,1,1,1
1458,1952,other,288,288,288,26,1,1,1,1,1,268,268,0,268,268,90,288,288,21,270,268,270,268,287,26,0,1,1,1,1,1,1,1,1,1,1,8,8,8,8,0,0,8,8,8,8,52,78,288,0,288,0,21,21,0,0,0,0,0,0,0,267,0,0,288,288,0,0,0,0,260,0,269,260,38,0,0,288,268,288
1459,1952,proceedings,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1460,1952,proceedings-article,398,392,392,93,138,82,84,56,138,389,389,0,389,389,97,392,392,22,302,2,302,2,353,81,0,128,128,76,76,78,78,56,56,128,128,0,0,0,0,0,0,0,0,0,0,17,59,392,0,392,0,22,22,0,0,0,0,0,0,0,2,0,0,398,398,12,10,0,10,395,0,395,395,106,0,43,398,274,398
1461,1952,report,1819,1815,1815,504,14,9,9,9,14,1617,1625,0,1625,1617,342,1813,1813,39,175,21,175,21,175,503,0,10,10,8,8,8,8,9,9,10,10,145,146,153,146,0,0,141,146,145,146,107,197,1813,0,1813,0,39,39,175,175,21,21,175,175,21,21,175,175,1819,1819,4,9,0,9,1477,0,1605,1477,268,0,0,0,0,0
1462,1952,report-component,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,1,1,1
1463,1952,report-series,6,6,6,5,0,0,0,0,0,6,6,0,6,6,3,6,6,1,6,6,6,6,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,6,0,6,0,1,1,0,0,0,0,0,0,0,6,0,0,6,6,0,0,0,0,6,0,6,6,1,0,0,6,6,6
1464,1951,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1465,1951,book,689,684,681,26,4,1,1,1,4,556,559,1,559,556,383,684,684,3,510,118,510,118,510,25,0,4,4,1,1,1,1,1,1,4,4,44,61,47,61,1,1,43,61,44,61,20,141,684,0,684,0,3,3,433,433,45,45,433,433,45,85,433,433,689,689,1,0,0,0,518,0,548,518,381,0,0,77,73,77
1466,1951,book-chapter,9445,9414,9414,1554,1262,713,718,673,1262,5464,5478,0,5478,5464,766,9413,9413,920,7360,648,7360,648,7780,1554,0,1256,1256,709,709,714,714,673,673,1256,1256,1129,1146,1143,1146,0,0,1121,1146,1129,1146,111,360,9413,0,9413,0,18,21,0,0,0,0,0,0,81,407,0,0,9445,9445,0,32,0,32,4336,0,4479,4336,752,0,1202,9445,572,9445
1467,1951,component,24,2,2,2,0,0,0,0,0,2,2,0,2,2,0,2,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,24,24,0,0,0,0,0,0,24,0,2,0,0,0,0,0
1468,1951,dataset,241,241,241,6,0,0,0,0,0,192,192,0,192,192,32,241,241,0,7,1,7,1,233,6,0,0,0,0,0,0,0,0,0,0,0,1,3,1,3,0,0,0,3,1,3,2,4,241,0,241,0,0,0,0,0,0,0,0,0,1,1,0,0,241,241,0,0,0,0,191,0,198,191,40,0,0,241,0,241
1469,1951,edited-book,16,16,0,4,0,0,0,0,0,16,16,0,16,16,13,16,16,0,16,0,16,0,16,4,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,3,3,3,3,2,9,16,0,16,0,0,0,16,16,0,0,16,16,0,0,16,16,16,16,0,0,0,0,13,0,13,13,11,0,0,0,0,0
1470,1951,journal-article,148239,148000,147999,28685,35326,23065,23445,21506,35326,115196,115234,422,115234,115196,61064,147963,147963,31400,147853,147788,147853,147788,148000,23177,6,26709,26739,17336,17353,17618,17636,21506,21506,26709,26739,2189,3762,2227,3762,422,422,2172,3762,2189,3762,6494,32628,20859,92070,20859,92070,6943,7112,0,0,0,0,0,0,0,65656,0,0,148239,148239,5785,11974,0,11974,113128,0,113445,113128,56897,127280,29140,148239,148183,148239
1471,1951,journal-issue,1271,1271,1271,20,0,0,0,0,0,0,0,0,0,0,25,1270,1270,0,1242,1242,1242,1242,1271,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,85,214,85,0,0,0,0,0,0,0,0,0,444,0,0,1271,1271,0,0,0,0,0,0,0,0,29,1057,0,1271,1242,1271
1472,1951,monograph,410,410,410,13,0,0,0,0,0,246,254,0,254,246,117,410,410,1,18,16,18,16,18,11,0,0,0,0,0,0,0,0,0,0,0,10,10,18,10,0,0,4,10,10,10,27,82,410,0,410,0,1,1,16,16,14,14,16,16,14,14,16,16,410,410,2,0,0,0,236,0,308,236,93,0,0,2,2,2
1473,1951,other,280,279,279,17,1,1,1,1,1,245,245,0,245,245,94,279,279,21,264,263,264,263,279,17,0,1,1,1,1,1,1,1,1,1,1,1,2,1,2,0,0,1,2,1,2,64,92,279,0,279,0,21,21,0,0,0,0,0,0,0,262,0,0,280,280,0,0,0,0,244,0,268,244,32,0,0,280,264,280
1474,1951,proceedings,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1475,1951,proceedings-article,306,288,288,67,91,57,59,36,91,283,283,0,283,283,57,288,288,16,234,1,234,1,268,58,0,82,82,52,52,54,54,36,36,82,82,0,0,0,0,0,0,0,0,0,0,12,25,288,0,288,0,9,9,0,0,0,0,0,0,0,1,0,0,306,306,9,9,0,9,301,0,301,301,72,0,43,306,216,306
1476,1951,report,1221,1211,1211,227,6,5,5,5,6,1000,1009,1,1009,1000,219,1210,1210,16,206,19,206,19,206,226,0,3,3,3,3,3,3,5,5,3,3,185,187,194,187,1,1,180,187,185,187,99,151,1210,0,1210,0,16,16,206,206,19,19,206,206,19,19,206,206,1221,1221,4,13,0,13,825,0,976,825,140,0,0,0,0,0
1477,1950,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1478,1950,book,846,844,839,28,12,9,9,9,12,696,699,0,699,696,477,844,844,3,630,107,630,107,630,28,0,12,12,9,9,9,9,9,9,12,12,52,65,55,65,0,0,51,65,52,65,26,184,844,0,844,0,3,3,563,563,46,46,563,563,46,75,563,563,846,846,0,0,0,0,646,0,671,646,479,0,0,67,63,67
1479,1950,book-chapter,10806,10758,10758,1762,1363,768,776,756,1363,5619,5657,2,5657,5619,626,10758,10758,972,8251,511,8251,511,8809,1762,0,1357,1357,767,767,774,774,756,756,1357,1357,1265,1242,1303,1242,2,2,1235,1242,1265,1242,107,239,10758,0,10758,0,25,30,0,0,0,0,0,0,33,237,0,0,10806,10806,0,56,0,56,4354,0,4465,4354,597,0,1390,10806,482,10806
1480,1950,component,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29,0,0,0,0,0,0,29,0,3,0,0,0,0,0
1481,1950,dataset,214,214,214,6,0,0,0,0,0,133,134,0,134,133,36,213,213,1,5,0,5,0,207,6,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,0,0,3,3,3,3,0,3,213,0,213,0,1,1,0,0,0,0,0,0,0,0,0,0,214,214,0,0,0,0,130,0,144,130,44,0,0,214,0,214
1482,1950,edited-book,15,14,1,8,0,0,0,0,0,14,14,0,14,14,11,14,14,0,14,0,14,0,14,8,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,3,3,3,3,3,6,14,0,14,0,0,0,14,14,0,0,14,14,0,0,14,14,15,15,0,0,0,0,12,0,12,12,8,0,0,0,0,0
1483,1950,journal-article,137698,137432,137430,26034,32428,21095,21413,19569,32428,106826,106859,339,106859,106826,56719,137411,137411,28285,137236,137155,137236,137155,137432,21116,9,24434,24454,15715,15726,15960,15971,19569,19569,24434,24454,2172,3511,2204,3511,339,339,2160,3511,2172,3511,5899,29758,20002,84541,20002,84541,6059,6208,0,0,0,0,0,0,0,61954,0,0,137698,137698,5169,10816,0,10816,104806,0,105137,104806,52927,117559,26464,137698,137634,137698
1484,1950,journal-issue,1229,1229,1229,30,0,0,0,0,0,0,0,0,0,0,24,1229,1229,0,1199,1199,1199,1199,1229,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,81,216,81,0,0,0,0,0,0,0,0,0,437,0,0,1229,1229,0,0,0,0,0,0,0,0,25,1013,0,1229,1199,1229
1485,1950,monograph,356,355,355,8,1,1,1,1,1,221,229,0,229,221,106,355,355,3,23,21,23,21,23,8,0,1,1,1,1,1,1,1,1,1,1,7,4,15,4,0,0,1,4,7,4,18,59,355,0,355,0,3,3,16,16,14,14,16,16,14,16,16,16,356,356,1,0,0,0,215,0,280,215,92,0,0,7,7,7
1486,1950,other,216,216,216,10,0,0,0,0,0,206,206,1,206,206,63,216,216,15,201,201,201,201,216,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,39,216,0,216,0,15,15,0,0,0,0,0,0,0,165,0,0,216,216,0,0,0,0,206,1,208,206,46,0,0,216,201,216
1487,1950,proceedings,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1488,1950,proceedings-article,266,241,241,37,85,61,63,44,85,236,236,0,236,236,37,241,241,1,228,1,228,1,241,37,0,85,85,61,61,63,63,44,44,85,85,0,1,0,1,0,0,0,1,0,1,9,16,241,0,241,0,1,1,0,0,0,0,0,0,0,1,0,0,266,266,0,0,0,0,261,0,261,261,41,0,30,266,200,266
1489,1950,report,1004,1001,1001,224,6,5,5,5,6,842,845,0,845,842,142,1000,1000,9,185,21,185,21,185,224,0,3,3,3,3,3,3,5,5,3,3,167,162,170,162,0,0,160,162,167,162,65,96,1000,0,1000,0,9,9,185,185,21,21,185,185,21,21,185,185,1004,1004,0,13,0,13,677,0,800,677,92,0,0,0,0,0
1490,1950,report-series,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,1,1,1
1491,1949,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1492,1949,book,631,630,626,32,7,4,4,4,7,521,526,0,526,521,346,630,630,4,443,86,443,86,443,32,0,7,7,4,4,4,4,4,4,7,7,44,50,49,50,0,0,44,50,44,50,22,114,630,0,630,0,4,4,379,379,24,24,379,379,24,51,379,379,631,631,0,0,0,0,478,0,497,478,344,0,0,64,62,64
1493,1949,book-chapter,7763,7745,7742,1333,1341,829,830,820,1341,4645,4675,5,4675,4645,511,7745,7745,660,5556,465,5556,465,6257,1333,0,1340,1340,828,828,829,829,820,820,1340,1340,989,1006,1019,1006,5,5,972,1006,989,1006,114,205,7745,0,7745,0,10,12,0,0,0,0,0,0,26,229,0,0,7763,7763,0,3,0,3,3669,0,3763,3669,461,0,915,7763,443,7763
1494,1949,component,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,0,0,16,0,2,0,0,0,0,0
1495,1949,dataset,199,199,199,5,0,0,0,0,0,148,151,0,151,148,35,199,199,0,17,11,17,11,194,5,0,0,0,0,0,0,0,0,0,0,0,3,4,6,4,0,0,3,4,3,4,4,10,199,0,199,0,0,0,0,0,0,0,0,0,11,11,0,0,199,199,0,0,0,0,145,0,153,145,35,0,0,199,0,199
1496,1949,edited-book,19,17,3,6,0,0,0,0,0,15,15,0,15,15,12,17,17,0,17,0,17,0,17,6,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,3,3,3,3,0,3,17,0,17,0,0,0,17,17,0,0,17,17,0,0,17,17,19,19,0,0,0,0,14,0,14,14,12,0,0,0,0,0
1497,1949,journal-article,125185,124820,124820,23777,28065,18288,18590,17013,28065,96137,96175,316,96175,96137,50107,124796,124796,24365,124699,124667,124699,124667,124820,19398,4,21368,21378,13832,13840,14063,14071,17013,17013,21368,21378,1919,3102,1957,3102,316,316,1911,3102,1919,3102,5397,25677,16487,79328,16487,79328,5522,5612,0,0,0,0,0,0,0,57012,0,0,125185,125185,4617,9335,0,9335,94428,0,94773,94428,46594,108572,22878,125185,125147,125185
1498,1949,journal-issue,1170,1170,1170,21,0,0,0,0,0,1,1,0,1,1,20,1170,1170,0,1142,1142,1142,1142,1170,21,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,1,201,89,201,89,0,0,0,0,0,0,0,0,0,419,0,0,1170,1170,0,0,0,0,0,0,0,0,22,969,0,1170,1142,1170
1499,1949,monograph,310,309,309,13,1,1,1,1,1,199,202,0,202,199,98,309,309,3,9,8,9,8,9,13,0,1,1,1,1,1,1,1,1,1,1,11,4,14,4,0,0,1,4,11,4,18,47,309,0,309,0,3,3,5,5,4,4,5,5,4,5,5,5,310,310,0,0,0,0,189,0,282,189,86,0,0,4,4,4
1500,1949,other,228,228,228,6,2,1,1,1,2,208,208,0,208,208,54,228,228,3,213,213,213,213,228,6,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,26,33,228,0,228,0,3,3,0,0,0,0,0,0,0,187,0,0,228,228,0,2,0,2,208,0,222,208,32,0,0,228,213,228
1501,1949,proceedings,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1502,1949,proceedings-article,278,278,278,37,82,42,48,32,82,274,274,0,274,274,43,278,278,0,252,3,252,3,277,37,0,81,81,41,41,47,47,32,32,81,81,0,0,0,0,0,0,0,0,0,0,9,19,278,0,278,0,0,0,0,0,0,0,0,0,0,3,0,0,278,278,0,1,0,1,274,0,274,274,58,0,36,278,236,278
1503,1949,report,742,738,738,175,13,11,11,11,13,607,612,0,612,607,98,738,738,3,85,13,85,13,85,173,0,8,8,6,6,6,6,11,11,8,8,86,75,91,75,0,0,73,75,86,75,52,73,738,0,738,0,2,2,85,85,13,13,85,85,13,13,85,85,742,742,2,11,0,11,526,0,636,526,57,0,2,0,0,0
1504,1949,report-series,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1
1505,1948,book,528,528,528,20,8,6,6,6,8,436,439,0,439,436,290,528,528,2,379,82,379,82,379,19,0,8,8,6,6,6,6,6,6,8,8,29,47,32,47,0,0,29,47,29,47,16,113,528,0,528,0,2,2,334,334,37,37,334,334,37,62,334,334,528,528,1,0,0,0,407,0,429,407,285,0,0,45,45,45
1506,1948,book-chapter,6002,5986,5986,872,680,346,348,329,680,3377,3393,0,3393,3377,423,5986,5986,453,4511,349,4511,349,5117,872,0,680,680,346,346,348,348,329,329,680,680,655,670,671,670,0,0,652,670,655,670,90,204,5986,0,5986,0,8,10,0,0,0,0,0,0,19,210,0,0,6002,6002,0,0,0,0,2723,0,2763,2723,396,0,604,6002,332,6002
1507,1948,component,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,0,0,0,0,0,0,21,0,1,0,0,0,0,0
1508,1948,dataset,113,113,113,1,0,0,0,0,0,70,71,0,71,70,12,113,113,0,5,0,5,0,109,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,1,1,1,1,1,1,113,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,113,113,0,0,0,0,69,0,75,69,16,0,0,113,0,113
1509,1948,edited-book,11,10,0,4,0,0,0,0,0,10,10,0,10,10,5,10,10,0,10,0,10,0,10,4,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,3,10,0,10,0,0,0,10,10,0,0,10,10,0,0,10,10,11,11,0,0,0,0,10,0,10,10,5,0,0,0,0,0
1510,1948,journal-article,113718,113432,113432,20250,23494,15380,15709,14294,23494,86064,86097,213,86097,86064,42938,113418,113418,20256,113281,113244,113281,113244,113432,16599,0,17556,17568,11411,11422,11664,11675,14294,14294,17556,17568,1726,2730,1759,2730,213,213,1711,2730,1726,2730,4829,22192,16611,70309,16611,70309,4577,4694,0,0,0,0,0,0,0,51627,0,0,113718,113718,3883,8158,0,8158,84468,0,84748,84468,39868,96987,19335,113718,113678,113718
1511,1948,journal-issue,1047,1047,1047,9,0,0,0,0,0,0,0,0,0,0,21,1047,1047,0,1024,1024,1024,1024,1047,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,74,185,74,0,0,0,0,0,0,0,0,0,376,0,0,1047,1047,0,0,0,0,0,0,0,0,24,862,0,1047,1024,1047
1512,1948,monograph,314,314,314,13,1,1,1,1,1,187,195,0,195,187,71,314,314,0,8,7,8,7,8,13,0,1,1,1,1,1,1,1,1,1,1,16,7,24,7,0,0,2,7,16,7,15,48,314,0,314,0,0,0,6,6,5,5,6,6,5,6,6,6,314,314,0,0,0,0,171,0,256,171,64,0,0,2,2,2
1513,1948,other,87,87,87,4,0,0,0,0,0,76,76,0,76,76,22,87,87,1,80,79,80,79,87,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,20,87,0,87,0,1,1,0,0,0,0,0,0,0,79,0,0,87,87,0,0,0,0,77,0,80,77,7,0,0,87,79,87
1514,1948,proceedings,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1515,1948,proceedings-article,287,287,287,46,113,71,73,47,113,285,285,0,285,285,45,287,287,3,279,3,279,3,287,46,0,113,113,71,71,73,73,47,47,113,113,0,2,0,2,0,0,0,2,0,2,13,22,287,0,287,0,3,3,0,0,0,0,0,0,0,3,0,0,287,287,0,0,0,0,285,0,285,285,84,0,37,287,239,287
1516,1948,report,745,744,744,203,6,5,5,5,6,577,580,0,580,577,110,744,744,5,96,20,96,20,96,203,0,5,5,4,4,4,4,5,5,5,5,69,46,72,46,0,0,44,46,69,46,48,70,744,0,744,0,5,5,96,96,20,20,96,96,20,20,96,96,745,745,0,4,0,4,509,0,672,509,81,0,0,0,0,0
1517,1948,report-series,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,1,1,1
1518,1947,book,324,321,321,13,4,4,4,4,4,276,278,0,278,276,179,321,321,2,239,57,239,57,239,13,0,4,4,4,4,4,4,4,4,4,4,16,27,18,27,0,0,16,27,16,27,7,67,321,0,321,0,2,2,206,206,27,27,206,206,27,43,206,206,324,324,0,0,0,0,262,0,276,262,179,0,0,33,30,33
1519,1947,book-chapter,4044,4027,4027,332,299,135,135,131,299,2405,2409,1,2409,2405,113,4026,4026,220,2789,124,2789,124,3153,332,0,299,299,135,135,135,135,131,131,299,299,779,779,783,779,1,1,774,779,779,779,21,60,4026,0,4026,0,5,5,0,0,0,0,0,0,5,64,0,0,4044,4044,0,0,0,0,1626,0,1652,1626,134,0,346,4044,123,4044
1520,1947,component,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0
1521,1947,dataset,154,154,154,0,0,0,0,0,0,96,102,0,102,96,11,154,154,0,3,0,3,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,154,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,154,154,0,0,0,0,96,0,137,96,19,0,0,154,0,154
1522,1947,edited-book,12,11,3,3,0,0,0,0,0,11,11,0,11,11,9,11,11,0,11,0,11,0,11,3,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,2,2,2,2,0,2,11,0,11,0,0,0,11,11,0,0,11,11,0,0,11,11,12,12,0,0,0,0,10,0,10,10,9,0,0,0,0,0
1523,1947,journal-article,99902,99722,99721,17161,20172,13140,13460,12014,20172,74372,74389,208,74389,74372,36854,99708,99708,16811,99719,99688,99719,99688,99722,13885,6,14542,14565,9521,9538,9770,9787,12014,12014,14542,14565,1467,2467,1484,2467,208,208,1450,2467,1467,2467,4444,19382,14995,62078,14995,62078,3718,3793,0,0,0,0,0,0,0,46307,0,0,99902,99902,3529,7587,0,7587,72971,0,73228,72971,33885,84862,16551,99902,99871,99902
1524,1947,journal-issue,930,930,930,5,0,0,0,0,0,0,0,0,0,0,8,930,930,0,912,912,912,912,930,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,65,175,65,0,0,0,0,0,0,0,0,0,341,0,0,930,930,0,0,0,0,0,0,0,0,12,755,0,930,912,930
1525,1947,monograph,306,306,306,6,1,0,0,0,1,198,207,0,207,198,71,306,306,0,19,17,19,17,19,5,0,1,1,0,0,0,0,0,0,1,1,2,2,11,2,0,0,0,2,2,2,16,41,306,0,306,0,0,0,12,12,10,10,12,12,10,17,12,12,306,306,1,0,0,0,196,0,252,196,62,0,0,7,7,7
1526,1947,other,67,67,67,1,0,0,0,0,0,62,62,0,62,62,10,67,67,2,55,55,55,55,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,67,0,67,0,2,2,0,0,0,0,0,0,0,55,0,0,67,67,0,0,0,0,62,0,64,62,8,0,0,67,55,67
1527,1947,proceedings-article,257,257,257,0,60,30,34,16,60,257,257,0,257,257,23,257,257,0,252,1,252,1,256,0,0,60,60,30,30,34,34,16,16,60,60,0,0,0,0,0,0,0,0,0,0,5,7,257,0,257,0,0,0,0,0,0,0,0,0,0,1,0,0,257,257,0,0,0,0,257,0,257,257,57,0,34,257,257,257
1528,1947,report,598,597,597,111,4,3,3,2,4,434,441,0,441,434,83,596,596,1,67,10,67,10,67,111,0,1,1,1,1,1,1,2,2,1,1,68,64,75,64,0,0,60,64,68,64,44,57,596,0,596,0,1,1,67,67,10,10,67,67,10,10,67,67,598,598,0,6,0,6,368,0,505,368,45,0,0,0,0,0
