,published_year,type,num_objects,num_dois,num_non_dois,objects_has_abstract,objects_has_affiliations,objects_has_affiliations_countrycode,objects_has_affiliations_ror,objects_has_affiliations_sourceid,objects_has_affiliations_string,objects_has_authors,objects_has_authors_orcid,objects_has_authors_sequence,objects_has_authors_sourceid,objects_has_authors_string,objects_has_citations,objects_has_fields,objects_has_fields_mag,objects_has_references,objects_has_venue,objects_has_venue_issn,objects_has_venue_issnl,objects_has_venue_sourceid,objects_has_venue_string,dois_has_abstract,dois_has_affiliations,dois_has_affiliations_countrycode,dois_has_affiliations_ror,dois_has_affiliations_sourceid,dois_has_affiliations_string,dois_has_authors,dois_has_authors_orcid,dois_has_authors_sequence,dois_has_authors_sourceid,dois_has_authors_string,dois_has_citations,dois_has_fields,dois_has_fields_mag,dois_has_references,dois_has_venue,dois_has_venue_issn,dois_has_venue_issnl,dois_has_venue_sourceid,dois_has_venue_string,non_dois_has_abstract,non_dois_has_affiliations,non_dois_has_affiliations_countrycode,non_dois_has_affiliations_ror,non_dois_has_affiliations_sourceid,non_dois_has_affiliations_string,non_dois_has_authors,non_dois_has_authors_orcid,non_dois_has_authors_sequence,non_dois_has_authors_sourceid,non_dois_has_authors_string,non_dois_has_citations,non_dois_has_fields,non_dois_has_fields_mag,non_dois_has_references,non_dois_has_venue,non_dois_has_venue_issn,non_dois_has_venue_issnl,non_dois_has_venue_sourceid,non_dois_has_venue_string
346,2011.0,monograph,6726,6529,197,1850,742,508,470,511,742,6544,986,6563,6563,6544,3820,6330,6330,361,157,63,69,157,636,1832,652,458,420,461,652,6347,920,6366,6366,6347,3699,6140,6140,360,156,63,69,156,624,18,90,50,50,50,90,197,66,197,197,197,121,190,190,1,1,0,0,1,12
347,2011.0,other,6461,6291,170,1216,1388,1009,987,1011,1388,6105,2356,6129,6129,6105,2774,6262,6262,1116,1722,480,552,1722,3640,1214,1221,915,898,916,1221,5937,2356,5961,5961,5937,2773,6096,6096,1115,1719,478,549,1719,3635,2,167,94,89,95,167,168,0,168,168,168,1,166,166,1,3,2,3,3,5
348,2011.0,posted-content,143219,4721,138498,128851,52705,47531,46471,47610,52705,143217,58335,143217,143217,143217,52654,141587,141587,51674,110144,2749,7712,110144,139015,3786,1774,1534,1525,1537,1774,4719,2236,4719,4719,4719,2465,4630,4630,2694,3162,402,1221,3162,4571,125065,50931,45997,44946,46073,50931,138498,56099,138498,138498,138498,50189,136957,136957,48980,106982,2347,6491,106982,134444
349,2011.0,proceedings,139,134,5,18,9,7,7,7,9,48,24,48,48,48,19,136,136,3,0,0,0,0,16,18,7,5,5,5,7,43,24,43,43,43,19,131,131,3,0,0,0,0,16,0,2,2,2,2,2,5,0,5,5,5,0,5,5,0,0,0,0,0,0
350,2011.0,proceedings-article,343373,291731,51642,285967,291856,258879,252616,259407,291856,342295,174860,342295,342295,342295,201192,342700,342700,242728,23484,19887,20147,23484,341202,259092,259251,229847,224209,230314,259251,290653,154798,290653,290653,290653,179382,291243,291243,219953,23429,19886,20146,23429,290961,26875,32605,29032,28407,29093,32605,51642,20062,51642,51642,51642,21810,51457,51457,22775,55,1,1,55,50241
351,2011.0,proceedings-series,11,5,6,7,8,1,1,1,8,9,4,9,9,9,6,11,11,5,0,0,0,0,9,1,2,1,1,1,2,3,2,3,3,3,2,5,5,1,0,0,0,0,3,6,6,0,0,0,6,6,2,6,6,6,4,6,6,4,0,0,0,0,6
352,2011.0,reference-book,13023,13003,20,209,77,51,50,51,77,619,148,619,619,619,295,8485,8485,57,25,2,6,25,7078,192,76,50,49,50,76,599,139,599,599,599,280,8465,8465,48,25,2,6,25,7075,17,1,1,1,1,1,20,9,20,20,20,15,20,20,9,0,0,0,0,3
353,2011.0,reference-entry,17376,17376,0,3977,2551,2312,2269,2314,2551,5529,1632,5529,5529,5529,1789,13892,13892,3109,677,124,423,677,11399,3977,2551,2312,2269,2314,2551,5529,1632,5529,5529,5529,1789,13892,13892,3109,677,124,423,677,11399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354,2011.0,report,8353,8275,78,5981,2005,1785,1773,1785,2005,8245,2273,8281,8281,8245,3018,8242,8242,2644,910,164,175,910,1511,5978,1929,1751,1741,1751,1929,8167,2271,8203,8203,8167,3017,8175,8175,2643,909,164,175,909,1510,3,76,34,32,34,76,78,2,78,78,78,1,67,67,1,1,0,0,1,1
355,2011.0,report-series,470,456,14,430,378,350,346,350,378,456,124,457,457,456,349,455,455,236,356,40,41,356,441,416,366,338,335,338,366,442,121,443,443,442,341,443,443,236,355,40,41,355,440,14,12,12,11,12,12,14,3,14,14,14,8,12,12,0,1,0,0,1,1
356,2011.0,standard,44,41,3,28,3,3,3,3,3,34,27,41,41,34,31,44,44,10,25,0,0,25,30,27,3,3,3,3,3,31,24,38,38,31,29,41,41,10,25,0,0,25,27,1,0,0,0,0,0,3,3,3,3,3,2,3,3,0,0,0,0,0,3
357,2010.0,,2994876,98713,2896163,1150684,350543,189308,183719,189750,350543,2994864,376120,2994864,2994864,2994864,338053,2163088,2163088,321733,2,2,2,2,1910238,45543,38032,13647,13275,13679,38032,98701,13573,98701,98701,98701,19488,73600,73600,14217,2,2,2,2,75822,1105141,312511,175661,170444,176071,312511,2896163,362547,2896163,2896163,2896163,318565,2089488,2089488,307516,0,0,0,0,1834416
358,2010.0,book,145999,14092,131907,46748,9992,6134,5907,6143,9992,145532,15792,145609,145609,145532,66380,142180,142180,6896,1221,670,712,1221,5333,4278,2721,2173,2124,2173,2721,13626,4064,13703,13703,13626,9941,13647,13647,1386,1191,663,705,1191,2809,42470,7271,3961,3783,3970,7271,131906,11728,131906,131906,131906,56439,128533,128533,5510,30,7,7,30,2524
359,2010.0,book-chapter,350081,325791,24290,135697,121093,101981,99786,102128,121093,336526,98176,336912,336912,336526,116238,331453,331453,132386,17954,11874,12151,17954,103088,129549,118821,100741,98579,100886,118821,312236,90774,312622,312622,312236,109700,308457,308457,130078,17916,11868,12145,17916,94904,6148,2272,1240,1207,1242,2272,24290,7402,24290,24290,24290,6538,22996,22996,2308,38,6,6,38,8184
360,2010.0,book-part,49,49,0,0,0,0,0,0,0,2,0,2,2,2,0,33,33,0,0,0,0,0,29,0,0,0,0,0,0,2,0,2,2,2,0,33,33,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361,2010.0,book-section,7,7,0,2,5,5,5,5,5,7,2,7,7,7,2,6,6,6,2,0,0,2,3,2,5,5,5,5,5,7,2,7,7,7,2,6,6,6,2,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362,2010.0,book-series,77,77,0,8,0,0,0,0,0,0,0,0,0,0,1,68,68,0,75,75,75,75,75,8,0,0,0,0,0,0,0,0,0,0,1,68,68,0,75,75,75,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363,2010.0,component,6282,6281,1,160,105,33,32,33,105,6282,1581,6282,6282,6282,317,6171,6171,73,295,237,239,295,403,160,104,33,32,33,104,6281,1581,6281,6281,6281,317,6170,6170,73,294,236,238,294,402,0,1,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1
364,2010.0,dataset,8703,8485,218,693,1642,1350,1331,1353,1642,7770,2467,7874,7874,7770,266,8378,8378,30,122,2,3,122,5608,592,1640,1348,1329,1351,1640,7552,2406,7656,7656,7552,238,8192,8192,24,122,2,3,122,5592,101,2,2,2,2,2,218,61,218,218,218,28,186,186,6,0,0,0,0,16
365,2010.0,dissertation,233546,19099,214447,118377,6985,2317,2270,2324,6985,233546,7141,233546,233546,233546,37334,226472,226472,34415,80,37,43,80,18554,4853,618,497,495,497,618,19099,1092,19099,19099,19099,4921,18105,18105,4094,80,37,43,80,1884,113524,6367,1820,1775,1827,6367,214447,6049,214447,214447,214447,32413,208367,208367,30321,0,0,0,0,16670
366,2010.0,journal,268,192,76,139,88,73,72,73,88,156,66,156,156,156,86,258,258,59,190,189,189,190,263,70,47,37,37,37,47,80,47,80,80,80,55,188,188,38,170,169,169,170,188,69,41,36,35,36,41,76,19,76,76,76,31,70,70,21,20,20,20,20,75
367,2010.0,journal-article,3155752,2164382,991370,2431645,2303515,1771656,1741522,1775045,2303515,3138044,1424085,3138372,3138372,3138044,1792081,3119432,3119432,1648317,2997815,2040682,2377412,2997815,3152416,1669581,1680831,1444714,1422358,1446731,1680831,2146795,1271559,2147122,2147122,2146795,1558697,2137870,2137870,1553023,2010799,1808037,1853664,2010799,2162456,762064,622684,326942,319164,328314,622684,991249,152526,991250,991250,991249,233384,981562,981562,95294,987016,232645,523748,987016,989960
368,2010.0,journal-issue,1284,304,980,1031,1039,987,957,987,1039,1274,829,1274,1274,1274,996,1264,1264,956,1126,1092,1097,1126,1246,225,172,160,159,160,172,294,206,294,294,294,181,286,286,142,206,172,177,206,267,806,867,827,798,827,867,980,623,980,980,980,815,978,978,814,920,920,920,920,979
369,2010.0,monograph,6730,6571,159,1838,677,497,450,497,677,6563,1005,6583,6583,6563,3995,6345,6345,409,191,89,93,191,751,1816,638,469,422,469,638,6404,950,6424,6424,6404,3903,6191,6191,390,191,89,93,191,740,22,39,28,28,28,39,159,55,159,159,159,92,154,154,19,0,0,0,0,11
370,2010.0,other,6252,6115,137,1087,1410,1100,1051,1102,1410,5732,2244,5789,5789,5732,2762,6000,6000,1230,1736,794,813,1736,3790,1086,1278,1029,986,1029,1278,5595,2242,5652,5652,5595,2759,5870,5870,1230,1733,793,812,1733,3782,1,132,71,65,73,132,137,2,137,137,137,3,130,130,0,3,1,1,3,8
371,2010.0,posted-content,132191,4246,127945,119685,48879,44113,42961,44200,48879,132190,53180,132190,132190,132190,51053,130660,130660,48066,103445,2396,6550,103445,128342,3406,1352,1185,1173,1187,1352,4245,1914,4245,4245,4245,2159,4188,4188,2359,2788,270,966,2788,4124,116279,47527,42928,41788,43013,47527,127945,51266,127945,127945,127945,48894,126472,126472,45707,100657,2126,5584,100657,124218
372,2010.0,proceedings,144,139,5,11,10,7,7,7,10,41,17,41,41,41,24,144,144,1,1,1,1,1,14,11,8,5,5,5,8,36,17,36,36,36,24,139,139,1,1,1,1,1,14,0,2,2,2,2,2,5,0,5,5,5,0,5,5,0,0,0,0,0,0
373,2010.0,proceedings-article,349459,304205,45254,299830,303661,268284,262009,268893,303661,348238,174005,348238,348238,348238,212528,348820,348820,254276,24592,21060,21171,24592,347342,273404,272084,240093,234404,240653,272084,302984,155469,302984,302984,302984,191625,303781,303781,231712,24473,21060,21171,24473,303459,26426,31577,28191,27605,28240,31577,45254,18536,45254,45254,45254,20903,45039,45039,22564,119,0,0,119,43883
374,2010.0,proceedings-series,4,4,0,1,0,0,0,0,0,1,1,1,1,1,1,4,4,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,4,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375,2010.0,reference-book,498,431,67,179,107,85,85,85,107,492,180,492,492,492,260,474,474,83,20,4,7,20,118,169,66,53,53,53,66,425,135,425,425,425,220,407,407,54,20,4,7,20,111,10,41,32,32,32,41,67,45,67,67,67,40,67,67,29,0,0,0,0,7
376,2010.0,reference-entry,4927,4926,1,3461,3642,3157,3084,3162,3642,4606,2062,4606,4606,4606,2379,4775,4775,3800,669,149,347,669,4214,3460,3641,3156,3083,3161,3641,4605,2061,4605,4605,4605,2378,4774,4774,3800,669,149,347,669,4213,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
377,2010.0,report,7744,7633,111,5411,1834,1583,1579,1585,1834,7622,2000,7651,7651,7622,2866,7656,7656,2452,1021,113,133,1021,1502,5409,1733,1539,1536,1540,1733,7512,1999,7541,7541,7512,2862,7551,7551,2447,1020,113,133,1020,1501,2,101,44,43,45,101,110,1,110,110,110,4,105,105,5,1,0,0,1,1
378,2010.0,report-series,437,425,12,394,326,297,294,299,326,422,108,422,422,422,327,425,425,213,319,43,44,319,406,382,317,288,285,290,317,410,108,410,410,410,321,414,414,212,319,43,44,319,406,12,9,9,9,9,9,12,0,12,12,12,6,11,11,1,0,0,0,0,0
379,2010.0,standard,27,27,0,0,0,0,0,0,0,9,7,21,21,9,3,24,24,0,0,0,0,0,9,0,0,0,0,0,0,9,7,21,21,9,3,24,24,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,2009.0,,2757845,86578,2671267,1020540,316511,168651,163952,169069,316511,2757841,340705,2757841,2757841,2757841,327055,1955774,1955774,294241,1,1,1,1,1808594,39270,34012,11158,10853,11187,34012,86574,11368,86574,86574,86574,16609,63276,63276,12816,1,1,1,1,67594,981270,282499,157493,153099,157882,282499,2671267,329337,2671267,2671267,2671267,310446,1892498,1892498,281425,0,0,0,0,1741000
381,2009.0,book,123030,12077,110953,42402,9079,5600,5350,5622,9079,122487,14043,122567,122567,122487,61319,119735,119735,6227,1201,680,716,1201,5342,3922,2213,1731,1695,1737,2213,11534,3422,11614,11614,11534,8459,11652,11652,1273,1188,678,714,1188,2798,38480,6866,3869,3655,3885,6866,110953,10621,110953,110953,110953,52860,108083,108083,4954,13,2,2,13,2544
382,2009.0,book-chapter,327768,305581,22187,121833,123699,103784,101951,103976,123699,312459,95092,312752,312752,312459,118527,311350,311350,123962,18029,13175,13395,18029,105230,116522,121659,102776,100984,102967,121659,290272,88380,290565,290565,290272,112321,290382,290382,121846,17996,13163,13383,17996,97615,5311,2040,1008,967,1009,2040,22187,6712,22187,22187,22187,6206,20968,20968,2116,33,12,12,33,7615
383,2009.0,book-part,6,6,0,1,1,1,1,1,1,1,0,1,1,1,0,5,5,1,0,0,0,0,4,1,1,1,1,1,1,1,0,1,1,1,0,5,5,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,2009.0,book-section,1,1,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,2009.0,book-series,233,233,0,40,0,0,0,0,0,0,0,0,0,0,8,189,189,0,233,233,233,233,233,40,0,0,0,0,0,0,0,0,0,0,8,189,189,0,233,233,233,233,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,2009.0,component,5715,5715,0,131,87,37,35,37,87,5715,1399,5715,5715,5715,245,5634,5634,51,242,196,199,242,292,131,87,37,35,37,87,5715,1399,5715,5715,5715,245,5634,5634,51,242,196,199,242,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,2009.0,dataset,7065,6827,238,398,1557,1204,1185,1208,1557,6344,1727,6463,6463,6344,225,6795,6795,23,76,8,10,76,4778,338,1555,1203,1184,1207,1555,6107,1681,6226,6226,6107,199,6567,6567,20,76,8,10,76,4771,60,2,1,1,1,2,237,46,237,237,237,26,228,228,3,0,0,0,0,7
388,2009.0,dissertation,203054,17959,185095,100361,6548,2229,2182,2233,6548,203054,6144,203054,203054,203054,35093,196996,196996,29592,91,58,63,91,15029,4383,563,451,450,452,563,17959,901,17959,17959,17959,4809,16891,16891,3641,91,58,63,91,1411,95978,5985,1778,1732,1781,5985,185095,5243,185095,185095,185095,30284,180105,180105,25951,0,0,0,0,13618
389,2009.0,journal,225,71,154,172,76,67,67,67,76,189,42,189,189,189,89,211,211,38,58,56,56,58,221,26,24,20,20,20,24,35,20,35,35,35,26,66,66,9,52,50,50,52,67,146,52,47,47,47,52,154,22,154,154,154,63,145,145,29,6,6,6,6,154
390,2009.0,journal-article,3037909,2075686,962223,2314164,2201366,1683609,1653880,1686884,2201366,3018617,1331575,3018900,3018900,3018617,1747715,3005586,3005586,1569537,2898661,1964597,2288919,2898661,3034831,1583222,1600702,1366934,1344449,1368869,1600702,2056491,1182845,2056771,2056771,2056491,1515573,2052836,2052836,1481224,1939686,1732895,1773544,1939686,2073928,730942,600664,316675,309431,318015,600664,962126,148730,962129,962129,962126,232142,952750,952750,88313,958975,231702,515375,958975,960903
391,2009.0,journal-issue,1828,379,1449,1527,1526,1443,1397,1447,1526,1816,1164,1816,1816,1816,1467,1807,1807,1455,1541,1519,1519,1541,1779,300,244,232,231,232,244,367,279,367,367,367,272,361,361,237,273,251,251,273,330,1227,1282,1211,1166,1215,1282,1449,885,1449,1449,1449,1195,1446,1446,1218,1268,1268,1268,1268,1449
392,2009.0,monograph,6631,6512,119,1834,678,454,419,455,678,6528,971,6539,6539,6528,3931,6341,6341,409,159,79,82,159,730,1817,634,425,390,426,634,6409,931,6420,6420,6409,3860,6225,6225,405,159,79,82,159,726,17,44,29,29,29,44,119,40,119,119,119,71,116,116,4,0,0,0,0,4
393,2009.0,other,5203,5101,102,724,990,749,725,749,990,4549,1789,4700,4700,4549,2148,4862,4862,936,1437,824,837,1437,3140,724,889,700,683,700,889,4448,1789,4599,4599,4448,2148,4767,4767,936,1437,824,837,1437,3140,0,101,49,42,49,101,101,0,101,101,101,0,95,95,0,0,0,0,0,0
394,2009.0,posted-content,121117,3818,117299,109497,46583,41808,40810,41881,46583,121116,48410,121116,121116,121116,48235,119782,119782,43794,95007,2127,5587,95007,117678,3200,1300,1178,1166,1179,1300,3817,1739,3817,3817,3817,2053,3777,3777,2269,2538,210,805,2538,3694,106297,45283,40630,39644,40702,45283,117299,46671,117299,117299,117299,46182,116005,116005,41525,92469,1917,4782,92469,113984
395,2009.0,proceedings,141,138,3,9,10,7,6,7,10,35,11,35,35,35,18,141,141,1,0,0,0,0,10,9,10,7,6,7,10,32,11,32,32,32,18,138,138,1,0,0,0,0,10,0,0,0,0,0,0,3,0,3,3,3,0,3,3,0,0,0,0,0,0
396,2009.0,proceedings-article,304540,265893,38647,256102,262101,232099,226817,232573,262101,303429,152320,303429,303429,303429,192704,303857,303857,221504,14926,11633,11969,14926,302426,235102,236210,209211,204570,209628,236210,264782,136176,264782,264782,264782,175334,265414,265414,204426,14901,11633,11969,14901,264934,21000,25891,22888,22247,22945,25891,38647,16144,38647,38647,38647,17370,38443,38443,17078,25,0,0,25,37492
397,2009.0,proceedings-series,4,4,0,1,1,1,1,1,1,1,0,1,1,1,1,4,4,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,4,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398,2009.0,reference-book,397,372,25,157,73,52,51,52,73,393,116,393,393,393,218,379,379,44,23,5,9,23,80,153,65,46,45,46,65,368,101,368,368,368,197,354,354,35,23,5,9,23,74,4,8,6,6,6,8,25,15,25,25,25,21,25,25,9,0,0,0,0,6
399,2009.0,reference-entry,3296,3281,15,2203,2255,1967,1940,1972,2255,3070,1405,3070,3070,3070,1321,3109,3109,2536,896,105,254,896,2738,2201,2241,1953,1926,1958,2241,3055,1396,3055,3055,3055,1319,3095,3095,2534,895,105,254,895,2735,2,14,14,14,14,14,15,9,15,15,15,2,14,14,2,1,0,0,1,3
400,2009.0,report,6898,6839,59,5290,1395,1272,1262,1273,1395,6792,1737,6825,6825,6792,2555,6791,6791,2199,814,102,128,814,1333,5290,1338,1246,1238,1247,1338,6733,1736,6766,6766,6733,2554,6737,6737,2198,813,102,128,813,1332,0,57,26,24,26,57,59,1,59,59,59,1,54,54,1,1,0,0,1,1
401,2009.0,report-series,402,387,15,367,292,270,268,270,292,393,87,393,393,393,302,390,390,216,286,40,42,286,369,352,280,258,256,258,280,378,83,378,378,378,290,376,376,215,283,39,41,283,366,15,12,12,12,12,12,15,4,15,15,15,12,14,14,1,3,1,1,3,3
402,2009.0,standard,24,24,0,2,2,1,1,1,2,8,4,18,18,8,5,21,21,0,0,0,0,0,8,2,2,1,1,1,2,8,4,18,18,8,5,21,21,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403,2008.0,,2490528,80863,2409665,896205,282515,149719,145605,150081,282515,2490316,314622,2490316,2490316,2490316,318521,1729941,1729941,269341,2,2,2,2,1650185,33890,31703,9993,9661,10009,31703,80651,10771,80651,80651,80651,16314,58106,58106,11602,2,2,2,2,64901,862315,250812,139726,135944,140072,250812,2409665,303851,2409665,2409665,2409665,302207,1671835,1671835,257739,0,0,0,0,1585284
404,2008.0,book,106648,10296,96352,40191,8550,5221,5003,5227,8550,106074,13491,106141,106141,106074,54442,103634,103634,5641,1014,460,495,1014,4244,3576,2372,1897,1854,1898,2372,9722,3118,9789,9789,9722,7545,9992,9992,1231,987,451,485,987,1984,36615,6178,3324,3149,3329,6178,96352,10373,96352,96352,96352,46897,93642,93642,4410,27,9,10,27,2260
405,2008.0,book-chapter,316058,294940,21118,101370,112174,93177,91120,93330,112174,294481,84337,294737,294737,294481,112091,301534,301534,115216,16537,12395,12636,16537,102865,96321,110455,92253,90221,92401,110455,273363,77941,273619,273619,273363,105843,281490,281490,113161,16512,12381,12622,16512,95787,5049,1719,924,899,929,1719,21118,6396,21118,21118,21118,6248,20044,20044,2055,25,14,14,25,7078
406,2008.0,book-part,11,11,0,0,0,0,0,0,0,6,0,6,6,6,0,11,11,4,0,0,0,0,5,0,0,0,0,0,0,6,0,6,6,6,0,11,11,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,2008.0,book-section,1,1,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,2008.0,book-series,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409,2008.0,component,5488,5488,0,167,137,79,79,79,137,5486,1583,5488,5488,5486,326,5409,5409,85,295,238,238,295,359,167,137,79,79,79,137,5486,1583,5488,5488,5486,326,5409,5409,85,295,238,238,295,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,2008.0,dataset,8619,8330,289,476,1580,1183,1157,1184,1580,7653,2005,7706,7706,7653,262,7590,7590,12,86,6,7,86,6151,388,1578,1183,1157,1184,1578,7366,1950,7419,7419,7366,242,7310,7310,12,86,6,7,86,6145,88,2,0,0,0,2,287,55,287,287,287,20,280,280,0,0,0,0,0,6
411,2008.0,dissertation,172996,15907,157089,80376,6027,2236,2176,2244,6027,172996,5285,172996,172996,172996,32126,167650,167650,24057,74,28,34,74,13180,3990,539,460,459,460,539,15907,780,15907,15907,15907,4570,15041,15041,3185,74,28,34,74,1208,76386,5488,1776,1717,1784,5488,157089,4505,157089,157089,157089,27556,152609,152609,20872,0,0,0,0,11972
412,2008.0,journal,158,60,98,117,62,59,58,59,62,132,50,132,132,132,65,129,129,43,59,58,59,59,155,29,22,20,20,20,22,34,25,34,34,34,28,52,52,15,43,42,43,43,57,88,40,39,38,39,40,98,25,98,98,98,37,77,77,28,16,16,16,16,98
413,2008.0,journal-article,2812523,1901642,910881,2157042,2046969,1563227,1535393,1566567,2046969,2795943,1224049,2796229,2796229,2795943,1616450,2781384,2781384,1431050,2693949,1836288,2130223,2693949,2809292,1454872,1460255,1254179,1233292,1256126,1460255,1885146,1086711,1885432,1885432,1885146,1399414,1881657,1881657,1355202,1786085,1617629,1647375,1786085,1899862,702170,586714,309048,302101,310441,586714,910797,137338,910797,910797,910797,217036,899727,899727,75848,907864,218659,482848,907864,909430
414,2008.0,journal-issue,1586,335,1251,1389,1449,1373,1327,1373,1449,1577,1032,1577,1577,1577,1319,1567,1567,1311,1363,1359,1360,1363,1541,237,217,203,203,203,217,326,244,326,326,326,243,317,317,196,237,234,234,237,290,1152,1232,1170,1124,1170,1232,1251,788,1251,1251,1251,1076,1250,1250,1115,1126,1125,1126,1126,1251
415,2008.0,monograph,5212,5084,128,1446,548,387,360,387,548,5108,783,5122,5122,5108,3272,4964,4964,333,143,90,94,143,565,1431,516,372,345,372,516,4980,755,4994,4994,4980,3178,4843,4843,327,143,90,94,143,561,15,32,15,15,15,32,128,28,128,128,128,94,121,121,6,0,0,0,0,4
416,2008.0,other,5567,5448,119,768,1045,696,660,696,1045,4915,1723,4980,4980,4915,2137,5232,5232,1141,1283,683,699,1283,3810,768,929,626,592,626,929,4797,1722,4862,4862,4797,2135,5118,5118,1141,1283,683,699,1283,3808,0,116,70,68,70,116,118,1,118,118,118,2,114,114,0,0,0,0,0,2
417,2008.0,peer-review,1,1,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418,2008.0,posted-content,111710,4041,107669,100513,42280,38094,37189,38168,42280,111710,44993,111710,111710,111710,45586,110338,110338,40186,87655,1992,4722,87655,108424,3418,1155,1053,1041,1054,1155,4041,1787,4041,4041,4041,2098,3964,3964,2134,2576,208,623,2576,3937,97095,41125,37041,36148,37114,41125,107669,43206,107669,107669,107669,43488,106374,106374,38052,85079,1784,4099,85079,104487
419,2008.0,proceedings,109,99,10,11,6,4,4,4,6,39,14,39,39,39,19,106,106,1,5,5,5,5,13,11,4,2,2,2,4,29,12,29,29,29,19,98,98,1,5,5,5,5,11,0,2,2,2,2,2,10,2,10,10,10,0,8,8,0,0,0,0,0,2
420,2008.0,proceedings-article,282324,251266,31058,248297,228760,194943,190335,195352,228760,281231,136442,281231,281231,281231,183460,281592,281592,203791,14328,8408,8561,14328,280608,228684,206470,175760,171583,176112,206470,250173,121961,250173,250173,250173,168270,250732,250732,187799,14178,8407,8560,14178,250638,19613,22290,19183,18752,19240,22290,31058,14481,31058,31058,31058,15190,30860,30860,15992,150,1,1,150,29970
421,2008.0,proceedings-series,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,2008.0,reference-book,312,297,15,109,52,41,39,42,52,305,86,305,305,305,173,289,289,39,11,3,3,11,62,109,44,35,33,36,44,290,81,290,290,290,164,274,274,37,11,3,3,11,62,0,8,6,6,6,8,15,5,15,15,15,9,15,15,2,0,0,0,0,0
423,2008.0,reference-entry,4632,4625,7,2354,3633,3046,3011,3049,3633,4411,1508,4411,4411,4411,1507,4402,4402,2435,241,70,219,241,3966,2354,3626,3040,3005,3043,3626,4404,1504,4404,4404,4404,1502,4395,4395,2435,241,70,219,241,3963,0,7,6,6,6,7,7,4,7,7,7,5,7,7,0,0,0,0,0,3
424,2008.0,report,6913,6859,54,5358,1396,1262,1253,1262,1396,6825,1559,6856,6856,6825,2546,6838,6838,2102,809,78,88,809,1349,5356,1346,1245,1237,1245,1346,6771,1558,6802,6802,6771,2545,6788,6788,2101,809,78,88,809,1348,2,50,17,16,17,50,54,1,54,54,54,1,50,50,1,0,0,0,0,1
425,2008.0,report-series,387,373,14,352,294,269,264,269,294,381,73,381,381,381,249,374,374,155,271,31,32,271,355,338,284,259,254,259,284,367,71,367,367,367,242,361,361,155,270,31,32,270,353,14,10,10,10,10,10,14,2,14,14,14,7,13,13,0,1,0,0,1,2
