,published_year,type,num_objects,num_dois,num_non_dois,objects_has_abstract,objects_has_affiliations,objects_has_affiliations_countrycode,objects_has_affiliations_ror,objects_has_affiliations_sourceid,objects_has_affiliations_string,objects_has_authors,objects_has_authors_orcid,objects_has_authors_sequence,objects_has_authors_sourceid,objects_has_authors_string,objects_has_citations,objects_has_fields,objects_has_fields_mag,objects_has_references,objects_has_venue,objects_has_venue_issn,objects_has_venue_issnl,objects_has_venue_sourceid,objects_has_venue_string,dois_has_abstract,dois_has_affiliations,dois_has_affiliations_countrycode,dois_has_affiliations_ror,dois_has_affiliations_sourceid,dois_has_affiliations_string,dois_has_authors,dois_has_authors_orcid,dois_has_authors_sequence,dois_has_authors_sourceid,dois_has_authors_string,dois_has_citations,dois_has_fields,dois_has_fields_mag,dois_has_references,dois_has_venue,dois_has_venue_issn,dois_has_venue_issnl,dois_has_venue_sourceid,dois_has_venue_string,non_dois_has_abstract,non_dois_has_affiliations,non_dois_has_affiliations_countrycode,non_dois_has_affiliations_ror,non_dois_has_affiliations_sourceid,non_dois_has_affiliations_string,non_dois_has_authors,non_dois_has_authors_orcid,non_dois_has_authors_sequence,non_dois_has_authors_sourceid,non_dois_has_authors_string,non_dois_has_citations,non_dois_has_fields,non_dois_has_fields_mag,non_dois_has_references,non_dois_has_venue,non_dois_has_venue_issn,non_dois_has_venue_issnl,non_dois_has_venue_sourceid,non_dois_has_venue_string
1974,1920,journal-issue,707,707,0,7,0,0,0,0,0,0,0,0,0,0,0,705,705,0,692,692,692,692,707,7,0,0,0,0,0,0,0,0,0,0,0,705,705,0,692,692,692,692,707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975,1920,monograph,2530,2530,0,12,6,6,6,6,6,1629,2,1739,1739,1629,357,2453,2453,8,22,22,22,22,32,12,6,6,6,6,6,1629,2,1739,1739,1629,357,2453,2453,8,22,22,22,22,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976,1920,other,30,26,4,2,0,0,0,0,0,16,0,16,16,16,9,29,29,6,9,9,9,9,26,2,0,0,0,0,0,12,0,12,12,12,9,25,25,6,9,9,9,9,26,0,0,0,0,0,0,4,0,4,4,4,0,4,4,0,0,0,0,0,0
1977,1920,posted-content,16,0,16,2,0,0,0,0,0,16,0,16,16,16,11,16,16,0,10,0,0,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,16,0,16,16,16,11,16,16,0,10,0,0,10,16
1978,1920,proceedings-article,82,82,0,0,7,1,1,1,7,82,0,82,82,82,11,81,81,0,0,0,0,0,82,0,7,1,1,1,7,82,0,82,82,82,11,81,81,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,1920,report,219,219,0,0,0,0,0,0,0,155,0,158,158,155,21,213,213,0,3,1,2,3,44,0,0,0,0,0,0,155,0,158,158,155,21,213,213,0,3,1,2,3,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,1920,report-series,31,31,0,0,0,0,0,0,0,31,0,31,31,31,10,31,31,0,31,31,31,31,31,0,0,0,0,0,0,31,0,31,31,31,10,31,31,0,31,31,31,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981,1919,,12309,693,11616,1408,295,165,161,168,295,12309,8,12309,12309,12309,1078,9539,9539,6,80,80,80,80,5514,8,40,8,8,8,40,693,0,693,693,693,68,541,541,1,80,80,80,80,331,1400,255,157,153,160,255,11616,8,11616,11616,11616,1010,8998,8998,5,0,0,0,0,5183
1982,1919,book,4872,502,4370,105,9,7,7,7,9,4822,3,4822,4822,4822,1540,4530,4530,9,22,22,22,22,296,7,6,4,4,4,6,452,1,452,452,452,184,457,457,3,22,22,22,22,38,98,3,3,3,3,3,4370,2,4370,4370,4370,1356,4073,4073,6,0,0,0,0,258
1983,1919,book-chapter,5780,5779,1,1207,740,221,212,221,740,3160,0,3173,3173,3160,167,5146,5146,293,36,36,36,36,3950,1206,740,221,212,221,740,3159,0,3172,3172,3159,167,5145,5145,293,36,36,36,36,3950,1,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0
1984,1919,dataset,46,46,0,0,0,0,0,0,0,42,0,42,42,42,4,46,46,0,0,0,0,0,46,0,0,0,0,0,0,42,0,42,42,42,4,46,46,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,1919,dissertation,200,46,154,66,2,2,2,2,2,200,0,200,200,200,18,189,189,1,0,0,0,0,6,3,2,2,2,2,2,46,0,46,46,46,8,43,43,0,0,0,0,0,6,63,0,0,0,0,0,154,0,154,154,154,10,146,146,1,0,0,0,0,0
1986,1919,journal-article,52426,49945,2481,3922,6522,2734,2540,2890,6522,33626,77,33635,33635,33626,11517,50368,50368,2562,52414,49916,50456,52414,52416,3757,6290,2642,2451,2796,6290,31145,71,31154,31154,31145,10866,47988,47988,2559,49934,48291,48323,49934,49936,165,232,92,89,94,232,2481,6,2481,2481,2481,651,2380,2380,3,2480,1625,2133,2480,2480
1987,1919,journal-issue,614,614,0,0,0,0,0,0,0,0,0,0,0,0,0,613,613,0,600,600,600,600,614,0,0,0,0,0,0,0,0,0,0,0,0,613,613,0,600,600,600,600,614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1988,1919,monograph,2067,2067,0,13,1,0,0,0,1,1362,0,1444,1444,1362,264,2010,2010,1,12,12,12,12,18,13,1,0,0,0,1,1362,0,1444,1444,1362,264,2010,2010,1,12,12,12,12,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,1919,other,20,19,1,2,1,1,1,1,1,20,0,20,20,20,14,18,18,0,17,17,17,17,19,2,0,0,0,0,0,19,0,19,19,19,14,17,17,0,17,17,17,17,19,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0
1990,1919,posted-content,12,0,12,5,2,0,0,0,2,12,0,12,12,12,3,12,12,0,10,0,0,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,2,12,0,12,12,12,3,12,12,0,10,0,0,10,12
1991,1919,proceedings-article,71,70,1,0,9,3,1,3,9,71,0,71,71,71,9,69,69,0,1,1,1,1,71,0,9,3,1,3,9,70,0,70,70,70,9,68,68,0,1,1,1,1,70,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1
1992,1919,report,253,252,1,4,0,0,0,0,0,193,0,195,195,193,38,244,244,0,3,0,0,3,70,4,0,0,0,0,0,192,0,194,194,192,38,243,243,0,3,0,0,3,69,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1
1993,1919,report-series,23,23,0,0,0,0,0,0,0,23,0,23,23,23,3,23,23,0,23,23,23,23,23,0,0,0,0,0,0,23,0,23,23,23,3,23,23,0,23,23,23,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,1918,,12808,582,12226,1599,327,195,190,196,327,12808,3,12808,12808,12808,1057,9973,9973,19,77,77,77,77,6157,4,47,5,5,5,47,582,0,582,582,582,62,439,439,7,77,77,77,77,293,1595,280,190,185,191,280,12226,3,12226,12226,12226,995,9534,9534,12,0,0,0,0,5864
1995,1918,book,3826,435,3391,108,7,4,4,4,7,3771,1,3771,3771,3771,1197,3553,3553,6,6,6,6,6,288,14,3,1,1,1,3,380,0,380,380,380,140,401,401,1,6,6,6,6,34,94,4,3,3,3,4,3391,1,3391,3391,3391,1057,3152,3152,5,0,0,0,0,254
1996,1918,book-chapter,4551,4550,1,701,462,139,128,139,462,2224,0,2224,2224,2224,123,4074,4074,230,40,40,40,40,2848,701,462,139,128,139,462,2223,0,2223,2223,2223,123,4073,4073,230,40,40,40,40,2848,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0
1997,1918,dataset,36,36,0,0,0,0,0,0,0,20,0,20,20,20,0,36,36,0,0,0,0,0,36,0,0,0,0,0,0,20,0,20,20,20,0,36,36,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,1918,dissertation,165,34,131,80,2,2,2,2,2,165,0,165,165,165,15,159,159,1,1,1,1,1,10,6,2,2,2,2,2,34,0,34,34,34,9,33,33,1,1,1,1,1,4,74,0,0,0,0,0,131,0,131,131,131,6,126,126,0,0,0,0,0,6
1999,1918,journal-article,49996,47583,2413,3498,6017,2516,2337,2660,6017,31667,48,31676,31676,31667,10701,48090,48090,2242,49993,47542,48134,49993,49993,3377,5806,2431,2257,2573,5806,29254,48,29263,29263,29254,10087,45799,45799,2239,47581,46025,46085,47581,47581,121,211,85,80,87,211,2413,0,2413,2413,2413,614,2291,2291,3,2412,1517,2049,2412,2412
2000,1918,journal-issue,673,673,0,3,0,0,0,0,0,0,0,0,0,0,0,673,673,0,657,657,657,657,673,3,0,0,0,0,0,0,0,0,0,0,0,673,673,0,657,657,657,657,673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,1918,monograph,1766,1766,0,9,6,6,6,6,6,1157,1,1224,1224,1157,262,1704,1704,6,15,14,14,15,19,9,6,6,6,6,6,1157,1,1224,1224,1157,262,1704,1704,6,15,14,14,15,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,1918,other,12,12,0,0,0,0,0,0,0,10,0,10,10,10,9,12,12,0,11,11,11,11,12,0,0,0,0,0,0,10,0,10,10,10,9,12,12,0,11,11,11,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,1918,posted-content,8,0,8,1,0,0,0,0,0,8,0,8,8,8,3,8,8,0,4,1,1,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,8,8,8,3,8,8,0,4,1,1,4,8
2004,1918,proceedings-article,52,51,1,0,1,1,0,1,1,52,0,52,52,52,4,48,48,0,1,1,1,1,51,0,1,1,0,1,1,51,0,51,51,51,4,47,47,0,1,1,1,1,50,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1
2005,1918,report,189,189,0,1,0,0,0,0,0,148,0,151,151,148,39,179,179,0,1,1,1,1,47,1,0,0,0,0,0,148,0,151,151,148,39,179,179,0,1,1,1,1,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,1918,report-series,10,10,0,0,0,0,0,0,0,10,0,10,10,10,1,9,9,0,10,10,10,10,10,0,0,0,0,0,0,10,0,10,10,10,1,9,9,0,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,1917,,11638,672,10966,1426,283,165,162,166,283,11638,10,11638,11638,11638,1061,9342,9342,16,93,93,93,93,5457,11,36,9,7,9,36,672,4,672,672,672,95,493,493,5,93,93,93,93,359,1415,247,156,155,157,247,10966,6,10966,10966,10966,966,8849,8849,11,0,0,0,0,5098
2008,1917,book,3893,447,3446,112,4,3,3,3,4,3838,6,3840,3840,3838,1237,3629,3629,7,9,9,9,9,311,7,1,1,1,1,1,392,0,394,394,392,146,420,420,1,9,9,9,9,38,105,3,2,2,2,3,3446,6,3446,3446,3446,1091,3209,3209,6,0,0,0,0,273
2009,1917,book-chapter,4908,4905,3,816,428,98,95,98,428,2237,1,2243,2243,2237,178,4430,4430,168,44,44,44,44,3343,815,428,98,95,98,428,2234,1,2240,2240,2234,177,4427,4427,168,44,44,44,44,3343,1,0,0,0,0,0,3,0,3,3,3,1,3,3,0,0,0,0,0,0
2010,1917,dataset,18,18,0,0,0,0,0,0,0,9,0,9,9,9,1,18,18,0,0,0,0,0,18,0,0,0,0,0,0,9,0,9,9,9,1,18,18,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1917,dissertation,217,31,186,70,1,1,1,1,1,217,1,217,217,217,12,207,207,0,0,0,0,0,4,3,1,1,1,1,1,31,0,31,31,31,2,29,29,0,0,0,0,0,2,67,0,0,0,0,0,186,1,186,186,186,10,178,178,0,0,0,0,0,2
2012,1917,journal-article,51793,49324,2469,3478,6326,2734,2561,2940,6326,33080,73,33095,33095,33080,10981,49896,49896,2182,51785,49309,49842,51785,51785,3366,6093,2642,2471,2846,6093,30611,71,30626,30626,30611,10341,47544,47544,2180,49317,47752,47797,49317,49317,112,233,92,90,94,233,2469,2,2469,2469,2469,640,2352,2352,2,2468,1557,2045,2468,2468
2013,1917,journal-issue,628,628,0,3,0,0,0,0,0,0,0,0,0,0,0,628,628,0,614,614,614,614,628,3,0,0,0,0,0,0,0,0,0,0,0,628,628,0,614,614,614,614,628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,1917,monograph,2358,2358,0,14,1,0,0,0,1,1597,0,1691,1691,1597,302,2279,2279,5,13,13,13,13,19,14,1,0,0,0,1,1597,0,1691,1691,1597,302,2279,2279,5,13,13,13,13,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,1917,other,38,38,0,0,0,0,0,0,0,37,0,37,37,37,29,37,37,0,36,36,36,36,38,0,0,0,0,0,0,37,0,37,37,37,29,37,37,0,36,36,36,36,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,1917,posted-content,3,0,3,1,0,0,0,0,0,3,0,3,3,3,0,3,3,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,3,3,3,0,3,3,0,1,0,0,1,3
2017,1917,proceedings-article,54,53,1,0,1,0,0,0,1,54,0,54,54,54,10,53,53,0,1,0,0,1,54,0,1,0,0,0,1,53,0,53,53,53,10,52,52,0,1,0,0,1,53,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1
2018,1917,report,275,274,1,1,0,0,0,0,0,232,0,233,233,232,45,266,266,1,5,1,1,5,47,1,0,0,0,0,0,231,0,232,232,231,44,265,265,1,5,1,1,5,47,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0
2019,1917,report-series,16,16,0,1,0,0,0,0,0,16,0,16,16,16,2,15,15,0,16,16,16,16,16,1,0,0,0,0,0,16,0,16,16,16,2,15,15,0,16,16,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1916,,12011,522,11489,1242,323,184,181,185,323,12011,3,12011,12011,12011,1097,9085,9085,8,70,70,70,70,5821,22,71,22,21,22,71,522,0,522,522,522,57,396,396,0,70,70,70,70,321,1220,252,162,160,163,252,11489,3,11489,11489,11489,1040,8689,8689,8,0,0,0,0,5500
2021,1916,book,3953,343,3610,120,4,1,1,1,4,3905,2,3906,3906,3905,1293,3679,3679,5,16,16,16,16,300,12,2,0,0,0,2,295,0,296,296,295,116,327,327,1,16,16,16,16,30,108,2,1,1,1,2,3610,2,3610,3610,3610,1177,3352,3352,4,0,0,0,0,270
2022,1916,book-chapter,3665,3653,12,508,237,38,34,38,237,1590,1,1591,1591,1590,112,3317,3317,132,21,21,21,21,2428,507,237,38,34,38,237,1578,1,1579,1579,1578,107,3307,3307,132,21,21,21,21,2428,1,0,0,0,0,0,12,0,12,12,12,5,10,10,0,0,0,0,0,0
2023,1916,component,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,1916,dataset,335,335,0,3,0,0,0,0,0,301,0,301,301,301,9,329,329,0,0,0,0,0,320,3,0,0,0,0,0,301,0,301,301,301,9,329,329,0,0,0,0,0,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,1916,dissertation,272,66,206,71,3,3,3,3,3,272,0,272,272,272,15,265,265,0,0,0,0,0,17,5,3,3,3,3,3,66,0,66,66,66,8,63,63,0,0,0,0,0,7,66,0,0,0,0,0,206,0,206,206,206,7,202,202,0,0,0,0,0,10
2026,1916,journal-article,54637,52003,2634,3606,6618,2815,2630,2987,6618,35356,76,35375,35375,35356,11390,52573,52573,2420,54630,52035,52638,54630,54631,3478,6408,2715,2534,2883,6408,32722,73,32741,32741,32722,10730,50090,50090,2417,51996,50406,50472,51996,51997,128,210,100,96,104,210,2634,3,2634,2634,2634,660,2483,2483,3,2634,1629,2166,2634,2634
2027,1916,journal-issue,606,606,0,2,0,0,0,0,0,0,0,0,0,0,0,603,603,0,590,590,590,590,606,2,0,0,0,0,0,0,0,0,0,0,0,603,603,0,590,590,590,590,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2028,1916,monograph,2548,2548,0,13,1,1,1,1,1,1732,3,1825,1825,1732,282,2467,2467,1,15,15,15,15,19,13,1,1,1,1,1,1732,3,1825,1825,1732,282,2467,2467,1,15,15,15,15,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2029,1916,other,16,16,0,0,0,0,0,0,0,15,0,15,15,15,11,15,15,0,14,14,14,14,16,0,0,0,0,0,0,15,0,15,15,15,11,15,15,0,14,14,14,14,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2030,1916,posted-content,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1
2031,1916,proceedings-article,46,44,2,0,1,0,0,0,1,46,0,46,46,46,5,46,46,0,0,0,0,0,46,0,1,0,0,0,1,44,0,44,44,44,5,44,44,0,0,0,0,0,44,0,0,0,0,0,0,2,0,2,2,2,0,2,2,0,0,0,0,0,2
2032,1916,report,324,324,0,0,0,0,0,0,0,264,1,265,265,264,63,309,309,1,3,1,1,3,85,0,0,0,0,0,0,264,1,265,265,264,63,309,309,1,3,1,1,3,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2033,1916,report-series,25,25,0,3,0,0,0,0,0,25,0,25,25,25,10,24,24,1,25,25,25,25,25,3,0,0,0,0,0,25,0,25,25,25,10,24,24,1,25,25,25,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2034,1915,,11140,552,10588,1353,276,122,122,123,276,11140,7,11140,11140,11140,1047,8812,8812,19,104,104,104,104,5297,11,59,15,15,16,59,552,0,552,552,552,85,412,412,8,104,104,104,104,348,1342,217,107,107,107,217,10588,7,10588,10588,10588,962,8400,8400,11,0,0,0,0,4949
2035,1915,book,4161,441,3720,89,6,5,5,5,6,4099,2,4100,4100,4099,1420,3884,3884,4,8,8,8,8,333,5,2,1,1,1,2,379,0,380,380,379,153,403,403,1,8,8,8,8,43,84,4,4,4,4,4,3720,2,3720,3720,3720,1267,3481,3481,3,0,0,0,0,290
2036,1915,book-chapter,4652,4644,8,514,327,59,59,59,327,2304,0,2312,2312,2304,133,4301,4301,148,9,9,9,9,3272,514,327,59,59,59,327,2296,0,2304,2304,2296,130,4294,4294,148,9,9,9,9,3271,0,0,0,0,0,0,8,0,8,8,8,3,7,7,0,0,0,0,0,1
2037,1915,dataset,304,304,0,1,0,0,0,0,0,270,0,270,270,270,3,303,303,0,2,2,2,2,288,1,0,0,0,0,0,270,0,270,270,270,3,303,303,0,2,2,2,2,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2038,1915,dissertation,301,87,214,60,0,0,0,0,0,301,0,301,301,301,12,286,286,2,0,0,0,0,27,4,0,0,0,0,0,87,0,87,87,87,3,81,81,2,0,0,0,0,20,56,0,0,0,0,0,214,0,214,214,214,9,205,205,0,0,0,0,0,7
2039,1915,journal-article,57087,54556,2531,3826,6776,2917,2722,3081,6776,36693,91,36709,36709,36693,11647,54944,54944,2345,57075,54249,54770,57075,57078,3747,6586,2832,2645,2996,6586,34162,82,34178,34178,34162,11056,52554,52554,2345,54544,52578,52644,54544,54547,79,190,85,77,85,190,2531,9,2531,2531,2531,591,2390,2390,0,2531,1671,2126,2531,2531
2040,1915,journal-issue,638,638,0,5,0,0,0,0,0,0,0,0,0,0,1,637,637,0,622,622,622,622,638,5,0,0,0,0,0,0,0,0,0,0,1,637,637,0,622,622,622,622,638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2041,1915,monograph,2372,2372,0,8,4,2,1,2,4,1646,0,1712,1712,1646,389,2311,2311,6,22,21,21,22,28,8,4,2,1,2,4,1646,0,1712,1712,1646,389,2311,2311,6,22,21,21,22,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2042,1915,other,16,16,0,0,0,0,0,0,0,15,0,15,15,15,14,16,16,0,16,16,16,16,16,0,0,0,0,0,0,15,0,15,15,15,14,16,16,0,16,16,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2043,1915,posted-content,14,0,14,7,0,0,0,0,0,14,0,14,14,14,6,14,14,0,7,0,0,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,14,0,14,14,14,6,14,14,0,7,0,0,7,14
2044,1915,proceedings-article,53,50,3,0,0,0,0,0,0,53,0,53,53,53,3,52,52,0,0,0,0,0,53,0,0,0,0,0,0,50,0,50,50,50,3,50,50,0,0,0,0,0,50,0,0,0,0,0,0,3,0,3,3,3,0,2,2,0,0,0,0,0,3
2045,1915,report,489,489,0,3,0,0,0,0,0,372,1,380,380,372,85,469,469,0,6,0,2,6,71,3,0,0,0,0,0,372,1,380,380,372,85,469,469,0,6,0,2,6,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2046,1915,report-series,11,11,0,1,1,0,0,0,1,11,0,11,11,11,3,11,11,0,11,11,11,11,11,1,1,0,0,0,1,11,0,11,11,11,3,11,11,0,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2047,1914,,12684,769,11915,1539,321,147,140,147,321,12684,7,12684,12684,12684,1268,10131,10131,11,135,135,135,135,6243,26,68,15,15,15,68,769,0,769,769,769,74,586,586,4,135,135,135,135,391,1513,253,132,125,132,253,11915,7,11915,11915,11915,1194,9545,9545,7,0,0,0,0,5852
2048,1914,book,5471,752,4719,113,8,4,4,4,8,5359,5,5362,5362,5359,1867,5093,5093,9,8,8,8,8,313,7,5,2,2,2,5,640,0,643,643,640,242,698,698,2,8,8,8,8,27,106,3,2,2,2,3,4719,5,4719,4719,4719,1625,4395,4395,7,0,0,0,0,286
2049,1914,book-chapter,8074,8069,5,1478,938,212,211,212,938,3810,0,3818,3818,3810,234,7266,7266,428,97,96,96,97,5490,1477,938,212,211,212,938,3805,0,3813,3813,3805,234,7261,7261,428,97,96,96,97,5490,1,0,0,0,0,0,5,0,5,5,5,0,5,5,0,0,0,0,0,0
2050,1914,dataset,64,64,0,0,0,0,0,0,0,57,0,57,57,57,9,64,64,0,0,0,0,0,64,0,0,0,0,0,0,57,0,57,57,57,9,64,64,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2051,1914,dissertation,274,78,196,57,1,1,1,1,1,274,0,274,274,274,14,262,262,0,2,0,0,2,28,3,1,1,1,1,1,78,0,78,78,78,9,73,73,0,2,0,0,2,20,54,0,0,0,0,0,196,0,196,196,196,5,189,189,0,0,0,0,0,8
2052,1914,journal-article,59799,57068,2731,3928,7732,3018,2793,3186,7732,39949,84,39968,39968,39949,13096,57069,57069,3202,59792,56601,57115,59792,59793,3863,7511,2933,2712,3099,7511,37218,80,37237,37237,37218,12485,54479,54479,3200,57061,54798,54842,57061,57062,65,221,85,81,87,221,2731,4,2731,2731,2731,611,2590,2590,2,2731,1803,2273,2731,2731
2053,1914,journal-issue,691,691,0,6,0,0,0,0,0,0,0,0,0,0,0,690,690,0,675,675,675,675,691,6,0,0,0,0,0,0,0,0,0,0,0,690,690,0,675,675,675,675,691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2054,1914,monograph,2250,2250,0,16,5,3,3,4,5,1595,1,1661,1661,1595,396,2171,2171,5,23,23,23,23,30,16,5,3,3,4,5,1595,1,1661,1661,1595,396,2171,2171,5,23,23,23,23,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2055,1914,other,13,13,0,3,0,0,0,0,0,11,1,11,11,11,9,12,12,0,11,11,11,11,13,3,0,0,0,0,0,11,1,11,11,11,9,12,12,0,11,11,11,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2056,1914,posted-content,19,0,19,2,0,0,0,0,0,19,0,19,19,19,8,19,19,0,16,0,0,16,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,19,0,19,19,19,8,19,19,0,16,0,0,16,19
2057,1914,proceedings-article,54,49,5,3,1,1,1,1,1,54,0,54,54,54,3,51,51,0,0,0,0,0,54,0,0,0,0,0,0,49,0,49,49,49,3,46,46,0,0,0,0,0,49,3,1,1,1,1,1,5,0,5,5,5,0,5,5,0,0,0,0,0,5
2058,1914,reference-book,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2059,1914,report,429,429,0,4,0,0,0,0,0,340,0,347,347,340,73,414,414,0,4,0,0,4,91,4,0,0,0,0,0,340,0,347,347,340,73,414,414,0,4,0,0,4,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2060,1914,report-series,9,9,0,0,0,0,0,0,0,9,0,9,9,9,0,9,9,0,9,9,9,9,9,0,0,0,0,0,0,9,0,9,9,9,0,9,9,0,9,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2061,1913,,13732,873,12859,1263,437,183,176,185,437,13732,2,13732,13732,13732,1428,10855,10855,14,132,132,132,132,6812,47,79,18,17,18,79,873,0,873,873,873,90,694,694,9,132,132,132,132,415,1216,358,165,159,167,358,12859,2,12859,12859,12859,1338,10161,10161,5,0,0,0,0,6397
2062,1913,book,6102,823,5279,125,13,9,8,9,13,5968,4,5970,5970,5968,2076,5688,5688,12,23,22,22,23,323,11,7,4,4,4,7,689,0,691,691,689,259,758,758,7,23,22,22,23,37,114,6,5,4,5,6,5279,4,5279,5279,5279,1817,4930,4930,5,0,0,0,0,286
2063,1913,book-chapter,9786,9781,5,1816,1043,298,297,298,1043,4471,0,4479,4479,4471,319,8775,8775,356,79,78,78,79,6747,1816,1043,298,297,298,1043,4466,0,4474,4474,4466,319,8770,8770,355,78,77,77,78,6746,0,0,0,0,0,0,5,0,5,5,5,0,5,5,1,1,1,1,1,1
2064,1913,dataset,218,218,0,0,0,0,0,0,0,170,0,170,170,170,5,218,218,0,0,0,0,0,211,0,0,0,0,0,0,170,0,170,170,170,5,218,218,0,0,0,0,0,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
