,published_year,type,num_objects,num_dois,num_non_dois,objects_has_abstract,objects_has_affiliations,objects_has_affiliations_id_ror,objects_has_affiliations_string,objects_has_authors,objects_has_authors_id_orcid,objects_has_authors_sequence,objects_has_authors_string,objects_has_citations,objects_has_fields,objects_has_references,objects_has_venue,objects_has_venue_id_issn,objects_has_venue_string,dois_has_abstract,dois_has_affiliations,dois_has_affiliations_id_ror,dois_has_affiliations_string,dois_has_authors,dois_has_authors_id_orcid,dois_has_authors_sequence,dois_has_authors_string,dois_has_citations,dois_has_fields,dois_has_references,dois_has_venue,dois_has_venue_id_issn,dois_has_venue_string,non_dois_has_abstract,non_dois_has_affiliations,non_dois_has_affiliations_id_ror,non_dois_has_affiliations_string,non_dois_has_authors,non_dois_has_authors_id_orcid,non_dois_has_authors_sequence,non_dois_has_authors_string,non_dois_has_citations,non_dois_has_fields,non_dois_has_references,non_dois_has_venue,non_dois_has_venue_id_issn,non_dois_has_venue_string
2793,1801,monograph,69,69,0,0,0,0,0,64,0,65,64,38,0,0,0,0,0,0,0,0,0,64,0,65,64,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2794,1800,book,33,33,0,0,0,0,0,26,0,26,26,3,0,0,0,0,0,0,0,0,0,26,0,26,26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2795,1800,book-chapter,1013,1013,0,0,0,0,0,101,0,101,101,0,0,0,1013,0,1013,0,0,0,0,101,0,101,101,0,0,0,1013,0,1013,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2796,1800,edited-book,14,14,0,0,0,0,0,9,0,9,9,0,0,0,0,0,0,0,0,0,0,9,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2797,1800,journal-article,490,490,0,52,21,0,21,341,0,341,341,108,203,129,490,443,490,52,21,0,21,341,0,341,341,108,203,129,490,443,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2798,1800,journal-issue,17,17,0,0,0,0,0,0,0,0,0,0,16,0,17,17,17,0,0,0,0,0,0,0,0,0,16,0,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2799,1800,monograph,203,203,0,0,0,0,0,157,0,170,157,41,0,0,0,0,0,0,0,0,0,157,0,170,157,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2800,1799,book,26,26,0,0,0,0,0,22,0,22,22,3,0,0,0,0,0,0,0,0,0,22,0,22,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2801,1799,book-chapter,645,645,0,0,0,0,0,38,0,38,38,2,0,0,645,0,645,0,0,0,0,38,0,38,38,2,0,0,645,0,645,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2802,1799,edited-book,11,11,0,0,0,0,0,9,0,9,9,0,0,0,0,0,0,0,0,0,0,9,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2803,1799,journal-article,466,466,0,20,39,0,39,335,0,335,335,76,138,62,466,419,466,20,39,0,39,335,0,335,335,76,138,62,466,419,466,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2804,1799,journal-issue,8,8,0,0,0,0,0,0,0,0,0,0,8,0,8,8,8,0,0,0,0,0,0,0,0,0,8,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2805,1799,monograph,94,94,0,0,0,0,0,87,0,89,87,42,0,0,0,0,0,0,0,0,0,87,0,89,87,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2806,1798,book,31,31,0,0,0,0,0,30,0,30,30,4,0,0,0,0,0,0,0,0,0,30,0,30,30,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2807,1798,book-chapter,652,652,0,0,0,0,0,85,0,85,85,12,0,0,652,0,652,0,0,0,0,85,0,85,85,12,0,0,652,0,652,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2808,1798,edited-book,9,9,0,0,0,0,0,8,0,8,8,0,0,0,0,0,0,0,0,0,0,8,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2809,1798,journal-article,254,254,0,44,19,0,19,141,0,141,141,64,32,0,254,239,254,44,19,0,19,141,0,141,141,64,32,0,254,239,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2810,1798,journal-issue,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2811,1798,monograph,87,87,0,0,0,0,0,84,0,84,84,37,0,0,0,0,0,0,0,0,0,84,0,84,84,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2812,1797,book,20,20,0,0,0,0,0,17,0,17,17,3,0,0,0,0,0,0,0,0,0,17,0,17,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2813,1797,book-chapter,514,514,0,0,0,0,0,64,0,64,64,6,0,0,514,0,514,0,0,0,0,64,0,64,64,6,0,0,514,0,514,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2814,1797,edited-book,8,8,0,0,0,0,0,7,0,7,7,0,0,0,0,0,0,0,0,0,0,7,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2815,1797,journal-article,85,85,0,24,0,0,0,59,0,59,59,31,0,0,85,53,85,24,0,0,0,59,0,59,59,31,0,0,85,53,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2816,1797,journal-issue,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2817,1797,monograph,76,76,0,0,0,0,0,72,0,74,72,35,0,0,0,0,0,0,0,0,0,72,0,74,72,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2818,1796,book,23,23,0,0,0,0,0,22,0,22,22,5,0,0,0,0,0,0,0,0,0,22,0,22,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2819,1796,book-chapter,619,619,0,0,0,0,0,101,0,101,101,1,0,0,619,0,619,0,0,0,0,101,0,101,101,1,0,0,619,0,619,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2820,1796,edited-book,12,12,0,0,0,0,0,10,0,10,10,1,0,0,0,0,0,0,0,0,0,10,0,10,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2821,1796,journal-article,62,62,0,23,0,0,0,38,0,38,38,18,0,0,62,24,62,23,0,0,0,38,0,38,38,18,0,0,62,24,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2822,1796,monograph,77,77,0,0,0,0,0,69,0,75,69,31,0,0,0,0,0,0,0,0,0,69,0,75,69,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2823,1795,book,25,25,0,0,0,0,0,24,0,24,24,1,0,0,0,0,0,0,0,0,0,24,0,24,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2824,1795,book-chapter,498,498,0,0,0,0,0,51,0,51,51,9,0,0,498,0,498,0,0,0,0,51,0,51,51,9,0,0,498,0,498,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2825,1795,edited-book,6,6,0,0,0,0,0,6,0,6,6,0,0,0,0,0,0,0,0,0,0,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2826,1795,journal-article,39,39,0,22,0,0,0,16,0,16,16,16,0,0,39,23,39,22,0,0,0,16,0,16,16,16,0,0,39,23,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2827,1795,monograph,52,52,0,0,0,0,0,46,0,50,46,20,0,0,0,0,0,0,0,0,0,46,0,50,46,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2828,1794,book,25,25,0,0,0,0,0,23,0,23,23,3,0,0,0,0,0,0,0,0,0,23,0,23,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2829,1794,book-chapter,553,553,0,0,0,0,0,59,0,59,59,7,0,0,553,0,553,0,0,0,0,59,0,59,59,7,0,0,553,0,553,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2830,1794,edited-book,10,10,0,0,0,0,0,8,0,8,8,0,0,0,0,0,0,0,0,0,0,8,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2831,1794,journal-article,143,143,0,48,0,0,0,88,0,88,88,44,35,0,143,106,143,48,0,0,0,88,0,88,88,44,35,0,143,106,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2832,1794,journal-issue,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2833,1794,monograph,69,69,0,0,0,0,0,64,0,66,64,23,0,0,0,0,0,0,0,0,0,64,0,66,64,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2834,1793,book,27,27,0,0,0,0,0,22,0,22,22,1,0,0,0,0,0,0,0,0,0,22,0,22,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2835,1793,book-chapter,660,660,0,0,0,0,0,78,0,78,78,5,0,0,660,0,660,0,0,0,0,78,0,78,78,5,0,0,660,0,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2836,1793,dataset,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2837,1793,edited-book,4,4,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2838,1793,journal-article,120,120,0,21,0,0,0,98,0,98,98,33,68,0,120,97,120,21,0,0,0,98,0,98,98,33,68,0,120,97,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2839,1793,monograph,72,72,0,0,0,0,0,66,0,68,66,23,0,0,0,0,0,0,0,0,0,66,0,68,66,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2840,1792,book,22,22,0,0,0,0,0,18,0,18,18,3,0,0,0,0,0,0,0,0,0,18,0,18,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2841,1792,book-chapter,813,813,0,0,0,0,0,99,0,99,99,2,0,0,813,0,813,0,0,0,0,99,0,99,99,2,0,0,813,0,813,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2842,1792,edited-book,8,8,0,0,0,0,0,7,0,7,7,1,0,0,0,0,0,0,0,0,0,7,0,7,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2843,1792,journal-article,89,89,0,55,0,0,0,57,0,57,57,21,34,1,89,68,89,55,0,0,0,57,0,57,57,21,34,1,89,68,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2844,1792,monograph,82,82,0,0,0,0,0,78,0,79,78,31,0,0,0,0,0,0,0,0,0,78,0,79,78,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2845,1791,book,17,17,0,0,0,0,0,14,0,14,14,3,0,0,0,0,0,0,0,0,0,14,0,14,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2846,1791,book-chapter,813,813,0,0,0,0,0,450,0,450,450,8,0,0,813,0,813,0,0,0,0,450,0,450,450,8,0,0,813,0,813,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2847,1791,edited-book,13,13,0,0,0,0,0,11,0,11,11,0,0,0,0,0,0,0,0,0,0,11,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2848,1791,journal-article,93,93,0,26,0,0,0,61,0,61,61,29,0,0,93,57,93,26,0,0,0,61,0,61,61,29,0,0,93,57,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2849,1791,journal-issue,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2850,1791,monograph,73,73,0,0,0,0,0,66,0,69,66,25,0,0,0,0,0,0,0,0,0,66,0,69,66,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2851,1790,book,24,24,0,0,0,0,0,17,0,17,17,6,0,0,0,0,0,0,0,0,0,17,0,17,17,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2852,1790,book-chapter,789,789,0,0,0,0,0,67,0,67,67,1,0,0,789,0,789,0,0,0,0,67,0,67,67,1,0,0,789,0,789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2853,1790,edited-book,10,10,0,0,0,0,0,8,0,8,8,1,0,0,0,0,0,0,0,0,0,8,0,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2854,1790,journal-article,103,103,0,56,0,0,0,62,0,62,62,33,37,3,103,66,103,56,0,0,0,62,0,62,62,33,37,3,103,66,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2855,1790,monograph,112,112,0,0,0,0,0,101,0,108,101,37,0,0,0,0,0,0,0,0,0,101,0,108,101,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2856,1789,book,12,12,0,0,0,0,0,6,0,6,6,1,0,0,0,0,0,0,0,0,0,6,0,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2857,1789,book-chapter,602,602,0,0,0,0,0,188,0,188,188,9,0,0,602,0,602,0,0,0,0,188,0,188,188,9,0,0,602,0,602,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2858,1789,edited-book,6,6,0,0,0,0,0,5,0,5,5,0,0,0,0,0,0,0,0,0,0,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2859,1789,journal-article,122,122,0,94,0,0,0,85,0,85,85,32,82,34,122,108,122,94,0,0,0,85,0,85,85,32,82,34,122,108,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2860,1789,monograph,84,84,0,0,0,0,0,82,0,82,82,34,0,0,0,0,0,0,0,0,0,82,0,82,82,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2861,1788,book,9,9,0,0,0,0,0,7,0,7,7,3,0,0,0,0,0,0,0,0,0,7,0,7,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2862,1788,book-chapter,586,586,0,0,0,0,0,117,0,117,117,2,0,0,586,0,586,0,0,0,0,117,0,117,117,2,0,0,586,0,586,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2863,1788,edited-book,7,7,0,0,0,0,0,5,0,5,5,0,0,0,0,0,0,0,0,0,0,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2864,1788,journal-article,74,74,0,54,0,0,0,18,0,18,18,32,43,0,74,74,74,54,0,0,0,18,0,18,18,32,43,0,74,74,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2865,1788,monograph,71,71,0,0,0,0,0,66,0,68,66,35,0,0,0,0,0,0,0,0,0,66,0,68,66,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2866,1787,book,13,13,0,0,0,0,0,11,0,11,11,1,0,0,0,0,0,0,0,0,0,11,0,11,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2867,1787,book-chapter,446,446,0,0,0,0,0,181,0,181,181,4,0,0,446,0,446,0,0,0,0,181,0,181,181,4,0,0,446,0,446,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2868,1787,edited-book,6,6,0,0,0,0,0,6,0,6,6,0,0,0,0,0,0,0,0,0,0,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2869,1787,journal-article,88,88,0,80,0,0,0,38,0,38,38,30,45,22,88,88,88,80,0,0,0,38,0,38,38,30,45,22,88,88,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2870,1787,monograph,78,78,0,0,0,0,0,73,0,73,73,28,0,0,0,0,0,0,0,0,0,73,0,73,73,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2871,1786,book,10,10,0,0,0,0,0,10,0,10,10,3,0,0,0,0,0,0,0,0,0,10,0,10,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2872,1786,book-chapter,316,316,0,0,0,0,0,51,0,51,51,3,0,0,316,0,316,0,0,0,0,51,0,51,51,3,0,0,316,0,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2873,1786,edited-book,6,6,0,0,0,0,0,6,0,6,6,1,0,0,0,0,0,0,0,0,0,6,0,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2874,1786,journal-article,75,75,0,29,0,0,0,45,0,45,45,36,45,0,75,75,75,29,0,0,0,45,0,45,45,36,45,0,75,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2875,1786,monograph,76,76,0,0,0,0,0,57,0,57,57,28,0,0,0,0,0,0,0,0,0,57,0,57,57,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2876,1785,book,5,5,0,0,0,0,0,5,0,5,5,1,0,0,0,0,0,0,0,0,0,5,0,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2877,1785,book-chapter,266,266,0,0,0,0,0,121,0,121,121,7,0,0,266,0,266,0,0,0,0,121,0,121,121,7,0,0,266,0,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2878,1785,edited-book,3,3,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2879,1785,journal-article,80,80,0,74,0,0,0,45,0,45,45,25,52,22,80,80,80,74,0,0,0,45,0,45,45,25,52,22,80,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2880,1785,monograph,51,51,0,0,0,0,0,51,0,51,51,27,0,0,0,0,0,0,0,0,0,51,0,51,51,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2881,1784,book,10,10,0,0,0,0,0,8,0,8,8,2,0,0,0,0,0,0,0,0,0,8,0,8,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2882,1784,book-chapter,936,936,0,0,0,0,0,733,0,733,733,3,0,0,936,0,936,0,0,0,0,733,0,733,733,3,0,0,936,0,936,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2883,1784,edited-book,3,3,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2884,1784,journal-article,43,43,0,42,0,0,0,0,0,0,0,24,0,0,43,43,43,42,0,0,0,0,0,0,0,24,0,0,43,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2885,1784,monograph,57,57,0,0,0,0,0,54,0,56,54,19,0,0,0,0,0,0,0,0,0,54,0,56,54,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2886,1783,book,3,3,0,0,0,0,0,3,0,3,3,1,0,0,0,0,0,0,0,0,0,3,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2887,1783,book-chapter,25,25,0,0,0,0,0,11,0,11,11,0,0,0,25,0,25,0,0,0,0,11,0,11,11,0,0,0,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2888,1783,edited-book,2,2,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2889,1783,journal-article,84,84,0,29,0,0,0,55,0,55,55,20,40,0,84,84,84,29,0,0,0,55,0,55,55,20,40,0,84,84,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2890,1783,monograph,45,45,0,0,0,0,0,43,0,45,43,21,0,0,0,0,0,0,0,0,0,43,0,45,43,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2891,1782,book,4,4,0,0,0,0,0,4,0,4,4,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2892,1782,book-chapter,65,65,0,0,0,0,0,5,0,5,5,0,0,0,65,0,65,0,0,0,0,5,0,5,5,0,0,0,65,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2893,1782,edited-book,3,3,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2894,1782,journal-article,68,68,0,60,0,0,0,30,0,30,30,25,36,9,68,68,68,60,0,0,0,30,0,30,30,25,36,9,68,68,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2895,1782,monograph,57,57,0,0,0,0,0,54,0,56,54,23,0,0,0,0,0,0,0,0,0,54,0,56,54,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2896,1781,book,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2897,1781,book-chapter,79,79,0,0,0,0,0,4,0,4,4,3,0,0,79,0,79,0,0,0,0,4,0,4,4,3,0,0,79,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2898,1781,edited-book,4,4,0,0,0,0,0,3,0,3,3,1,0,0,0,0,0,0,0,0,0,3,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2899,1781,journal-article,60,60,0,59,0,0,0,0,0,0,0,19,0,0,60,60,60,59,0,0,0,0,0,0,0,19,0,0,60,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2900,1781,monograph,59,59,0,0,0,0,0,57,0,57,57,29,0,0,0,0,0,0,0,0,0,57,0,57,57,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2901,1780,book,3,3,0,0,0,0,0,2,0,2,2,1,0,0,0,0,0,0,0,0,0,2,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2902,1780,book-chapter,82,82,0,0,0,0,0,0,0,0,0,1,0,0,82,0,82,0,0,0,0,0,0,0,0,1,0,0,82,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2903,1780,edited-book,3,3,0,0,0,0,0,2,0,2,2,1,0,0,0,0,0,0,0,0,0,2,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2904,1780,journal-article,35,35,0,32,0,0,0,0,0,0,0,14,0,0,35,35,35,32,0,0,0,0,0,0,0,14,0,0,35,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2905,1780,monograph,48,48,0,0,0,0,0,44,0,44,44,22,0,0,0,0,0,0,0,0,0,44,0,44,44,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2906,1779,book,8,8,0,0,0,0,0,8,0,8,8,3,0,0,0,0,0,0,0,0,0,8,0,8,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2907,1779,book-chapter,281,281,0,0,0,0,0,100,0,100,100,2,0,0,281,0,281,0,0,0,0,100,0,100,100,2,0,0,281,0,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2908,1779,dataset,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2909,1779,edited-book,2,2,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2910,1779,journal-article,158,158,0,148,0,0,0,99,0,99,99,36,117,29,158,158,158,148,0,0,0,99,0,99,99,36,117,29,158,158,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2911,1779,monograph,45,45,0,0,0,0,0,44,0,44,44,15,0,0,0,0,0,0,0,0,0,44,0,44,44,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2912,1778,book,3,3,0,0,0,0,0,2,0,2,2,1,0,0,0,0,0,0,0,0,0,2,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2913,1778,book-chapter,250,250,0,0,0,0,0,55,0,55,55,3,0,0,250,0,250,0,0,0,0,55,0,55,55,3,0,0,250,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2914,1778,edited-book,8,8,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2915,1778,journal-article,52,52,0,51,0,0,0,0,0,0,0,23,0,0,52,52,52,51,0,0,0,0,0,0,0,23,0,0,52,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2916,1778,monograph,41,41,0,0,0,0,0,40,0,40,40,24,0,0,0,0,0,0,0,0,0,40,0,40,40,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2917,1777,book,4,4,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2918,1777,book-chapter,213,213,0,0,0,0,0,48,0,48,48,9,0,0,213,0,213,0,0,0,0,48,0,48,48,9,0,0,213,0,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2919,1777,edited-book,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2920,1777,journal-article,70,70,0,64,0,0,0,25,0,25,25,26,30,14,70,70,70,64,0,0,0,25,0,25,25,26,30,14,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2921,1777,monograph,30,30,0,0,0,0,0,29,0,29,29,20,0,0,0,0,0,0,0,0,0,29,0,29,29,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2922,1776,book,4,4,0,0,0,0,0,3,0,3,3,1,0,0,0,0,0,0,0,0,0,3,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2923,1776,book-chapter,136,136,0,0,0,0,0,121,0,121,121,5,0,0,136,0,136,0,0,0,0,121,0,121,121,5,0,0,136,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2924,1776,dataset,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2925,1776,journal-article,46,46,0,45,0,0,0,0,0,0,0,23,0,0,46,46,46,45,0,0,0,0,0,0,0,23,0,0,46,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2926,1776,monograph,50,50,0,0,0,0,0,49,0,50,49,27,0,0,0,0,0,0,0,0,0,49,0,50,49,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
