,published_year,type,crossref_dois,openalex_ids,openalex_has_openalex_type,openalex_has_abstract,openalex_has_affiliations,openalex_has_affiliations_countrycode,openalex_has_affiliations_grid,openalex_has_affiliations_ror,openalex_has_affiliations_sourceid,openalex_has_affiliations_string,openalex_has_authors,openalex_has_authors_sourceid,openalex_has_authors_orcid,openalex_has_authors_sequence,openalex_has_authors_string,openalex_has_citations,openalex_has_fields,openalex_has_fields_mag,openalex_has_references,openalex_has_venue,openalex_has_venue_issnl,openalex_has_venue_sourceid,openalex_has_venue_issn,openalex_has_venue_string,openalex_abstract_adds_presence,openalex_abstract_adds_counts,openalex_affiliations_adds_presence,openalex_affiliations_adds_counts,openalex_affiliations_countrycode_adds_presence,openalex_affiliations_countrycode_adds_counts,openalex_affiliations_grid_adds_presence,openalex_affiliations_grid_adds_counts,openalex_affiliations_ror_adds_presence,openalex_affiliations_ror_adds_counts,openalex_affiliations_sourceid_adds_presence,openalex_affiliations_sourceid_adds_counts,openalex_affiliations_string_adds_presence,openalex_affiliations_string_adds_counts,openalex_authors_adds_presence,openalex_authors_adds_counts,openalex_authors_sourceid_adds_presence,openalex_authors_sourceid_adds_counts,openalex_authors_orcid_adds_presence,openalex_authors_orcid_adds_counts,openalex_authors_sequence_adds_presence,openalex_authors_sequence_adds_counts,openalex_authors_string_adds_presence,openalex_authors_string_adds_counts,openalex_citations_adds_presence,openalex_citations_adds_counts,openalex_fields_adds_presence,openalex_fields_adds_counts,openalex_fields_mag_adds_presence,openalex_fields_mag_adds_counts,openalex_references_adds_presence,openalex_references_adds_counts,openalex_venue_adds_presence,openalex_venue_adds_counts,openalex_venue_issnl_adds_presence,openalex_venue_issnl_adds_counts,openalex_venue_sourceid_adds_presence,openalex_venue_sourceid_adds_counts,openalex_venue_issn_adds_presence,openalex_venue_issn_adds_counts,openalex_venue_string_adds_presence,openalex_venue_string_adds_counts,openalex_referencesvsopen_adds_presence,openalex_referencesvsopen_adds_counts,crossref_ids,crossref_has_crossref_type,crossref_has_abstract,crossref_has_affiliations,crossref_has_affiliations_string,crossref_has_authors,crossref_has_authors_orcid,crossref_has_authors_sequence,crossref_has_authors_string,crossref_has_citations,crossref_has_fields,crossref_has_references,crossref_has_references_open,crossref_has_venue,crossref_has_venue_issn,crossref_has_venue_string
1289,1950.0,proceedings-article,241,229,35,34,62,61,46,45,62,62,62,62,0,62,62,33,208,208,1,1,0,1,0,1,34,0,62,62,61,62,46,46,45,45,62,62,62,62,0,0,0,0,0,0,0,0,0,0,12,18,208,0,208,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,241,241,0,0,0,236,0,236,236,40,0,30,0,241,0,241
1290,1950.0,report,997,672,142,179,3,3,3,3,3,3,3,3,0,3,3,138,621,621,6,140,5,140,5,140,179,0,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,82,112,621,0,621,0,6,6,140,532,5,667,140,532,5,5,140,140,6,6,997,997,0,13,13,671,0,793,671,85,0,0,0,0,0,0
1291,1950.0,report-series,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,1,1,1
1292,1949.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1293,1949.0,book,607,248,246,6,2,2,2,2,2,2,2,2,0,2,2,160,98,98,4,22,21,22,21,22,6,0,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,20,87,98,0,98,0,4,4,22,220,21,221,22,220,21,21,22,22,4,4,607,607,0,0,0,455,0,473,455,336,0,0,0,63,61,63
1294,1949.0,book-chapter,7219,3042,1168,1188,587,586,579,579,587,587,587,587,1,587,587,415,1037,1037,412,327,68,327,67,327,1188,0,587,587,586,587,579,579,579,579,587,587,587,587,1,3,1,3,1,1,1,3,1,3,183,286,1037,0,1037,0,10,18,0,0,0,0,0,0,24,54,0,0,10,18,7219,7219,0,3,3,3581,0,3651,3581,425,0,915,915,7219,419,7219
1295,1949.0,component,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,0,16,0,2,0,0,0,0,0,0
1296,1949.0,dataset,199,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,199,0,0,0,145,0,153,145,33,0,0,0,199,0,199
1297,1949.0,journal-article,123569,79489,72959,18109,14736,14648,13936,13904,14822,14736,14822,14822,71,14822,14822,45934,67398,67398,21182,72952,65940,72952,65511,72952,16129,60,11934,11938,11860,12016,11267,11270,11244,11247,12012,12016,11934,11938,346,555,346,555,71,71,346,555,346,555,6313,25107,11744,8,11744,8,4770,5089,0,0,0,0,0,0,0,31579,0,0,5463,5770,123569,123569,3952,8564,8564,93230,0,93575,93230,45533,98252,22443,21279,123569,123531,123569
1298,1949.0,journal-issue,1166,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1166,1166,0,0,0,0,0,0,0,22,927,0,0,1166,1138,1166
1299,1949.0,monograph,314,110,96,4,1,1,1,1,1,1,1,1,0,1,1,52,96,96,2,1,1,1,1,1,4,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,19,38,96,0,96,0,2,2,1,108,1,108,1,108,1,1,1,1,2,2,314,314,0,0,0,193,0,286,193,86,0,0,0,4,4,4
1300,1949.0,other,214,163,0,4,0,0,0,0,0,0,0,0,0,0,0,36,161,161,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,32,161,0,161,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,214,214,0,2,2,194,0,208,194,31,0,0,0,214,213,214
1301,1949.0,proceedings,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1302,1949.0,proceedings-article,278,253,37,37,40,36,24,24,40,40,40,40,0,40,40,46,221,221,0,1,1,1,1,1,37,0,40,40,36,40,24,24,24,24,40,40,40,40,0,0,0,0,0,0,0,0,0,0,14,23,221,0,221,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,278,278,0,0,0,274,0,274,274,57,0,36,0,278,0,278
1303,1949.0,report,727,449,54,135,6,6,6,6,6,6,6,6,0,6,6,91,411,411,2,54,2,54,2,54,135,0,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,56,77,411,0,411,0,2,2,54,395,2,447,54,395,2,2,54,54,2,2,727,727,0,9,9,511,0,621,511,55,0,0,0,0,0,0
1304,1949.0,report-series,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1
1305,1948.0,book,517,189,183,4,2,2,2,2,2,2,2,2,0,2,2,117,92,92,1,24,24,24,24,24,4,0,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,12,69,92,0,92,0,1,1,24,161,24,161,24,161,24,24,24,24,1,1,517,517,0,0,0,399,0,420,399,277,0,0,0,44,44,44
1306,1948.0,book-chapter,5676,1973,1202,757,258,259,252,251,259,258,259,259,0,259,259,307,806,806,280,96,89,96,89,96,757,0,258,258,259,259,252,252,251,251,259,259,258,258,2,3,2,3,0,0,2,3,2,3,110,223,806,0,806,0,7,12,0,0,0,0,0,0,16,51,0,0,7,12,5676,5676,0,0,0,2630,0,2656,2630,353,0,604,604,5676,318,5676
1307,1948.0,component,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,0,0,0,0,0,21,0,1,0,0,0,0,0,0
1308,1948.0,dataset,113,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,113,0,0,0,69,0,75,69,16,0,0,0,113,0,113
1309,1948.0,journal-article,112111,69942,64165,15357,12199,12072,11492,11450,12277,12199,12277,12277,47,12277,12277,39434,59045,59045,17596,64157,58474,64157,57990,64157,13543,45,9780,9782,9683,9857,9204,9205,9169,9170,9855,9857,9780,9782,231,387,231,387,47,47,231,387,231,387,5735,21992,10668,7,10668,7,3910,4186,0,0,0,0,0,0,0,28682,0,0,4532,4795,112111,112111,3338,7557,7557,83304,0,83580,83304,38943,87480,19019,17980,112111,112071,112111
1310,1948.0,journal-issue,1046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1046,1046,0,0,0,0,0,0,0,25,825,0,0,1046,1023,1046
1311,1948.0,monograph,314,108,86,3,1,1,1,1,1,1,1,1,0,1,1,39,98,98,0,5,4,5,4,5,3,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,14,31,98,0,98,0,0,0,4,103,3,104,4,103,3,3,4,4,0,0,314,314,0,0,0,171,0,256,171,62,0,0,0,2,2,2
1312,1948.0,other,82,64,1,1,0,0,0,0,0,0,0,0,0,0,0,21,61,61,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,20,61,0,61,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,82,82,0,0,0,72,0,75,72,6,0,0,0,82,79,82
1313,1948.0,proceedings,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1314,1948.0,proceedings-article,287,278,42,44,62,61,45,43,62,62,62,62,0,62,62,44,242,242,3,0,0,0,0,0,44,0,62,62,61,62,45,45,43,43,62,62,62,62,0,1,0,1,0,0,0,1,0,1,14,23,242,0,242,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,287,287,0,0,0,285,0,285,285,82,0,37,0,287,0,287
1315,1948.0,report,735,431,56,166,3,3,3,3,3,3,3,3,0,3,3,100,386,386,5,56,8,56,8,56,166,0,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,57,80,386,0,386,0,5,5,56,375,8,423,56,375,8,8,56,56,5,5,735,735,0,4,4,501,0,663,501,79,0,0,0,0,0,0
1316,1948.0,report-series,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,1,1,1
1317,1947.0,book,315,126,124,0,3,3,3,3,3,3,3,3,0,3,3,82,64,64,2,21,20,21,20,21,0,0,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,6,50,64,0,64,0,2,2,21,99,20,100,21,99,20,20,21,21,2,2,315,315,0,0,0,257,0,271,257,181,0,0,0,30,30,30
1318,1947.0,book-chapter,3809,1591,821,289,67,67,66,66,67,67,67,67,0,67,67,92,686,686,131,40,29,40,29,40,289,0,67,67,67,67,66,66,66,66,67,67,67,67,0,0,0,0,0,0,0,0,0,0,34,71,686,0,686,0,5,6,0,0,0,0,0,0,5,16,0,0,5,6,3809,3809,0,0,0,1581,0,1607,1581,125,0,346,346,3809,123,3809
1319,1947.0,component,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0
1320,1947.0,dataset,154,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,154,0,0,0,96,0,137,96,19,0,0,0,154,0,154
1321,1947.0,journal-article,98653,60206,55690,12915,10283,10186,9578,9550,10376,10283,10376,10376,43,10376,10376,33549,51159,51159,14478,55675,50928,55675,50580,55675,11338,41,8181,8185,8112,8277,7607,7611,7590,7594,8273,8277,8181,8185,205,327,205,327,43,43,205,327,205,327,5134,19254,9834,9,9834,9,3331,3568,0,0,0,0,0,0,0,25125,0,0,3918,4133,98653,98653,3234,7080,7080,72079,0,72335,72079,33094,76750,16208,15228,98653,98622,98653
1322,1947.0,journal-issue,927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,927,927,0,0,0,0,0,0,0,12,720,0,0,927,909,927
1323,1947.0,monograph,305,145,114,3,0,0,0,0,0,0,0,0,0,0,0,51,117,117,0,9,8,9,8,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,41,117,0,117,0,0,0,9,129,8,130,9,129,8,8,9,9,0,0,305,305,1,0,0,195,0,251,195,59,0,0,0,7,7,7
1324,1947.0,other,56,51,1,1,0,0,0,0,0,0,0,0,0,0,0,11,49,49,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,49,0,49,0,2,2,0,0,0,0,0,0,0,0,0,0,2,2,56,56,0,0,0,51,0,53,51,7,0,0,0,56,55,56
1325,1947.0,proceedings-article,257,252,0,0,28,25,12,12,28,28,28,28,0,28,28,28,216,216,0,0,0,0,0,0,0,0,28,28,25,28,12,12,12,12,28,28,28,28,0,0,0,0,0,0,0,0,0,0,12,18,216,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,257,0,0,0,257,0,257,257,56,0,34,0,257,0,257
1326,1947.0,report,589,357,37,85,3,3,2,2,3,3,3,3,0,3,3,80,323,323,1,35,0,35,0,35,85,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,50,65,323,0,323,0,1,1,35,322,0,357,35,322,0,0,35,35,1,1,589,589,0,5,5,362,0,499,362,44,0,0,0,0,0,0
1327,1946.0,book,188,76,74,0,3,3,3,3,3,3,3,3,0,3,3,49,47,47,3,16,16,16,15,16,0,0,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,7,35,47,0,47,0,3,3,15,60,15,60,15,60,14,15,15,15,3,3,188,188,0,0,0,153,0,155,153,107,0,0,0,14,14,14
1328,1946.0,book-chapter,2009,1090,676,223,138,139,138,138,139,138,139,139,0,139,139,78,513,513,79,39,30,39,30,39,223,0,138,138,139,139,138,138,138,138,139,139,138,138,0,1,0,1,0,0,0,1,0,1,39,61,513,0,513,0,2,5,0,0,0,0,0,0,16,25,0,0,2,5,2009,2009,0,0,0,882,0,882,882,84,0,184,184,2009,93,2009
1329,1946.0,dataset,468,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468,468,0,0,0,406,0,456,406,85,0,0,0,468,0,468
1330,1946.0,journal-article,87308,52370,48166,10890,8626,8369,7839,7808,8686,8626,8686,8686,30,8686,8686,28395,44475,44475,11771,48164,43962,48164,43660,48164,9613,25,6705,6706,6522,6761,6113,6114,6087,6088,6760,6761,6705,6706,135,257,135,257,30,30,135,257,135,257,4511,16817,8654,6,8654,6,2798,2971,0,0,0,0,0,0,0,21915,0,0,3119,3284,87308,87308,2468,6606,6606,63551,0,63795,63551,27995,67025,12726,12160,87308,87282,87308
1331,1946.0,journal-issue,864,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864,864,0,0,0,0,0,0,0,17,671,0,0,864,846,864
1332,1946.0,monograph,237,91,71,2,0,0,0,0,0,0,0,0,0,0,0,19,73,73,1,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,73,0,73,0,1,1,1,90,0,91,1,90,0,0,1,1,1,1,237,237,0,0,0,134,0,214,134,47,0,0,0,3,3,3
1333,1946.0,other,60,57,0,0,0,0,0,0,0,0,0,0,0,0,0,20,55,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,20,55,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,0,0,0,58,0,59,58,14,0,0,0,60,57,60
1334,1946.0,proceedings-article,260,254,0,1,22,17,13,13,22,22,22,22,0,22,22,36,216,216,0,0,0,0,0,0,1,0,22,22,17,22,13,13,13,13,22,22,22,22,0,0,0,0,0,0,0,0,0,0,13,19,216,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,260,0,0,0,260,0,260,260,36,0,30,0,260,0,260
1335,1946.0,report,522,330,35,92,1,1,1,1,1,1,1,1,0,1,1,87,307,307,3,35,0,35,0,35,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,79,307,0,307,0,3,3,35,295,0,330,35,295,0,0,35,35,3,3,522,522,0,3,3,329,0,441,329,47,0,0,0,0,0,0
1336,1946.0,report-series,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1
1337,1945.0,book,186,71,56,0,0,0,0,0,0,0,0,0,0,0,0,46,43,43,0,16,16,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,28,43,0,43,0,0,0,16,50,16,50,16,50,16,16,16,16,0,0,186,186,0,0,0,124,0,125,124,104,0,0,0,16,15,16
1338,1945.0,book-chapter,2225,948,312,134,56,56,53,53,56,56,56,56,0,56,56,82,650,650,83,38,29,38,29,38,134,0,56,56,56,56,53,53,53,53,56,56,56,56,0,0,0,0,0,0,0,0,0,0,28,63,650,0,650,0,8,10,0,0,0,0,0,0,3,23,0,0,8,10,2225,2225,0,0,0,583,0,605,583,118,0,144,144,2225,83,2225
1339,1945.0,dataset,60,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,0,0,0,38,0,42,38,8,0,0,0,60,0,60
1340,1945.0,journal-article,76641,44653,40776,8659,7260,7013,6671,6654,7292,7260,7292,7292,25,7292,7292,23754,38042,38042,9928,40772,37175,40772,37084,40772,7663,48,5618,5621,5407,5649,5146,5147,5134,5135,5646,5649,5618,5621,108,184,108,184,25,25,108,184,108,184,4072,14434,7994,3,7994,3,2737,2861,0,0,0,0,0,0,0,18999,0,0,3008,3127,76641,76641,2683,5754,5754,54807,0,55051,54807,23012,57331,10778,10262,76641,76641,76641
1341,1945.0,journal-issue,758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,758,758,0,0,0,0,0,0,0,14,566,0,0,758,742,758
1342,1945.0,monograph,271,114,83,2,0,0,0,0,0,0,0,0,0,0,0,38,82,82,1,6,3,6,3,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,26,82,0,82,0,1,1,6,108,3,111,6,108,3,3,6,6,1,1,271,271,0,0,0,168,0,253,168,51,0,0,0,7,7,7
1343,1945.0,other,111,98,1,1,0,0,0,0,0,0,0,0,0,0,0,18,96,96,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,17,96,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,111,0,0,0,104,0,111,104,4,0,0,0,111,108,111
1344,1945.0,proceedings-article,242,231,0,1,13,12,9,9,13,13,13,13,0,13,13,29,195,195,0,0,0,0,0,0,1,0,13,13,12,13,9,9,9,9,13,13,13,13,0,0,0,0,0,0,0,0,0,0,8,15,195,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,242,0,0,0,242,0,242,242,42,0,20,0,242,0,242
1345,1945.0,report,634,399,46,110,3,3,3,3,3,3,3,3,0,3,3,86,371,371,1,46,0,46,0,46,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,67,371,0,371,0,1,1,46,353,0,399,46,353,0,0,46,46,1,1,634,634,0,4,4,398,0,546,398,50,0,0,0,0,0,0
1346,1944.0,book,258,113,106,1,1,1,1,1,1,1,1,1,0,1,1,79,61,61,3,23,23,23,23,23,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,11,58,61,0,61,0,3,3,23,86,23,86,23,86,23,23,23,23,3,3,258,258,1,0,0,198,0,199,198,133,0,0,0,19,17,19
1347,1944.0,book-chapter,2885,665,422,213,61,61,61,61,61,61,61,61,1,61,61,88,279,279,154,21,9,21,9,21,213,0,61,61,61,61,61,61,61,61,61,61,61,61,0,1,0,1,1,1,0,1,0,1,33,60,279,0,279,0,4,7,0,0,0,0,0,0,3,9,0,0,4,7,2885,2885,0,0,0,940,0,940,940,137,0,387,387,2885,88,2885
1348,1944.0,dataset,43,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,43,0,0,0,19,0,36,19,4,0,0,0,43,0,43
1349,1944.0,journal-article,81278,46883,42575,8969,7654,7415,7110,7091,7676,7654,7676,7676,46,7676,7676,24485,39243,39243,10626,42573,38640,42573,38409,42573,8040,39,6119,6121,5929,6143,5697,5699,5684,5686,6141,6143,6119,6121,129,221,129,221,46,46,129,221,129,221,4295,14683,8015,4,8015,4,3012,3107,0,0,0,0,0,0,0,19366,0,0,3296,3382,81278,81278,1710,5189,5189,57632,0,57854,57632,23727,60899,10738,10239,81278,81278,81278
1350,1944.0,journal-issue,816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,816,816,0,0,0,0,0,0,0,11,600,0,0,816,799,816
1351,1944.0,monograph,284,116,88,1,0,0,0,0,0,0,0,0,0,0,0,35,83,83,1,2,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,21,83,0,83,0,1,1,2,106,1,107,2,106,1,1,2,2,1,1,284,284,0,0,0,166,0,251,166,48,0,0,0,19,19,19
1352,1944.0,other,99,96,0,0,0,0,0,0,0,0,0,0,0,0,0,22,92,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,19,92,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,0,0,0,97,0,99,97,5,0,0,0,99,95,99
1353,1944.0,proceedings-article,217,212,0,0,12,11,5,5,12,12,12,12,0,12,12,18,182,182,0,0,0,0,0,0,0,0,12,12,11,12,5,5,5,5,12,12,12,12,0,0,0,0,0,0,0,0,0,0,6,10,182,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,217,0,0,0,217,0,217,217,26,0,24,0,217,0,217
1354,1944.0,report,456,260,29,77,3,3,3,3,3,3,3,3,0,3,3,76,238,238,0,28,0,28,0,28,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,68,238,0,238,0,0,0,28,232,0,260,28,232,0,0,28,28,0,0,456,456,0,3,3,242,0,366,242,34,0,0,0,0,0,0
1355,1943.0,book,370,177,157,1,2,2,2,2,2,2,2,2,0,2,2,101,72,72,3,24,23,24,23,24,1,0,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,18,61,72,0,72,0,3,3,24,139,23,140,24,139,23,23,24,24,3,3,370,370,0,0,0,288,0,289,288,176,0,0,0,39,39,39
1356,1943.0,book-chapter,4558,1414,404,540,119,107,105,105,119,119,119,119,0,119,119,152,618,618,230,37,24,37,24,37,540,0,119,119,107,119,105,105,105,105,119,119,119,119,0,0,0,0,0,0,0,0,0,0,68,100,618,0,618,0,18,22,0,0,0,0,0,0,23,23,0,0,18,22,4558,4558,0,0,0,1949,0,1950,1949,185,0,652,652,4558,298,4558
